strategy,date,ordinary_kwh,emergency_kwh,ordinary_cost,adjustment_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,e_start,e_end,updates,changed_updates,emergency_slots
rolling_margin,2025-04-05,27620.111088567843,0.0,14167.517345269496,198.72844325952818,0.0,14366.245788529024,147.0376732592584,13003.768388353907,1803.2082182987647,1624.7003544000022,3,3,0
rolling_margin,2025-04-06,60605.79240345572,0.0,36660.35284129266,1888.1669350821549,0.0,38548.519776374815,1583.8236699651898,593.6668074444455,1624.7003544000022,1661.512914148149,3,3,0
rolling_margin,2025-04-07,58570.380880130884,0.0,35346.18277137817,2122.4458500566416,0.0,37468.62862143481,899.0023943374517,524.8617166666684,1661.512914148149,1767.9050107333314,3,3,0
rolling_margin,2025-04-08,59532.66022865295,0.0,36075.40464892764,2477.3813210170665,0.0,38552.7859699447,1118.0356354032936,459.3870174444459,1767.9050107333314,1417.0201505185232,3,3,0
rolling_margin,2025-04-09,65298.38505401508,0.0,38755.302964114395,1471.4544186501787,0.0,40226.757382764576,1310.8880999451294,678.6416711111121,1417.0201505185232,1554.0151094703701,3,3,0
rolling_margin,2025-04-10,60968.98047673641,0.0,36772.67950526188,1913.7132342136133,0.0,38686.392739475494,1842.591952208509,422.2515409999966,1554.0151094703701,1790.3967923666692,3,3,0
rolling_margin,2025-04-11,26541.19873914203,133.89311444444394,13393.447435661767,536.1888534535367,557.1912391650758,14486.82752828038,12.719098000000145,19038.922261111107,1790.3967923666692,1538.2095905925935,3,3,2
rolling_margin,2025-04-12,27509.689330879282,0.0,13908.451790539964,493.1150179272333,0.0,14401.566808467198,106.46689476543136,15505.428000268863,1538.2095905925935,1903.8757896888899,3,3,0
rolling_margin,2025-04-13,59322.610683166306,0.0,35577.48722685997,993.1324082523198,0.0,36570.61963511229,997.9926813268029,359.4768985555563,1903.8757896888899,1736.8925753703693,3,3,0
rolling_margin,2025-04-14,56341.410481744366,0.0,33941.41923810149,3075.6738722227055,0.0,37017.09311032419,174.37112511111036,0.0,1736.8925753703693,1601.1548014518496,3,3,0
rolling_margin,2025-04-15,56336.99734269834,0.0,33979.067761505416,2419.842802670468,0.0,36398.91056417588,980.0954169615834,1359.075604115228,1601.1548014518496,1706.1524891444424,3,3,0
rolling_margin,2025-04-16,61246.91750009876,0.0,36564.75841243495,2233.721542094304,0.0,38798.479954529255,1375.654284935532,423.714227333333,1706.1524891444424,1619.0069600481452,3,3,0
rolling_margin,2025-04-17,58566.5245778148,0.0,35326.79590452144,2017.6961991717267,0.0,37344.49210369316,1286.6452831303147,225.8115846556894,1619.0069600481452,1921.1916945888847,3,3,0
rolling_margin,2025-04-18,26430.313201899866,0.0,13226.90602231462,197.13123168849762,0.0,13424.037254003119,288.4350593333337,17147.578020229077,1921.1916945888847,2083.4835828444484,3,2,0
rolling_margin,2025-04-19,26827.068842091896,0.0,13478.18292269305,301.01888962413256,0.0,13779.201812317182,496.44733899999954,17159.053398441694,2083.4835828444484,2026.995575869135,3,1,0
rolling_margin,2025-04-20,57577.646908553936,0.0,34864.63175932226,564.22925803183,0.0,35428.861017354095,1726.8202719828832,168.7067870370419,2026.995575869135,1995.0998873629628,3,3,0
rolling_margin,2025-04-21,54564.76363681892,0.0,32790.277917087835,2430.6969613354245,0.0,35220.97487842326,513.6596241234544,2565.735816943758,1995.0998873629628,1459.5035330888863,3,3,0
rolling_margin,2025-04-22,57149.55257034841,0.0,34332.25984871837,2486.546464475507,0.0,36818.806313193876,1057.02995998216,0.0,1459.5035330888863,1679.1316273555558,3,3,0
rolling_margin,2025-04-23,56551.495152565585,0.0,33821.3961803589,1411.4950526702835,0.0,35232.89123302918,914.8169085395227,388.15921422222584,1679.1316273555558,1843.4877916962964,3,3,0
rolling_margin,2025-04-24,55058.84948767078,0.0,33440.03690246781,633.9861086985576,0.0,34074.02301116636,1988.5260618600878,2428.9017740740746,1843.4877916962964,1803.4118439259269,3,3,0
rolling_margin,2025-04-25,25542.187405052122,0.0,12591.09908989749,328.61280066315885,0.0,12919.71189056065,163.89579588888802,21093.51116870233,1803.4118439259269,1704.7132402790126,3,2,0
rolling_margin,2025-04-26,26225.00366017695,0.0,13160.010297594737,265.262008930353,0.0,13425.27230652509,352.851991,23441.146279275716,1704.7132402790126,1704.8270429135823,3,2,0
rolling_margin,2025-04-27,55083.62610613135,0.0,33274.37178701013,1176.2145265876002,0.0,34450.586313597734,572.6268763214548,2061.163671193415,1704.8270429135823,1788.4924859687183,3,3,0
rolling_margin,2025-04-28,63099.9597023422,0.0,37274.22276106097,1392.6589998668242,0.0,38666.88176092779,2379.383207718893,392.1215487777769,1788.4924859687183,1764.0078041259267,3,3,0
rolling_margin,2025-04-29,55912.950111642545,0.0,33966.73340530539,741.2405598132508,0.0,34707.97396511865,1303.7484212982408,3588.1080427983547,1764.0078041259267,1966.2580665407438,3,3,0
rolling_margin,2025-04-30,52485.61056853085,0.0,31644.690975867372,569.523873081272,0.0,32214.214848948643,854.1353242030248,217.27216320986864,1966.2580665407438,1678.7151728098759,3,3,0
rolling_margin,2025-05-01,55643.37574880903,1828.926668846671,33945.73121479738,734.5215776807203,9205.205657805365,43885.45845028347,1139.027855019209,2048.0944131687274,1678.7151728098759,1200.0,3,3,22
rolling_margin,2025-05-02,28303.414852300135,1408.7581655066647,14439.770721971869,403.7471449709003,6819.2245251793875,21662.742392122156,50.58822699999973,12839.610789231823,1200.0,1200.0,3,3,19
rolling_margin,2025-05-03,27538.821225141284,1444.217371833331,13680.638960386768,285.9695799969671,7690.359601344888,21656.968141728623,109.74516321536328,17535.04753219067,1200.0,1200.0,3,3,17
rolling_margin,2025-05-04,55674.018307666665,1486.456804883334,33739.18285564772,2534.1223658661643,7785.800152233802,44059.10537374768,312.1505879821667,1830.6041652949268,1200.0,1213.4172552,3,3,20
rolling_margin,2025-05-05,59609.36793453888,1155.6547791200005,35941.473262907595,2267.9140266275017,6237.117538274298,44446.50482780939,601.1955448765435,1434.5672929931445,1213.4172552,1208.043186,3,3,18
rolling_margin,2025-05-06,56674.606447649436,1172.2169954666665,34512.51704858739,1718.739619914062,5390.687165453799,41621.94383395525,545.702273393688,634.3178309821757,1208.043186,1210.0487314296297,3,3,15
rolling_margin,2025-05-07,60062.23395118445,888.0220492966633,36445.08474819377,1691.221911578159,4640.332159042107,42776.63881881404,1148.9326038861486,866.7622578888925,1210.0487314296297,1248.9720300074075,3,3,15
rolling_margin,2025-05-08,60552.271600906715,324.1309280400014,36535.11002068159,1934.8955187636939,1567.5889417810192,40037.594481226304,1010.5295837338807,395.0638473333365,1248.9720300074075,1230.917894066666,3,3,7
rolling_margin,2025-05-09,28579.84741722755,66.65518499999881,14820.819869799634,347.0889484600467,316.1796019333279,15484.08842019301,123.75786711111078,17098.154921396435,1230.917894066666,1610.1411144000003,3,3,4
rolling_margin,2025-05-10,28324.07147158436,138.33915617999696,14787.219835567594,733.5087730898347,292.5820487753703,15813.310657432798,198.5431685390974,14019.268234471874,1610.1411144000003,1312.89129,3,2,5
rolling_margin,2025-05-11,59681.915006519885,253.0760935533326,36203.64949032988,2209.950255773518,1755.543188619715,40169.14293472312,709.0018374430716,159.21103133333366,1312.89129,1308.6882113555564,3,3,3
rolling_margin,2025-05-12,57912.34348540647,0.0,35497.85871032561,2815.082587263985,0.0,38312.94129758959,804.7234066666665,1375.3167586310083,1308.6882113555564,1815.8871220592637,3,3,0
rolling_margin,2025-05-13,59184.02568683263,0.0,35987.55010218307,2507.060544531929,0.0,38494.610646715,1653.968048732501,1011.145002492463,1815.8871220592637,1710.7451368666684,3,3,0
rolling_margin,2025-05-14,59147.991219117976,0.0,35999.238413329454,2013.3655672678628,0.0,38012.60398059732,1542.0989756886372,1185.8965147050703,1710.7451368666684,1693.0387168592586,3,3,0
rolling_margin,2025-05-15,59923.23683409574,0.0,37086.98359559027,2666.9969387009096,0.0,39753.98053429118,1709.6987712317275,1226.9796202057555,1693.0387168592586,2342.3103835777806,3,3,0
rolling_margin,2025-05-16,26799.178154308636,0.0,14329.943485503663,371.64300884180557,0.0,14701.586494345469,252.23684345541997,22021.573231936898,2342.3103835777806,1984.667750333329,3,2,0
rolling_margin,2025-05-17,27583.991271744857,0.0,14773.237910698865,304.3482619376798,0.0,15077.586172636544,9.410323333333281,14968.77812092867,1984.667750333329,1861.6699174864198,3,2,0
rolling_margin,2025-05-18,60106.30477001097,5.236666666666679,36694.78176599884,2073.015867315551,35.318698333333415,38803.11633164773,1641.3801123292174,932.2104387407426,1861.6699174864198,2214.097906385186,3,3,1
rolling_margin,2025-05-19,57262.24515814312,67.00333333333344,35381.670726788034,1109.925081553888,451.90398166666745,36943.499790008595,2187.9364195834587,4493.241790534983,2214.097906385186,2107.1960828666647,3,3,1
rolling_margin,2025-05-20,59585.27627305212,0.0,36541.9315331486,1644.3818782306453,0.0,38186.31341137925,1731.9105660768223,164.95707156378552,2107.1960828666647,1942.6780575111125,3,3,0
rolling_margin,2025-05-21,58691.83186228257,0.0,36485.380416226806,2250.1774070269857,0.0,38735.557823253796,1448.83021779698,2465.708356131682,1942.6780575111125,2082.631410755555,3,3,0
rolling_margin,2025-05-22,57486.24329135528,0.0,35958.48196607345,761.8573886367053,0.0,36720.33935471016,1499.33044210056,906.2613485596745,2082.631410755555,2954.043050459259,3,3,0
rolling_margin,2025-05-23,27692.390771364444,0.0,15381.684756202363,394.9060053249758,0.0,15776.590761527339,980.8223943333321,18219.726855648834,2954.043050459259,2867.036842459262,3,1,0
rolling_margin,2025-05-24,26909.615797453327,0.0,14709.692071329697,433.40911505437964,0.0,15143.101186384076,592.65757611111,20383.481660175585,2867.036842459262,2865.7851873037016,3,2,0
rolling_margin,2025-05-25,57168.88296266612,0.0,35577.743875142056,945.0703019747518,0.0,36522.81417711681,1650.0120259218866,4176.960324691357,2865.7851873037016,2622.0274829456807,3,3,0
rolling_margin,2025-05-26,61360.37564690459,0.0,37742.28453953097,843.4610242163858,0.0,38585.745563747354,2341.955322379223,809.7948342222227,2622.0274829456807,2737.036079274075,3,3,0
rolling_margin,2025-05-27,56073.50647331275,0.0,35144.161941255785,2699.3477027875483,0.0,37843.50964404333,2060.27914960082,1647.045026032914,2737.036079274075,2469.2268733703727,3,3,0
rolling_margin,2025-05-28,59643.38135951756,0.0,36975.76789237082,1471.876026584583,0.0,38447.64391895541,2201.8154210813436,1542.205918427986,2469.2268733703727,2721.262519659264,3,3,0
rolling_margin,2025-05-29,61824.83261135389,13.395508000000177,38130.680780486626,1877.0087232952822,90.0513025300012,40097.74080631191,1609.7756445843663,2225.2708539300434,2721.262519659264,3071.5909283999995,3,3,1
rolling_margin,2025-05-30,27930.271062483334,0.0,15781.151571119544,203.84237327538978,0.0,15984.993944394933,593.3664598211114,18113.718182216733,3071.5909283999995,3475.4702293037053,3,3,0
rolling_margin,2025-05-31,28176.02953824532,0.0,15627.342794407667,729.5247472420805,0.0,16356.867541649746,799.2744736266666,16904.06877358299,3475.4702293037053,3402.628152644446,3,2,0
rolling_margin,2025-06-01,71875.18635330662,1557.888624490005,45448.679194260054,4633.674366454926,6801.8703365366555,56884.223897251635,866.6285557777795,0.0,3402.628152644446,1200.0,3,3,27
rolling_margin,2025-06-02,71461.28725923985,1448.2278475199994,44973.46094094527,4935.725684465449,5883.477470141579,55792.664095552296,141.0602677777764,0.0,1200.0,1200.0,3,3,26
rolling_margin,2025-06-03,71692.16276451606,1191.6885744399992,45504.283827721294,3528.7873620633,5029.531513429557,54062.60270321415,930.2550163333322,0.0,1200.0,1200.0,3,3,21
rolling_margin,2025-06-04,73012.39646950696,1104.369833073331,44877.353753072886,7684.561544557634,4445.635657498238,57007.550955128754,432.45853444307534,0.0,1200.0,1200.0,3,3,24
rolling_margin,2025-06-05,74379.04607621115,971.6365843355561,46738.42835814403,2143.567765082633,3827.3508312541767,52709.34695448084,210.84438222222138,13.541828999999957,1200.0,1200.0,3,3,21
rolling_margin,2025-06-06,35068.86977541536,710.224287653333,20718.290964194337,1487.69490140983,3052.9488981259633,25258.934763730133,0.0,2337.5430317942414,1200.0,1203.0580878,3,3,13
rolling_margin,2025-06-07,40139.09199317703,264.00774376666476,22042.86389236427,1168.2214607754518,1537.7157504929564,24748.801103632675,26.745941888888865,6620.762858156372,1203.0580878,1200.0,3,3,7
rolling_margin,2025-06-08,70227.79305211139,90.3069673333332,43879.46316717813,2740.3866926881815,609.2634916223325,47229.113351488646,1186.5703750493863,0.0,1200.0,1447.6645822135804,3,3,4
rolling_margin,2025-06-09,76692.2704470571,92.19994933333294,47721.109085780794,2948.486742995027,622.5270955949974,51292.122924370815,1396.4018983456824,114.75871666666671,1447.6645822135804,1500.4049241370378,3,3,6
rolling_margin,2025-06-10,77928.1654668981,6.828281333333621,48609.83234342736,1340.2305143063968,46.113518840001944,49996.17637657376,1931.6788230970076,130.08093333333295,1500.4049241370378,1543.8342652740735,3,3,2
rolling_margin,2025-06-11,82439.02835197942,38.8013306666669,52014.860813847125,1881.984456127018,261.7443308646682,54158.58960083881,1632.6397985857384,0.0,1543.8342652740735,1823.1811476888881,3,3,2
rolling_margin,2025-06-12,78271.05477867219,0.0,49024.5327917239,1542.8929645608653,0.0,50567.42575628476,1464.2095798587086,0.0,1823.1811476888881,2003.0617083703735,3,3,0
rolling_margin,2025-06-13,35312.172522547924,0.0,20442.981286749906,952.6491905889985,0.0,21395.630477338906,85.12138871879546,4411.45829177229,2003.0617083703735,1969.0693442222241,3,3,0
rolling_margin,2025-06-14,34671.00509818978,0.0,20269.851154157965,697.2290108399748,0.0,20967.08016499794,5.572994777777694,6011.662633465026,1969.0693442222241,2001.5264899481474,3,3,0
rolling_margin,2025-06-15,79650.00461786943,0.0,49752.36388200094,1550.8962627743263,0.0,51303.26014477526,4261.412901334707,0.0,2001.5264899481474,2681.9064414444474,3,3,0
rolling_margin,2025-06-16,79374.96377945952,12.987689333333492,49810.48734607691,1424.2396547215176,87.59444231400109,51322.32144311243,2511.995799942377,0.0,2681.9064414444474,2634.6624676123456,3,3,2
rolling_margin,2025-06-17,81901.27293858024,16.24242933333346,51760.05151169853,2450.032774275331,109.49833735066754,54319.58262332453,3462.462313012348,0.0,2634.6624676123456,2275.127860086419,3,3,1
rolling_margin,2025-06-18,80205.71748368123,0.0,50324.23436990027,3272.1367109721427,0.0,53596.371080872406,5085.182268830753,0.0,2275.127860086419,2690.331169103705,3,3,0
rolling_margin,2025-06-19,76969.18338324857,67.66514244444454,48295.708503996866,3093.93801592836,455.73408552211174,51845.38060544734,4277.198853340196,579.656504773661,2690.331169103705,2571.363657054323,3,3,2
rolling_margin,2025-06-20,35196.517350406255,0.0,20866.665459161875,298.1943696936767,0.0,21164.85982885555,910.893973928891,9242.444290554184,2571.363657054323,2995.918987111112,3,2,0
rolling_margin,2025-06-21,35190.964321697465,0.0,20827.90933624247,182.8537063145221,0.0,21010.76304255699,1206.8477913833337,11767.867371631,2995.918987111112,3594.5043632592606,3,2,0
rolling_margin,2025-06-22,75679.91924053371,0.0,48038.79621003938,3139.3196050595343,0.0,51178.115815098914,4598.7807433526505,194.05944999999997,3594.5043632592606,3271.203061649385,3,3,0
rolling_margin,2025-06-23,74843.19660814818,0.0,48169.36652304139,1731.403195858907,0.0,49900.769718900294,3851.0184044046655,270.6269166666666,3271.203061649385,3192.3861910000032,3,3,0
rolling_margin,2025-06-24,85169.74780596876,0.0,54453.142331744,1468.068490302695,0.0,55921.21082204669,4530.418581926237,43.546666666666624,3192.3861910000032,3292.688832296299,3,3,0
rolling_margin,2025-06-25,79856.48118861865,0.0,50717.54404454401,1884.3443487903678,0.0,52601.888393334375,5539.298252186563,80.7794506172839,3292.688832296299,3328.9663331555585,3,3,0
rolling_margin,2025-06-26,76658.82187466667,0.0,49054.24391039506,1410.727652800154,0.0,50464.97156319521,5567.928170563792,288.6968341563795,3328.9663331555585,2962.195380385187,3,3,0
rolling_margin,2025-06-27,36004.09237819962,0.0,21210.898668204078,776.120984632963,0.0,21987.01965283704,852.5856062133321,12210.984738249657,2962.195380385187,3853.4871142592638,3,2,0
rolling_margin,2025-06-28,35265.86008553292,0.0,21301.404145526885,204.18411943553312,0.0,21505.588264962418,1449.7278909218112,9615.415481127573,3853.4871142592638,3996.078173696297,3,2,0
rolling_margin,2025-06-29,78749.92817478694,0.0,50330.80404946202,2197.8169697286944,0.0,52528.621019190716,5635.377986436471,44.445585185185514,3996.078173696297,4147.941596400001,3,3,0
rolling_margin,2025-06-30,79309.52303992218,0.0,50732.44987335206,1585.8219438289664,0.0,52318.27181718103,6372.60648138134,65.75491913580069,4147.941596400001,3496.2759724074062,3,3,0
rolling_margin,2025-07-01,79288.1208368873,1081.153301834447,51744.77425437297,2904.914726250975,4901.7928052702755,59551.48178589422,48.37614066666606,0.0,3496.2759724074062,1200.0,3,3,27
rolling_margin,2025-07-02,75010.53574858811,1754.5916526877763,47963.99992678986,1359.1105196516485,8600.856199709093,57923.966646150606,75.65777866666633,0.0,1200.0,1200.0,3,3,30
rolling_margin,2025-07-03,82868.97876927392,1226.3358140311118,53122.49422394579,2922.1068226363127,5626.555451296135,61671.15649787824,178.8500444444445,24.9439478888874,1200.0,1208.1865122962968,3,3,22
rolling_margin,2025-07-04,38335.03982799552,2734.9005598066665,22870.24928681481,1595.770085442417,10802.964588390956,35268.983960648184,0.0,9766.989576666665,1208.1865122962968,1200.0,3,3,43
rolling_margin,2025-07-05,40287.16017001547,1376.2995571345255,24276.10613147517,1180.7525827646325,6121.064254995706,31577.922969235507,0.0,10363.689966666665,1200.0,1200.0,3,3,25
rolling_margin,2025-07-06,84761.08658047424,645.997758375553,53869.32663005659,2230.518417430887,3392.8940012856806,59492.73904877316,1001.148875322293,0.0,1200.0,1299.0902784370373,3,3,16
rolling_margin,2025-07-07,78792.1979477133,410.44528613999944,50040.05467665648,3433.701643077191,1592.2379781007035,55065.994297834375,1818.0442744183827,0.0,1299.0902784370373,1340.7953513999996,3,3,11
rolling_margin,2025-07-08,81874.30351892945,124.46441533333348,52195.056582928926,3013.7531325256614,712.3564418615001,55921.16615731609,1524.7391871899615,0.0,1340.7953513999996,1924.0296136592588,3,3,6
rolling_margin,2025-07-09,79904.59112903429,39.89773466666679,50537.22895148148,2635.6764358417267,268.97804731600087,53441.8834346392,1682.520905358028,81.9176879053499,1924.0296136592588,2036.2384300962967,3,3,2
rolling_margin,2025-07-10,78100.15632324186,55.39359866666655,50166.46883467124,1264.7494178267157,373.35899412733255,51804.57724662529,1485.1269407329507,0.0,2036.2384300962967,1836.161902037037,3,3,2
rolling_margin,2025-07-11,42399.9128826941,0.0,25223.201987893965,710.4403242801582,0.0,25933.642312174125,561.0751364663902,6629.756865533611,1836.161902037037,1895.3524466296305,3,3,0
rolling_margin,2025-07-12,43469.055310979435,0.0,26127.97714790784,444.0073609786962,0.0,26571.984508886537,1136.6206004897242,8824.906526418383,1895.3524466296305,1826.4219993185204,3,3,0
rolling_margin,2025-07-13,75174.89791615428,68.22615555555603,47944.390164662684,3937.0551473424994,459.6491459538921,52341.09445795908,1199.527069465024,807.7929217777785,1826.4219993185204,1904.582186798763,3,3,5
rolling_margin,2025-07-14,77732.12136986558,26.12272733333316,49415.22150368372,1641.7737290592565,175.96413857866548,51232.959371321645,2068.9256891920395,196.34095163786213,1904.582186798763,1912.2030004456817,3,3,3
rolling_margin,2025-07-15,80280.69442450479,0.0,51003.92354626268,2576.1444966107365,0.0,53580.06804287342,2478.021063024692,0.0,1912.2030004456817,3238.031774437036,3,3,0
rolling_margin,2025-07-16,79331.35972643831,0.0,50961.93693790715,2350.8280590482095,0.0,53312.76499695536,3504.0362084150006,542.3293659999977,3238.031774437036,2818.9290510592605,3,3,0
rolling_margin,2025-07-17,81120.63597323524,0.0,52274.97694760296,1798.1309679942187,0.0,54073.10791559718,3892.653361384777,700.7329183333317,2818.9290510592605,2745.6840538814813,3,2,0
rolling_margin,2025-07-18,43015.598400492454,0.0,26091.338195877,1337.8005492442123,0.0,27429.138745121214,673.8301152208488,8479.124147043896,2745.6840538814813,2980.684896474074,3,3,0
rolling_margin,2025-07-19,43499.57361040467,0.0,26700.958929035638,1750.0323233262,0.0,28450.991252361837,1340.2220113333326,13071.471580923186,2980.684896474074,2656.7741180296293,3,3,0
rolling_margin,2025-07-20,81637.23292729013,0.0,52232.806831445196,2248.2224086675706,0.0,54481.029240112766,5032.704481577657,737.3625523333332,2656.7741180296293,2879.002571074075,3,2,0
rolling_margin,2025-07-21,83878.27601525925,0.0,53821.47752606127,3227.958728518724,0.0,57049.436254579996,5250.944478787378,701.6560666666669,2879.002571074075,3080.995956666667,3,3,0
rolling_margin,2025-07-22,85832.54973704115,0.0,55420.74529930815,5733.551438880336,0.0,61154.29673818849,7695.767731053502,300.3501507325117,3080.995956666667,3596.4369123703705,3,3,0
rolling_margin,2025-07-23,84252.47564786831,0.0,54391.68176133167,4768.073527212937,0.0,59159.755288544606,5722.292679246911,501.17118188065916,3596.4369123703705,3508.3241147901263,3,3,0
rolling_margin,2025-07-24,84851.18981540098,0.0,55223.27556801279,3889.3174135274094,0.0,59112.5929815402,7145.22195961454,80.49678333333327,3508.3241147901263,3947.6116687777803,3,3,0
rolling_margin,2025-07-25,43518.85998276666,0.0,26912.576015145267,413.76433648394845,0.0,27326.340351629216,1459.0963416666664,13386.138805679011,3947.6116687777803,3877.868532555555,3,3,0
rolling_margin,2025-07-26,44511.09177175308,0.0,27272.423710447696,501.56280251783,0.0,27773.986512965526,1577.9851387846354,12411.084871355279,3877.868532555555,3649.764882333335,3,3,0
rolling_margin,2025-07-27,83962.57551323374,0.0,54429.197007824965,2082.404439550999,0.0,56511.601447375964,5561.323573579413,842.3709166666667,3649.764882333335,3803.498164592593,3,2,0
rolling_margin,2025-07-28,88215.8621751417,0.0,57034.456498841384,2162.7108979778423,0.0,59197.167396819226,6509.472793203013,151.91948333333335,3803.498164592593,3705.2359984,3,3,0
rolling_margin,2025-07-29,90647.59998673428,0.0,59174.82805290315,2362.0154923978025,0.0,61536.84354530095,9697.744968989422,718.8865325390946,3705.2359984,4375.955675456792,3,3,0
rolling_margin,2025-07-30,86852.22477862002,0.0,57006.63851214045,3429.7270755530285,0.0,60436.36558769348,7708.627448477362,1499.0264156666638,4375.955675456792,4560.161377518519,3,3,0
rolling_margin,2025-07-31,85916.91254482162,0.0,56119.577783988076,1622.2771386602453,0.0,57741.85492264832,7636.8583747724415,346.70248333333325,4560.161377518519,4245.050389558026,3,3,0
rolling_margin,2025-08-01,43008.643760555526,0.0,26501.55291724529,856.2795021864092,0.0,27357.8324194317,1130.3947468244187,18240.478393491085,4245.050389558026,4376.727432222221,3,3,0
rolling_margin,2025-08-02,44046.78768320889,0.0,27196.44058798172,946.3929786139175,0.0,28142.833566595637,1749.8685602122255,19287.344917430724,4376.727432222221,4247.139449755558,3,3,0
rolling_margin,2025-08-03,71947.67345499394,0.0,46996.43667679119,2039.0505002202415,0.0,49035.48717701143,4299.4770086351145,2595.0108871851803,4247.139449755558,3162.1929989259243,3,3,0
rolling_margin,2025-08-04,77197.58608035391,0.0,49575.93648998207,2586.204405999079,0.0,52162.14089598115,4447.282609004124,3378.3808213991765,3162.1929989259243,3791.1609876074067,3,3,0
rolling_margin,2025-08-05,79833.58742480246,0.0,51590.10766035415,2093.4424071108538,0.0,53683.550067465,7074.693636604936,3903.8534912098753,3791.1609876074067,4188.142537355557,3,3,0
rolling_margin,2025-08-06,80083.02075837311,0.0,52533.99179046335,2836.0506027409947,0.0,55370.04239320434,7590.055391784632,1072.7498147777792,4188.142537355557,4194.504642530867,3,3,0
rolling_margin,2025-08-07,77446.62965468586,0.0,50655.37084862622,3864.256025933261,0.0,54519.62687455948,6973.526648971186,3891.2847864197515,4194.504642530867,4021.0419387111124,3,3,0
rolling_margin,2025-08-08,43763.61348326749,0.0,26738.080300718164,273.6988974060129,0.0,27011.779198124175,1317.9705660000027,24097.845847497934,4021.0419387111124,4307.442244711115,3,3,0
rolling_margin,2025-08-09,43310.96022942666,0.0,26766.912697164156,368.7551852809341,0.0,27135.66788244509,1710.5007843333321,20765.6946426941,4307.442244711115,3999.2132995111087,3,3,0
rolling_margin,2025-08-10,74173.53860999313,0.0,48655.64623187078,1864.8472962361982,0.0,50520.49352810698,5162.85895254458,892.4486059999986,3999.2132995111087,3640.2612595555556,3,3,0
rolling_margin,2025-08-11,77401.16525833652,0.0,50091.142458143724,1123.6345904044845,0.0,51214.77704854821,5802.856344139916,3905.298550891635,3640.2612595555556,3319.6042538074075,3,3,0
rolling_margin,2025-08-12,78918.69850901784,0.0,51076.856620567596,2453.7276600357995,0.0,53530.5842806034,5658.391529954737,2278.7722050795633,3319.6042538074075,3231.0437486740734,3,3,0
rolling_margin,2025-08-13,76275.4346624568,0.0,48995.28381631407,1238.9631018948282,0.0,50234.2469182089,4880.4055127709225,1646.1187353895739,3231.0437486740734,3515.9963309135824,3,3,0
rolling_margin,2025-08-14,77167.60317885596,0.0,49807.74154884644,2167.686383513607,0.0,51975.42793236005,5366.709825982176,2725.9985702908098,3515.9963309135824,3116.142439822224,3,3,0
rolling_margin,2025-08-15,41952.44262287654,0.0,25251.132412335046,728.5515684490821,0.0,25979.683980784128,1049.1146161207155,21348.365282153627,3116.142439822224,3110.1185426740735,3,3,0
rolling_margin,2025-08-16,41299.07913752038,0.0,25120.72742348091,1558.1350687317968,0.0,26678.862492212706,1164.3506188399988,20882.717855923183,3110.1185426740735,3074.860767827154,3,3,0
rolling_margin,2025-08-17,73880.09849415226,0.09724600000004102,47702.399223667395,2074.4384211636375,0.6559242700002768,49777.49356910103,3906.2564784725164,3614.4186795733794,3074.860767827154,2793.5537184469154,3,3,1
rolling_margin,2025-08-18,74244.10030826612,23.980759333333822,47912.84926541884,933.4138850222191,161.77348442366997,49008.03663486473,3649.606426975304,2742.4231914156435,2793.5537184469154,2742.0053857777793,3,3,3
rolling_margin,2025-08-19,72390.43578321535,44.936123333333285,46896.50517435361,2126.034203028754,303.05261243099966,49325.59198981336,3169.4414988888875,1891.910982882023,2742.0053857777793,2446.247355165433,3,3,3
rolling_margin,2025-08-20,77888.51703763832,0.0,49963.517977719166,2617.659362299412,0.0,52581.17734001858,3160.5207050718163,404.9002014444449,2446.247355165433,2362.455183508003,3,3,0
rolling_margin,2025-08-21,72649.66499236663,0.0,46959.07949885082,2402.6347572133336,0.0,49361.71425606415,2982.6816146759375,333.72254266666675,2362.455183508003,2439.355903370372,3,3,0
rolling_margin,2025-08-22,40474.50629860219,0.0,24249.922273346427,759.9630153780796,0.0,25009.885288724505,181.5846071358003,16919.809772511657,2439.355903370372,2093.386773285186,3,3,0
rolling_margin,2025-08-23,41851.12216789026,0.0,25054.840358494872,333.52205307085336,0.0,25388.362411565726,810.3226505555566,15831.907253174208,2093.386773285186,2330.68074714074,3,2,0
rolling_margin,2025-08-24,71876.11295197834,0.0,46902.97318262117,3221.4020884503793,0.0,50124.37527107155,2778.2318151152226,1453.5414299890163,2330.68074714074,2467.7186229444505,3,3,0
rolling_margin,2025-08-25,78348.18803674896,12.567735999999968,49951.726080602384,5946.708419652308,84.72539224399979,55983.15989249869,3312.446759799728,671.1679166666668,2467.7186229444505,2263.9440229333327,3,3,1
rolling_margin,2025-08-26,73332.34105018854,0.0,47482.30793023933,1610.2052382448487,0.0,49092.513168484176,3101.5696352620025,772.5747119561074,2263.9440229333327,2500.469202533333,3,3,0
rolling_margin,2025-08-27,77661.87441353498,10.91566666666688,50266.31383457346,3549.2110030591266,73.58796683333478,53889.11280446593,3789.661109407404,2850.7070340905434,2500.469202533333,2053.578514288891,3,3,1
