strategy,period,date,ordinary_kwh,emergency_kwh,ordinary_cost,adjustment_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,e_start,e_end,updates,changed_updates,emergency_slots
rolling_scenario_mean14,evaluation,2025-10-26,69513.0313141432,87.8944668666644,45179.624032788335,3837.8262641943916,436.06516351265486,49453.515460495386,520.5366668559568,0.0,1981.4435658000036,2402.7233420888874,3,3,3
rolling_scenario_mean14,evaluation,2025-10-27,69385.85308054804,16.5616316666667,45368.96526709116,4263.420628352804,86.94856625000017,49719.334461693965,1833.3875996707782,155.0767899999988,2402.7233420888874,2158.339128064591,3,3,1
rolling_scenario_mean14,evaluation,2025-10-28,71632.8537013076,0.0,46958.92085071251,2627.0677913207633,0.0,49585.98864203327,999.6674121563838,340.1435236213951,2158.339128064591,2311.6432064370374,3,3,0
rolling_scenario_mean14,evaluation,2025-10-29,74722.73326315843,0.0,49081.91235635558,1825.4475981863088,0.0,50907.359954541884,1808.3901981426632,125.2480866666689,2311.6432064370374,1487.4819702296288,3,2,0
rolling_scenario_mean14,evaluation,2025-10-30,70311.40289427708,0.0,46703.73609524622,950.2796850249699,0.0,47654.01578027119,1039.778500670782,78.45334077778287,1487.4819702296288,1704.7243863925937,3,2,0
rolling_scenario_mean14,evaluation,2025-10-31,33508.24178148868,0.0,14160.186757111882,620.1911265176755,0.0,14780.377883629557,62.24380651852029,6303.869418823047,1704.7243863925937,1646.8735347777774,3,2,0
rolling_scenario_mean14,evaluation,2025-11-01,33998.38831299649,0.0,14126.890011288611,356.0686112424206,0.0,14482.958622531032,151.87814666666725,7669.878600057618,1646.8735347777774,1966.1810261481514,3,3,0
rolling_scenario_mean14,evaluation,2025-11-02,75223.09211924004,0.0,49493.382325509076,2838.1093915947754,0.0,52331.491717103854,2193.7307428902545,125.9946506666653,1966.1810261481514,1642.030201444447,3,2,0
rolling_scenario_mean14,evaluation,2025-11-03,75765.3610785003,0.0,50144.13041169099,2545.1201352847156,0.0,52689.2505469757,1661.2670985345933,180.2203990164594,1642.030201444447,1895.1625705259282,3,2,0
rolling_scenario_mean14,evaluation,2025-11-04,73193.32379824953,25.74346122222221,48405.395043794044,898.8522997065111,122.61762944627772,49426.86497294683,1524.061916190561,441.42000888888776,1895.1625705259282,1465.6704572000003,3,1,2
rolling_scenario_mean14,evaluation,2025-11-05,74563.47577717244,67.81497685777654,49498.3281890187,4233.92595972383,155.05450041709506,53887.30864915962,641.9642635267454,154.6680338888859,1465.6704572000003,1288.8822023333335,3,3,4
rolling_scenario_mean14,evaluation,2025-11-06,77743.99275241415,85.3808963122426,52310.466912179574,1433.1190886202398,247.77628719984392,53991.362287999655,2065.1178412359404,61.340385999998766,1288.8822023333335,1226.5644042190204,3,2,5
rolling_scenario_mean14,evaluation,2025-11-07,35284.85215977386,68.55819666666548,14643.324466504235,323.3468537959123,349.40684931166066,15316.078169611808,107.38873333333402,8122.053989009606,1226.5644042190204,1530.3553028370363,3,3,1
rolling_scenario_mean14,evaluation,2025-11-08,35434.28642481343,0.0,15028.94999461175,0.0,0.0,15028.94999461175,297.63700369272607,7808.918278142658,1530.3553028370363,1823.8537562765414,3,0,0
rolling_scenario_mean14,evaluation,2025-11-09,76863.15445686209,0.0,51640.894733670946,1092.6626434905008,0.0,52733.55737716144,1040.0992480823024,350.61497400000076,1823.8537562765414,1645.2424613209857,3,2,0
rolling_scenario_mean14,evaluation,2025-11-10,80378.93917994402,0.0,54916.4474445775,2313.6663927603113,0.0,57230.113837337805,2165.3753386748886,45.44545477777893,1645.2424613209857,1589.4534016074103,3,2,0
rolling_scenario_mean14,evaluation,2025-11-11,77500.01379551648,0.0,52228.089380484205,1964.5436831237043,0.0,54192.63306360791,1629.381712231818,217.03123511111312,1589.4534016074103,1618.6069132962987,3,2,0
rolling_scenario_mean14,evaluation,2025-11-12,77881.64625699214,11.773333333333426,52335.96636673667,3450.2219230584687,60.579686666667136,55846.7679764618,2310.3085427009596,146.53461571741965,1618.6069132962987,1840.5044553447856,3,2,1
rolling_scenario_mean14,evaluation,2025-11-13,76440.33331773973,80.86215346666756,53009.64718983082,2283.554726159937,526.5339122982058,55819.73582828896,652.1704355185128,0.0,1840.5044553447856,1364.0559561541481,3,3,1
rolling_scenario_mean14,evaluation,2025-11-14,35794.37405852008,0.0,15211.738865450117,196.93714200951263,0.0,15408.67600745963,96.00964933333296,4038.709479333338,1364.0559561541481,2036.4211960012346,3,1,0
rolling_scenario_mean14,evaluation,2025-11-15,36212.492894995885,0.0,15531.50628388274,460.9351982822156,0.0,15992.441482164955,363.4808071467762,4955.6443178943755,2036.4211960012346,1290.4995634977604,3,3,0
rolling_scenario_mean14,evaluation,2025-11-16,81232.50553449651,0.0,55852.60736468234,3563.420304378774,0.0,59416.02766906111,1901.395202732507,201.27298377777686,1290.4995634977604,1725.9534243111118,3,2,0
rolling_scenario_mean14,evaluation,2025-11-17,80585.57517777002,0.0,55237.1000688305,5028.4679249673645,0.0,60265.567993797864,3187.644646770915,197.4421311454039,1725.9534243111118,2105.613136674069,3,2,0
rolling_scenario_mean14,evaluation,2025-11-18,80177.20149560436,0.0,55347.502291940305,789.7079763736526,0.0,56137.21026831396,1278.8785437050676,0.0,2105.613136674069,1916.528292079016,3,1,0
rolling_scenario_mean14,evaluation,2025-11-19,82054.38941468466,1.3850000000001046,57658.28506716435,4363.412932916985,7.02818250000053,62028.72618258133,2683.4052472813737,171.02077100000122,1916.528292079016,1539.6592879728428,3,2,1
rolling_scenario_mean14,evaluation,2025-11-20,80992.66673353064,0.0,55728.01139943297,1474.5514032112367,0.0,57202.56280264421,1992.5222076916389,28.772050000000036,1539.6592879728428,1604.7534775037047,3,2,0
rolling_scenario_mean14,evaluation,2025-11-21,37484.14187006447,0.0,16366.293596815438,563.3156853690554,0.0,16929.609282184494,796.4607893936912,3946.9814149026047,1604.7534775037047,2066.268189555559,3,2,0
rolling_scenario_mean14,evaluation,2025-11-22,38759.037412091595,0.0,16630.783592671065,415.3602662299609,0.0,17046.143858901025,339.7656301152232,5158.287364403292,2066.268189555559,1701.071805742939,3,1,0
rolling_scenario_mean14,evaluation,2025-11-23,81476.82470284739,0.0,56492.08040848676,2616.4905155770457,0.0,59108.57092406381,1750.574466041145,299.07458633333374,1701.071805742939,1732.5789103042484,3,2,0
rolling_scenario_mean14,evaluation,2025-11-24,79390.30296383267,18.83966666666663,54667.99686222305,2002.3023600310967,99.5299589999998,56769.82918125415,1262.395982593969,0.0,1732.5789103042484,1584.4105012130128,3,2,1
rolling_scenario_mean14,evaluation,2025-11-25,82490.50532103046,0.0,56691.88758967935,5068.252088152585,0.0,61760.13967783193,1948.072181164265,103.87251233333298,1584.4105012130128,1767.1718228246905,3,2,0
rolling_scenario_mean14,evaluation,2025-11-26,83744.68076814266,23.288599444444344,58468.511507059986,1465.7203651988848,125.45568520722168,60059.68755746609,2558.925496065842,2.9483333333332666,1767.1718228246905,2066.0481213728385,3,1,1
rolling_scenario_mean14,evaluation,2025-11-27,81698.79983288531,0.0,57345.28310851259,1030.1609880157084,0.0,58375.4440965283,1906.2637030172612,59.43516666666785,2066.0481213728385,1981.950803486421,3,2,0
rolling_scenario_mean14,evaluation,2025-11-28,37785.12477711797,0.0,15849.383016126392,62.95429035302345,0.0,15912.337306479416,265.82439601371897,3109.105377032924,1981.950803486421,1929.7483738592666,3,1,0
rolling_scenario_mean14,evaluation,2025-11-29,39093.04403847304,0.0,16540.805536456744,1730.6357148857257,0.0,18271.44125134247,695.261415308642,542.8619731275687,1929.7483738592666,1337.3523710829638,3,3,0
rolling_scenario_mean14,evaluation,2025-11-30,86513.44433195592,0.0,61277.76016561977,1831.696775073014,0.0,63109.456940692784,1739.3705538999686,0.0,1337.3523710829638,1597.9057051432103,3,2,0
rolling_scenario_mean14,evaluation,2025-12-01,87333.14186128664,2699.817913975555,66608.32234840572,1555.6512550417613,17054.073143818572,85218.04674726607,0.0,0.0,1597.9057051432103,1200.0,3,3,13
rolling_scenario_mean14,evaluation,2025-12-02,90822.5021936631,2395.8726556587253,69048.86451534485,1919.7899451794103,15631.400341979836,86600.05480250409,141.01720822222308,0.0,1200.0,1214.9337,3,3,18
rolling_scenario_mean14,evaluation,2025-12-03,92632.15811447967,0.0,70008.38270999209,3653.579487944968,0.0,73661.96219793706,516.1436391152153,0.0,1214.9337,1611.1275278296316,3,3,0
rolling_scenario_mean14,evaluation,2025-12-04,90822.47498563195,618.8963455122234,68078.30646363246,5042.831262257195,4321.391776922891,77442.52950281254,420.2180394444448,0.0,1611.1275278296316,1317.4897376291854,3,3,8
rolling_scenario_mean14,evaluation,2025-12-05,46262.49024472269,0.0,20846.861641688916,614.8580381426584,0.0,21461.719679831574,864.0819763950755,0.0,1317.4897376291854,1402.875434903337,3,3,0
rolling_scenario_mean14,evaluation,2025-12-06,47827.02702249764,0.0,22118.914860490597,1424.4747972570833,0.0,23543.38965774768,402.5488367654348,0.0,1402.875434903337,1274.5988800898863,3,3,0
rolling_scenario_mean14,evaluation,2025-12-07,93043.98773750663,16.466461333333427,69724.27657937148,3955.264232623294,115.9691796255562,73795.50999162032,857.6483575432103,0.0,1274.5988800898863,1246.1997730812095,3,2,2
rolling_scenario_mean14,evaluation,2025-12-08,96775.73650097726,0.0,73839.18257119955,2666.7607709850813,0.0,76505.94334218463,3960.523418240328,0.0,1246.1997730812095,1969.0073277703743,3,2,0
rolling_scenario_mean14,evaluation,2025-12-09,94585.3463499026,5.587619999999902,70746.32770940676,2273.175499012633,41.323243709999275,73060.82645212939,2853.71439458985,0.0,1969.0073277703743,1874.3701682888886,3,2,1
rolling_scenario_mean14,evaluation,2025-12-10,95825.28436060081,0.0,72459.69829631102,2691.2000590352222,0.0,75150.89835534625,3104.777093657058,0.0,1874.3701682888886,1791.3262966296318,3,2,0
rolling_scenario_mean14,evaluation,2025-12-11,93671.71439828645,0.0,68975.08502429117,2577.013118732212,0.0,71552.09814302338,3243.6591191794514,0.0,1791.3262966296318,1933.0051543555612,3,2,0
rolling_scenario_mean14,evaluation,2025-12-12,49676.718945215645,0.0,22809.632681803207,1484.3988037781592,0.0,24294.031485581367,2053.8402467565525,232.39218166666365,1933.0051543555612,1868.3120362342227,3,3,0
rolling_scenario_mean14,evaluation,2025-12-13,49274.75522706364,0.0,23069.87142806133,1528.2317713031357,0.0,24598.10319936447,1679.3888169674374,248.34265722222187,1868.3120362342227,1666.9754799860943,3,2,0
rolling_scenario_mean14,evaluation,2025-12-14,96205.00080970422,0.0,73099.26767539352,2593.3037307738678,0.0,75692.5714061674,3045.043975511658,0.0,1666.9754799860943,1456.9982609300496,3,2,0
rolling_scenario_mean14,evaluation,2025-12-15,98037.62955410154,0.0,74524.57318745315,3360.6034942187807,0.0,77885.17668167193,3689.9365139689635,0.0,1456.9982609300496,1872.949403303704,3,2,0
rolling_scenario_mean14,evaluation,2025-12-16,95827.38498267763,0.0,72612.95667853337,2404.0899171049023,0.0,75017.04659563827,2224.758444370368,0.0,1872.949403303704,1723.187374600003,3,2,0
rolling_scenario_mean14,evaluation,2025-12-17,94388.81731775645,0.0,71162.37804099888,3434.9084548664678,0.0,74597.28649586535,1625.8927846823879,0.0,1723.187374600003,1827.0892285703735,3,2,0
rolling_scenario_mean14,evaluation,2025-12-18,94013.41343651552,0.0,71029.25994824307,1520.4315933729526,0.0,72549.69154161602,2295.9725452192283,0.0,1827.0892285703735,1796.3650097185198,3,2,0
rolling_scenario_mean14,evaluation,2025-12-19,47771.53398637174,0.0,21920.726363597438,523.5949891294558,0.0,22444.321352726893,1153.4407424883384,55.59674716049522,1796.3650097185198,1614.6178467740726,3,1,0
rolling_scenario_mean14,evaluation,2025-12-20,47813.578505550795,0.0,21853.88442046007,1554.1555016184839,0.0,23408.03992207855,927.9186885418367,237.31401326474264,1614.6178467740726,1458.6456330740727,3,2,0
rolling_scenario_mean14,evaluation,2025-12-21,95497.73612401872,43.054866666666726,71954.4995494765,3561.8789742087592,302.7402949666671,75819.11881865193,1848.4316794856018,0.0,1458.6456330740727,1493.6274060414835,3,3,1
rolling_scenario_mean14,evaluation,2025-12-22,94949.62527884693,132.1761351010694,72411.38557945324,2132.3606151784466,736.3207029782434,75280.06689760994,1652.115328522544,0.0,1493.6274060414835,1442.276070333334,3,2,7
rolling_scenario_mean14,evaluation,2025-12-23,94395.27775904379,0.0,70999.36889486188,3584.3753928690758,0.0,74583.74428773095,2136.887931606995,0.0,1442.276070333334,1908.0724022135562,3,2,0
rolling_scenario_mean14,evaluation,2025-12-24,94825.48596813034,0.0,71308.17516359022,1238.4864057398559,0.0,72546.66156933007,2763.319124024693,0.0,1908.0724022135562,1725.106980955557,3,2,0
rolling_scenario_mean14,evaluation,2025-12-25,94643.21669255692,0.0,71100.9561684513,692.5084955247236,0.0,71793.46466397603,2387.825254322358,0.0,1725.106980955557,1602.8812682263383,3,1,0
rolling_scenario_mean14,evaluation,2025-12-26,48549.745119640145,0.0,22446.077974681393,787.4224621183691,0.0,23233.50043679976,1208.495944205761,104.98502541152024,1602.8812682263383,1957.0448032662578,3,2,0
rolling_scenario_mean14,evaluation,2025-12-27,49190.955198630865,0.0,22235.53260506155,860.3994830521144,0.0,23095.932088113666,1427.0333600059375,463.3593301111134,1957.0448032662578,2038.6894346040017,3,2,0
rolling_scenario_mean14,evaluation,2025-12-28,93793.80225097222,0.0,70011.57390513338,1131.4596517783261,0.0,71143.0335569117,2639.494279732506,0.0,2038.6894346040017,2070.1301902296273,3,2,0
rolling_scenario_mean14,evaluation,2025-12-29,96395.16505437448,0.0,72045.60415949587,1544.7429516770658,0.0,73590.34711117293,4906.953053111108,0.0,2070.1301902296273,1635.7873772518542,3,2,0
rolling_scenario_mean14,evaluation,2025-12-30,94331.93418738992,0.0,69893.10953346975,2061.2573065590414,0.0,71954.36684002879,3455.6135398919982,0.0,1635.7873772518542,1877.0972796000021,3,2,0
rolling_scenario_mean14,evaluation,2025-12-31,96206.24404517534,2.4196169666686718,72566.55813065499,1018.0340364258111,5.073936779104205,73589.66610385991,3641.3726628474974,0.0,1877.0972796000021,1348.087187444445,3,2,1
