method,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
mean14,2025-10-07,3245.834706603177,3660.691586058201,63311.3728600482,166.77396158190473,40740.62013621795,873.7685159893213,41614.38865220727,1243.9946834403295,133.43809838095075,20819.893938417397,16490.742898608572,41328.47836588111,3,LP,0.004585799993947148,7.958078640513122e-13,0
mean14,2025-10-08,3660.691586058201,3127.769002285713,61543.10124786243,0.0,39596.128808784524,0.0,39596.128808784524,1172.9732165408584,577.263232690183,19968.418196631395,16654.04906466667,39960.97660270377,0,LP,0.004495900007896125,9.343636975245317e-13,0
mean14,2025-10-09,3127.769002285713,3031.3166460952416,62999.51801206937,0.0,40392.25578487106,0.0,40392.25578487106,1242.463510767785,2253.672054721921,20158.988862198712,16415.588098952383,40458.03852225369,0,LP,0.004653199983295053,9.094947017729282e-13,0
mean14,2025-10-10,3031.3166460952416,3083.5982159153423,30728.981802130504,0.0,13238.313094469426,0.0,13238.313094469426,27.428687714285616,18513.665426759555,14722.22820079952,11877.951429809526,13211.985206891382,0,MILP,0.07715560001088306,5.087485988042317e-12,0
mean14,2025-10-11,3083.5982159153423,3067.947803989422,31367.05210309936,0.0,13793.958313028772,0.0,13793.958313028772,421.01108180952446,14031.048081736628,14856.656457648442,12047.977101428569,13802.191936053954,0,MILP,0.07767190001322888,9.094947017729282e-13,0
mean14,2025-10-12,3067.947803989422,2782.5505880529095,64287.21686835038,16.539385904761957,40783.86324931222,83.06906570666693,40866.93231501889,1422.6359780152875,845.8731651169983,19879.72959017048,16359.438462380951,41063.7734504492,1,LP,0.004790200007846579,8.526512829121202e-13,0
mean14,2025-10-13,2782.5505880529095,3027.1678862169338,65547.74094792828,0.0,42024.354527854826,0.0,42024.354527854826,1874.4242765949484,2491.51275,20706.595015714287,16552.18639438095,41856.01226674619,0,LP,0.00471149999066256,1.0231815394945443e-12,0
mean14,2025-10-14,3027.1678862169338,2884.0414057587304,65308.271969991765,231.38922090857008,42109.767054426484,1188.3378135942548,43298.10486802074,887.967288475014,0.0,21087.781323707226,17209.91670461524,43397.68654806434,3,LP,0.0049672000168357044,9.094947017729282e-13,0
mean14,2025-10-15,2884.0414057587304,1877.2613729999996,64988.70128733568,96.06557533652301,41784.4150864013,631.7752562006435,42416.19034260194,360.742862714878,0.0,19526.85462863256,16722.854278675237,43119.37585648228,1,LP,0.004627799993613735,8.171241461241152e-13,0
mean14,2025-10-16,1877.2613729999996,1983.1310390740737,67165.18724373427,905.1870208465602,43124.922648244385,5930.54090504251,49055.46355328689,547.1040180094053,325.00045483127633,21771.127064597295,17539.330222857145,48980.93144070783,2,LP,0.0044101999956183136,8.810729923425242e-13,0
mean14,2025-10-17,1983.1310390740737,2461.3484896878285,32693.403957305112,0.0,13885.561355825166,0.0,13885.561355825166,354.26314602586814,12947.54825120635,15563.144936072897,12175.751692666669,13632.141674422766,0,MILP,0.07319520000601187,3.637978807091713e-12,0
mean14,2025-10-18,2461.3484896878285,2813.3901539365074,32688.75229748619,0.0,14065.178681413889,0.0,14065.178681413889,176.2994241881235,13250.32275155673,15098.417669741333,11912.880814666665,13880.440857630672,0,MILP,0.07998139999108389,3.893774191965349e-12,0
mean14,2025-10-19,2813.3901539365074,1821.7391432544189,69717.95108851146,0.0,45336.55920025488,0.0,45336.55920025488,1615.4748455191052,1097.140885092307,21116.309127266308,17996.69630269959,46041.05224973682,0,LP,0.004992300004232675,7.673861546209082e-13,0
mean14,2025-10-20,1821.7391432544189,2383.2889604444435,72149.70203369498,362.0676164971398,46458.57168179551,1915.7977989430312,48374.36948073855,3036.868369742504,268.72754552381343,22421.034383095328,17655.643014836194,47976.55951796251,4,LP,0.005696700012777001,8.100187187665142e-13,0
mean14,2025-10-21,2383.2889604444435,2728.918913021161,73001.5546985197,0.0,47805.65040941067,0.0,47805.65040941067,1937.1516780388133,0.0,22582.919542957075,17981.09787247619,47558.25691408635,0,LP,0.0045584999897982925,9.094947017729282e-13,0
mean14,2025-10-22,2728.918913021161,1897.94239806349,72564.11551459965,613.5188931419084,46984.17429461965,3232.077605946933,50216.25190056658,3328.931147415647,997.8213855238082,21283.49493823163,17987.509763429523,50809.28296470902,6,LP,0.004516999993938953,9.094947017729282e-13,0
mean14,2025-10-23,1897.94239806349,2327.4115487142863,73924.9999182281,0.0,47250.87018421669,0.0,47250.87018421669,4657.950569457969,1295.2105787031194,22135.892111305104,17543.550374571427,46948.866403806176,0,LP,0.005188400013139471,9.094947017729282e-13,0
mean14,2025-10-24,2327.4115487142863,1775.950268648678,32644.64892774838,0.0,13841.970064227484,0.0,13841.970064227484,161.57488631981028,11549.061906002353,15843.560899045262,13329.599480285713,14137.951741117497,0,MILP,0.10156530002132058,6.480149750132114e-12,0
mean14,2025-10-25,1775.950268648678,1975.088459222224,33937.878152839505,0.0,14735.594299590353,0.0,14735.594299590353,426.832511972957,10890.949664385653,16012.836166480894,12791.172923333334,14628.326895240114,0,MILP,0.09771549998549744,3.4621620907060643e-12,0
mean14,2025-10-26,1975.088459222224,2336.089731730157,74911.36574448133,0.0,48804.869509900884,0.0,48804.869509900884,4705.693862607141,1380.8473833333323,20819.007034826573,16538.494552952383,48549.06491070495,0,LP,0.004700900026364252,9.094947017729282e-13,0
mean14,2025-10-27,2336.089731730157,1939.05781671746,74779.35145344972,12.14355095238102,48380.60779961597,63.75364250000035,48444.36144211597,5702.636634686645,1994.9516333333322,20519.23049066785,16977.905420952382,48724.112610883385,1,LP,0.0046520999749191105,9.094947017729282e-13,0
mean14,2025-10-28,1939.05781671746,2297.2152940994724,75292.71265422457,0.0,49158.519247782475,0.0,49158.519247782475,4314.725190315107,482.9021547325101,22106.957260700758,17584.293651523807,48902.88076672629,0,LP,0.004680499987443909,1.0231815394945443e-12,0
mean14,2025-10-29,2297.2152940994724,1381.3629583703676,73700.90407394944,0.0,48382.83599356794,0.0,48382.83599356794,958.4086738671331,0.0,22392.13527493945,18961.896674857144,49047.984055729976,0,LP,0.005124299990711734,9.094947017729282e-13,0
mean14,2025-10-30,1381.3629583703676,1702.5207833883605,75399.52827221164,3.641833333333352,49757.52673214401,18.13268816666676,49775.65942031067,4461.13336666785,1659.5278999999996,22134.995507162846,17640.304318285715,49546.749563885365,1,LP,0.004699100012658164,8.86402062860725e-13,0
mean14,2025-10-31,1702.5207833883605,1638.731619886773,33804.486444119924,0.0,14247.824005738943,0.0,14247.824005738943,79.79032399999983,6582.012396640802,17346.325810336268,14107.934153523809,14283.288189211058,0,MILP,0.08985250000841916,4.092726157978177e-12,0
mean14,2025-11-01,1638.731619886773,1996.2629614634952,34589.38654659494,0.0,14384.123799538496,0.0,14384.123799538496,378.6718926701946,8007.542519102884,17565.0289161552,13905.895214666667,14189.575578047496,0,MILP,0.08575530000962317,1.40346401167335e-10,0
mean14,2025-11-02,1996.2629614634952,1585.6766642063508,76266.84240496765,0.0,50258.62602701332,0.0,50258.62602701332,3202.494492992361,287.4197333333334,22895.115330737208,18914.57108542857,50555.07754535892,0,LP,0.005450099997688085,8.526512829121202e-13,0
mean14,2025-11-03,1585.6766642063508,1830.6519679767205,77175.10563689834,0.0,51376.82031199523,0.0,51376.82031199523,2750.155890427985,627.54755,21431.548103914163,17139.07619077714,51199.23189612862,0,LP,0.004652800009353086,9.094947017729282e-13,0
mean14,2025-11-04,1830.6519679767205,1420.1493729925926,77477.9606417884,57.2472369285714,50980.92936781872,317.1151862222138,51298.044554040935,5251.0611448101145,1063.3155333333332,21106.376330136383,17465.61716289619,51592.71332272129,3,LP,0.00444190000416711,1.0231815394945443e-12,0
mean14,2025-11-05,1420.1493729925926,1298.881580148148,77013.06906062903,67.88311497714645,51108.39314175713,155.45390906099607,51263.84705081813,2572.301500005881,624.6947499999998,22710.930907861253,18504.995048927616,51352.13728007645,5,LP,0.004969200002960861,9.094947017729282e-13,0
mean14,2025-11-06,1298.881580148148,1233.9055398000003,76982.67922861846,1047.721533925711,51380.2938731999,5332.571243231049,56712.86511643095,2364.4154487819,0.0,22920.41684250323,18624.01607874095,56760.52898119876,17,LP,0.004913300013868138,9.094947017729282e-13,0
mean14,2025-11-07,1233.9055398000003,1401.51753434074,34795.67257025397,77.3955191428559,14588.101649616177,394.4462633115652,14982.547912927743,688.7086260952385,7242.802981984718,18274.967909983534,14651.873211999999,14889.694115434568,1,MILP,0.10381770000094548,1.7337242752546445e-11,0
mean14,2025-11-08,1401.51753434074,1594.1933949005306,34898.96380593651,0.0,14788.924221758718,0.0,14788.924221758718,422.1359559106411,7224.776550596122,17302.29434171546,13841.450142285714,14681.872188985157,0,MILP,0.10172559999045916,1.7621459846850485e-12,0
mean14,2025-11-09,1594.1933949005306,1413.647793533335,78302.24097921458,77.96129962857094,52368.26675833476,417.89388898000175,52786.16064731476,2304.129923287483,612.6961000000001,22521.316386593764,18404.75731437143,52917.82995904884,4,LP,0.005102299997815862,8.810729923425242e-13,0
mean14,2025-11-10,1413.647793533335,1400.2953226518528,79120.22916316263,227.91201306666693,53849.980668726384,1306.115974982634,55156.09664370902,1043.3423293309725,56.192558422101655,23169.370590892424,18779.207402416192,55165.93842452928,5,LP,0.004932499985443428,8.171241461241152e-13,0
mean14,2025-11-11,1400.2953226518528,1408.381007609528,79848.25523593888,0.0,53666.25828535407,0.0,53666.25828535407,3719.5996016049394,426.71609999999976,21766.54079581775,17623.620928150478,53660.33573842536,0,LP,0.0044689000060316175,7.958078640513122e-13,0
mean14,2025-11-12,1408.381007609528,1660.6893353365099,80319.42225769351,11.773333333333426,54078.63286615287,60.579686666667136,54139.21255281954,4471.456754182249,463.5332000000002,22174.423115212223,17734.205228367617,53954.73589976761,1,LP,0.004275699990103021,9.094947017729282e-13,0
mean14,2025-11-13,1660.6893353365099,1642.7905983248668,79769.03151546951,0.0,54895.84606916148,0.0,54895.84606916148,3152.4399405526165,208.5685833333331,21201.371253828333,17189.219578911427,54909.03175549006,0,LP,0.005020200012950227,6.821210263296962e-13,0
mean14,2025-11-14,1642.7905983248668,1979.3100058571488,36020.844876285715,0.0,15291.560044875945,0.0,15291.560044875945,226.21518924632704,4526.867151186361,17718.10404775779,14048.796811904758,15101.032641588763,0,MILP,0.08410219999495894,1.1937117960769683e-12,0
mean14,2025-11-15,1979.3100058571488,1752.0337451820112,35523.927679853026,0.0,15476.113141382397,0.0,15476.113141382397,621.3940986666693,3556.7066555414494,17570.992860978236,14437.052851999999,15604.726788631177,0,MILP,0.09185110000544228,1.9326762412674725e-12,0
mean14,2025-11-16,1752.0337451820112,1645.8902603724903,81474.11477811522,0.0,56101.86903757867,0.0,56101.86903757867,2982.7532582527956,0.0,21854.454067671955,17797.636931142853,56180.25832299923,0,LP,0.004633900010958314,6.821210263296962e-13,0
mean14,2025-11-17,1645.8902603724903,2056.2853399576734,82307.1081436496,0.0,56477.86539303421,0.0,56477.86539303421,5006.176996176367,155.7228666666665,21474.201978139918,17024.74803066667,56176.52485444413,0,LP,0.0045000999816693366,9.094947017729282e-13,0
mean14,2025-11-18,2056.2853399576734,1902.8825885830743,81392.4277650629,0.0,56563.88676368049,0.0,56563.88676368049,2689.3337965596606,23.95728333333318,20666.564884598472,16877.980032761905,56677.36203868075,0,LP,0.004534899984719232,9.094947017729282e-13,0
mean14,2025-11-19,1902.8825885830743,1586.1717596507926,82091.82785801879,1.3850000000001046,57547.115185224844,7.02818250000053,57554.14336772484,2863.6824240881806,0.0,21822.413578787764,17961.194744857145,57790.44527607658,1,LP,0.00442120002117008,7.958078640513122e-13,0
mean14,2025-11-20,1586.1717596507926,1690.4646359206413,82985.57689495943,0.0,57375.41583505046,0.0,57375.41583505046,4032.5063534403234,94.43773333333331,20903.64834847149,16838.091573619044,57298.33701154837,0,LP,0.004370200011180714,1.0231815394945443e-12,0
mean14,2025-11-21,1690.4646359206413,2095.4041912232824,36722.34217265372,0.0,16101.114179033319,0.0,16101.114179033319,597.4645839941193,3453.176851841272,18120.374054627853,14313.05738447619,15870.553491343431,0,LP,0.004394299990963191,7.105427357601002e-13,0
mean14,2025-11-22,2095.4041912232824,1756.2375913439153,36299.08584568724,0.0,15854.668188632671,0.0,15854.668188632671,612.1227412451519,2358.8056728300967,17966.199411421512,14857.871463142857,16049.013194113048,0,LP,0.004674199997680262,9.094947017729282e-13,0
mean14,2025-11-23,1756.2375913439153,1773.8582496804231,83602.78707307819,0.0,58152.8169804032,0.0,58152.8169804032,3833.507962036455,400.4498666666666,21688.812465994117,17552.07950495238,58139.70994180288,0,LP,0.004413199989357963,9.094947017729282e-13,0
mean14,2025-11-24,1773.8582496804231,1601.3170584296304,83822.57790591064,15.566899999999805,58262.19702776874,82.23993269999896,58344.436960468745,5584.959345450917,463.0363,19913.118592554965,16284.913132095238,58471.935518875805,1,LP,0.004227600002195686,8.526512829121202e-13,0
mean14,2025-11-25,1601.3170584296304,1764.3024131386246,83629.14111063373,0.0,57658.75024019157,0.0,57658.75024019157,3114.647437910639,100.00658333333354,21574.420018342153,17328.593395619046,57537.86206715282,0,LP,0.004652600007830188,9.094947017729282e-13,0
mean14,2025-11-26,1764.3024131386246,2006.7858914264577,83722.35943740152,30.994217333333154,58635.36350212224,166.9658487746657,58802.329350896915,2615.8012738212856,60.651583333333065,21584.20412519929,17264.970210952375,58621.20859007243,1,LP,0.004365700006019324,9.094947017729282e-13,0
mean14,2025-11-27,2006.7858914264577,1831.5588361407392,83510.84481289123,0.0,58719.04838370706,0.0,58719.04838370706,3782.273433735451,214.0128166666666,20480.895678489116,16747.229849333333,58849.71651303653,0,LP,0.004641099978471175,7.958078640513122e-13,0
mean14,2025-11-28,1831.5588361407392,1886.814568674081,37582.24328356849,0.0,15860.012267599708,0.0,15860.012267599708,547.6648730182252,2511.7716538001187,18693.884460369194,15092.316253619043,15828.482137897034,0,LP,0.004685399995651096,9.094947017729282e-13,0
mean14,2025-11-29,1886.814568674081,1373.8094252370367,37964.3460609124,200.96142234856256,16152.815576740048,984.0076045297366,17136.823181269785,273.7676160952386,0.0,18019.970506626687,15057.880739460961,17437.133506583898,1,LP,0.004662299994379282,9.094947017729282e-13,0
mean14,2025-11-30,1373.8094252370367,1579.369692344977,85781.02579811758,0.0,60574.21207869302,0.0,60574.21207869302,1041.7943862151742,0.0,22681.047657045263,18186.64436180952,60418.88264693074,0,LP,0.004553400009172037,9.094947017729282e-13,0
mean14,2025-12-01,1579.369692344977,1315.5241460962961,86470.63458980716,4307.446396562855,64801.23321705643,28868.829527562248,93670.06274461868,559.6505951428577,0.0,21878.75605009288,17959.253392199047,93885.58365984418,15,LP,0.004180499992799014,6.821210263296962e-13,0
mean14,2025-12-02,1315.5241460962961,1258.8027163925922,88063.9380017472,4739.304934740953,66180.76292804985,32435.800108425567,98616.56303647542,32.109017809524175,0.0,22023.017133747206,17889.69316506857,98663.2891576403,18,LP,0.004233899991959333,9.094947017729282e-13,0
mean14,2025-12-03,1258.8027163925922,1228.8784055333326,89784.12621969076,1879.3424704799925,67491.55505885006,13055.1572631723,80546.71232202236,170.446694952381,0.0,22932.659517500295,18602.386088948577,80571.27507540227,9,LP,0.004424499988090247,6.821210263296962e-13,0
mean14,2025-12-04,1228.8784055333326,1393.219428614815,91289.51214381304,1870.6103218809546,68288.55010446823,12423.751780666087,80712.30188513431,1754.1682378941778,0.0,23614.939773823633,18980.194296023805,80578.43348811829,10,LP,0.004469299979973584,7.958078640513122e-13,0
mean14,2025-12-05,1393.219428614815,1473.765124464554,46692.80435594003,0.0,20934.496164120228,0.0,20934.496164120228,1210.9546802774923,0.0,21567.004558233974,17396.782565904763,20882.507189618114,0,LP,0.004732700006570667,9.094947017729282e-13,0
mean14,2025-12-06,1473.765124464554,1426.0529986867748,47983.680231073486,20.67634578762204,21943.96268987913,105.91458129709389,22049.87727117622,291.0317657025312,0.0,21534.920566799523,17486.226572307613,22081.10375415487,1,LP,0.004651900002500042,8.384404281969182e-13,0
mean14,2025-12-07,1426.0529986867748,1451.3861965089911,95124.94062936389,4.226174761904758,71794.6075934451,29.080308536666642,71823.68790198176,3106.1812883021657,0.0,22881.60204096649,18511.29777514286,71802.93754297857,1,LP,0.004554299986921251,7.958078640513122e-13,0
mean14,2025-12-08,1451.3861965089911,1823.0339727153448,96889.40221220929,0.0,73396.71127566401,0.0,73396.71127566401,4305.996233497942,0.0,23166.90454452087,18430.70968247619,73092.82836129196,0,LP,0.004524899995885789,9.663381206337363e-13,0
mean14,2025-12-09,1823.0339727153448,1681.167125725927,96867.09747589417,28.02018466666675,72639.9440290359,207.1730520160006,72847.1170810519,5211.0980025185145,0.0,23280.239756137566,18984.674364761908,72962.76684605089,2,LP,0.005106600001454353,9.094947017729282e-13,0
mean14,2025-12-10,1681.167125725927,1640.7699979100528,96997.72461758376,0.0,73799.82804260356,0.0,73799.82804260356,4357.173235080536,0.0,22575.21226774133,18322.279351904766,73833.13721661389,0,LP,0.004095699987374246,9.094947017729282e-13,0
mean14,2025-12-11,1640.7699979100528,1849.5066304476222,97452.91486830216,0.0,72544.99077349133,0.0,72544.99077349133,7013.5284114791275,0.0,22580.362039680185,18102.23028285714,72376.3585797028,0,LP,0.004153499990934506,9.094947017729282e-13,0
mean14,2025-12-12,1849.5066304476222,1922.1565517195847,50946.63655140623,0.0,23513.807161643017,0.0,23513.807161643017,2015.8044465467424,1328.8133463915274,20116.949189420335,16229.343914285711,23466.48286670786,0,LP,0.004807999997865409,1.0231815394945443e-12,0
mean14,2025-12-13,1922.1565517195847,2001.8885422253966,51821.586006790116,0.0,24265.65428328015,0.0,24265.65428328015,2986.9171102692576,1132.38245,20168.390903854193,16264.637840666666,24213.29214231774,0,LP,0.004462899989448488,7.958078640513122e-13,0
mean14,2025-12-14,2001.8885422253966,1739.627803660316,97981.36402969193,0.0,75080.75409603288,0.0,75080.75409603288,5070.020763092304,0.0,22992.927006885355,18860.305540285714,75298.08006313,0,LP,0.004387199995107949,6.821210263296962e-13,0
mean14,2025-12-15,1739.627803660316,1911.330116133336,99872.19156622222,0.0,76565.54452005666,0.0,76565.54452005666,5856.481038444449,0.0,23113.791999396824,18567.639438285714,76424.23416077504,0,LP,0.004132000001845881,9.094947017729282e-13,0
mean14,2025-12-16,1911.330116133336,1830.002305755558,99682.91976615167,0.0,75884.50974272215,0.0,75884.50974272215,6019.67397259612,0.0,22728.15520822222,18483.000748,75951.18411154559,0,LP,0.00460040001780726,9.094947017729282e-13,0
mean14,2025-12-17,1830.002305755558,1875.848881186245,99301.84177987183,0.0,75798.81816862793,0.0,75798.81816862793,6848.438154174015,0.0,22212.0770586502,17950.520499619044,75761.31893649412,0,LP,0.004211499996017665,1.0231815394945443e-12,0
mean14,2025-12-18,1875.848881186245,1865.7872980433888,98744.06427248206,0.0,74616.13279862392,0.0,74616.13279862392,7015.193275529683,0.0,23008.733974285715,18646.129944,74624.36850627384,0,LP,0.003899300005286932,9.094947017729282e-13,0
mean14,2025-12-19,1865.7872980433888,1694.2762466719578,52224.09750531099,0.0,24123.14758611462,0.0,24123.14758611462,3934.652207141687,1810.65698271605,19603.984008881824,16033.58699342857,24235.073125573846,0,LP,0.0045356000191532075,1.0231815394945443e-12,0
mean14,2025-12-20,1694.2762466719578,1872.7814958687843,52488.170953038214,0.0,24201.309429357596,0.0,24201.309429357596,3795.830902636096,1821.318116666667,20284.289260306876,16269.619576571426,24085.80336836512,0,LP,0.004439199983607978,9.094947017729282e-13,0
mean14,2025-12-21,1872.7814958687843,1866.898438401062,97965.79764183186,0.0,74285.28370205458,0.0,74285.28370205458,4540.82290248089,0.0,23118.3559179224,18731.163045238092,74290.10233058085,0,LP,0.003993699996499345,9.094947017729282e-13,0
mean14,2025-12-22,1866.898438401062,1639.5436619481477,98882.60107891944,0.0,75944.42961571335,0.0,75944.42961571335,5784.723174743096,0.0,22974.053261319215,18813.602440476192,76132.53315307575,0,LP,0.0038966999854892492,7.958078640513122e-13,0
mean14,2025-12-23,1639.5436619481477,1907.388814897355,98851.70014686536,0.0,75088.12320534437,0.0,75088.12320534437,7059.039400377421,0.0,22597.408292106997,18062.84007895238,74868.10983980884,0,LP,0.004014000005554408,9.094947017729282e-13,0
mean14,2025-12-24,1907.388814897355,1726.8579242698422,97928.14609215873,0.0,73891.32417836005,0.0,73891.32417836005,5911.906486183417,0.0,22758.72679407055,18597.046504761904,74038.89712393099,0,LP,0.004565300012473017,9.094947017729282e-13,0
mean14,2025-12-25,1726.8579242698422,1787.928059039154,97640.34362293003,0.0,74302.87042097012,0.0,74302.87042097012,5546.916710613757,0.0,22242.185566792476,17961.207187809523,74252.84012530724,0,LP,0.004230499995173886,9.094947017729282e-13,0
mean14,2025-12-26,1787.928059039154,2184.290648555557,51419.50181557437,0.0,23860.88444346209,0.0,23860.88444346209,2766.9515807654357,1450.0545619741354,20200.773204930036,16005.89996542857,23602.69484355758,0,LP,0.004887499992037192,7.673861546209082e-13,0
mean14,2025-12-27,2184.290648555557,2018.4300942370387,50888.96763732157,0.0,23081.585167045538,0.0,23081.585167045538,2499.9999445843628,1504.6289666666667,19446.3376752134,15900.808015809522,23189.24608215646,0,LP,0.004979199991794303,8.242295734817162e-13,0
mean14,2025-12-28,2018.4300942370387,2101.1144676624303,96951.94258338741,12.214438095238165,72982.66610999523,90.49066462857195,73073.1567746238,5859.431981477961,0.0,22216.075546957072,17920.605256952378,73005.74399825915,1,LP,0.004455299989785999,9.094947017729282e-13,0
mean14,2025-12-29,2101.1144676624303,1706.6528512867683,97761.5668161211,0.0,73726.61028035701,0.0,73726.61028035701,6468.408621286304,0.0,21707.40727845385,17938.015350285714,74048.44288431006,0,LP,0.004470700019737706,7.389644451905042e-13,0
mean14,2025-12-30,1706.6528512867683,1936.6499790105809,97607.70402526866,0.0,72814.78037749718,0.0,72814.78037749718,6867.1393374497275,0.0,22679.8140677237,18163.651979904764,72628.3878302257,0,LP,0.0046827000041957945,9.663381206337363e-13,0
mean14,2025-12-31,1936.6499790105809,1488.7973752814803,96655.25210808347,0.0,72756.42065600412,0.0,72756.42065600412,3894.9798623550737,0.0,23773.245556585545,19659.396244190477,73123.3101861232,0,LP,0.004687899985583499,7.958078640513122e-13,0
saa_load,2025-02-01,10800.0,4978.7921766801055,35427.86231998737,0.0,17538.297668795585,0.0,17538.297668795585,1591.850109453886,2875.548045818638,9586.1856440496,13003.897412668084,20951.52649345031,0,SAA-MILP,0.8562277999881189,3.0127011996228248e-12,0
saa_load,2025-02-02,4978.7921766801055,4090.629047743563,87871.26629395843,0.0,63242.506278134606,0.0,63242.506278134606,6806.39438407843,59.174066666666704,18151.40373292749,15501.983839714152,63911.070518339635,0,SAA-MILP,1.2154236999922432,1.3535839116229909e-11,0
saa_load,2025-02-03,4090.629047743563,3961.7152427951696,87690.8945517273,0.0,63809.06188357882,0.0,63809.06188357882,3855.110711006761,0.0,19657.314553547905,16038.447212827363,63907.07649976139,0,SAA-MILP,1.3430509000027087,1.8189894035458565e-12,0
saa_load,2025-02-04,3961.7152427951696,3009.7851421607857,87485.91557085294,0.0,63410.753893053865,0.0,63410.753893053865,3288.9001552737836,0.0,20309.939769211098,17307.788303631936,64138.28610602202,0,SAA-MILP,1.4788449000043329,1.8189894035458565e-12,0
saa_load,2025-02-05,3009.7851421607857,4223.41092104695,88575.9390543156,0.0,64199.06343402236,0.0,64199.06343402236,2584.313820222932,0.0,21847.02657769365,16603.828326934312,63272.546622679525,0,SAA-MILP,1.2856721999996807,1.0231815394945443e-12,0
saa_load,2025-02-06,4223.41092104695,4645.450863962235,87460.12061568287,13.125303333333363,64128.267905655484,94.96156961666689,64223.22947527215,3078.8532711104717,1.400816666666742,19695.25613657183,15573.321521999425,63902.66138715688,1,SAA-MILP,1.2757902000157628,3.346656285430072e-12,0
saa_load,2025-02-07,4645.450863962235,4391.1284543670645,40023.792489481915,0.0,18513.285020311687,0.0,18513.285020311687,1500.549851958442,3871.9553717004715,16181.56719890523,13335.95959974889,18660.699190197385,0,SAA-MILP,0.8313989999878686,5.144329406903125e-12,0
saa_load,2025-02-08,4391.1284543670645,4236.486525181881,39263.80746745706,0.0,17768.84506331587,0.0,17768.84506331587,1263.6991348480244,3459.3507411522637,16330.382163456703,13366.787288666595,17858.246075509174,0,SAA-MILP,0.8126079000066966,4.092726157978177e-12,0
saa_load,2025-02-09,4236.486525181881,4336.561428655518,85101.39586663728,0.0,61413.86320652503,0.0,61413.86320652503,1538.5063027582735,0.0,20617.92728466351,16610.453687451172,61338.08192369732,0,SAA-MILP,1.059807500016177,2.2737367544323206e-12,0
saa_load,2025-02-10,4336.561428655518,4341.6522911833945,84915.64377663791,0.0,59838.59304626943,0.0,59838.59304626943,6611.946960946551,638.599104406182,17546.72816671982,14208.268038767961,59834.84486055181,0,SAA-MILP,1.338446199981263,1.8189894035458565e-12,0
saa_load,2025-02-11,4341.6522911833945,4246.731196845233,83989.70620003226,0.0,59743.27272959252,0.0,59743.27272959252,4968.802438697377,352.0303666666666,18598.44866441695,15150.172403082064,59814.049991003245,0,SAA-MILP,2.035408700001426,2.5011104298755527e-12,0
saa_load,2025-02-12,4246.731196845233,4255.183228297188,82654.6227615804,0.0,58529.11643425676,0.0,58529.11643425676,3546.324967527922,286.6938,18669.794907433563,15114.92704671442,58522.829966455865,0,SAA-MILP,1.7462702000048012,2.5863755581667647e-12,0
saa_load,2025-02-13,4255.183228297188,4617.869517569106,82101.88762369822,0.0,57677.73601315959,0.0,57677.73601315959,6656.016361205172,713.8146500000005,16190.315449903479,12787.73785407709,57411.77385033681,0,SAA-MILP,1.098055500013288,6.366462912410498e-12,0
saa_load,2025-02-14,4617.869517569106,2157.0658279472173,34930.080819974944,0.0,15106.4965590938,0.0,15106.4965590938,172.1855008289249,4238.502129941208,15433.235227357078,14715.64385481893,16504.20844676214,0,SAA-MILP,1.0230515000002924,3.296918293926865e-12,0
saa_load,2025-02-15,2157.0658279472173,1866.3100172910067,37036.5385942356,0.0,16141.454180127486,0.0,16141.454180127486,234.20444476190517,4426.925282739564,17668.410506972228,14573.092740238093,16308.366187682317,0,SAA-MILP,0.745300300011877,3.751665644813329e-12,0
saa_load,2025-02-16,1866.3100172910067,3324.6086697137634,81552.13956671082,0.0,57017.044841698786,0.0,57017.044841698786,946.4381184861838,0.0,20609.75558444298,15381.433236218341,55927.272841729784,0,SAA-MILP,1.0366437000047881,2.7284841053187847e-12,0
saa_load,2025-02-17,3324.6086697137634,4642.387109500367,79682.45611669938,0.0,56085.40657366503,0.0,56085.40657366503,3160.8681177184003,794.4812,17669.700192138855,13126.456559824528,55116.02569223531,0,SAA-MILP,1.0518935000000056,1.8189894035458565e-12,0
saa_load,2025-02-18,4642.387109500367,4810.103992662644,77631.66156830725,0.0,54015.42975881226,0.0,54015.42975881226,1987.435259597296,168.26435645209153,17019.09986357095,13634.525694646421,53892.48164809554,0,SAA-MILP,1.536265500006266,3.595346242946107e-12,0
saa_load,2025-02-19,4810.103992662644,3524.996517173918,77005.13627585719,0.0,53726.66633545667,0.0,53726.66633545667,1958.3097960728965,0.0,17495.24118100429,15327.742084553325,54670.94644141017,0,SAA-MILP,0.9719934000167996,1.9042545318370685e-12,0
saa_load,2025-02-20,3524.996517173918,4556.960031068604,77969.61201316262,0.0,54661.18752430581,0.0,54661.18752430581,2506.0054427117593,0.0,18640.556182170076,14170.083345052542,53902.56405619959,0,SAA-MILP,0.9350315999763552,3.495870259939693e-12,0
