date,alpha,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_cost,solver,max_plan_audit,plan_mutual_count
2025-06-15,1.0,2707.518913704762,3334.1899856793657,88430.09219780599,0.0,61559.86852208541,0.0,61559.86852208541,13313.132068965322,298.84709999999995,19090.182793316868,14899.044097809523,61098.61080458328,LP,9.094947017729282e-13,0
2025-06-16,0.0,3274.0756011640224,3108.256751350266,87373.6088789171,0.0,61654.1592923644,0.0,61654.1592923644,10850.552538245738,134.01041666666652,20232.789853528517,16537.796746190477,61777.01738002128,LP,9.094947017729282e-13,0
2025-06-16,0.25,3274.0756011640224,3108.256751350266,87373.6088789171,0.0,61657.20966378394,0.0,61657.20966378394,10850.53269255027,134.01041666666652,20232.894304557318,16537.881351523807,61780.06775144082,LP,9.663381206337363e-13,0
2025-06-16,0.5,3274.0756011640224,3108.256751350266,87207.73908803998,0.0,61577.71335284741,0.0,61577.71335284741,10826.802665046449,134.01041666666652,19484.790286803058,15931.917097142856,61700.57144050429,LP,9.663381206337363e-13,0
2025-06-16,0.75,3274.0756011640224,3108.256751350266,87207.73908803998,0.0,61602.63055863356,0.0,61602.63055863356,10826.80266504645,134.01041666666652,19484.790286803054,15931.917097142856,61725.48864629044,LP,9.663381206337363e-13,0
2025-06-16,1.0,3274.0756011640224,3177.1414284984144,87207.73908803998,0.0,61586.17189196689,0.0,61586.17189196689,10758.20180761788,134.01041666666652,19519.55159204115,15898.077544952379,61657.99211684286,LP,9.663381206337363e-13,0
2025-06-17,0.0,3108.256751350266,2638.249502263491,86624.1233323539,3.081040857142966,60960.273915664635,21.046590095143603,60981.32050575977,8598.900744894763,82.02935000000014,19643.52413593533,16334.261074285714,61331.83487436591,LP,9.094947017729282e-13,0
2025-06-17,0.25,3108.256751350266,2638.249502263491,86624.1233323539,3.081040857142966,60904.37510033814,21.046590095143603,60925.421690433286,8611.235527916513,82.02935000000014,19578.604225294534,16281.675946666666,61275.93605903942,LP,9.094947017729282e-13,0
2025-06-17,0.5,3108.256751350266,2638.249502263491,86506.13111711698,3.081040857142966,60629.02581118693,21.046590095143603,60650.07240128207,8516.684512146976,129.21961222339388,19206.859690079946,15980.562873142855,61000.58676988821,LP,9.094947017729282e-13,0
2025-06-17,0.75,3108.256751350266,2634.8261235333325,86506.13111711698,0.0,60641.446414707636,0.0,60641.446414707636,8516.684512146976,129.21961222339388,19206.859690079946,15983.643913999998,60994.513815073245,LP,9.094947017729282e-13,0
2025-06-17,1.0,3108.256751350266,2714.8833426867736,86374.21106829276,0.0,60499.924136011774,0.0,60499.924136011774,8369.884734480893,194.24276666666685,18563.728517240437,15390.656166761903,60793.287764406945,LP,9.094947017729282e-13,0
2025-06-18,0.0,2638.249502263491,2937.999764022223,87422.56425730394,0.0,61136.70289757007,0.0,61136.70289757007,12640.244880777194,88.67290000000003,18397.26495233627,14632.009375809523,60915.473715630345,LP,9.094947017729282e-13,0
2025-06-18,0.25,2638.249502263491,2937.999764022223,87422.56425730394,0.0,61103.558826782195,0.0,61103.558826782195,12640.244880777196,88.67290000000003,18397.264952336267,14632.00937580952,60882.32964484247,LP,9.094947017729282e-13,0
2025-06-18,0.5,2638.249502263491,2937.999764022223,87211.36388651616,0.0,61081.65045124836,0.0,61081.65045124836,12576.247313743686,88.67290000000003,17622.513353629627,14004.460580857141,60860.42126930864,LP,9.094947017729282e-13,0
2025-06-18,0.75,2638.249502263491,2937.999764022223,87211.36388651616,0.0,61131.08590918699,0.0,61131.08590918699,12576.247313743686,88.67290000000003,17622.513353629627,14004.460580857141,60909.85672724727,LP,9.094947017729282e-13,0
2025-06-18,1.0,2638.249502263491,2982.7764268380965,87161.50463699119,0.0,61079.30372244331,0.0,61079.30372244331,12581.413028773666,88.67290000000003,17120.80829526514,13557.780487047617,60825.02734839564,LP,9.094947017729282e-13,0
2025-06-19,0.0,2937.999764022223,2684.164723368255,85270.74818475603,48.66240171428569,58838.403693467786,334.32397563485705,59172.72766910264,12153.630595467377,1556.9697499999997,18830.30303995532,15480.996998952378,59357.296045216055,LP,9.094947017729282e-13,0
2025-06-19,0.25,2937.999764022223,2684.164723368255,85270.74818475603,48.66240171428569,58710.90481060944,334.32397563485705,59045.2287862443,12153.630595467379,1556.9697499999997,18830.303039955317,15480.996998952378,59229.79716235771,LP,9.094947017729282e-13,0
2025-06-19,0.5,2937.999764022223,2684.164723368255,85191.5403563598,48.66240171428569,58587.48474966149,334.32397563485705,58921.808725296345,12160.792332710178,1556.9697499999997,18375.726378697233,15112.78990333333,59106.37710140976,LP,9.094947017729282e-13,0
2025-06-19,0.75,2937.999764022223,2684.164723368255,85092.00716025515,48.66240171428569,58607.01954197409,334.32397563485705,58941.34351760895,12107.903878134048,1556.9697499999997,18130.22773907348,14913.936005238093,59125.91189372236,LP,9.094947017729282e-13,0
2025-06-19,1.0,2937.999764022223,2748.828737898414,85120.00514357319,48.66240171428569,58586.52144958049,334.32397563485705,58920.845425215346,11921.529725077016,1736.3104999999996,18008.300230115223,14756.97710990476,59058.395343498596,LP,9.094947017729282e-13,0
2025-06-20,0.0,2684.164723368255,2910.1708693925957,36665.507066768965,0.0,18738.365262744195,0.0,18738.365262744195,1894.275361809525,9942.38456893827,11709.793445259262,9281.527159238092,18611.987993533352,LP,9.094947017729282e-13,0
2025-06-20,0.25,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18795.264193889896,0.0,18795.264193889896,1407.5243536190487,10477.99097560494,11573.780015830687,9194.36912828571,18683.184966259993,LP,9.094947017729282e-13,0
2025-06-20,0.5,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18795.264193889896,0.0,18795.264193889896,1407.5243536190487,10477.99097560494,11573.780015830687,9194.36912828571,18683.184966259993,LP,9.094947017729282e-13,0
2025-06-20,0.75,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18800.403217125775,0.0,18800.403217125775,1407.5243536190487,10477.990975604942,11573.780015830685,9194.36912828571,18688.32398949587,LP,9.094947017729282e-13,0
2025-06-20,1.0,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18800.403217125775,0.0,18800.403217125775,1407.5243536190487,10477.990975604942,11573.780015830685,9194.36912828571,18688.32398949587,LP,9.094947017729282e-13,0
2025-07-21,0.0,2698.6950174941817,2789.5259840539693,83751.85994546392,0.0,62683.37127516331,0.0,62683.37127516331,5106.74049357672,813.4756333333335,19790.24525605291,15948.350787499045,62611.5002510245,LP,8.633094239485217e-13,0
2025-07-21,0.25,2698.6950174941817,2789.5259840539693,83751.85994546392,0.0,62486.85547848498,0.0,62486.85547848498,5106.42545637508,813.4756333333335,19791.903346587882,15949.693840832377,62414.98445434617,LP,8.633094239485217e-13,0
2025-07-21,0.5,2698.6950174941817,2789.5259840539693,83751.85994546392,0.0,62380.485589421885,0.0,62380.485589421885,5103.016498201064,813.4756333333335,19809.845231714276,15964.22676778476,62308.61456528308,LP,8.633094239485217e-13,0
2025-07-21,0.75,2698.6950174941817,2789.525984053971,83751.85994546392,0.0,62358.851743307256,0.0,62358.851743307256,5103.016498201062,813.4756333333335,19809.84523171428,15964.22676778476,62286.980719168445,LP,8.633094239485217e-13,0
2025-07-21,1.0,2698.6950174941817,2789.5259840539693,83694.57347303115,0.0,62341.16684327152,0.0,62341.16684327152,5089.19966149677,813.4756333333335,19581.057675248674,15778.908847047618,62269.29581913272,LP,9.094947017729282e-13,0
2025-07-22,0.0,2789.5259840539693,3152.306730650796,87070.98654124947,0.0,64681.25939405196,0.0,64681.25939405196,8585.50838121772,723.8507,19157.790375936507,15191.307532571427,64395.52602241737,LP,8.411049634560186e-13,0
2025-07-22,0.25,2789.5259840539693,3152.306730650796,87070.98654124947,0.0,64365.120937873486,0.0,64365.120937873486,8585.508381217722,723.8507,19157.790375936504,15191.307532571427,64079.3875662389,LP,8.411049634560186e-13,0
2025-07-22,0.5,2789.5259840539693,3152.306730650796,87070.98654124947,0.0,64348.99610759886,0.0,64348.99610759886,8585.50838121772,723.8507,19157.790375936507,15191.307532571427,64063.26273596427,LP,8.411049634560186e-13,0
2025-07-22,0.75,2789.5259840539693,3152.3067306507965,87070.98654124947,0.0,64352.893440932196,0.0,64352.893440932196,8585.50838121772,723.8507,19157.790375936507,15191.307532571427,64067.1600692976,LP,8.411049634560186e-13,0
2025-07-22,1.0,2789.5259840539693,3152.3067306507965,87070.98654124947,0.0,64363.78355327238,0.0,64363.78355327238,8585.50838121772,723.8507,19157.790375936507,15191.307532571427,64078.05018163778,LP,8.411049634560186e-13,0
2025-07-23,0.0,3152.306730650796,2949.8311279449736,86080.31456589395,0.0,63725.15173457812,0.0,63725.15173457812,6662.752197626104,1700.9613592533851,19380.43123570017,15880.377343352378,63884.707697947626,LP,8.597567102697212e-13,0
2025-07-23,0.25,3152.306730650796,2949.8311279449736,86080.31456589395,0.0,63617.73916182064,0.0,63617.73916182064,6662.752197626105,1700.9613592533851,19380.43123570017,15880.377343352378,63777.29512519015,LP,8.597567102697212e-13,0
2025-07-23,0.5,3152.306730650796,2949.8311279449736,86080.31456589395,0.0,63595.23916182064,0.0,63595.23916182064,6662.752197626103,1700.9613592533851,19380.43123570017,15880.377343352378,63754.79512519015,LP,8.597567102697212e-13,0
2025-07-23,0.75,3152.306730650796,2949.8311279449736,86069.9053880809,0.0,63606.47940566553,0.0,63606.47940566553,6635.495103146384,1721.7612563727262,19359.631338580828,15863.52942668571,63766.03536903504,LP,8.526512829121202e-13,0
2025-07-23,1.0,3152.306730650796,2949.8311279449736,86069.9053880809,0.0,63599.527405665525,0.0,63599.527405665525,6635.495103146384,1721.7612563727262,19359.631338580828,15863.52942668571,63759.083369035034,LP,8.526512829121202e-13,0
2025-07-24,0.0,2949.8311279449736,3308.301421025395,86653.28081416368,0.0,64690.392880044805,0.0,64690.392880044805,8166.199188460914,982.7718333333332,18764.2869926161,14876.449200246665,64407.308441511326,LP,8.526512829121202e-13,0
2025-07-24,0.25,2949.8311279449736,3308.301421025395,86618.92333331711,0.0,64307.3764339665,0.0,64307.3764339665,8166.199188460913,982.7718333333332,18583.458146055254,14729.97783453238,64024.29199543302,LP,8.846257060213247e-13,0
2025-07-24,0.5,2949.8311279449736,3308.301421025395,86618.92333331711,0.0,64367.01624381121,0.0,64367.01624381121,8166.383900875967,982.7718333333332,18582.485975449723,14729.190376341903,64083.93180527773,LP,8.846257060213247e-13,0
2025-07-24,0.75,2949.8311279449736,3308.301421025395,86607.66334656227,0.0,64369.964070425354,0.0,64369.964070425354,8166.383900875966,982.7718333333332,18523.222887266304,14681.187274913333,64086.879631891876,LP,8.846257060213247e-13,0
2025-07-24,1.0,2949.8311279449736,3308.301421025395,86603.82391625656,0.0,64370.14888847576,0.0,64370.14888847576,8166.383900875966,982.7718333333332,18503.015359341553,14664.819177294285,64087.06444994228,LP,8.846257060213247e-13,0
2025-07-25,0.0,3308.301421025395,3163.9679731015885,43208.64564461376,0.0,25201.36288716517,0.0,25201.36288716517,1524.182749333334,13043.139837797768,11925.808389196942,9789.804898380951,25289.301197606925,MILP,1.0231815394945443e-12,0
2025-07-25,0.25,3308.301421025395,3163.9679731015885,43208.64564461376,0.0,25184.934744232378,0.0,25184.934744232378,1524.182749333334,13043.139837797768,11925.808389196944,9789.804898380951,25272.87305467413,MILP,1.0231815394945443e-12,0
2025-07-25,0.5,3308.301421025395,3163.9679731015885,43208.64564461376,0.0,25184.934744232378,0.0,25184.934744232378,1524.182749333334,13043.139837797768,11925.808389196944,9789.804898380951,25272.87305467413,MILP,1.0231815394945443e-12,0
2025-07-25,0.75,3308.301421025395,3163.9679731015885,43208.64564461376,0.0,25184.934744232378,0.0,25184.934744232378,1524.182749333334,13043.139837797768,11925.808389196944,9789.804898380951,25272.87305467413,MILP,1.1368683772161603e-12,0
2025-07-25,1.0,3308.301421025395,3163.9679731015885,43208.64564461376,0.0,25184.934744232378,0.0,25184.934744232378,1524.182749333334,13043.139837797768,11925.808389196944,9789.804898380951,25272.87305467413,MILP,2.5011104298755527e-12,0
2025-07-26,0.0,3163.9679731015885,2844.991389594711,43317.53992127337,0.0,25354.194121386994,0.0,25354.194121386994,1597.1846812380954,11223.36101390241,12184.113603275719,10156.210943809523,25551.707013579195,MILP,1.2505552149377763e-12,0
2025-07-26,0.25,3163.9679731015885,2844.991389594711,43317.53992127337,0.0,25353.46049061861,0.0,25353.46049061861,1597.1846812380954,11223.36101390241,12184.11360327572,10156.210943809523,25550.97338281081,MILP,2.021099337273174e-12,0
2025-07-26,0.5,3163.9679731015885,2844.991389594711,43317.53992127337,0.0,25353.46049061861,0.0,25353.46049061861,1597.1846812380954,11223.36101390241,12184.11360327572,10156.210943809523,25550.97338281081,MILP,2.0463630789890885e-12,0
2025-07-26,0.75,3163.9679731015885,2844.991389594711,43317.53992127337,0.0,25353.46049061861,0.0,25353.46049061861,1597.1846812380954,11223.361013902411,12184.113603275719,10156.210943809523,25550.97338281081,MILP,1.2505552149377763e-12,0
2025-07-26,1.0,3163.9679731015885,2844.991389594711,43317.53992127337,0.0,25353.46049061861,0.0,25353.46049061861,1597.1846812380954,11223.36101390241,12184.113603275719,10156.210943809523,25550.97338281081,MILP,2.021099337273174e-12,0
2025-07-27,0.0,2844.991389594711,2821.588557183067,84353.89143377214,24.659296818099136,62258.881530681625,117.4743338770603,62376.35586455869,5958.240390825387,654.0590333333334,21590.126608431518,17509.065102,62394.83048464078,LP,8.526512829121202e-13,0
2025-07-27,0.25,2844.991389594711,2821.588557183067,84353.89143377214,24.659296818099136,62113.04649911014,117.4743338770603,62230.520832987204,5947.051375805992,654.0590333333334,21649.016161165197,17556.765639714285,62248.99545306929,LP,8.526512829121202e-13,0
2025-07-27,0.5,2844.991389594711,2821.588557183067,84349.26559257283,24.659296818099136,62070.024835730066,117.4743338770603,62187.49916960712,5946.636375504995,654.0590333333334,21626.85384064785,17538.814160095237,62205.97378968921,LP,9.094947017729282e-13,0
2025-07-27,0.75,2844.991389594711,2821.5885571830663,84326.37149861727,0.0,62066.16579518293,0.0,62066.16579518293,5915.078091079356,654.0590333333334,21542.66907039506,17470.624496190474,62084.64041526502,LP,9.094947017729282e-13,0
2025-07-27,1.0,2844.991389594711,2821.5885571830663,84185.2926270334,0.0,62056.47680569423,0.0,62056.47680569423,5804.945209783655,741.5404067666038,20919.367156071723,16965.749945588574,62074.951425776315,LP,8.526512829121202e-13,0
2025-07-28,0.0,2821.588557183067,2560.9232094730155,84798.36698525373,0.0,63107.214311519056,0.0,63107.214311519056,3074.910565594365,0.0,21069.357890868894,17300.778704542856,63315.12441408528,LP,8.526512829121202e-13,0
2025-07-28,0.25,2821.588557183067,2560.9232094730155,84798.36698525373,0.0,62990.76652471076,0.0,62990.76652471076,3072.4943011910673,0.0,21082.075071938856,17311.079621209523,63198.67662727698,LP,8.526512829121202e-13,0
2025-07-28,0.5,2821.588557183067,2560.9232094730155,84798.36698525373,0.0,62937.13814776259,0.0,62937.13814776259,3072.4943011910686,0.0,21082.075071938856,17311.079621209523,63145.048250328815,LP,8.526512829121202e-13,0
2025-07-28,0.75,2821.588557183067,2560.9232094730155,84798.36698525373,0.0,62905.27871459338,0.0,62905.27871459338,3072.4943011910714,0.0,21082.075071938852,17311.079621209523,63113.18881715961,LP,8.526512829121202e-13,0
2025-07-28,1.0,2821.588557183067,2560.9232094730155,84700.33704855849,0.0,62838.2530677166,0.0,62838.2530677166,3055.066029757795,0.0,20657.85578108642,16967.461995619047,63046.16317028282,LP,8.526512829121202e-13,0
2025-07-29,0.0,2560.9232094730155,3063.020862603175,88946.54280015171,0.0,66141.39631013336,0.0,66141.39631013336,8050.562539213456,608.09035,19825.031963795413,15606.388002857144,65741.64373212898,LP,7.958078640513122e-13,0
2025-07-29,0.25,2560.9232094730155,3063.020862603175,88946.54280015171,0.0,66169.92823708859,0.0,66169.92823708859,8050.562539213457,608.09035,19825.031963795413,15606.388002857144,65770.17565908421,LP,7.958078640513122e-13,0
2025-07-29,0.5,2560.9232094730155,3063.020862603174,88946.54280015173,0.0,65991.21471681092,0.0,65991.21471681092,8050.562539213452,608.09035,19825.03196379542,15606.388002857142,65591.46213880654,LP,7.958078640513122e-13,0
2025-07-29,0.75,2560.9232094730155,3063.020862603174,88946.54280015173,0.0,65901.8733391765,0.0,65901.8733391765,8050.5625392134525,608.09035,19825.031963795416,15606.388002857142,65502.120761172126,LP,7.958078640513122e-13,0
2025-07-29,1.0,2560.9232094730155,3063.020862603175,89056.98435334745,0.0,65911.35329649784,0.0,65911.35329649784,8060.738531709584,608.09035,20352.745441161675,16033.83591952381,65511.600718493464,LP,7.958078640513122e-13,0
2025-07-30,0.0,3063.020862603175,3335.9538756306883,88309.56958414182,0.0,66393.33159834122,0.0,66393.33159834122,8498.177108329222,1880.9367999999997,18850.32586362022,15023.124237807615,66177.2431968526,LP,1.0231815394945443e-12,0
2025-07-30,0.25,3063.020862603175,3335.9538756306883,88309.56958414182,0.0,66305.94006782559,0.0,66305.94006782559,8498.813017284685,1880.9367999999997,18846.978974380945,15020.413257523805,66089.85166633698,LP,1.0231815394945443e-12,0
2025-07-30,0.5,3063.020862603175,3335.9538756306874,88309.56958414182,0.0,66145.05957765895,0.0,66145.05957765895,8503.199566921367,1880.9367999999997,18823.89187102998,15001.71270380952,65928.97117617034,LP,1.0231815394945443e-12,0
2025-07-30,0.75,3063.020862603175,3335.9538756306874,88309.56958414182,0.0,66081.27254010156,0.0,66081.27254010156,8503.199566921367,1880.9367999999997,18823.89187102998,15001.71270380952,65865.18413861295,LP,1.0231815394945443e-12,0
2025-07-30,1.0,3063.020862603175,3335.9538756306874,88309.56958414182,0.0,66081.27254010156,0.0,66081.27254010156,8503.199566921367,1880.9367999999997,18823.89187102998,15001.71270380952,65865.18413861295,LP,1.0231815394945443e-12,0
2025-07-31,0.0,3335.9538756306883,3084.455900398942,87494.07336253733,0.0,64960.60639868803,0.0,64960.60639868803,8467.120026558494,969.1177991675484,18890.460251858898,15527.620981714284,65160.11675590092,LP,6.821210263296962e-13,0
2025-07-31,0.25,3335.9538756306883,3084.455900398942,87494.07336253733,0.0,64789.694672379635,0.0,64789.694672379635,8467.12002655849,969.1177991675484,18890.4602518589,15527.620981714284,64989.20502959252,LP,7.069900220812997e-13,0
2025-07-31,0.5,3335.9538756306883,3084.455900398943,87494.07336253733,0.0,64751.64834170404,0.0,64751.64834170404,8467.12002655849,969.1177991675484,18890.460251858905,15527.620981714284,64951.15869891693,LP,7.069900220812997e-13,0
2025-07-31,0.75,3335.9538756306883,3084.455900398943,87494.07336253733,0.0,64751.64834170404,0.0,64751.64834170404,8467.12002655849,969.1177991675484,18890.460251858905,15527.620981714284,64951.15869891693,LP,7.069900220812997e-13,0
2025-07-31,1.0,3335.9538756306883,3084.455900398943,87494.07336253733,0.0,64750.3460124312,0.0,64750.3460124312,8467.120026558488,969.1177991675484,18890.460251858905,15527.620981714284,64949.85636964408,LP,7.069900220812997e-13,0
2025-08-01,0.0,3084.455900398942,3151.4010857290996,43324.27336461376,0.0,25140.895947280525,0.0,25140.895947280525,1760.1923325714286,17981.75454992357,11951.13762449971,9620.170809047619,25100.745070289875,MILP,5.9117155615240335e-12,0
2025-08-01,0.25,3084.455900398942,3151.4010857290996,43324.27336461375,0.0,25089.743938034426,0.0,25089.743938034426,1760.1923325714286,17981.75454992357,11951.137624499706,9620.17080904762,25049.593061043775,MILP,5.7980287238024175e-11,0
2025-08-01,0.5,3084.455900398942,3151.4010857290996,43324.27336461376,0.0,25089.74393803443,0.0,25089.74393803443,1760.1923325714286,17981.75454992357,11951.137624499706,9620.170809047619,25049.59306104378,MILP,1.8189894035458565e-12,0
2025-08-01,0.75,3084.455900398942,3151.4010857290996,43324.27336461375,0.0,25089.743938034426,0.0,25089.743938034426,1760.1923325714286,17981.75454992357,11951.137624499706,9620.17080904762,25049.593061043775,MILP,9.094947017729282e-13,0
2025-08-01,1.0,3084.455900398942,3151.4010857290996,43324.27336461376,0.0,25089.743938034426,0.0,25089.743938034426,1760.1923325714286,17981.75454992357,11951.137624499708,9620.17080904762,25049.593061043775,MILP,2.6147972675971687e-12,0
2025-08-02,0.0,3151.4010857290996,3091.536256460322,43052.21158688301,0.0,24681.979686210616,0.0,24681.979686210616,1633.638213238096,18237.384332290418,12147.591865068782,9893.427757047617,24717.65725367889,MILP,1.9895196601282805e-12,0
2025-08-02,0.25,3151.4010857290996,3091.536256460322,43052.21158688301,0.0,24650.567638590986,0.0,24650.567638590986,1633.638213238096,18237.384332290414,12147.591865068785,9893.427757047617,24686.245206059262,MILP,1.0800249583553523e-12,0
2025-08-02,0.5,3151.4010857290996,3091.536256460322,43052.21158688301,0.0,24650.567638590986,0.0,24650.567638590986,1633.638213238096,18237.384332290414,12147.591865068785,9893.427757047617,24686.245206059262,MILP,1.0800249583553523e-12,0
2025-08-02,0.75,3151.4010857290996,3091.536256460322,43052.21158688301,0.0,24650.567638590986,0.0,24650.567638590986,1633.638213238096,18237.384332290418,12147.591865068784,9893.427757047617,24686.245206059262,MILP,1.9895196601282805e-12,0
2025-08-02,1.0,3151.4010857290996,3091.536256460322,43052.21158688301,0.0,24650.567638590986,0.0,24650.567638590986,1633.638213238096,18237.384332290418,12147.591865068784,9893.427757047617,24686.245206059262,MILP,1.5347723092418164e-12,0
2025-08-03,0.0,3091.536256460322,2023.529932395767,83822.2988232957,56.87629590476149,59648.65941172172,475.261479068806,60123.92089079053,12712.912764251614,6293.21463974015,15761.965387018217,13728.397655142855,60924.95967654052,LP,9.094947017729282e-13,0
2025-08-03,0.25,3091.536256460322,2023.529932395767,83796.60107214251,56.87629590476149,59739.83244434207,475.261479068806,60215.09392341088,12600.293387325095,6405.834016666666,15626.714065159318,13618.844084437143,61016.13270916088,LP,8.526512829121202e-13,0
2025-08-03,0.5,3091.536256460322,2023.5299323957665,83796.60107214251,56.87629590476149,59722.1766096091,475.261479068806,60197.4380886779,12600.293387325099,6405.834016666666,15626.714065159314,13618.844084437143,60998.4768744279,LP,8.526512829121202e-13,0
2025-08-03,0.75,3091.536256460322,2023.5299323957665,83796.60107214251,56.87629590476149,59722.1766096091,475.261479068806,60197.4380886779,12600.293387325099,6405.834016666666,15626.714065159314,13618.844084437143,60998.4768744279,LP,8.526512829121202e-13,0
2025-08-03,1.0,3091.536256460322,2023.5299323957665,83796.60107214251,56.87629590476149,59722.1766096091,475.261479068806,60197.4380886779,12600.293387325099,6405.834016666666,15626.714065159314,13618.844084437143,60998.4768744279,LP,8.526512829121202e-13,0
2025-08-04,0.0,2023.529932395767,2620.956539899472,83009.6329868869,0.0,59495.65310833755,0.0,59495.65310833755,9384.984569049975,4289.982083333333,17796.459496931213,13877.448245760948,59041.42592473619,LP,8.810729923425242e-13,0
2025-08-04,0.25,2023.529932395767,2620.956539899472,83009.6329868869,0.0,59371.73644167089,0.0,59371.73644167089,9392.510290219876,4289.982083333333,17756.850438142264,13845.3649081419,58917.50925806953,LP,8.810729923425242e-13,0
2025-08-04,0.5,2023.529932395767,2620.956539899472,83009.6329868869,0.0,59416.180219967566,0.0,59416.180219967566,9394.030077321582,4289.982083333333,17748.851558659608,13838.885815760948,58961.953036366205,LP,9.094947017729282e-13,0
2025-08-04,0.75,2023.529932395767,2620.956539899472,83009.6329868869,0.0,59420.27826872816,0.0,59420.27826872816,9394.03007732158,4289.982083333333,17748.851558659608,13838.885815760948,58966.0510851268,LP,8.810729923425242e-13,0
2025-08-04,1.0,2023.529932395767,2620.956539899473,82959.26572482305,0.0,59434.40432780875,0.0,59434.40432780875,9371.358479165203,4289.982083333333,17603.084906514992,13720.814827523809,58980.17714420738,LP,8.810729923425242e-13,0
2025-08-05,0.0,2620.956539899472,3015.756873857144,82496.7600510194,0.0,59472.27567940355,0.0,59472.27567940355,9367.21836267372,4172.47885,18154.909497107583,14350.156392095238,59172.17363405022,LP,9.094947017729282e-13,0
2025-08-05,0.25,2620.956539899472,3015.756873857144,82496.7600510194,0.0,59380.447448544546,0.0,59380.447448544546,9367.218362673719,4172.47885,18154.909497107583,14350.156392095238,59080.34540319121,LP,9.094947017729282e-13,0
2025-08-05,0.5,2620.956539899472,3015.756873857144,82496.7600510194,0.0,59233.589797153545,0.0,59233.589797153545,9367.218362673715,4172.47885,18154.909497107587,14350.156392095238,58933.48775180021,LP,9.094947017729282e-13,0
2025-08-05,0.75,2620.956539899472,3015.756873857145,82496.7600510194,0.0,59215.097012736886,0.0,59215.097012736886,9367.218362673717,4172.47885,18154.909497107583,14350.156392095238,58914.99496738355,LP,9.094947017729282e-13,0
2025-08-05,1.0,2620.956539899472,3015.756873857145,82415.72239928512,0.0,59201.14853328409,0.0,59201.14853328409,9179.750711380362,4325.902867048796,17907.5725629512,14149.813475428571,58901.046487930755,LP,8.846257060213247e-13,0
2025-08-06,0.0,3015.756873857144,3070.5283852804237,80064.36143534274,0.0,58972.28099800954,0.0,58972.28099800954,5738.085034058782,2661.712527771908,18425.632876654912,14875.468269809522,58929.998828942946,LP,8.668621376273222e-13,0
2025-08-06,0.25,3015.756873857144,3070.5283852804237,80064.36143534274,0.0,59011.570123578895,0.0,59011.570123578895,5708.853793392119,2690.9437684385716,18425.63287665491,14875.468269809522,58969.2879545123,LP,8.668621376273222e-13,0
2025-08-06,0.5,3015.756873857144,3070.5283852804246,80064.36143534274,0.0,58826.97620623175,0.0,58826.97620623175,5708.853793392122,2690.9437684385716,18425.63287665491,14875.468269809522,58784.69403716516,LP,8.668621376273222e-13,0
2025-08-06,0.75,3015.756873857144,3070.5283852804246,80064.36143534274,0.0,58805.34214607532,0.0,58805.34214607532,5708.853793392122,2690.9437684385716,18425.63287665491,14875.468269809522,58763.05997700873,LP,8.668621376273222e-13,0
2025-08-06,1.0,3015.756873857144,3070.5283852804246,80010.36678948501,0.0,58757.85306951336,0.0,58757.85306951336,5708.85379339212,2662.1783703174674,18292.847362251618,14767.912003142856,58715.570900446764,LP,8.668621376273222e-13,0
2025-08-07,0.0,3070.5283852804237,2807.334126664553,78212.35645324162,2.102126761904856,57173.844464636415,18.3116262229532,57192.15609085937,7406.056339547325,4217.219486419751,18105.64387784597,14902.446373809522,57391.392664163875,LP,9.094947017729282e-13,0
2025-08-07,0.25,3070.5283852804237,2807.334126664553,78212.35645324162,2.102126761904856,56995.42538788373,18.3116262229532,57013.737014106686,7407.379569694297,4217.219486419751,18098.67950865138,14896.805234761903,57212.973587411194,LP,9.094947017729282e-13,0
2025-08-07,0.5,3070.5283852804237,2807.334126664553,78212.35645324162,2.102126761904856,56766.93465485381,18.3116262229532,56785.24628107676,7407.379569694299,4217.219486419751,18098.679508651378,14896.805234761903,56984.48285438127,LP,9.094947017729282e-13,0
2025-08-07,0.75,3070.5283852804237,2807.334126664553,78212.35645324162,2.102126761904856,56743.33602947185,18.3116262229532,56761.647655694804,7407.379569694297,4217.219486419751,18098.67950865138,14896.805234761903,56960.88422899931,LP,9.094947017729282e-13,0
2025-08-07,1.0,3070.5283852804237,2807.334126664553,78212.35645324162,2.102126761904856,56742.037854042625,18.3116262229532,56760.34948026558,7407.379569694298,4217.219486419751,18098.67950865138,14896.805234761903,56959.586053570085,LP,9.094947017729282e-13,0
2025-08-08,0.0,2807.334126664553,3148.474754252915,41758.667820087,0.0,23570.33474430066,0.0,23570.33474430066,952.2493070476178,22291.700137757787,12802.739791853024,10063.192666571425,23374.46650762899,MILP,1.8189894035458565e-11,0
2025-08-08,0.25,2807.334126664553,3148.474754252915,41758.667820087,0.0,23551.18334329312,0.0,23551.18334329312,952.2493070476178,22291.700137757787,12802.739791853024,10063.192666571425,23355.31510662145,MILP,2.2168933355715126e-12,0
