method,window,period,date,selected_alpha,mae,mse,rank_correlation,high_quartile_overlap,low_quartile_overlap
blend_a100,eval_september,evaluation,2025-09-18,1.0,0.06443789682539681,0.0056923900992063466,0.9412144144670047,0.8888888888888888,0.6388888888888888
blend_a100,eval_september,evaluation,2025-09-19,1.0,0.11768968253968254,0.017360644360119044,0.9573134769250441,0.8888888888888888,0.6666666666666666
blend_a100,eval_september,evaluation,2025-09-20,1.0,0.1261937996031746,0.018870717985048184,0.9537336226991399,0.8888888888888888,0.6944444444444444
blend_a100,eval_september,evaluation,2025-09-21,1.0,0.0627061011904762,0.005632936355229593,0.9055942158892488,0.8611111111111112,0.5
blend_a100,eval_september,evaluation,2025-09-22,1.0,0.06805982142857142,0.006504999762613378,0.9245617807304672,0.9166666666666666,0.5833333333333334
blend_a100,eval_september,evaluation,2025-09-23,1.0,0.06872435515873015,0.007128371722293084,0.9355073366659294,0.8611111111111112,0.6111111111111112
blend_a100,eval_december,evaluation,2025-12-08,1.0,0.09327648809523811,0.012318975143140592,0.9849529478215929,0.9166666666666666,0.9166666666666666
blend_a100,eval_december,evaluation,2025-12-09,1.0,0.08587772817460317,0.010892696353812356,0.9836427611199854,0.9166666666666666,0.8888888888888888
blend_a100,eval_december,evaluation,2025-12-10,1.0,0.08973397817460319,0.011456969454010774,0.981542845317562,0.9444444444444444,0.9444444444444444
blend_a100,eval_december,evaluation,2025-12-11,1.0,0.06790798611111111,0.006600261511125287,0.9812886637822087,0.9444444444444444,0.8888888888888888
blend_a100,eval_december,evaluation,2025-12-12,1.0,0.11558402777777776,0.017038848002409297,0.9673950721360403,0.9722222222222222,0.8888888888888888
blend_a100,eval_december,evaluation,2025-12-13,1.0,0.11599007936507937,0.017717305800736965,0.9652208074323733,0.9444444444444444,0.8055555555555556
blend_a100,eval_december,evaluation,2025-12-14,1.0,0.07149394841269842,0.007140290384070295,0.987229698638957,0.9444444444444444,0.9444444444444444
blend_a100,eval_december,evaluation,2025-12-15,1.0,0.06153129960317462,0.005450580726686509,0.9780242745759987,0.8888888888888888,0.8333333333333334
blend_a100,eval_december,evaluation,2025-12-16,1.0,0.054697271825396826,0.004274438029691043,0.9897355518045173,0.9722222222222222,0.8888888888888888
blend_a100,eval_december,evaluation,2025-12-17,1.0,0.053624057539682544,0.004182732975836168,0.9838557993730408,0.9444444444444444,0.8611111111111112
blend_a100,eval_december,evaluation,2025-12-18,1.0,0.05715446428571428,0.004619890658304991,0.9826048776277745,0.9444444444444444,0.8888888888888888
blend_a100,eval_december,evaluation,2025-12-19,1.0,0.13292713293650793,0.022419074198200113,0.9691131212761691,0.9444444444444444,0.8333333333333334
blend_a100,eval_december,evaluation,2025-12-20,1.0,0.13911448412698413,0.02476785669571995,0.9704083273048791,0.9444444444444444,0.8333333333333334
blend_a100,eval_december,evaluation,2025-12-21,1.0,0.05490907738095239,0.004249870694798754,0.9875954256016757,0.9166666666666666,0.8888888888888888
mean7,dev_march,development,2025-03-07,,0.1406079365079365,0.025812069433106582,0.9004530387966112,0.8611111111111112,0.5277777777777778
mean7,dev_march,development,2025-03-08,,0.15116150793650796,0.029660804790249438,0.9012034828478184,0.8333333333333334,0.5833333333333334
mean7,dev_march,development,2025-03-09,,0.04534335317460317,0.002935350936791382,0.9674553567396539,0.9444444444444444,0.7777777777777778
mean7,dev_march,development,2025-03-10,,0.06240009920634922,0.005933916778628118,0.9704485170002412,0.9444444444444444,0.7777777777777778
mean7,dev_march,development,2025-03-11,,0.05405089285714286,0.004426625905612246,0.9549452514774767,0.9166666666666666,0.8333333333333334
mean7,dev_march,development,2025-03-12,,0.048841567460317474,0.0034835145734126993,0.9494854703931044,0.8611111111111112,0.7222222222222222
mean7,dev_march,development,2025-03-13,,0.0678621031746032,0.007296072604875285,0.9513061650992686,0.8611111111111112,0.7222222222222222
mean7,dev_march,development,2025-03-14,,0.14629573412698413,0.02758656129960317,0.8839480024694369,0.8611111111111112,0.4722222222222222
mean7,dev_march,development,2025-03-15,,0.13138422619047618,0.022313922813208615,0.9237249052782829,0.8055555555555556,0.6666666666666666
mean7,dev_march,development,2025-03-16,,0.0531282738095238,0.004252353218537414,0.9561962022714037,0.8888888888888888,0.75
mean7,dev_march,development,2025-03-17,,0.03631359126984128,0.0018954247548185952,0.9447038362227514,0.9444444444444444,0.7222222222222222
mean7,dev_march,development,2025-03-18,,0.048267757936507935,0.003697788533163265,0.9574259226369431,0.9722222222222222,0.75
mean7,dev_march,development,2025-03-19,,0.04881170634920636,0.0036881068537414977,0.9667248748610364,0.9444444444444444,0.7777777777777778
mean7,dev_march,development,2025-03-20,,0.056766964285714275,0.004485051909013604,0.9592827739764247,0.9444444444444444,0.7777777777777778
mean7,dev_april,development,2025-04-17,,0.05517619047619049,0.004431555816326532,0.951180425148454,0.9166666666666666,0.7222222222222222
mean7,dev_april,development,2025-04-18,,0.13584444444444443,0.023298545683106575,0.9565125653664797,0.8611111111111112,0.7222222222222222
mean7,dev_april,development,2025-04-19,,0.13859573412698412,0.02475537533871882,0.9287746024515782,0.8333333333333334,0.6111111111111112
mean7,dev_april,development,2025-04-20,,0.053529960317460316,0.004229155464852606,0.9417217518381895,0.9166666666666666,0.6944444444444444
mean7,dev_april,development,2025-04-21,,0.04580932539682539,0.003034478191609977,0.9717154687283549,0.9166666666666666,0.8055555555555556
mean7,dev_april,development,2025-04-22,,0.060242261904761896,0.005172155977891156,0.9377641221868509,0.8333333333333334,0.6666666666666666
mean7,dev_april,development,2025-04-23,,0.05768124999999999,0.004809073907312924,0.9413802561899456,0.8888888888888888,0.6666666666666666
mean7,dev_april,development,2025-04-24,,0.0493328373015873,0.00366308536989796,0.9503032324778637,0.8611111111111112,0.6388888888888888
mean7,dev_april,development,2025-04-25,,0.15006011904761907,0.02804857521258504,0.9428864239209066,0.9166666666666666,0.6944444444444444
mean7,dev_april,development,2025-04-26,,0.15092718253968254,0.030297789512471654,0.9330236035104831,0.8611111111111112,0.6388888888888888
mean7,dev_april,development,2025-04-27,,0.05493998015873017,0.0047639669401927445,0.952306888513785,0.8611111111111112,0.6388888888888888
mean7,dev_april,development,2025-04-28,,0.08564384920634921,0.011570952406462585,0.9080830601273171,0.8333333333333334,0.6111111111111112
mean7,dev_april,development,2025-04-29,,0.04940337301587302,0.003729308724489795,0.9424341741723355,0.9166666666666666,0.6388888888888888
mean7,dev_april,development,2025-04-30,,0.05083402777777778,0.0042909022945011345,0.9241798255031051,0.9166666666666666,0.5833333333333334
mean7,val_june,validation,2025-06-08,,0.041805952380952374,0.002405002766439909,0.9684792219274979,0.8333333333333334,0.8333333333333334
mean7,val_june,validation,2025-06-09,,0.059196924603174605,0.005445977705498866,0.9546548347890249,0.8055555555555556,0.7222222222222222
mean7,val_june,validation,2025-06-10,,0.054851289682539675,0.004643923932823129,0.9685032724544763,0.8611111111111112,0.8333333333333334
mean7,val_june,validation,2025-06-11,,0.07027430555555556,0.0073644145734127016,0.958681937427075,0.8333333333333334,0.6944444444444444
mean7,val_june,validation,2025-06-12,,0.06014662698412698,0.005016969742063492,0.9725503829100557,0.8333333333333334,0.7777777777777778
mean7,val_june,validation,2025-06-13,,0.12945714285714283,0.02129744157596371,0.9254611018623572,0.8611111111111112,0.6388888888888888
mean7,val_june,validation,2025-06-14,,0.133205753968254,0.023121778259637193,0.9360359618135647,0.8055555555555556,0.6388888888888888
mean7,val_june,validation,2025-06-15,,0.05559444444444445,0.004814738007369614,0.9722801345155363,0.8888888888888888,0.8333333333333334
mean7,val_june,validation,2025-06-16,,0.05662182539682539,0.004531992035147391,0.9707146854638347,0.8888888888888888,0.8333333333333334
mean7,val_june,validation,2025-06-17,,0.060974305555555545,0.00627256188066893,0.9641387348283901,0.7777777777777778,0.8333333333333334
mean7,val_june,validation,2025-06-18,,0.05118859126984127,0.0039033341142290265,0.9738575816434278,0.8611111111111112,0.8888888888888888
mean7,val_june,validation,2025-06-19,,0.045914384920634904,0.003089191934523808,0.9685424258818189,0.8888888888888888,0.8333333333333334
mean7,val_june,validation,2025-06-20,,0.14658918650793654,0.026588349678287982,0.9264034032741292,0.8888888888888888,0.6388888888888888
mean7,val_june,validation,2025-06-21,,0.15586805555555555,0.03225611370748299,0.8999908568355729,0.8888888888888888,0.5
mean7,val_august,validation,2025-08-18,,0.059799702380952384,0.005162303062641723,0.9721173100598077,0.8888888888888888,0.7777777777777778
mean7,val_august,validation,2025-08-19,,0.053927380952380956,0.004113619761904762,0.9718772041599965,0.8888888888888888,0.6944444444444444
mean7,val_august,validation,2025-08-20,,0.07831785714285716,0.008954767735260771,0.9562906481503984,0.8888888888888888,0.8055555555555556
mean7,val_august,validation,2025-08-21,,0.05832400793650795,0.005429714937641723,0.9560012820530527,0.9444444444444444,0.75
mean7,val_august,validation,2025-08-22,,0.13174890873015874,0.021711866951530615,0.961904034667501,0.9444444444444444,0.75
mean7,val_august,validation,2025-08-23,,0.13412797619047623,0.021802774095804993,0.9589934078790788,0.9444444444444444,0.75
mean7,val_august,validation,2025-08-24,,0.05130654761904762,0.003998993214285715,0.9772375384193688,0.9166666666666666,0.7777777777777778
mean7,val_august,validation,2025-08-25,,0.06873551587301588,0.006953463526077098,0.9520646974370787,0.9444444444444444,0.6666666666666666
mean7,val_august,validation,2025-08-26,,0.0552484126984127,0.004510137774943311,0.9712864144490283,0.8611111111111112,0.8055555555555556
mean7,val_august,validation,2025-08-27,,0.06640932539682538,0.0065826961961451234,0.9556505820503622,0.8611111111111112,0.75
mean7,val_august,validation,2025-08-28,,0.07400505952380951,0.009359691568877547,0.9316813995706448,0.8611111111111112,0.6388888888888888
mean7,val_august,validation,2025-08-29,,0.13391428571428574,0.022878937020975057,0.9551000723414517,0.9444444444444444,0.6666666666666666
mean7,val_august,validation,2025-08-30,,0.1447313492063492,0.028693702777777774,0.96004035049517,0.9166666666666666,0.7222222222222222
mean7,val_august,validation,2025-08-31,,0.05793521825396827,0.00448783386479592,0.9474328303927602,0.9166666666666666,0.7222222222222222
mean7,eval_september,evaluation,2025-09-10,,0.08075823412698412,0.00962936953089569,0.9176312193553573,0.8611111111111112,0.6388888888888888
mean7,eval_september,evaluation,2025-09-11,,0.05342291666666665,0.003983710712868478,0.9372447323820464,0.8888888888888888,0.6111111111111112
mean7,eval_september,evaluation,2025-09-12,,0.13119454365079364,0.021942914981575964,0.9459919198378696,0.8611111111111112,0.6111111111111112
mean7,eval_september,evaluation,2025-09-13,,0.1423347222222222,0.0261781421201814,0.9513201336731162,0.9166666666666666,0.6944444444444444
mean7,eval_september,evaluation,2025-09-14,,0.06920803571428571,0.007160951310941043,0.9190112471707496,0.9166666666666666,0.5277777777777778
mean7,eval_september,evaluation,2025-09-15,,0.053628869047619064,0.004093989125566895,0.9696889317578974,0.8888888888888888,0.6944444444444444
mean7,eval_september,evaluation,2025-09-16,,0.07089543650793652,0.00671652106292517,0.9268374532961081,0.9444444444444444,0.6111111111111112
mean7,eval_september,evaluation,2025-09-17,,0.06790843253968254,0.006912320106292518,0.9253222972139251,0.9166666666666666,0.5555555555555556
mean7,eval_september,evaluation,2025-09-18,,0.0625863095238095,0.005349257681405893,0.9403463153027493,0.9166666666666666,0.6944444444444444
mean7,eval_september,evaluation,2025-09-19,,0.12201220238095238,0.018731401653911565,0.9529619805481875,0.8611111111111112,0.6388888888888888
mean7,eval_september,evaluation,2025-09-20,,0.13063968253968256,0.020193817723922907,0.9561771561771563,0.9166666666666666,0.6944444444444444
mean7,eval_september,evaluation,2025-09-21,,0.0577920634920635,0.004971124248866214,0.9027527987173576,0.8611111111111112,0.4722222222222222
mean7,eval_september,evaluation,2025-09-22,,0.06337777777777778,0.005779184246031747,0.9299994574399001,0.8888888888888888,0.6111111111111112
mean7,eval_september,evaluation,2025-09-23,,0.06235724206349205,0.0060319541992630375,0.9524051619929098,0.8611111111111112,0.7222222222222222
mean7,eval_december,evaluation,2025-12-08,,0.05379761904761906,0.004278465870181406,0.9899927457474088,0.9444444444444444,0.9166666666666666
mean7,eval_december,evaluation,2025-12-09,,0.05510982142857143,0.004638546835317461,0.9839080136423966,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-10,,0.06404900793650793,0.005799348664965985,0.9836528085640159,0.9444444444444444,0.9444444444444444
mean7,eval_december,evaluation,2025-12-11,,0.04928015873015874,0.0034187920776644004,0.9819326861439718,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-12,,0.13132857142857143,0.0212724234920635,0.9678964713447472,0.9722222222222222,0.8888888888888888
mean7,eval_december,evaluation,2025-12-13,,0.12623511904761905,0.02063172845804989,0.9639709066507826,0.9444444444444444,0.7777777777777778
mean7,eval_december,evaluation,2025-12-14,,0.06661597222222222,0.006240505103458052,0.986695174616522,0.9722222222222222,0.9444444444444444
mean7,eval_december,evaluation,2025-12-15,,0.061336805555555554,0.005326173541666665,0.9753516598344185,0.8888888888888888,0.8333333333333334
mean7,eval_december,evaluation,2025-12-16,,0.05366517857142857,0.003980074791666666,0.9890563459528978,0.9722222222222222,0.8888888888888888
mean7,eval_december,evaluation,2025-12-17,,0.052521428571428566,0.0039831995238095224,0.9811550518447071,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-18,,0.05642847222222221,0.004443810840419501,0.9817910354789895,0.9444444444444444,0.8888888888888888
mean7,eval_december,evaluation,2025-12-19,,0.1354359126984127,0.023404178863378686,0.9675468209950969,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-20,,0.14118660714285713,0.02544074294926304,0.9702475685234306,0.9444444444444444,0.8055555555555556
mean7,eval_december,evaluation,2025-12-21,,0.05431170634920634,0.004098392619047619,0.9873864387658365,0.9166666666666666,0.8888888888888888
rolling_cost_selector,dev_march,development,2025-03-07,1.0,0.14287986111111112,0.026017274862528344,0.9025750568438131,0.8333333333333334,0.5555555555555556
rolling_cost_selector,dev_march,development,2025-03-08,1.0,0.1537172619047619,0.030083715798611108,0.904760278034698,0.8611111111111112,0.5833333333333334
rolling_cost_selector,dev_march,development,2025-03-09,1.0,0.04279474206349207,0.00271838505739796,0.9662597121013157,0.9444444444444444,0.7777777777777778
rolling_cost_selector,dev_march,development,2025-03-10,1.0,0.058539384920634915,0.005373823416241496,0.967816091954023,0.9166666666666666,0.7777777777777778
rolling_cost_selector,dev_march,development,2025-03-11,1.0,0.049161160714285716,0.0036646703929280044,0.9574501220265684,0.9166666666666666,0.8333333333333334
rolling_cost_selector,dev_march,development,2025-03-12,1.0,0.04461240079365079,0.0029268887308673466,0.9559379389496413,0.8611111111111112,0.7777777777777778
rolling_cost_selector,dev_march,development,2025-03-13,1.0,0.06059598214285714,0.005925330786918936,0.9621413069688932,0.8611111111111112,0.8333333333333334
rolling_cost_selector,dev_march,development,2025-03-14,1.0,0.15204226190476192,0.02991781436720521,0.8900246966192245,0.8888888888888888,0.5555555555555556
rolling_cost_selector,dev_march,development,2025-03-15,1.0,0.13779940476190478,0.024805483737953514,0.9199129088431105,0.8055555555555556,0.6111111111111112
rolling_cost_selector,dev_march,development,2025-03-16,1.0,0.04943938492063491,0.0035683493636621314,0.9569246845108914,0.8888888888888888,0.75
rolling_cost_selector,dev_march,development,2025-03-17,1.0,0.035512648809523824,0.0018361309187216565,0.9455839932041786,0.9166666666666666,0.7222222222222222
rolling_cost_selector,dev_march,development,2025-03-18,1.0,0.04444652777777779,0.0031083048022959195,0.9596423910171128,0.9166666666666666,0.7777777777777778
rolling_cost_selector,dev_march,development,2025-03-19,1.0,0.0440017857142857,0.0030365149071712,0.9704404196636016,0.9444444444444444,0.8333333333333334
rolling_cost_selector,dev_march,development,2025-03-20,1.0,0.05137728174603175,0.003690787347647392,0.9718038861469882,0.9444444444444444,0.7777777777777778
rolling_cost_selector,dev_april,development,2025-04-17,0.25,0.030579774305555554,0.0014778288578647604,0.9580479021960953,0.8611111111111112,0.75
rolling_cost_selector,dev_april,development,2025-04-18,0.25,0.1899688492063492,0.04490475465003188,0.9205346054837041,0.8055555555555556,0.6944444444444444
rolling_cost_selector,dev_april,development,2025-04-19,0.25,0.19141112351190476,0.045765642534522914,0.9095096139106119,0.8055555555555556,0.6666666666666666
rolling_cost_selector,dev_april,development,2025-04-20,0.25,0.0321375496031746,0.0017928413567354024,0.9600061088564698,0.9166666666666666,0.7777777777777778
rolling_cost_selector,dev_april,development,2025-04-21,0.25,0.03638691716269841,0.0022132978670856354,0.9569236364883422,0.8611111111111112,0.7222222222222222
rolling_cost_selector,dev_april,development,2025-04-22,0.25,0.02970631200396825,0.00132307049698395,0.9441201352806927,0.9166666666666666,0.6666666666666666
rolling_cost_selector,dev_april,development,2025-04-23,0.25,0.03659464285714285,0.0021635088291879242,0.9558807128458253,0.8611111111111112,0.7222222222222222
rolling_cost_selector,dev_april,development,2025-04-24,0.25,0.04080334821428571,0.0025353143304457206,0.9511432004867446,0.8055555555555556,0.7222222222222222
rolling_cost_selector,dev_april,development,2025-04-25,0.25,0.20714723462301585,0.05354303608438296,0.8942568925327548,0.8055555555555556,0.6388888888888888
rolling_cost_selector,dev_april,development,2025-04-26,0.25,0.2099688492063492,0.057350008017511694,0.8863591606821872,0.7777777777777778,0.5555555555555556
rolling_cost_selector,dev_april,development,2025-04-27,0.25,0.037471750992063506,0.002315330404930202,0.9474680491921871,0.8611111111111112,0.75
rolling_cost_selector,dev_april,development,2025-04-28,0.25,0.03928556547619048,0.0027361987283429,0.9537124766025197,0.8888888888888888,0.7777777777777778
rolling_cost_selector,dev_april,development,2025-04-29,0.25,0.0362446800595238,0.0021656522348666024,0.9427195215828085,0.8333333333333334,0.6666666666666666
rolling_cost_selector,dev_april,development,2025-04-30,0.5,0.03561713789682539,0.002210646316344246,0.9496521567963391,0.8611111111111112,0.6388888888888888
rolling_cost_selector,val_june,validation,2025-06-08,0.5,0.05843263888888888,0.004454547126381803,0.9477373201511131,0.8611111111111112,0.6944444444444444
rolling_cost_selector,val_june,validation,2025-06-09,0.5,0.06998266369047619,0.007287264846495892,0.9568210658985651,0.8333333333333334,0.75
rolling_cost_selector,val_june,validation,2025-06-10,0.5,0.06510689484126984,0.006322789199440193,0.9581222532819227,0.9166666666666666,0.75
rolling_cost_selector,val_june,validation,2025-06-11,0.5,0.07893792162698413,0.008769601542747307,0.9535677935538468,0.8888888888888888,0.6944444444444444
rolling_cost_selector,val_june,validation,2025-06-12,0.75,0.07306801835317461,0.007438236072159333,0.9680089382081644,0.8888888888888888,0.75
rolling_cost_selector,val_june,validation,2025-06-13,0.75,0.11856779513888889,0.017671634258056085,0.9401966684723301,0.8888888888888888,0.6944444444444444
rolling_cost_selector,val_june,validation,2025-06-14,0.75,0.12850589037698412,0.021767980089042127,0.9358872596419098,0.8333333333333334,0.6666666666666666
rolling_cost_selector,val_june,validation,2025-06-15,0.75,0.05606690228174603,0.004775859671268248,0.9745649209924951,0.9166666666666666,0.7777777777777778
rolling_cost_selector,val_june,validation,2025-06-16,0.75,0.05892271825396825,0.004992849205640588,0.965968268134768,0.8888888888888888,0.8055555555555556
rolling_cost_selector,val_june,validation,2025-06-17,0.75,0.06264193948412698,0.006819875266218468,0.9668435013262601,0.8333333333333334,0.8055555555555556
rolling_cost_selector,val_june,validation,2025-06-18,0.75,0.053417745535714295,0.004379521977993022,0.9759293625209516,0.8888888888888888,0.8888888888888888
rolling_cost_selector,val_june,validation,2025-06-19,0.75,0.04412051091269842,0.0028877400306033868,0.9716109183718634,0.9166666666666666,0.7777777777777778
rolling_cost_selector,val_june,validation,2025-06-20,0.75,0.14678213045634922,0.02706003128589587,0.9280613777648943,0.8611111111111112,0.6666666666666666
rolling_cost_selector,val_june,validation,2025-06-21,0.75,0.15758501984126985,0.0327552136765253,0.9018918313361912,0.8888888888888888,0.5
rolling_cost_selector,val_august,validation,2025-08-18,1.0,0.05993174603174604,0.005315418137755101,0.9750652080447628,0.8888888888888888,0.8055555555555556
rolling_cost_selector,val_august,validation,2025-08-19,1.0,0.05478869047619046,0.004198619287131517,0.9707559094061669,0.8888888888888888,0.7222222222222222
rolling_cost_selector,val_august,validation,2025-08-20,1.0,0.07774940476190478,0.00880112348426871,0.9573677330682964,0.8888888888888888,0.8055555555555556
rolling_cost_selector,val_august,validation,2025-08-21,1.0,0.05882847222222222,0.005435367914540815,0.9564594450405168,0.9444444444444444,0.7222222222222222
rolling_cost_selector,val_august,validation,2025-08-22,1.0,0.13147633928571426,0.021801313498086727,0.9652156788747627,0.9444444444444444,0.7222222222222222
rolling_cost_selector,val_august,validation,2025-08-23,1.0,0.1342860119047619,0.02182588160218254,0.96235929824751,0.9444444444444444,0.7222222222222222
rolling_cost_selector,val_august,validation,2025-08-24,1.0,0.05186592261904763,0.004041129606363379,0.9796499068601937,0.9166666666666666,0.8333333333333334
rolling_cost_selector,val_august,validation,2025-08-25,1.0,0.06967723214285715,0.007214232560586735,0.959829354382522,0.9444444444444444,0.7222222222222222
rolling_cost_selector,val_august,validation,2025-08-26,1.0,0.056173908730158734,0.004724496724773242,0.9705499663918234,0.8888888888888888,0.8055555555555556
rolling_cost_selector,val_august,validation,2025-08-27,1.0,0.06840168650793652,0.007183466361961451,0.9598082143902795,0.8888888888888888,0.7222222222222222
rolling_cost_selector,val_august,validation,2025-08-28,1.0,0.07605535714285712,0.01002669437641723,0.9304234595779971,0.8888888888888888,0.6111111111111112
rolling_cost_selector,val_august,validation,2025-08-29,1.0,0.1303392857142857,0.021101632461026074,0.9612410577927821,0.9444444444444444,0.75
rolling_cost_selector,val_august,validation,2025-08-30,1.0,0.14198546626984124,0.026629410532525506,0.96740913854355,0.9444444444444444,0.8055555555555556
rolling_cost_selector,val_august,validation,2025-08-31,1.0,0.059789484126984135,0.004839636372590706,0.9503978779840849,0.9166666666666666,0.75
rolling_cost_selector,eval_september,evaluation,2025-09-10,1.0,0.06590644841269841,0.006788824779620181,0.9190217828148862,0.8611111111111112,0.6388888888888888
rolling_cost_selector,eval_september,evaluation,2025-09-11,1.0,0.04588819444444445,0.0030898063272392275,0.9495488199796007,0.8611111111111112,0.6666666666666666
rolling_cost_selector,eval_september,evaluation,2025-09-12,1.0,0.1487279265873016,0.027256941971017575,0.951016700863388,0.8333333333333334,0.6944444444444444
rolling_cost_selector,eval_september,evaluation,2025-09-13,1.0,0.15112723214285714,0.02844800250389739,0.9437724937172293,0.9444444444444444,0.6666666666666666
rolling_cost_selector,eval_september,evaluation,2025-09-14,1.0,0.06746369047619047,0.0069537609899376395,0.9274531435733008,0.8888888888888888,0.5555555555555556
rolling_cost_selector,eval_september,evaluation,2025-09-15,1.0,0.05871066468253969,0.0049350422445436515,0.9692397810066191,0.8888888888888888,0.7222222222222222
rolling_cost_selector,eval_september,evaluation,2025-09-16,1.0,0.07306507936507936,0.006969733183106574,0.9347055490154272,0.9444444444444444,0.6388888888888888
rolling_cost_selector,eval_september,evaluation,2025-09-17,1.0,0.07196602182539681,0.007757427501062923,0.9260698278008908,0.9166666666666666,0.5555555555555556
rolling_cost_selector,eval_september,evaluation,2025-09-18,0.0,0.03609097222222222,0.002190749930555555,0.9332985689442592,0.8333333333333334,0.6666666666666666
rolling_cost_selector,eval_september,evaluation,2025-09-19,0.0,0.17349097222222223,0.03875582340277777,0.8755969467890258,0.7777777777777778,0.5
rolling_cost_selector,eval_september,evaluation,2025-09-20,0.0,0.1790972222222222,0.04000103486111111,0.8755627853077027,0.7777777777777778,0.5555555555555556
rolling_cost_selector,eval_september,evaluation,2025-09-21,0.0,0.044496527777777774,0.003221622430555555,0.9415244692267987,0.7777777777777778,0.6944444444444444
rolling_cost_selector,eval_september,evaluation,2025-09-22,0.0,0.04074652777777778,0.0029316604861111114,0.9255609778760003,0.8333333333333334,0.6666666666666666
rolling_cost_selector,eval_september,evaluation,2025-09-23,0.0,0.04276041666666667,0.003177416180555556,0.9191967196849858,0.8333333333333334,0.6388888888888888
rolling_cost_selector,eval_december,evaluation,2025-12-08,1.0,0.09327648809523811,0.012318975143140592,0.9849529478215929,0.9166666666666666,0.9166666666666666
rolling_cost_selector,eval_december,evaluation,2025-12-09,1.0,0.08587772817460317,0.010892696353812356,0.9836427611199854,0.9166666666666666,0.8888888888888888
rolling_cost_selector,eval_december,evaluation,2025-12-10,1.0,0.08973397817460319,0.011456969454010774,0.981542845317562,0.9444444444444444,0.9444444444444444
rolling_cost_selector,eval_december,evaluation,2025-12-11,1.0,0.06790798611111111,0.006600261511125287,0.9812886637822087,0.9444444444444444,0.8888888888888888
rolling_cost_selector,eval_december,evaluation,2025-12-12,1.0,0.11558402777777776,0.017038848002409297,0.9673950721360403,0.9722222222222222,0.8888888888888888
rolling_cost_selector,eval_december,evaluation,2025-12-13,1.0,0.11599007936507937,0.017717305800736965,0.9652208074323733,0.9444444444444444,0.8055555555555556
rolling_cost_selector,eval_december,evaluation,2025-12-14,1.0,0.07149394841269842,0.007140290384070295,0.987229698638957,0.9444444444444444,0.9444444444444444
rolling_cost_selector,eval_december,evaluation,2025-12-15,1.0,0.06153129960317462,0.005450580726686509,0.9780242745759987,0.8888888888888888,0.8333333333333334
rolling_cost_selector,eval_december,evaluation,2025-12-16,1.0,0.054697271825396826,0.004274438029691043,0.9897355518045173,0.9722222222222222,0.8888888888888888
rolling_cost_selector,eval_december,evaluation,2025-12-17,1.0,0.053624057539682544,0.004182732975836168,0.9838557993730408,0.9444444444444444,0.8611111111111112
rolling_cost_selector,eval_december,evaluation,2025-12-18,1.0,0.05715446428571428,0.004619890658304991,0.9826048776277745,0.9444444444444444,0.8888888888888888
rolling_cost_selector,eval_december,evaluation,2025-12-19,1.0,0.13292713293650793,0.022419074198200113,0.9691131212761691,0.9444444444444444,0.8333333333333334
rolling_cost_selector,eval_december,evaluation,2025-12-20,1.0,0.13911448412698413,0.02476785669571995,0.9704083273048791,0.9444444444444444,0.8333333333333334
rolling_cost_selector,eval_december,evaluation,2025-12-21,1.0,0.05490907738095239,0.004249870694798754,0.9875954256016757,0.9166666666666666,0.8888888888888888
rolling_mae_selector,dev_march,development,2025-03-07,1.0,0.14287986111111112,0.026017274862528344,0.9025750568438131,0.8333333333333334,0.5555555555555556
rolling_mae_selector,dev_march,development,2025-03-08,1.0,0.1537172619047619,0.030083715798611108,0.904760278034698,0.8611111111111112,0.5833333333333334
rolling_mae_selector,dev_march,development,2025-03-09,1.0,0.04279474206349207,0.00271838505739796,0.9662597121013157,0.9444444444444444,0.7777777777777778
rolling_mae_selector,dev_march,development,2025-03-10,1.0,0.058539384920634915,0.005373823416241496,0.967816091954023,0.9166666666666666,0.7777777777777778
rolling_mae_selector,dev_march,development,2025-03-11,1.0,0.049161160714285716,0.0036646703929280044,0.9574501220265684,0.9166666666666666,0.8333333333333334
rolling_mae_selector,dev_march,development,2025-03-12,1.0,0.04461240079365079,0.0029268887308673466,0.9559379389496413,0.8611111111111112,0.7777777777777778
rolling_mae_selector,dev_march,development,2025-03-13,0.75,0.05596467013888889,0.005333870960995076,0.9632063338959891,0.8611111111111112,0.8055555555555556
rolling_mae_selector,dev_march,development,2025-03-14,0.75,0.1577689236111111,0.031259157491275155,0.8903281294289526,0.8888888888888888,0.5555555555555556
rolling_mae_selector,dev_march,development,2025-03-15,0.75,0.14382229662698412,0.02628322572797088,0.9217033615704372,0.7777777777777778,0.6111111111111112
rolling_mae_selector,dev_march,development,2025-03-16,1.0,0.04943938492063491,0.0035683493636621314,0.9569246845108914,0.8888888888888888,0.75
rolling_mae_selector,dev_march,development,2025-03-17,0.75,0.03262347470238096,0.0016189540689882733,0.9441612736999538,0.9166666666666666,0.7222222222222222
rolling_mae_selector,dev_march,development,2025-03-18,0.75,0.03914871031746034,0.0025707653339799475,0.9606772787920785,0.9166666666666666,0.7777777777777778
