load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,emergency_cost,total_cost,strategy,date,issue_hour,plan_version,ordinary_kwh,ordinary_cost,adjustment_cost
650.1067166666667,1297.1492333333333,9244.063804467902,9826.402069467902,647.0425166666666,0.0,650.1067166666667,0.0,647.0425166666666,0.0,0.0,0.0,0.0,67,0.5007,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
607.6266666666667,1415.0375,9826.402069467902,10553.071819467901,807.4108333333332,0.0,607.6266666666667,0.0,807.4108333333332,0.0,0.0,0.0,0.0,68,0.4827,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
617.5237833333333,1363.4527333333333,10553.071819467901,10800.0,274.3646450356654,0.0,617.5237833333333,0.0,274.3646450356654,0.0,471.5643049643346,0.0,0.0,69,0.4785,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
620.7188833333332,1279.6117666666667,10800.0,10800.0,0.0,0.0,620.7188833333332,0.0,0.0,0.0,658.8928833333334,0.0,0.0,70,0.4662,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
605.18,1277.51875,10800.0,10800.0,0.0,0.0,605.18,0.0,0.0,0.0,672.33875,0.0,0.0,71,0.4432,0.0,0.0,rolling_margin,2025-06-21,6,1,0.0,0.0,0.0
622.59025,1340.7105166666665,10800.0,10800.0,0.0,0.0,622.59025,0.0,0.0,0.0,718.1202666666666,0.0,0.0,72,0.4411,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
642.0391999999999,1383.4959166666667,10800.0,10800.0,0.0,0.0,642.0391999999999,0.0,0.0,0.0,741.4567166666668,0.0,0.0,73,0.4551,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
654.76,1397.16875,10800.0,10800.0,0.0,0.0,654.76,0.0,0.0,0.0,742.40875,0.0,0.0,74,0.4463,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
676.6507333333333,1434.2979500000001,10800.0,10800.0,0.0,0.0,676.6507333333333,0.0,0.0,0.0,757.6472166666668,0.0,0.0,75,0.4113,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
652.0988,1423.7868166666667,10800.0,10800.0,0.0,0.0,652.0988,0.0,0.0,0.0,771.6880166666667,0.0,0.0,76,0.5682,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
614.6683333333333,1341.6,10800.0,10800.0,0.0,0.0,614.6683333333333,0.0,0.0,0.0,726.9316666666666,0.0,0.0,77,0.8279,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
651.7447166666666,1248.9026999999999,10800.0,10800.0,0.0,0.0,651.7447166666666,0.0,0.0,0.0,597.1579833333333,0.0,0.0,78,0.8636,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
643.7692333333333,1225.8205166666667,10800.0,10800.0,0.0,0.0,643.7692333333333,0.0,0.0,0.0,582.0512833333333,0.0,0.0,79,0.8416,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
598.2149999999999,1223.4812499999998,10800.0,10800.0,0.0,0.0,598.2149999999999,0.0,0.0,0.0,625.2662499999999,0.0,0.0,80,0.8618,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
641.5370166666667,1119.1241499999999,10800.0,10800.0,0.0,0.0,641.5370166666667,0.0,0.0,0.0,477.5871333333332,0.0,0.0,81,0.8623,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
663.0396999999999,1021.2925,10800.0,10800.0,0.0,0.0,663.0396999999999,0.0,0.0,0.0,358.2528000000001,0.0,0.0,82,0.9026,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
643.6416666666667,992.6999999999999,10800.0,10800.0,0.0,0.0,643.6416666666667,0.0,0.0,0.0,349.0583333333333,0.0,0.0,83,0.9754,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
674.6484166666667,990.2996333333333,10800.0,10800.0,0.0,0.0,674.6484166666667,0.0,0.0,0.0,315.65121666666664,0.0,0.0,84,1.0002,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
682.5380166666666,971.2156666666666,10800.0,10800.0,0.0,0.0,682.5380166666666,0.0,0.0,0.0,288.67764999999997,0.0,0.0,85,0.9978,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
667.8983333333333,956.3562499999999,10800.0,10800.0,0.0,0.0,667.8983333333333,0.0,0.0,0.0,288.4579166666666,0.0,0.0,86,1.0271,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
704.50855,994.0434499999999,10800.0,10800.0,0.0,0.0,704.50855,0.0,0.0,0.0,289.5348999999999,0.0,0.0,87,1.0906,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
697.0747666666666,996.54085,10800.0,10800.0,0.0,0.0,697.0747666666666,0.0,0.0,0.0,299.46608333333336,0.0,0.0,88,0.9376,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
646.6133333333332,946.7437499999999,10800.0,10800.0,0.0,0.0,646.6133333333332,0.0,0.0,0.0,300.13041666666663,0.0,0.0,89,0.6694,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
652.7055833333333,909.52565,10800.0,10800.0,0.0,0.0,652.7055833333333,0.0,0.0,0.0,256.8200666666668,0.0,0.0,90,0.66,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
654.0566333333334,858.8448,10800.0,10800.0,0.0,0.0,654.0566333333334,0.0,0.0,0.0,204.7881666666666,0.0,0.0,91,0.7217,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
645.9166666666666,801.85,10800.0,10800.0,0.0,0.0,645.9166666666666,0.0,0.0,0.0,155.9333333333334,0.0,0.0,92,0.7308,0.0,0.0,rolling_margin,2025-06-21,12,2,0.0,0.0,0.0
689.5025833333334,780.1588666666667,10800.0,10800.0,0.0,0.0,689.5025833333334,0.0,0.0,0.0,90.65628333333325,15.944468333333134,0.0,93,0.7534,0.0,12.012562442333182,rolling_margin,2025-06-21,12,2,15.944468333333134,12.012562442333182,0.0
719.5433666666665,746.8723499999999,10800.0,10800.0,0.0,0.0,719.5433666666665,0.0,0.0,0.0,27.328983333333326,67.98771166666666,0.0,94,0.7823,0.0,53.18678683683332,rolling_margin,2025-06-21,12,2,67.98771166666666,53.18678683683332,0.0
702.905,675.9,10800.0,10800.0,0.0,0.0,675.9,27.004999999999995,0.0,0.0,0.0,88.53943833333324,0.0,95,0.8055,0.0,93.07104507749992,rolling_margin,2025-06-21,12,2,115.54443833333323,93.07104507749992,0.0
672.3809666666666,593.8094166666666,10800.0,10800.0,0.0,0.0,593.8094166666666,78.57155,0.0,0.0,0.0,69.62450593888923,0.0,96,0.8271,0.0,122.57295786705528,rolling_margin,2025-06-21,12,2,148.19605593888923,122.57295786705528,0.0
663.4524333333333,560.2481333333333,10800.0,10800.0,0.0,0.0,560.2481333333333,103.20429999999999,0.0,0.0,0.0,55.68695311111128,0.0,97,0.8519,0.0,135.35945852535568,rolling_margin,2025-06-21,12,2,158.89125311111127,135.35945852535568,0.0
673.67,567.7624999999999,10800.0,10800.0,0.0,0.0,567.7624999999999,105.90750000000003,0.0,0.0,0.0,76.56813033333344,0.0,98,0.8791,0.0,160.41432662603344,rolling_margin,2025-06-21,12,2,182.47563033333347,160.41432662603344,0.0
663.9623333333333,548.5382999999999,10800.0,10800.0,0.0,0.0,548.5382999999999,115.42403333333334,0.0,0.0,0.0,140.7009942222221,0.0,99,0.9024,0.0,231.12722486613322,rolling_margin,2025-06-21,12,2,256.12502755555545,231.12722486613322,0.0
603.6488499999999,494.0291666666667,10800.0,10800.0,0.0,0.0,494.0291666666667,109.61968333333323,0.0,0.0,0.0,145.17461477777806,0.0,100,0.9163,0.0,233.46801535921128,rolling_margin,2025-06-21,12,2,254.7942981111113,233.46801535921128,0.0
540.05,437.26875,10800.0,10800.0,0.0,0.0,437.26875,102.78124999999994,0.0,0.0,0.0,93.85063866666667,0.0,101,0.9264,0.0,182.15978166079995,rolling_margin,2025-06-21,12,2,196.6318886666666,182.15978166079995,0.0
555.8345333333333,413.20709999999997,10800.0,10800.0,0.0,0.0,413.20709999999997,142.62743333333333,0.0,0.0,0.0,97.69760822222207,0.0,102,0.9462,0.0,227.39555431986653,rolling_margin,2025-06-21,12,2,240.3250415555554,227.39555431986653,0.0
577.1041333333333,364.3091333333333,10800.0,10800.0,0.0,0.0,364.3091333333333,212.79499999999996,0.0,0.0,0.0,96.05222266666681,0.0,103,0.9742,0.0,300.87896432186676,rolling_margin,2025-06-21,12,2,308.84722266666677,300.87896432186676,0.0
580.7116666666666,291.74375,10800.0,10800.0,0.0,0.0,291.74375,288.9679166666666,0.0,0.0,0.0,62.71839711111113,0.0,104,0.9862,0.0,346.8330426476444,rolling_margin,2025-06-21,12,2,351.68631377777774,346.8330426476444,0.0
608.2013499999999,254.73118333333332,10800.0,10800.0,0.0,0.0,254.73118333333332,353.4701666666666,0.0,0.0,0.0,37.217841555555424,0.0,105,0.976,0.0,381.3114960248887,rolling_margin,2025-06-21,12,2,390.68800822222204,381.3114960248887,0.0
600.7254833333333,218.40456666666665,10800.0,10800.0,0.0,0.0,218.40456666666665,382.3209166666666,0.0,0.0,0.0,54.075602666666725,0.0,106,1.0742,0.0,468.7771410678667,rolling_margin,2025-06-21,12,2,436.39651933333334,468.7771410678667,0.0
558.2516666666667,172.34999999999997,10800.0,10800.0,0.0,0.0,172.34999999999997,385.9016666666667,0.0,0.0,0.0,105.00866377777771,0.0,107,1.2313,0.0,604.4578898762444,rolling_margin,2025-06-21,12,2,490.9103304444444,604.4578898762444,0.0
545.7471333333333,143.3881,10800.0,10352.934407407407,0.0,402.3590333333333,143.3881,-0.0,0.0,0.0,0.0,0.0,0.0,108,1.2561,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
549.5005333333334,112.87578333333332,10352.934407407407,10463.167347607407,122.48104466666678,0.0,112.87578333333332,436.62475000000006,0.0,122.48104466666678,0.0,0.0,0.0,109,1.2447,0.0,695.9189826216002,rolling_margin,2025-06-21,18,3,559.1057946666668,695.9189826216002,0.0
557.1316666666667,75.44999999999999,10463.167347607407,10404.254571311112,0.0,53.02149866666548,75.44999999999999,428.6601680000012,0.0,0.0,0.0,0.0,0.0,110,1.2545,0.0,537.7541807560015,rolling_margin,2025-06-21,18,3,428.6601680000012,537.7541807560015,0.0
576.1385666666666,46.0094,10404.254571311112,10496.600503511112,102.60659133333331,0.0,46.0094,530.1291666666666,0.0,102.60659133333331,0.0,0.0,0.0,111,1.2522,0.0,792.3117161675999,rolling_margin,2025-06-21,18,3,632.7357579999999,792.3117161675999,0.0
605.7608,20.306116666666664,10496.600503511112,9846.095299807408,0.0,585.4546833333334,20.306116666666664,-0.0,0.0,0.0,0.0,0.0,0.0,112,1.2881,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
642.1199999999999,1.29375,9846.095299807408,9134.066133140741,0.0,640.8262499999998,1.29375,-0.0,0.0,0.0,0.0,0.0,0.0,113,1.3466,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
667.4907,0.0,9134.066133140741,8392.409799807408,0.0,667.4907,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114,1.3523,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
617.7905666666666,0.54365,8392.409799807408,7706.579892400001,0.0,617.2469166666666,0.54365,-0.0,0.0,0.0,0.0,0.0,0.0,115,1.3445,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
548.9133333333333,0.0,7706.579892400001,7096.676188696298,0.0,548.9133333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,116,1.3483,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
582.0875666666666,0.0,7096.676188696298,6449.912225733335,0.0,582.0875666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,117,1.349,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
581.7777833333333,0.03903333333333333,6449.912225733335,5803.535836844446,0.0,581.73875,0.03903333333333333,-0.0,0.0,0.0,0.0,0.0,0.0,118,1.3473,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
531.6033333333332,0.0,5803.535836844446,5212.865466474075,0.0,531.6033333333332,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,119,1.3482,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
558.0394333333334,0.0,5212.865466474075,4592.82165165926,0.0,558.0394333333334,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,120,1.3513,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
620.8675333333333,0.0027999999999999995,4592.82165165926,3902.9719479555565,0.0,620.8647333333333,0.0027999999999999995,-0.0,0.0,0.0,0.0,0.0,0.0,121,1.34,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
660.0216666666666,0.0,3902.9719479555565,3169.6145405481493,0.0,660.0216666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,122,1.3489,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
646.97075,0.0,3169.6145405481493,2450.7581516592604,0.0,646.97075,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,123,1.3952,0.0,0.0,rolling_margin,2025-06-21,18,3,-0.0,-0.0,0.0
585.6121499999999,0.00019999999999999998,2450.7581516592604,2541.4490630592604,100.76767933333338,0.0,0.00019999999999999998,585.61195,0.0,100.76767933333338,0.0,0.0,0.0,124,1.2226,0.0,839.1677348229333,rolling_margin,2025-06-21,18,3,686.3796293333334,839.1677348229333,0.0
526.72,0.0,2541.4490630592604,2668.9745594592605,141.69499599999995,0.0,0.0,526.72,0.0,141.69499599999995,0.0,0.0,0.0,125,0.9332,0.0,623.7648742672,rolling_margin,2025-06-21,18,3,668.414996,623.7648742672,0.0
535.7850999999999,0.0,2668.9745594592605,2773.0662638592607,115.65744933333337,0.0,0.0,535.7850999999999,0.0,115.65744933333337,0.0,0.0,0.0,126,0.9068,0.0,590.7281037354667,rolling_margin,2025-06-21,18,3,651.4425493333333,590.7281037354667,0.0
581.5171499999999,0.0,2773.0662638592607,2836.161552259261,70.10587600000008,0.0,0.0,581.5171499999999,0.0,70.10587600000008,0.0,0.0,0.0,127,0.9371,0.0,610.6359376646,rolling_margin,2025-06-21,18,3,651.623026,610.6359376646,0.0
618.915,0.0,2836.161552259261,2871.558029659261,39.32941933333325,0.0,0.0,618.915,0.0,39.32941933333325,0.0,0.0,0.0,128,0.9371,0.0,616.8408453572666,rolling_margin,2025-06-21,18,3,658.2444193333332,616.8408453572666,0.0
619.2412833333333,0.0,2871.558029659261,2902.687385059261,34.58817266666665,0.0,0.0,619.2412833333333,0.0,34.58817266666665,0.0,0.0,0.0,129,0.9871,0.0,645.3950560175999,rolling_margin,2025-06-21,18,3,653.8294559999999,645.3950560175999,0.0
576.7794666666666,0.0,2902.687385059261,2935.271983459261,36.205109333333326,0.0,0.0,576.7794666666666,0.0,36.205109333333326,0.0,0.0,0.0,130,0.7764,0.0,475.92122480639995,rolling_margin,2025-06-21,18,3,612.984576,475.92122480639995,0.0
528.28,0.0,2935.271983459261,2965.980060859261,34.120086000000015,0.0,0.0,528.28,0.0,34.120086000000015,0.0,0.0,0.0,131,0.4209,0.0,236.71419619739999,rolling_margin,2025-06-21,18,3,562.400086,236.71419619739999,0.0
526.8737333333333,0.0,2965.980060859261,2992.158013459261,29.08661399999994,0.0,0.0,526.8737333333333,0.0,29.08661399999994,0.0,0.0,0.0,132,0.3859,0.0,214.54509803593334,rolling_margin,2025-06-21,18,3,555.9603473333333,214.54509803593334,0.0
544.7410833333333,0.0,2992.158013459261,3005.685818059261,15.030893999999876,0.0,0.0,544.7410833333333,0.0,15.030893999999876,0.0,0.0,0.0,133,0.4368,0.0,244.50839969919997,rolling_margin,2025-06-21,18,3,559.7719773333332,244.50839969919997,0.0
552.865,0.0,3005.685818059261,3010.1445416592605,4.9541373333332785,0.0,0.0,552.865,0.0,4.9541373333332785,0.0,0.0,0.0,134,0.4198,0.0,234.17247385253333,rolling_margin,2025-06-21,18,3,557.8191373333333,234.17247385253333,0.0
546.83985,0.0,3010.1445416592605,3035.5585262592604,28.237760666666645,0.0,0.0,546.83985,0.0,28.237760666666645,0.0,0.0,0.0,135,0.4186,0.0,240.72748782506665,rolling_margin,2025-06-21,18,3,575.0776106666666,240.72748782506665,0.0
541.7928999999999,0.0,3035.5585262592604,3081.3084068592602,50.8332006666667,0.0,0.0,541.7928999999999,0.0,50.8332006666667,0.0,0.0,0.0,136,0.4241,0.0,251.3327292927333,rolling_margin,2025-06-21,18,3,592.6261006666666,251.3327292927333,0.0
531.7316666666666,0.0,3081.3084068592602,3131.46193045926,55.72613733333344,0.0,0.0,531.7316666666666,0.0,55.72613733333344,0.0,0.0,0.0,137,0.4237,0.0,248.90587155480003,rolling_margin,2025-06-21,18,3,587.457804,248.90587155480003,0.0
499.8227166666666,0.0,3131.46193045926,3191.45209225926,66.65573533333344,0.0,0.0,499.8227166666666,0.0,66.65573533333344,0.0,0.0,0.0,138,0.4248,0.0,240.64004640960005,rolling_margin,2025-06-21,18,3,566.4784520000001,240.64004640960005,0.0
486.82904999999994,0.0,3191.45209225926,3258.6791540592603,74.69673533333344,0.0,0.0,486.82904999999994,0.0,74.69673533333344,0.0,0.0,0.0,139,0.424,0.0,238.08693298133335,rolling_margin,2025-06-21,18,3,561.5257853333334,238.08693298133335,0.0
498.2166666666667,0.0,3258.6791540592603,3327.1380248592604,76.06541200000004,0.0,0.0,498.2166666666667,0.0,76.06541200000004,0.0,0.0,0.0,140,0.422,0.0,242.34703719733335,rolling_margin,2025-06-21,18,3,574.2820786666667,242.34703719733335,0.0
504.0951666666666,0.0,3327.1380248592604,3381.6709556592605,60.592145333333406,0.0,0.0,504.0951666666666,0.0,60.592145333333406,0.0,0.0,0.0,141,0.424,0.0,239.427420288,rolling_margin,2025-06-21,18,3,564.687312,239.427420288,0.0
532.2190166666667,0.0,3381.6709556592605,3471.2042924592606,99.48148533333335,0.0,0.0,532.2190166666667,0.0,99.48148533333335,0.0,0.0,0.0,142,0.4271,0.0,269.7992844042,rolling_margin,2025-06-21,18,3,631.700502,269.7992844042,0.0
606.0233333333333,0.0,3471.2042924592606,3594.5043632592606,137.00007866666658,0.0,0.0,606.0233333333333,0.0,137.00007866666658,0.0,0.0,0.0,143,0.4276,0.0,317.71681097119995,rolling_margin,2025-06-21,18,3,743.0234119999999,317.71681097119995,0.0
570.1843333333334,0.0,2889.0294006666663,3639.0294006666663,833.3333333333333,0.0,0.0,570.1843333333334,0.0,833.3333333333333,0.0,116.42911666666669,0.0,0,0.4248,0.0,645.67339356,rolling_margin,2025-09-23,0,0,1519.9467833333333,645.67339356,0.0
560.3181833333333,0.0,3639.0294006666663,4389.029400666666,833.3333333333333,0.0,0.0,560.3181833333333,0.0,833.3333333333333,0.0,114.76221999999984,0.0,1,0.4245,0.0,640.3216312149999,rolling_margin,2025-09-23,0,0,1508.4137366666664,640.3216312149999,0.0
564.7666666666667,0.0,4389.029400666666,5139.029400666666,833.3333333333333,0.0,0.0,564.7666666666667,0.0,833.3333333333333,0.0,82.69466666666676,0.0,2,0.4269,0.0,632.1512432,rolling_margin,2025-09-23,0,0,1480.7946666666667,632.1512432,0.0
598.5089166666667,0.0,5139.029400666666,5889.029400666666,833.3333333333333,0.0,0.0,598.5089166666667,0.0,833.3333333333333,0.0,44.47082,0.0,3,0.4272,0.0,630.680943504,rolling_margin,2025-09-23,0,0,1476.31307,630.680943504,0.0
606.5106499999999,0.0,5889.029400666666,6639.029400666666,833.3333333333333,0.0,0.0,606.5106499999999,0.0,833.3333333333333,0.0,39.496796666666796,0.0,4,0.4271,0.0,631.8264471379999,rolling_margin,2025-09-23,0,0,1479.34078,631.8264471379999,0.0
589.77,0.0,6639.029400666666,7389.029400666666,833.3333333333333,0.0,0.0,589.77,0.0,833.3333333333333,0.0,52.441666666666606,0.0,5,0.4285,0.0,632.2710324999999,rolling_margin,2025-09-23,0,0,1475.5449999999998,632.2710324999999,0.0
597.35335,0.0,7389.029400666666,7422.363762666666,37.0381799999999,0.0,0.0,597.35335,0.0,37.0381799999999,0.0,0.0,0.0,6,0.4311,0.0,273.48618858299994,rolling_margin,2025-09-23,0,0,634.3915299999999,273.48618858299994,0.0
579.9716666666666,0.0,7422.363762666666,7879.6943249999995,508.14506925925957,0.0,0.0,579.9716666666666,0.0,508.14506925925957,0.0,0.0,0.0,7,0.4302,0.0,468.10781979533346,rolling_margin,2025-09-23,0,0,1088.1167359259262,468.10781979533346,0.0
552.68,0.0,7879.6943249999995,8629.694325,833.3333333333333,0.0,0.0,552.68,0.0,833.3333333333333,0.0,79.97899999999993,0.0,8,0.4279,0.0,627.2981194333332,rolling_margin,2025-09-23,0,0,1465.9923333333331,627.2981194333332,0.0
584.0533499999999,0.0,8629.694325,8672.069358,47.083369999999945,0.0,0.0,584.0533499999999,0.0,47.083369999999945,0.0,0.0,0.0,9,0.4312,0.0,272.14615366399994,rolling_margin,2025-09-23,0,0,631.1367199999999,272.14615366399994,0.0
601.8616166666666,0.0,8672.069358,8705.987766,37.687120000000164,0.0,0.0,601.8616166666666,0.0,37.687120000000164,0.0,0.0,0.0,10,0.4333,0.0,277.1164675976667,rolling_margin,2025-09-23,0,0,639.5487366666667,277.1164675976667,0.0
590.6066666666666,0.0,8705.987766,8756.626566,56.2653333333335,0.0,0.0,590.6066666666666,0.0,56.2653333333335,0.0,0.0,0.0,11,0.4311,0.0,278.8665192,rolling_margin,2025-09-23,0,0,646.8720000000001,278.8665192,0.0
604.56305,0.0,8756.626566,9506.626566,833.3333333333333,0.0,0.0,604.56305,0.0,833.3333333333333,0.0,25.463600000000042,0.0,12,0.4293,0.0,628.220440845,rolling_margin,2025-09-23,0,0,1463.3599833333333,628.220440845,0.0
607.79955,0.0,9506.626566,9526.521039000001,22.10496999999998,0.0,0.0,607.79955,0.0,22.10496999999998,0.0,0.0,0.0,13,0.4324,0.0,272.370714448,rolling_margin,2025-09-23,0,0,629.9045199999999,272.370714448,0.0
594.9866666666667,0.0,9526.521039000001,9576.656439,55.705999999999904,0.0,0.0,594.9866666666667,0.0,55.705999999999904,0.0,0.0,0.0,14,0.4367,0.0,284.15748753333327,rolling_margin,2025-09-23,0,0,650.6926666666666,284.15748753333327,0.0
598.5124,0.0,9576.656439,9627.213411,56.174413333333405,0.0,0.0,598.5124,0.0,56.174413333333405,0.0,0.0,0.0,15,0.4348,0.0,284.65782643733337,rolling_margin,2025-09-23,0,0,654.6868133333334,284.65782643733337,0.0
587.2797666666667,0.0,9627.213411,9682.092858,60.97716333333324,0.0,0.0,587.2797666666667,0.0,60.97716333333324,0.0,0.0,0.0,16,0.4335,0.0,281.01937915499997,rolling_margin,2025-09-23,0,0,648.2569299999999,281.01937915499997,0.0
567.005,0.0,9682.092858,9747.835158,73.04699999999991,0.0,0.0,567.005,0.0,73.04699999999991,0.0,0.0,0.0,17,0.4357,0.0,278.8706563999999,rolling_margin,2025-09-23,0,0,640.0519999999999,278.8706563999999,0.0
578.4799333333333,0.0,9747.835158,9795.736488,53.22370000000001,0.0,0.0,578.4799333333333,0.0,53.22370000000001,0.0,0.0,0.0,18,0.4374,0.0,276.30716922,rolling_margin,2025-09-23,0,0,631.7036333333333,276.30716922,0.0
591.0519666666667,0.0,9795.736488,9833.753427,42.24104333333332,0.0,0.0,591.0519666666667,0.0,42.24104333333332,0.0,0.0,0.0,19,0.4371,0.0,276.812374671,rolling_margin,2025-09-23,0,0,633.29301,276.812374671,0.0
586.8499999999999,0.0,9833.753427,9881.240727,52.76366666666672,0.0,0.0,586.8499999999999,0.0,52.76366666666672,0.0,0.0,0.0,20,0.4356,0.0,278.61571319999996,rolling_margin,2025-09-23,0,0,639.6136666666666,278.61571319999996,0.0
582.1735833333332,0.0,9881.240727,9928.575276,52.593943333333414,0.0,0.0,582.1735833333332,0.0,52.593943333333414,0.0,0.0,0.0,21,0.4353,0.0,276.314304358,rolling_margin,2025-09-23,0,0,634.7675266666666,276.314304358,0.0
602.7533333333333,0.0,9928.575276,9952.774116,26.88760000000002,0.0,0.0,602.7533333333333,0.0,26.88760000000002,0.0,0.0,0.0,22,0.436,0.0,274.52344693333333,rolling_margin,2025-09-23,0,0,629.6409333333334,274.52344693333333,0.0
623.1283333333333,0.0,9952.774116,9960.365616000001,8.434999999999945,0.0,0.0,623.1283333333333,0.0,8.434999999999945,0.0,0.0,0.0,23,0.4378,0.0,276.4984273333333,rolling_margin,2025-09-23,0,0,631.5633333333333,276.4984273333333,0.0
595.5229999999999,0.00031666666666666665,9960.365616000001,9998.166216000001,42.0006666666668,0.0,0.00031666666666666665,595.5226833333332,0.0,42.0006666666668,0.0,0.0,0.0,24,0.4401,0.0,280.57402633500004,rolling_margin,2025-09-23,0,0,637.52335,280.57402633500004,0.0
591.4709333333333,0.0,9998.166216000001,10046.269083000001,53.447630000000004,0.0,0.0,591.4709333333333,0.0,53.447630000000004,0.0,0.0,0.0,25,0.4389,0.0,283.054757447,rolling_margin,2025-09-23,0,0,644.9185633333333,283.054757447,0.0
616.0716666666666,0.0,10046.269083000001,10077.846183000001,35.085666666666725,0.0,0.0,616.0716666666666,0.0,35.085666666666725,0.0,0.0,0.0,26,0.4364,0.0,284.16506026666667,rolling_margin,2025-09-23,0,0,651.1573333333333,284.16506026666667,0.0
604.9007666666666,0.0044666666666666665,10077.846183000001,10120.484676000002,47.37610333333316,0.0,0.0044666666666666665,604.8963,0.0,47.37610333333316,0.0,0.0,0.0,27,0.4393,0.0,286.5432667843333,rolling_margin,2025-09-23,0,0,652.2724033333332,286.5432667843333,0.0
600.4158166666666,0.0,10120.484676000002,10156.343217000001,39.8428233333334,0.0,0.0,600.4158166666666,0.0,39.8428233333334,0.0,0.0,0.0,28,0.4422,0.0,283.122370608,rolling_margin,2025-09-23,0,0,640.25864,283.122370608,0.0
618.1233333333332,0.0,10156.343217000001,10158.622617,2.532666666666728,0.0,0.0,618.1233333333332,0.0,2.532666666666728,0.0,0.0,0.0,29,0.4395,0.0,272.77831199999997,rolling_margin,2025-09-23,0,0,620.656,272.77831199999997,0.0
625.22745,0.06218333333333333,10158.622617,10153.253257617285,0.0,4.83242344444443,0.06218333333333333,620.3328432222222,0.0,0.0,0.0,0.0,0.0,30,0.4333,0.0,268.7902209681889,rolling_margin,2025-09-23,0,0,620.3328432222222,268.7902209681889,0.0
614.9081333333334,0.0,10153.253257617285,10173.881302517286,22.92004988888891,0.0,0.0,614.9081333333334,0.0,22.92004988888891,0.0,0.0,0.0,31,0.4439,0.0,283.1319305323445,rolling_margin,2025-09-23,0,0,637.8281832222223,283.1319305323445,0.0
592.9466666666666,0.0,10173.881302517286,10800.0,695.6874416474602,0.0,0.0,592.9466666666666,0.0,695.6874416474602,0.0,191.98994490809525,0.0,32,0.4301,0.0,636.8164052908777,rolling_margin,2025-09-23,0,0,1480.624053222222,636.8164052908777,0.0
