date,issue_hour,slot,interval_end,price_yuan_per_kwh,old_kwh,new_kwh,adjustment_cost_yuan
2025-09-23,0,83,14:00,0.9754,,0.0,0.0
2025-09-23,0,84,14:10,1.0002,,-0.0,0.0
2025-09-23,0,85,14:20,0.9978,,-0.0,0.0
2025-09-23,0,86,14:30,1.0271,,-0.0,0.0
2025-09-23,0,87,14:40,1.0906,,-0.0,0.0
2025-09-23,0,88,14:50,0.9376,,-0.0,0.0
2025-09-23,0,89,15:00,0.6694,,547.2172288065858,0.0
2025-09-23,0,90,15:10,0.66,,1243.3521172222218,0.0
2025-09-23,0,91,15:20,0.7217,,436.2190411111112,0.0
2025-09-23,0,92,15:30,0.7308,,477.8728583333334,0.0
2025-09-23,0,93,15:40,0.7534,,517.8050355555554,0.0
2025-09-23,0,94,15:50,0.7823,,546.8862927777777,0.0
2025-09-23,0,95,16:00,0.8055,,572.7481833333334,0.0
2025-09-23,0,96,16:10,0.8271,,632.1671344444447,0.0
2025-09-23,0,97,16:20,0.8519,,691.0608288888886,0.0
2025-09-23,0,98,16:30,0.8791,,739.8513,0.0
2025-09-23,0,99,16:40,0.9024,,783.5939711111114,0.0
2025-09-23,0,100,16:50,0.9163,,844.9955022222217,0.0
2025-09-23,0,101,17:00,0.9264,,916.2237500000001,0.0
2025-09-23,0,102,17:10,0.9462,,947.8823950000001,0.0
2025-09-23,0,103,17:20,0.9742,,968.8882666666665,0.0
2025-09-23,0,104,17:30,0.9862,,1015.2222083333334,0.0
2025-09-23,0,105,17:40,0.976,,1088.3336100000001,0.0
2025-09-23,0,106,17:50,1.0742,,1011.138108333333,0.0
2025-09-23,0,107,18:00,1.2313,,848.802,0.0
2025-09-23,0,108,18:10,1.2561,,824.04143,0.0
2025-09-23,0,109,18:20,1.2447,,861.2893966666667,0.0
2025-09-23,0,110,18:30,1.2545,,865.9276666666667,0.0
2025-09-23,0,111,18:40,1.2522,,855.8906566666667,0.0
2025-09-23,0,112,18:50,1.2881,,849.4131533333333,0.0
2025-09-23,0,113,19:00,1.3466,,18.46866666666665,0.0
2025-09-23,0,114,19:10,1.3523,,24.133516666666765,0.0
2025-09-23,0,115,19:20,1.3445,,31.15638333333345,0.0
2025-09-23,0,116,19:30,1.3483,,42.928,0.0
2025-09-23,0,117,19:40,1.349,,59.31490666666684,0.0
2025-09-23,0,118,19:50,1.3473,,51.20239333333336,0.0
2025-09-23,0,119,20:00,1.3482,,31.343333333333362,0.0
2025-09-23,0,120,20:10,1.3513,,38.37619666666683,0.0
2025-09-23,0,121,20:20,1.34,,539.531103333333,0.0
2025-09-23,0,122,20:30,1.3489,,-0.0,0.0
2025-09-23,0,123,20:40,1.3952,,11.713956666666832,0.0
2025-09-23,0,124,20:50,1.2226,,860.54998,0.0
2025-09-23,0,125,21:00,0.9332,,853.7836666666666,0.0
2025-09-23,0,126,21:10,0.9068,,860.6178233333333,0.0
2025-09-23,0,127,21:20,0.9371,,856.6560233333333,0.0
2025-09-23,0,128,21:30,0.9371,,855.7936666666665,0.0
2025-09-23,0,129,21:40,0.9871,,883.2311299999999,0.0
2025-09-23,0,130,21:50,0.7764,,802.9153133333333,0.0
2025-09-23,0,131,22:00,0.4209,,665.1323333333332,0.0
2025-09-23,0,132,22:10,0.3859,,664.8653366666665,0.0
2025-09-23,0,133,22:20,0.4368,,674.2502766666665,0.0
2025-09-23,0,134,22:30,0.4198,,649.5043333333333,0.0
2025-09-23,0,135,22:40,0.4186,,674.9961566666667,0.0
2025-09-23,0,136,22:50,0.4241,,682.56245,0.0
2025-09-23,0,137,23:00,0.4237,,655.598,0.0
2025-09-23,0,138,23:10,0.4248,,651.1731366666667,0.0
2025-09-23,0,139,23:20,0.424,,655.7748133333332,0.0
2025-09-23,0,140,23:30,0.422,,656.1626666666665,0.0
2025-09-23,0,141,23:40,0.424,,656.7535433333333,0.0
2025-09-23,0,142,23:50,0.4271,,656.96149,0.0
2025-09-23,0,143,24:00,0.4276,,656.2366666666667,0.0
2025-09-23,6,36,06:10,0.9368,-0.0,-0.0,0.0
2025-09-23,6,37,06:20,0.8758,-0.0,-0.0,0.0
2025-09-23,6,38,06:30,0.8759,-0.0,-0.0,0.0
2025-09-23,6,39,06:40,0.8601,-0.0,-0.0,0.0
2025-09-23,6,40,06:50,0.8442,-0.0,-0.0,0.0
2025-09-23,6,41,07:00,0.8334,-0.0,-0.0,0.0
2025-09-23,6,42,07:10,0.8092,255.79718122222425,-0.0,103.49553952251193
2025-09-23,6,43,07:20,0.7972,470.8431244444445,11.680903222222753,183.02206137917761
2025-09-23,6,44,07:30,0.7644,399.13429666666684,386.3631677777779,4.881125461333352
2025-09-23,6,45,07:40,0.6899,295.39533888888883,281.80121,4.689294760222193
2025-09-23,6,46,07:50,0.86,-0.0,-0.0,0.0
2025-09-23,6,47,08:00,1.1617,-0.0,-0.0,0.0
2025-09-23,6,48,08:10,1.1683,-0.0,-0.0,0.0
2025-09-23,6,49,08:20,1.0956,-0.0,-0.0,0.0
2025-09-23,6,50,08:30,1.0849,-0.0,-0.0,0.0
2025-09-23,6,51,08:40,1.061,-0.0,-0.0,0.0
2025-09-23,6,52,08:50,1.043,-0.0,-0.0,0.0
2025-09-23,6,53,09:00,1.036,-0.0,-0.0,0.0
2025-09-23,6,54,09:10,1.0147,-0.0,-0.0,0.0
2025-09-23,6,55,09:20,0.9922,-0.0,-0.0,0.0
2025-09-23,6,56,09:30,0.97,-0.0,-0.0,0.0
2025-09-23,6,57,09:40,0.9422,-0.0,-0.0,0.0
2025-09-23,6,58,09:50,0.9569,-0.0,-0.0,0.0
2025-09-23,6,59,10:00,0.9977,-0.0,-0.0,0.0
2025-09-23,6,60,10:10,0.9919,-0.0,0.0,0.0
2025-09-23,6,61,10:20,0.9588,-0.0,0.0,0.0
2025-09-23,6,62,10:30,0.9549,0.0,0.0,0.0
2025-09-23,6,63,10:40,0.9839,0.0,0.0,0.0
2025-09-23,6,64,10:50,0.799,0.0,0.0,0.0
2025-09-23,6,65,11:00,0.5025,799.4675443333329,392.2140577777776,102.32243849708324
2025-09-23,6,66,11:10,0.4662,755.5817892222226,659.693891111111,22.351469049700103
2025-09-23,6,67,11:20,0.5007,715.8130986666665,631.7998588888888,21.032714578366647
2025-09-23,6,68,11:30,0.4827,666.4222481111112,594.2836666666667,17.410646631616686
2025-09-23,6,69,11:40,0.4785,609.0830642222224,548.8191411111113,14.418143604333336
2025-09-23,6,70,11:50,0.4662,528.7145036666664,480.3252388888891,11.279537619699882
2025-09-23,6,71,12:00,0.4432,440.70223977777755,404.1876333333332,8.091636788088863
2025-09-23,6,72,12:10,0.4411,472.1513163333334,408.778914666667,13.976783187583276
2025-09-23,6,73,12:20,0.4551,513.9157379999997,448.523766888889,14.879943026333242
2025-09-23,6,74,12:30,0.4463,554.0861929999999,486.6746524444445,15.042885274972175
2025-09-23,6,75,12:40,0.4113,573.8482113333332,504.4171013333337,14.278507771499905
2025-09-23,6,76,12:50,0.5682,599.462616,0.0,170.3073292056
2025-09-23,6,77,13:00,0.8279,0.0,0.0,0.0
2025-09-23,6,78,13:10,0.8636,0.0,0.0,0.0
2025-09-23,6,79,13:20,0.8416,0.0,0.0,0.0
2025-09-23,6,80,13:30,0.8618,0.0,0.0,0.0
2025-09-23,6,81,13:40,0.8623,0.0,0.0,0.0
2025-09-23,6,82,13:50,0.9026,0.0,0.0,0.0
2025-09-23,6,83,14:00,0.9754,0.0,0.0,0.0
2025-09-23,6,84,14:10,1.0002,-0.0,0.0,0.0
2025-09-23,6,85,14:20,0.9978,-0.0,-0.0,0.0
2025-09-23,6,86,14:30,1.0271,-0.0,-0.0,0.0
2025-09-23,6,87,14:40,1.0906,-0.0,-0.0,0.0
2025-09-23,6,88,14:50,0.9376,-0.0,-0.0,0.0
2025-09-23,6,89,15:00,0.6694,547.2172288065858,347.16234999999995,66.95836793656429
2025-09-23,6,90,15:10,0.66,1243.3521172222218,1163.072526344307,26.492264989711835
2025-09-23,6,91,15:20,0.7217,436.2190411111112,401.9615022222223,12.361832908055566
2025-09-23,6,92,15:30,0.7308,477.8728583333334,447.42264166666666,11.126509170000025
2025-09-23,6,93,15:40,0.7534,517.8050355555554,491.1621411111108,10.036378337222262
2025-09-23,6,94,15:50,0.7823,546.8862927777777,524.0507205555556,8.93213407472219
2025-09-23,6,95,16:00,0.8055,572.7481833333334,553.7199333333334,7.663627687499983
2025-09-23,6,96,16:10,0.8271,632.1671344444447,613.2573622222219,7.820136302500256
2025-09-23,6,97,16:20,0.8519,691.0608288888886,672.2695344444447,8.004151868610881
2025-09-23,6,98,16:30,0.8791,739.8513,721.1784833333334,8.207636565833338
2025-09-23,6,99,16:40,0.9024,783.5939711111114,765.0396322222219,8.371717706666919
2025-09-23,6,100,16:50,0.9163,844.9955022222217,826.5596411111112,8.446389768055282
2025-09-23,6,101,17:00,0.9264,916.2237500000001,897.9063666666667,8.484611960000029
2025-09-23,6,102,17:10,0.9462,947.8823950000001,932.6179088888887,7.221628379166808
2025-09-23,6,103,17:20,0.9742,968.8882666666665,956.676677777778,5.948264947777595
2025-09-23,6,104,17:30,0.9862,1015.2222083333334,1006.0635166666666,4.516150860833377
2025-09-23,6,105,17:40,0.976,1088.3336100000001,1082.2278155555555,2.9796276888889914
2025-09-23,6,106,17:50,1.0742,1011.138108333333,1008.0852111111111,1.639711098055368
2025-09-23,6,107,18:00,1.2313,848.802,848.802,0.0
2025-09-23,6,108,18:10,1.2561,824.04143,824.04143,0.0
2025-09-23,6,109,18:20,1.2447,861.2893966666667,861.2893966666667,0.0
2025-09-23,6,110,18:30,1.2545,865.9276666666667,865.9276666666667,0.0
2025-09-23,6,111,18:40,1.2522,855.8906566666667,855.8906566666667,0.0
2025-09-23,6,112,18:50,1.2881,849.4131533333333,849.4131533333333,0.0
2025-09-23,6,113,19:00,1.3466,18.46866666666665,18.46866666666665,0.0
2025-09-23,6,114,19:10,1.3523,24.133516666666765,24.133516666666765,0.0
2025-09-23,6,115,19:20,1.3445,31.15638333333345,31.15638333333345,0.0
2025-09-23,6,116,19:30,1.3483,42.928,42.928,0.0
2025-09-23,6,117,19:40,1.349,59.31490666666684,59.31490666666684,0.0
2025-09-23,6,118,19:50,1.3473,51.20239333333336,51.20239333333336,0.0
2025-09-23,6,119,20:00,1.3482,31.343333333333362,31.343333333333362,0.0
2025-09-23,6,120,20:10,1.3513,38.37619666666683,38.37619666666683,0.0
2025-09-23,6,121,20:20,1.34,539.531103333333,539.531103333333,0.0
2025-09-23,6,122,20:30,1.3489,-0.0,-0.0,0.0
2025-09-23,6,123,20:40,1.3952,11.713956666666832,11.713956666666832,0.0
2025-09-23,6,124,20:50,1.2226,860.54998,860.54998,0.0
2025-09-23,6,125,21:00,0.9332,853.7836666666666,853.7836666666666,0.0
2025-09-23,6,126,21:10,0.9068,860.6178233333333,860.6178233333333,0.0
2025-09-23,6,127,21:20,0.9371,856.6560233333333,856.6560233333333,0.0
2025-09-23,6,128,21:30,0.9371,855.7936666666665,855.7936666666665,0.0
2025-09-23,6,129,21:40,0.9871,883.2311299999999,883.2311299999999,0.0
2025-09-23,6,130,21:50,0.7764,802.9153133333333,802.9153133333333,0.0
2025-09-23,6,131,22:00,0.4209,665.1323333333332,665.1323333333332,0.0
2025-09-23,6,132,22:10,0.3859,664.8653366666665,664.8653366666665,0.0
2025-09-23,6,133,22:20,0.4368,674.2502766666665,674.2502766666665,0.0
2025-09-23,6,134,22:30,0.4198,649.5043333333333,649.5043333333333,0.0
2025-09-23,6,135,22:40,0.4186,674.9961566666667,674.9961566666667,0.0
2025-09-23,6,136,22:50,0.4241,682.56245,682.56245,0.0
2025-09-23,6,137,23:00,0.4237,655.598,655.598,0.0
2025-09-23,6,138,23:10,0.4248,651.1731366666667,651.1731366666667,0.0
2025-09-23,6,139,23:20,0.424,655.7748133333332,655.7748133333332,0.0
2025-09-23,6,140,23:30,0.422,656.1626666666665,656.1626666666665,0.0
2025-09-23,6,141,23:40,0.424,656.7535433333333,656.7535433333333,0.0
2025-09-23,6,142,23:50,0.4271,656.96149,656.96149,0.0
2025-09-23,6,143,24:00,0.4276,656.2366666666667,656.2366666666667,0.0
2025-09-23,12,72,12:10,0.4411,408.778914666667,408.778914666667,0.0
2025-09-23,12,73,12:20,0.4551,448.523766888889,0.0,102.0615831555667
2025-09-23,12,74,12:30,0.4463,486.6746524444445,209.62479754869616,61.82367511998624
2025-09-23,12,75,12:40,0.4113,504.4171013333337,477.8094377777777,5.471866010200086
2025-09-23,12,76,12:50,0.5682,0.0,0.0,0.0
2025-09-23,12,77,13:00,0.8279,0.0,0.0,0.0
2025-09-23,12,78,13:10,0.8636,0.0,0.0,0.0
2025-09-23,12,79,13:20,0.8416,0.0,0.0,0.0
2025-09-23,12,80,13:30,0.8618,0.0,0.0,0.0
2025-09-23,12,81,13:40,0.8623,0.0,0.0,0.0
2025-09-23,12,82,13:50,0.9026,0.0,0.0,0.0
2025-09-23,12,83,14:00,0.9754,0.0,0.0,0.0
2025-09-23,12,84,14:10,1.0002,0.0,0.0,0.0
2025-09-23,12,85,14:20,0.9978,-0.0,-0.0,0.0
2025-09-23,12,86,14:30,1.0271,-0.0,-0.0,0.0
2025-09-23,12,87,14:40,1.0906,-0.0,-0.0,0.0
2025-09-23,12,88,14:50,0.9376,-0.0,-0.0,0.0
2025-09-23,12,89,15:00,0.6694,347.16234999999995,313.6609000000001,11.212935314999955
2025-09-23,12,90,15:10,0.66,1163.072526344307,949.7227810082302,70.40541596090539
2025-09-23,12,91,15:20,0.7217,401.9615022222223,364.7770966666667,13.417992744722238
2025-09-23,12,92,15:30,0.7308,447.42264166666666,408.3967583333334,14.260057769999966
2025-09-23,12,93,15:40,0.7534,491.1621411111108,450.29477999999995,15.394734930555469
2025-09-23,12,94,15:50,0.7823,524.0507205555556,481.3418816666666,16.705562331388922
2025-09-23,12,95,16:00,0.8055,553.7199333333334,509.1696166666668,17.94264003749998
2025-09-23,12,96,16:10,0.8271,613.2573622222219,574.919965,15.854430621249847
2025-09-23,12,97,16:20,0.8519,672.2695344444447,640.1450566666666,13.683421309444586
2025-09-23,12,98,16:30,0.8791,721.1784833333334,695.266925,11.389425465416672
2025-09-23,12,99,16:40,0.9024,765.0396322222219,745.3409933333334,8.888025866666528
2025-09-23,12,100,16:50,0.9163,826.5596411111112,813.0739216666664,6.178482363472403
2025-09-23,12,101,17:00,0.9264,897.9063666666667,890.6335666666666,3.3687609600000346
2025-09-23,12,102,17:10,0.9462,932.6179088888887,926.5572422222222,2.867301399999931
2025-09-23,12,103,17:20,0.9742,956.676677777778,951.8281444444444,2.3617205866667645
2025-09-23,12,104,17:30,0.9862,1006.0635166666666,1002.4271166666666,1.7931088399999904
2025-09-23,12,105,17:40,0.976,1082.2278155555555,1079.8035488888888,1.183042133333327
2025-09-23,12,106,17:50,1.0742,1008.0852111111111,1006.8730777777776,0.651036813333452
2025-09-23,12,107,18:00,1.2313,848.802,848.802,0.0
2025-09-23,12,108,18:10,1.2561,824.04143,824.04143,0.0
2025-09-23,12,109,18:20,1.2447,861.2893966666667,861.2893966666667,0.0
2025-09-23,12,110,18:30,1.2545,865.9276666666667,865.9276666666667,0.0
2025-09-23,12,111,18:40,1.2522,855.8906566666667,855.8906566666667,0.0
2025-09-23,12,112,18:50,1.2881,849.4131533333333,849.4131533333333,0.0
2025-09-23,12,113,19:00,1.3466,18.46866666666665,18.46866666666665,0.0
2025-09-23,12,114,19:10,1.3523,24.133516666666765,24.133516666666765,0.0
2025-09-23,12,115,19:20,1.3445,31.15638333333345,31.15638333333345,0.0
2025-09-23,12,116,19:30,1.3483,42.928,42.928,0.0
2025-09-23,12,117,19:40,1.349,59.31490666666684,59.31490666666684,0.0
2025-09-23,12,118,19:50,1.3473,51.20239333333336,51.20239333333336,0.0
2025-09-23,12,119,20:00,1.3482,31.343333333333362,31.343333333333362,0.0
2025-09-23,12,120,20:10,1.3513,38.37619666666683,38.37619666666683,0.0
2025-09-23,12,121,20:20,1.34,539.531103333333,539.531103333333,0.0
2025-09-23,12,122,20:30,1.3489,-0.0,-0.0,0.0
2025-09-23,12,123,20:40,1.3952,11.713956666666832,11.713956666666832,0.0
2025-09-23,12,124,20:50,1.2226,860.54998,860.54998,0.0
2025-09-23,12,125,21:00,0.9332,853.7836666666666,853.7836666666666,0.0
2025-09-23,12,126,21:10,0.9068,860.6178233333333,860.6178233333333,0.0
2025-09-23,12,127,21:20,0.9371,856.6560233333333,856.6560233333333,0.0
2025-09-23,12,128,21:30,0.9371,855.7936666666665,855.7936666666665,0.0
2025-09-23,12,129,21:40,0.9871,883.2311299999999,883.2311299999999,0.0
2025-09-23,12,130,21:50,0.7764,802.9153133333333,802.9153133333333,0.0
2025-09-23,12,131,22:00,0.4209,665.1323333333332,665.1323333333332,0.0
2025-09-23,12,132,22:10,0.3859,664.8653366666665,664.8653366666665,0.0
2025-09-23,12,133,22:20,0.4368,674.2502766666665,674.2502766666665,0.0
2025-09-23,12,134,22:30,0.4198,649.5043333333333,649.5043333333333,0.0
2025-09-23,12,135,22:40,0.4186,674.9961566666667,674.9961566666667,0.0
2025-09-23,12,136,22:50,0.4241,682.56245,682.56245,0.0
2025-09-23,12,137,23:00,0.4237,655.598,655.598,0.0
2025-09-23,12,138,23:10,0.4248,651.1731366666667,651.1731366666667,0.0
2025-09-23,12,139,23:20,0.424,655.7748133333332,655.7748133333332,0.0
2025-09-23,12,140,23:30,0.422,656.1626666666665,656.1626666666665,0.0
2025-09-23,12,141,23:40,0.424,656.7535433333333,656.7535433333333,0.0
2025-09-23,12,142,23:50,0.4271,656.96149,656.96149,0.0
2025-09-23,12,143,24:00,0.4276,656.2366666666667,656.2366666666667,0.0
2025-09-23,18,108,18:10,1.2561,824.04143,824.04143,0.0
2025-09-23,18,109,18:20,1.2447,861.2893966666667,861.2893966666667,0.0
2025-09-23,18,110,18:30,1.2545,865.9276666666667,865.9276666666667,0.0
2025-09-23,18,111,18:40,1.2522,855.8906566666667,855.8906566666667,0.0
2025-09-23,18,112,18:50,1.2881,849.4131533333333,849.4131533333333,0.0
2025-09-23,18,113,19:00,1.3466,18.46866666666665,18.46866666666665,0.0
2025-09-23,18,114,19:10,1.3523,24.133516666666765,24.133516666666765,0.0
2025-09-23,18,115,19:20,1.3445,31.15638333333345,31.15638333333345,0.0
2025-09-23,18,116,19:30,1.3483,42.928,42.928,0.0
2025-09-23,18,117,19:40,1.349,59.31490666666684,59.31490666666684,0.0
2025-09-23,18,118,19:50,1.3473,51.20239333333336,51.20239333333336,0.0
2025-09-23,18,119,20:00,1.3482,31.343333333333362,31.343333333333362,0.0
2025-09-23,18,120,20:10,1.3513,38.37619666666683,38.37619666666683,0.0
2025-09-23,18,121,20:20,1.34,539.531103333333,539.531103333333,0.0
2025-09-23,18,122,20:30,1.3489,-0.0,-0.0,0.0
2025-09-23,18,123,20:40,1.3952,11.713956666666832,11.713956666666832,0.0
2025-09-23,18,124,20:50,1.2226,860.54998,860.54998,0.0
2025-09-23,18,125,21:00,0.9332,853.7836666666666,853.7836666666666,0.0
2025-09-23,18,126,21:10,0.9068,860.6178233333333,860.6178233333333,0.0
2025-09-23,18,127,21:20,0.9371,856.6560233333333,856.6560233333333,0.0
2025-09-23,18,128,21:30,0.9371,855.7936666666665,855.7936666666665,0.0
2025-09-23,18,129,21:40,0.9871,883.2311299999999,883.2311299999999,0.0
2025-09-23,18,130,21:50,0.7764,802.9153133333333,802.9153133333333,0.0
2025-09-23,18,131,22:00,0.4209,665.1323333333332,665.1323333333332,0.0
2025-09-23,18,132,22:10,0.3859,664.8653366666665,664.8653366666665,0.0
2025-09-23,18,133,22:20,0.4368,674.2502766666665,674.2502766666665,0.0
2025-09-23,18,134,22:30,0.4198,649.5043333333333,649.5043333333333,0.0
2025-09-23,18,135,22:40,0.4186,674.9961566666667,674.9961566666667,0.0
2025-09-23,18,136,22:50,0.4241,682.56245,682.56245,0.0
2025-09-23,18,137,23:00,0.4237,655.598,655.598,0.0
2025-09-23,18,138,23:10,0.4248,651.1731366666667,651.1731366666667,0.0
2025-09-23,18,139,23:20,0.424,655.7748133333332,655.7748133333332,0.0
2025-09-23,18,140,23:30,0.422,656.1626666666665,656.1626666666665,0.0
2025-09-23,18,141,23:40,0.424,656.7535433333333,656.7535433333333,0.0
2025-09-23,18,142,23:50,0.4271,656.96149,656.96149,0.0
2025-09-23,18,143,24:00,0.4276,656.2366666666667,656.2366666666667,0.0
2025-12-21,0,0,00:10,0.4248,,1454.5471959999998,0.0
2025-12-21,0,1,00:20,0.4245,,1441.589529333333,0.0
2025-12-21,0,2,00:30,0.4269,,1452.4731826666664,0.0
2025-12-21,0,3,00:40,0.4272,,1470.723619333333,0.0
2025-12-21,0,4,00:50,0.4271,,1481.2494526666665,0.0
2025-12-21,0,5,01:00,0.4285,,1475.0301826666664,0.0
2025-12-21,0,6,01:10,0.4311,,631.2803513333333,0.0
2025-12-21,0,7,01:20,0.4302,,1464.8936846666666,0.0
2025-12-21,0,8,01:30,0.4279,,1477.9119013333334,0.0
2025-12-21,0,9,01:40,0.4312,,635.3437413333332,0.0
2025-12-21,0,10,01:50,0.4333,,639.9145413333333,0.0
2025-12-21,0,11,02:00,0.4311,,1446.8791701920422,0.0
2025-12-21,0,12,02:10,0.4293,,1490.8423239999997,0.0
2025-12-21,0,13,02:20,0.4324,,656.818814,0.0
2025-12-21,0,14,02:30,0.4367,,675.0817906666666,0.0
2025-12-21,0,15,02:40,0.4348,,684.0230906666666,0.0
2025-12-21,0,16,02:50,0.4335,,674.6910273333333,0.0
2025-12-21,0,17,03:00,0.4357,,661.2901239999999,0.0
2025-12-21,0,18,03:10,0.4374,,670.0062833333333,0.0
2025-12-21,0,19,03:20,0.4371,,685.5872099999999,0.0
2025-12-21,0,20,03:30,0.4356,,692.8241999999999,0.0
2025-12-21,0,21,03:40,0.4353,,683.5133166666666,0.0
2025-12-21,0,22,03:50,0.436,,682.5021933333333,0.0
2025-12-21,0,23,04:00,0.4378,,689.9902,0.0
2025-12-21,0,24,04:10,0.4401,,709.6618519999997,0.0
2025-12-21,0,25,04:20,0.4389,,716.4907086666666,0.0
2025-12-21,0,26,04:30,0.4364,,734.9044986666665,0.0
2025-12-21,0,27,04:40,0.4393,,736.9179353333332,0.0
2025-12-21,0,28,04:50,0.4422,,728.5003919999998,0.0
2025-12-21,0,29,05:00,0.4395,,725.3018319999999,0.0
2025-12-21,0,30,05:10,0.4333,,739.7361033333333,0.0
2025-12-21,0,31,05:20,0.4439,,747.16915,0.0
2025-12-21,0,32,05:30,0.4301,,1566.0333766666665,0.0
2025-12-21,0,33,05:40,0.3713,,1545.5563933333333,0.0
2025-12-21,0,34,05:50,0.5708,,798.0318033333333,0.0
2025-12-21,0,35,06:00,0.9099,,933.5270433333334,0.0
2025-12-21,0,36,06:10,0.9368,,268.48100488888895,0.0
2025-12-21,0,37,06:20,0.8758,,920.3610382222222,0.0
2025-12-21,0,38,06:30,0.8759,,930.6471615555555,0.0
2025-12-21,0,39,06:40,0.8601,,938.196944888889,0.0
2025-12-21,0,40,06:50,0.8442,,942.8062115555555,0.0
2025-12-21,0,41,07:00,0.8334,,939.5678282222221,0.0
2025-12-21,0,42,07:10,0.8092,,879.8182355555552,0.0
2025-12-21,0,43,07:20,0.7972,,836.449501111111,0.0
2025-12-21,0,44,07:30,0.7644,,798.65395,0.0
2025-12-21,0,45,07:40,0.6899,,1572.7650122222217,0.0
2025-12-21,0,46,07:50,0.86,,811.7321811111111,0.0
2025-12-21,0,47,08:00,1.1617,,124.48325,0.0
2025-12-21,0,48,08:10,1.1683,,106.13428844444479,0.0
2025-12-21,0,49,08:20,1.0956,,45.75320788888894,0.0
2025-12-21,0,50,08:30,1.0849,,1.3844373333334943,0.0
2025-12-21,0,51,08:40,1.061,,-0.0,0.0
2025-12-21,0,52,08:50,1.043,,-0.0,0.0
2025-12-21,0,53,09:00,1.036,,-0.0,0.0
2025-12-21,0,54,09:10,1.0147,,-0.0,0.0
2025-12-21,0,55,09:20,0.9922,,-0.0,0.0
2025-12-21,0,56,09:30,0.97,,66.34889577777847,0.0
2025-12-21,0,57,09:40,0.9422,,544.7250051111116,0.0
2025-12-21,0,58,09:50,0.9569,,500.8472895555558,0.0
2025-12-21,0,59,10:00,0.9977,,-0.0,0.0
2025-12-21,0,60,10:10,0.9919,,-0.0,0.0
2025-12-21,0,61,10:20,0.9588,,435.54660388888897,0.0
2025-12-21,0,62,10:30,0.9549,,407.24056722222224,0.0
2025-12-21,0,63,10:40,0.9839,,-0.0,0.0
2025-12-21,0,64,10:50,0.799,,395.71258722222217,0.0
2025-12-21,0,65,11:00,0.5025,,1221.8081838888888,0.0
2025-12-21,0,66,11:10,0.4662,,1199.141190555555,0.0
2025-12-21,0,67,11:20,0.5007,,1175.1293177777775,0.0
2025-12-21,0,68,11:30,0.4827,,1176.2207616666667,0.0
2025-12-21,0,69,11:40,0.4785,,1169.2349855555553,0.0
2025-12-21,0,70,11:50,0.4662,,1122.0099427777773,0.0
2025-12-21,0,71,12:00,0.4432,,1055.0172866666667,0.0
2025-12-21,0,72,12:10,0.4411,,1008.9360318888887,0.0
2025-12-21,0,73,12:20,0.4551,,1009.8595891111108,0.0
2025-12-21,0,74,12:30,0.4463,,1002.1687396666666,0.0
2025-12-21,0,75,12:40,0.4113,,977.0357168888889,0.0
2025-12-21,0,76,12:50,0.5682,,997.4634874444444,0.0
2025-12-21,0,77,13:00,0.8279,,215.72438133333299,0.0
2025-12-21,0,78,13:10,0.8636,,242.413916777778,0.0
2025-12-21,0,79,13:20,0.8416,,256.92482066666685,0.0
2025-12-21,0,80,13:30,0.8618,,279.1522978888888,0.0
2025-12-21,0,81,13:40,0.8623,,294.32351177777787,0.0
2025-12-21,0,82,13:50,0.9026,,314.1080623333336,0.0
2025-12-21,0,83,14:00,0.9754,,-0.0,0.0
2025-12-21,0,84,14:10,1.0002,,-0.0,0.0
2025-12-21,0,85,14:20,0.9978,,-0.0,0.0
2025-12-21,0,86,14:30,1.0271,,-0.0,0.0
2025-12-21,0,87,14:40,1.0906,,-0.0,0.0
2025-12-21,0,88,14:50,0.9376,,-0.0,0.0
2025-12-21,0,89,15:00,0.6694,,1433.2772499999999,0.0
2025-12-21,0,90,15:10,0.66,,1450.3074007777777,0.0
2025-12-21,0,91,15:20,0.7217,,1487.8491680000002,0.0
2025-12-21,0,92,15:30,0.7308,,1539.5441485555557,0.0
2025-12-21,0,93,15:40,0.7534,,1294.8287651879264,0.0
2025-12-21,0,94,15:50,0.7823,,812.915959666667,0.0
2025-12-21,0,95,16:00,0.8055,,861.8439068888889,0.0
2025-12-21,0,96,16:10,0.8271,,880.1824962222223,0.0
2025-12-21,0,97,16:20,0.8519,,911.0449706666661,0.0
2025-12-21,0,98,16:30,0.8791,,944.5688384444443,0.0
2025-12-21,0,99,16:40,0.9024,,1003.480612888889,0.0
2025-12-21,0,100,16:50,0.9163,,1052.6247606666664,0.0
2025-12-21,0,101,17:00,0.9264,,1081.9623051111107,0.0
2025-12-21,0,102,17:10,0.9462,,1051.8926686666666,0.0
2025-12-21,0,103,17:20,0.9742,,1043.4484286666668,0.0
2025-12-21,0,104,17:30,0.9862,,1051.5260186666665,0.0
2025-12-21,0,105,17:40,0.976,,1076.8363386666665,0.0
2025-12-21,0,106,17:50,1.0742,,955.3868553333331,0.0
2025-12-21,0,107,18:00,1.2313,,756.0456853333333,0.0
2025-12-21,0,108,18:10,1.2561,,727.4356919999999,0.0
2025-12-21,0,109,18:20,1.2447,,749.497252,0.0
2025-12-21,0,110,18:30,1.2545,,741.0284586666666,0.0
2025-12-21,0,111,18:40,1.2522,,743.9049053333333,0.0
