date,strategy,e_start,e_end,emergency_slots,solver,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh
2025-03-23,q0.825,10800.0,6206.728625732146,0,LP,61528.26834632863,0.0,38021.985410594025,0.0,38021.985410594025,2418.858842466201,1394.4294216703374
2025-03-24,q0.825,6206.728625732146,6373.5739073518525,0,LP,66098.31371318929,0.0,39810.361885340535,0.0,39810.361885340535,1736.3438809046086,2159.0348333333327
2025-03-25,q0.825,6373.5739073518525,6072.844895724207,1,LP,65978.70628036669,2.3089408309520643,39765.82676098426,10.818542263425897,39776.645303247686,973.7116669503254,228.97431378012527
2025-03-26,q0.825,6072.844895724207,6273.343185952385,0,LP,66545.94475183936,0.0,40031.61697847167,0.0,40031.61697847167,4262.985532167842,2617.6260545061755
2025-03-27,q0.825,6273.343185952385,6313.113298612435,0,LP,65752.22001496324,0.0,39538.59332787449,0.0,39538.59332787449,2125.0301422721936,869.7114471274217
2025-03-28,q0.825,6313.113298612435,10800.0,0,LP,65352.338588878585,0.0,39256.849511502856,0.0,39256.849511502856,24642.99689988021,23103.193294414315
2025-03-29,q0.825,10800.0,10800.0,0,LP,60188.40112722515,0.0,37068.8630011036,0.0,37068.8630011036,23824.26487786375,26890.47326872354
2025-03-30,q0.825,10800.0,6412.441469496027,0,LP,59009.6429830989,0.0,36365.89496132066,0.0,36365.89496132066,2230.1261735876014,2390.95143602954
2025-03-31,q0.825,6412.441469496027,6275.651714822749,2,LP,63093.292774808935,95.92826429166493,37903.41356394451,613.2027481664047,38516.61631211091,1355.7880015667224,1287.8790666666673
2025-04-01,q0.825,6275.651714822749,6149.464573143519,3,LP,62834.117833759556,1091.7596349857088,37622.50722398942,7521.507213659952,45144.01443764938,200.8776720833332,0.0
2025-04-02,q0.825,6149.464573143519,6143.049891612429,10,LP,63210.077743434,1678.0227000000023,37735.370742642895,8386.720241825013,46122.09098446791,395.68492959141065,0.0
2025-04-03,q0.825,6143.049891612429,6273.145520598546,2,LP,64380.38572380512,77.49013357380842,38317.92841967417,381.0009189096636,38698.92933858383,2449.4772965770226,1923.2629823809564
2025-04-04,q0.825,6273.145520598546,10800.0,0,LP,63970.70394593841,0.0,38090.083172685656,0.0,38090.083172685656,24549.896968203262,26172.40938569885
2025-04-05,q0.825,10800.0,10800.0,0,LP,58302.0982671502,0.0,35572.34599468686,0.0,35572.34599468686,23402.457694805264,21124.991345545994
2025-04-06,q0.825,10800.0,6209.132857121034,0,LP,58937.210552835095,0.0,35891.08903016176,0.0,35891.08903016176,2951.6384548574374,2719.5476499999995
2025-04-07,q0.825,6209.132857121034,6462.429975623018,0,LP,63934.50571019474,0.0,37950.59124691925,0.0,37950.59124691925,4117.510860061003,2562.9335666666666
2025-04-08,q0.825,6462.429975623018,6024.546065442461,7,LP,62835.57601308569,233.7082736940446,37311.701924079825,1335.4948176512014,38647.19674173103,3077.7556693547936,2038.1847770443853
2025-04-09,q0.825,6024.546065442461,6112.859066196428,3,LP,62550.50936549897,1166.6717950208345,37170.21224142998,8030.829727661231,45201.04196909122,685.4583571751898,0.0
2025-04-10,q0.825,6112.859066196428,6350.941157410714,4,LP,62856.37580481996,96.4247461738045,37315.718119451565,580.3472590772454,37896.065378528816,2757.54332899177,1450.0267758980015
2025-04-11,q0.825,6350.941157410714,10800.0,0,LP,61979.0023649243,0.0,36902.90953920151,0.0,36902.90953920151,22843.025804275425,27129.259206584364
2025-04-12,q0.825,10800.0,10800.0,0,LP,56850.19880372869,0.0,34730.86384993901,0.0,34730.86384993901,22821.838527056145,23386.342906378602
2025-04-13,q0.825,10800.0,6329.066500092595,0,LP,56355.9123886067,0.0,34424.04779193482,0.0,34424.04779193482,2021.4186164513485,1119.435732070842
2025-04-14,q0.825,6329.066500092595,6179.330859285713,0,LP,61343.700384267344,0.0,36494.83609576837,0.0,36494.83609576837,2777.9932500970076,2371.0090160706986
2025-04-15,q0.825,6179.330859285713,6207.721215510583,0,LP,61462.49506857363,0.0,36497.27110117905,0.0,36497.27110117905,4429.698703126101,3260.6678107745465
2025-04-16,q0.825,6207.721215510583,6132.22190124339,0,LP,60762.53237764036,0.0,36132.33860790598,0.0,36132.33860790598,904.3044802395648,354.3964327755723
2025-04-17,q0.825,6132.22190124339,6418.864097505292,0,LP,60686.306752208264,0.0,36043.57116469011,0.0,36043.57116469011,1942.9694183921295,1801.9879017298701
2025-04-18,q0.825,6418.864097505292,10800.0,0,LP,60107.88477807686,0.0,35735.80432327904,0.0,35735.80432327904,21844.017080616548,25430.125904115226
2025-04-19,q0.825,10800.0,10793.064748743385,0,LP,55373.5458549052,0.0,33755.949820726026,0.0,33755.949820726026,22059.252211362433,24910.659565432095
2025-04-20,q0.825,10793.064748743385,6522.312843863098,0,LP,55099.206408982216,0.0,33558.217242953186,0.0,33558.217242953186,2000.3860437250155,2092.884204140214
2025-04-21,q0.825,6522.312843863098,6116.8431012209,0,LP,59407.53118276234,0.0,35262.639844462894,0.0,35262.639844462894,3240.7654732907035,4551.193336396244
2025-04-22,q0.825,6116.8431012209,6142.9259692195765,0,LP,59230.45970320032,0.0,35137.550098456326,0.0,35137.550098456326,1368.7212471965029,2029.6373505731963
2025-04-23,q0.825,6142.9259692195765,6335.208519898148,0,LP,59475.008019698704,0.0,35174.971418436064,0.0,35174.971418436064,2265.8828425580587,2043.7620189983836
2025-04-24,q0.825,6335.208519898148,6333.718940031746,0,LP,58768.77939270796,0.0,34791.27162057743,0.0,34791.27162057743,3162.15986601116,5000.148886031011
2025-04-25,q0.825,6333.718940031746,10800.0,0,LP,57852.308228332324,0.0,34219.10201594228,0.0,34219.10201594228,19986.79799995223,29287.975617050994
2025-04-26,q0.825,10800.0,10800.0,0,LP,52283.01061683625,0.0,31762.611067895814,0.0,31762.611067895814,19051.66160762419,31531.813034345232
2025-04-27,q0.825,10800.0,6185.695711420634,1,LP,51262.6213664903,357.6524251619005,31308.695481477727,2494.983317929418,33803.67879940715,1678.7603789050586,2635.9080957194315
2025-04-28,q0.825,6185.695711420634,6236.60705347619,8,LP,55969.429201616695,4260.336611532737,33317.28409978519,28769.748757579928,62087.03285736511,515.3784925286586,0.0
2025-04-29,q0.825,6236.60705347619,6337.408400946429,1,LP,57605.514038900365,414.65124966973116,34104.52603762077,2892.6071176960445,36997.13315531681,2451.39357431437,4611.910225222664
2025-04-30,q0.825,6337.408400946429,6103.895930015873,0,LP,56429.133095238096,0.0,33615.656318795074,0.0,33615.656318795074,2323.689713008521,2583.6996496450647
2025-05-01,q0.825,6103.895930015873,5605.089344267196,9,LP,55939.24272042475,1888.9473560547654,33359.96628040122,12224.535519570292,45584.50179997151,839.8600583722778,2667.8808210119146
2025-05-02,q0.825,5605.089344267196,10800.0,0,LP,57276.51005536596,0.0,34294.71855014458,0.0,34294.71855014458,15352.752729494412,20009.247765637858
2025-05-03,q0.825,10800.0,10800.0,0,LP,53304.355273813206,0.0,33005.381672740856,0.0,33005.381672740856,17673.992549755298,24948.436945679012
2025-05-04,q0.825,10800.0,5847.531667134921,7,LP,54554.90654972252,599.8426192261901,33795.6577648258,3785.1720681441657,37580.82983296997,2548.6993318878635,2952.7234499999995
2025-05-05,q0.825,5847.531667134921,5957.423547958994,2,LP,60657.04088820434,330.99583585655057,36554.37100966515,2267.2046154660734,38821.57562513123,1762.0119223875608,0.0
2025-05-06,q0.825,5957.423547958994,5897.051284353174,2,LP,60846.25028663526,23.522916309522998,36882.686024561015,158.25931144368496,37040.9453360047,2443.0055322494113,1684.4589054423873
2025-05-07,q0.825,5897.051284353174,6171.692719621693,1,LP,61823.55489829438,224.89954983786163,37510.64006976028,1568.8992596689227,39079.5393294292,1292.4692967291248,1648.0990864094651
2025-05-08,q0.825,6171.692719621693,6497.835908023148,1,LP,62384.11517793209,35.999250000000075,38128.18680478618,243.2289326250005,38371.41573741118,1954.073654038801,675.2028368209925
2025-05-09,q0.825,6497.835908023148,10800.0,0,LP,62876.33191191652,0.0,38317.96465177612,0.0,38317.96465177612,22770.834371773224,25187.151636419752
2025-05-10,q0.825,10800.0,10800.0,0,LP,57256.27533297105,0.0,35858.39253489696,0.0,35858.39253489696,21645.96370863389,21925.418436419746
2025-05-11,q0.825,10800.0,6344.790168679234,2,LP,57775.09007733612,41.18071666666674,36064.796726743036,277.36103945833383,36342.15776620137,1854.4298042930636,1897.043766527781
2025-05-12,q0.825,6344.790168679234,6921.883985214949,0,LP,63381.22722064227,0.0,38469.10089131035,0.0,38469.10089131035,4593.640991714434,3129.9814012448605
2025-05-13,q0.825,6921.883985214949,6614.9336151587295,0,LP,62258.067661952526,0.0,37966.2104477481,0.0,37966.2104477481,3528.744958108475,2474.9497833333335
2025-05-14,q0.825,6614.9336151587295,6566.581570244043,0,LP,62592.38335873824,0.0,38072.2509800154,0.0,38072.2509800154,3623.044864782482,2597.459679124049
2025-05-15,q0.825,6566.581570244043,6969.757396494709,0,LP,62100.78883747061,0.0,37718.209194852534,0.0,37718.209194852534,3094.782369049085,2325.372066666666
2025-05-16,q0.825,6969.757396494709,10800.0,0,LP,61155.24311576425,0.0,37285.86018415515,0.0,37285.86018415515,21942.618853798496,30782.33910823045
2025-05-17,q0.825,10800.0,10798.957941798943,0,LP,56003.58070690915,0.0,35001.44092756817,0.0,35001.44092756817,19970.992374793488,24071.76234156378
2025-05-18,q0.825,10798.957941798943,6642.344010144839,1,LP,55772.084301965,5.236666666666679,34863.39190052286,35.318698333333415,34898.71059885619,2288.6279490645225,828.5511846913502
2025-05-19,q0.825,6642.344010144839,6526.3146030846565,1,LP,60300.55232370167,67.00333333333344,36588.70030706778,451.90398166666745,37040.604288734445,4889.9590507569055,4696.292183333334
2025-05-20,q0.825,6526.3146030846565,6377.068711882273,0,LP,59944.465441671266,0.0,36362.07781110292,0.0,36362.07781110292,1347.71846147911,698.6465738962404
2025-05-21,q0.825,6377.068711882273,6218.971309099476,0,LP,60454.938244845136,0.0,36647.31104788512,0.0,36647.31104788512,2296.8215068540594,3624.2575143643444
2025-05-22,q0.825,6218.971309099476,7179.407490661376,0,LP,60567.49524944781,0.0,36771.58416568142,0.0,36771.58416568142,2477.874439681072,2810.1511666666665
2025-05-23,q0.825,7179.407490661376,10800.0,0,LP,59238.24740110449,0.0,36165.2857728175,0.0,36165.2857728175,20670.56674645723,26578.518891358024
2025-05-24,q0.825,10800.0,10800.0,0,LP,55756.23577248382,0.0,34800.811301341135,0.0,34800.811301341135,21196.836947260428,29269.478216460902
2025-05-25,q0.825,10800.0,6602.179254751982,0,LP,54820.130596236035,0.0,34257.333301721425,0.0,34257.333301721425,3816.6786043268703,3844.418748007053
2025-05-26,q0.825,6602.179254751982,6400.558734955025,1,LP,58570.111706205185,238.1106562368924,35821.124254936156,1661.0599379085613,37482.18419284472,922.9329748677251,0.0
2025-05-27,q0.825,6400.558734955025,6422.445707722881,0,LP,59674.19355141681,0.0,36337.2739138824,0.0,36337.2739138824,3798.4718992430917,3103.960316180925
2025-05-28,q0.825,6422.445707722881,6624.971942318785,0,LP,58966.96707030864,0.0,35922.25008439272,0.0,35922.25008439272,1910.0747987294164,982.1499788800664
2025-05-29,q0.825,6624.971942318785,6770.330921906748,1,LP,59062.659244951494,17.817433333333497,35898.299172457264,119.77769558333443,36018.0768680406,1081.462945605533,0.0
2025-05-30,q0.825,6770.330921906748,10800.0,0,LP,59373.32332160599,0.0,36012.21780785284,0.0,36012.21780785284,20071.830065047354,26715.197120576133
2025-05-31,q0.825,10800.0,10682.70273419312,0,LP,54937.89708569286,0.0,34197.9329071324,0.0,34197.9329071324,20247.43861277325,24850.267430452674
2025-06-01,q0.825,10682.70273419312,5020.6975976494705,37,LP,55731.24696281892,12083.243698260127,34585.102841575084,75833.49736227728,110418.60020385236,0.0,0.0
2025-06-02,q0.825,5020.6975976494705,5180.589593607805,21,LP,66175.12750640653,7171.490355549363,39685.77203409356,47229.380088860205,86915.15212295378,738.3994018062872,0.0
2025-06-03,q0.825,5180.589593607805,5534.750678772488,24,LP,68554.98887092518,4183.820509407736,41409.40693818174,26166.805104902054,67576.2120430838,289.148548869047,0.0
2025-06-04,q0.825,5534.750678772488,5553.019223806217,14,LP,71679.32571884361,2186.3516611803616,43586.41814853709,14574.849207675596,58161.26735621268,256.5038245833325,0.0
2025-06-05,q0.825,5553.019223806217,6023.455219570103,11,LP,74931.55079211494,1186.3509447976196,45760.82424923453,8028.703295700075,53789.52754493461,161.51425928571496,0.0
2025-06-06,q0.825,6023.455219570103,10800.0,0,LP,77660.90966812827,0.0,47866.338910803184,0.0,47866.338910803184,28195.127157865227,11639.636874897822
2025-06-07,q0.825,10800.0,10800.0,0,LP,75876.4624778645,0.0,48225.25648118673,0.0,48225.25648118673,32236.086233630216,10932.207874750144
2025-06-08,q0.825,10800.0,6851.992945577381,1,LP,79187.59632768812,0.06169660714260772,50691.900014197374,0.4147554415161804,50692.31476963889,14124.954720053653,1145.5783166666665
2025-06-09,q0.825,6851.992945577381,6949.348456538358,1,LP,82521.2261544393,7.71035732142866,51744.541382794916,52.0025049543756,51796.54388774929,7070.524924826576,562.9346310787803
2025-06-10,q0.825,6949.348456538358,6997.030173421958,0,LP,82835.92414203557,0.0,51995.69325706852,0.0,51995.69325706852,6988.225954165922,291.20968333333303
2025-06-11,q0.825,6997.030173421958,7120.182324212963,4,LP,83388.2917277087,604.2867781547611,52352.391298654366,2930.699647600204,55283.09094625457,3339.496739934589,0.0
2025-06-12,q0.825,7120.182324212963,7439.8982179305585,0,LP,84560.7882215388,0.0,53388.627277540596,0.0,53388.627277540596,7683.17796985376,245.79104999999993
2025-06-13,q0.825,7439.8982179305585,10800.0,0,LP,84491.14770328703,0.0,53471.51415638239,0.0,53471.51415638239,37207.84830124633,13716.080298559671
2025-06-14,q0.825,10800.0,10800.0,0,LP,80378.72239010068,0.0,51686.308483098386,0.0,51686.308483098386,36740.41602672913,15978.504666666666
2025-06-15,q0.825,10800.0,7246.861750525795,0,LP,79637.71524340389,0.0,51093.83254094764,0.0,51093.83254094764,9115.653120297626,22.459833333333336
2025-06-16,q0.825,7246.861750525795,7158.1429163743405,0,LP,84274.783787281,0.0,53263.41418998158,0.0,53263.41418998158,7695.392661794533,0.0
2025-06-17,q0.825,7158.1429163743405,6791.255912439155,2,LP,84690.60773062536,29.956337261904878,53476.14637631846,201.982898723096,53678.12927504155,6411.918446699002,11.849166666666747
2025-06-18,q0.825,6791.255912439155,7205.267463052911,0,LP,85536.41802073854,0.0,53988.516381220776,0.0,53988.516381220776,10586.608856660792,88.67290000000003
2025-06-19,q0.825,7205.267463052911,7172.801357141534,2,LP,84063.34930606408,70.62968880952383,53000.41356018211,475.42921738952396,53475.84277757163,10902.035979670047,1339.461283333333
2025-06-20,q0.825,7172.801357141534,10800.0,0,LP,83555.87536026601,0.0,52653.531616392786,0.0,52653.531616392786,37791.074203673576,17928.947916666668
2025-06-21,q0.825,10800.0,10800.0,0,LP,78669.50016202821,0.0,50273.413983873754,0.0,50273.413983873754,36940.959680246175,20887.979683333335
2025-06-22,q0.825,10800.0,6989.19306093585,0,LP,77681.44877249264,0.0,49619.37061791479,0.0,49619.37061791479,10224.469353961638,662.2789730621685
2025-06-23,q0.825,6989.19306093585,7030.872478848544,0,LP,81570.85483266675,0.0,51052.70049837169,0.0,51052.70049837169,9761.891642234727,884.6915333333336
2025-06-24,q0.825,7030.872478848544,6901.528654221562,8,LP,80425.33672800934,1781.5998991803567,50287.2858740762,8542.243395805326,58829.529269881525,1751.5893351374186,0.0
2025-06-25,q0.825,6901.528654221562,7146.242206668651,0,LP,81393.8896834529,0.0,50924.933473682555,0.0,50924.933473682555,6655.943373073925,44.38776666666672
2025-06-26,q0.825,7146.242206668651,7031.456581051588,3,LP,80920.68237559524,49.53052904761944,50660.522668195474,334.1981778850026,50994.720846080476,9393.342201956935,302.66156666666666
2025-06-27,q0.825,7031.456581051588,10800.0,0,LP,80806.13470641461,0.0,50566.71470536903,0.0,50566.71470536903,35489.28511901896,19869.11942971341
2025-06-28,q0.825,10800.0,10800.0,0,LP,76238.3834137265,0.0,48604.359367011144,0.0,48604.359367011144,34614.68921682834,18418.481253909464
2025-06-29,q0.825,10800.0,7211.363648605818,0,LP,76583.13093953337,0.0,48884.870243816826,0.0,48884.870243816826,7579.780656441808,57.480400000000145
2025-06-30,q0.825,7211.363648605818,6673.8860018558225,3,LP,79461.162152974,34.42755863095215,49706.29223473786,232.12694850886749,49938.419183246726,6247.119088314964,122.96316666666655
2025-07-01,q0.825,6673.8860018558225,4914.303831105819,25,LP,79498.55457103542,3453.021154874994,49462.69064123358,20209.00213667975,69671.69277791333,1679.209934609793,0.0
2025-07-02,q0.825,4914.303831105819,5074.726908003969,17,LP,81548.99197178718,1951.9705426952378,50318.68934374033,12721.074966867875,63039.7643106082,5432.163302714575,993.859266666667
2025-07-03,q0.825,5074.726908003969,5566.244864411375,27,LP,81494.52962882297,3584.1565100898792,50335.694190271766,21814.58453612533,72150.2787263971,560.3743369047631,0.0
2025-07-04,q0.825,5566.244864411375,10800.0,0,LP,82643.08862866355,0.0,51307.471007609915,0.0,51307.471007609915,26298.969132286147,19827.198411622576
2025-07-05,q0.825,10800.0,10800.0,0,LP,78127.58507139048,0.0,49874.96239700851,0.0,49874.96239700851,27100.922018088622,20512.277578724395
2025-07-06,q0.825,10800.0,6070.024336815477,11,LP,79107.71518703128,2091.710801920241,50571.09777472414,14183.440882166895,64754.53865689104,2423.8813604879497,76.60989999999993
2025-07-07,q0.825,6070.024336815477,6337.544923681221,3,LP,86641.55889907386,31.11638761904726,54559.56518325063,209.76430410904518,54769.32948735967,8148.470515821367,1313.694416666667
2025-07-08,q0.825,6337.544923681221,6716.9868023121735,2,LP,86769.60462653855,11.888206964285473,54667.69148909824,81.80417759392691,54749.495666692164,5417.3952773544925,1292.5936219478729
2025-07-09,q0.825,6716.9868023121735,7068.388807394181,1,LP,85921.44568652853,31.46580422619047,54333.65158067951,212.12671919086307,54545.77829987037,6918.580790230015,785.0202456540286
2025-07-10,q0.825,7068.388807394181,7011.7842633789705,3,LP,85461.29250086994,14.921984702380655,54135.36264108454,100.61357243413491,54235.976213518676,7542.858217878457,1312.9124999999997
2025-07-11,q0.825,7011.7842633789705,10800.0,0,LP,84560.18793342926,0.0,53589.705243825825,0.0,53589.705243825825,31511.349678454586,14612.151220724978
2025-07-12,q0.825,10800.0,10800.0,0,LP,80808.5380495347,0.0,52065.88979952282,0.0,52065.88979952282,31069.466392012047,17026.48203398724
2025-07-13,q0.825,10800.0,6957.34219463492,1,LP,81132.79829118984,12.375590059524143,52300.08336964115,83.19490417515105,52383.2782738163,9180.472619803057,3348.4158666666663
2025-07-14,q0.825,6957.34219463492,6871.34992432077,0,LP,83654.92857276896,0.0,52930.78947104547,0.0,52930.78947104547,7223.135606913581,1145.7020572089937
2025-07-15,q0.825,6871.34992432077,7250.189245299603,0,LP,83393.51597918577,0.0,52815.5036480435,0.0,52815.5036480435,6379.889411227957,259.14311666666686
2025-07-16,q0.825,7250.189245299603,7166.646957201722,1,LP,82452.007499429,29.39531428571388,52185.462983511985,198.60944097142584,52384.072424483405,5545.296648381109,1262.8377194099053
2025-07-17,q0.825,7166.646957201722,7039.590359669313,0,LP,82458.9907857542,0.0,52224.87324684148,0.0,52224.87324684148,4659.605062654324,1241.9148313413616
2025-07-18,q0.825,7039.590359669313,10800.0,0,LP,82713.46647267343,0.0,52348.4083088214,0.0,52348.4083088214,30464.10330700471,15224.599164035862
2025-07-19,q0.825,10800.0,10772.920282010582,0,LP,78399.50715704718,0.0,50536.558161033,0.0,50536.558161033,29381.627859041004,20347.763885226934
2025-07-20,q0.825,10772.920282010582,7014.6949554120365,1,LP,77852.16907852734,1.1838330952380147,50218.10093182944,8.258419672380391,50226.359351501815,5141.452821756332,1078.8255833333335
2025-07-21,q0.825,7014.6949554120365,7031.144623953706,1,LP,82433.38874227919,5.236134047619089,52100.4978580523,36.52727111619077,52137.02512916849,3864.4977807444193,701.6560666666669
2025-07-22,q0.825,7031.144623953706,6996.234819061507,1,LP,82833.13684224353,5.52214059523817,52343.588120343986,37.22474975250051,52380.81287009649,4850.271282849075,351.7948777358892
2025-07-23,q0.825,6996.234819061507,6975.656500246693,0,LP,82644.2533946774,0.0,52218.731737814844,0.0,52218.731737814844,3343.5543603821384,1054.3951862139927
2025-07-24,q0.825,6975.656500246693,7406.0410951547665,0,LP,83000.02052628233,0.0,52475.77515107597,0.0,52475.77515107597,4715.806339647266,440.53171218474574
2025-07-25,q0.825,7406.0410951547665,10800.0,0,LP,82731.7779268151,0.0,52383.080031892634,0.0,52383.080031892634,31351.138487020144,19546.399344264402
2025-07-26,q0.825,10800.0,10800.0,0,LP,78253.96985634608,0.0,50409.35534587716,0.0,50409.35534587716,30402.31736215021,17741.083195377538
2025-07-27,q0.825,10800.0,7068.134402994049,3,LP,78449.48228678353,370.93483817678873,50469.83088167401,1858.2078021149375,52328.038683788945,5106.1056644201935,22.250666666667108
2025-07-28,q0.825,7068.134402994049,6209.21919470106,9,LP,82853.73145067166,307.6417263023657,52375.361407716024,1695.7486733791031,54071.110081095125,2029.5127995238086,0.0
2025-07-29,q0.825,6209.21919470106,6871.366443351193,1,LP,84553.91135315257,38.02556654761929,53202.912208004804,256.02613956512073,53458.93834756992,3719.7181734751744,0.0
2025-07-30,q0.825,6871.366443351193,7023.2761167552935,0,LP,83825.08706645717,0.0,52817.42584077926,0.0,52817.42584077926,4229.706138832302,1321.6848646663657
2025-07-31,q0.825,7023.2761167552935,6696.204857718918,1,LP,83232.39811067547,11.319329880952296,52418.0814245146,76.09419512470181,52494.1756196393,4476.614473696349,346.70248333333325
2025-08-01,q0.825,6696.204857718918,10800.0,0,LP,83095.37768797005,0.0,52295.03145834054,0.0,52295.03145834054,30451.960046101558,25284.48288099694
2025-08-02,q0.825,10800.0,10753.99414021164,0,LP,77808.61197588226,0.0,49877.94588178218,0.0,49877.94588178218,30726.90927173354,24573.447981819943
2025-08-03,q0.825,10753.99414021164,6023.001986427249,6,LP,76772.05795577205,151.28382202380885,49251.56067821565,1019.662449151186,50271.22312736683,10157.195310762792,5722.193216666666
2025-08-04,q0.825,6023.001986427249,6526.361571374336,0,LP,79815.5047020973,0.0,50092.801615896395,0.0,50092.801615896395,6521.2230247876305,3876.5891666666666
2025-08-05,q0.825,6526.361571374336,6443.996784000003,0,LP,77221.37624164022,0.0,48702.47899795526,0.0,48702.47899795526,5301.31250936508,3318.395608492803
2025-08-06,q0.825,6443.996784000003,6037.654371523809,5,LP,75386.1460024052,526.8001403803617,47621.33350200276,3489.9225879699643,51111.256089972725,2759.889189196793,1855.7987760339608
2025-08-07,q0.825,6037.654371523809,6668.823634105817,2,LP,75033.5173806621,36.936363630952656,47449.37124925798,249.37763052788875,47698.74887978587,3828.066112993826,3519.410266666666
2025-08-08,q0.825,6668.823634105817,10800.0,0,LP,72664.73862184153,0.0,46185.900442856415,0.0,46185.900442856415,22241.67518569588,28375.16456893004
2025-08-09,q0.825,10800.0,10800.0,0,LP,67363.5864790714,0.0,43849.295337823634,0.0,43849.295337823634,21326.701468104056,25385.652992795414
2025-08-10,q0.825,10800.0,6292.31716806746,4,LP,67082.68636440893,87.53009940476136,43640.082558234215,601.6133369148475,44241.69589514907,1874.9306641585865,1366.6963999999998
2025-08-11,q0.825,6292.31716806746,6264.393883066799,6,LP,72855.121229341,117.20092851190475,46138.58265521132,789.920703517381,46928.5033587287,2208.861704684743,2475.898270544537
2025-08-12,q0.825,6264.393883066799,6313.709576987434,7,LP,72948.8874300427,553.7911674083382,46176.44917473987,3824.4965942003296,50000.9457689402,1153.2843629115227,1022.4573025654096
2025-08-13,q0.825,6313.709576987434,6627.340015103837,3,LP,73341.7650138639,25.509057738095407,46543.88649726101,176.76016442881067,46720.646661689825,2807.4456190843644,562.0615940821614
2025-08-14,q0.825,6627.340015103837,6338.30412782738,4,LP,72757.2480671796,75.1213803571427,46189.43157940237,517.2661818018739,46706.69776120425,2034.932096338913,1254.5137089131372
2025-08-15,q0.825,6338.30412782738,10800.0,0,LP,73541.98141309009,0.0,46590.76013641578,0.0,46590.76013641578,22306.881698576573,27405.317320576127
2025-08-16,q0.825,10800.0,10800.0,0,LP,68770.99482359127,0.0,44630.10463863177,0.0,44630.10463863177,22366.709655495306,27801.28351152263
2025-08-17,q0.825,10800.0,6404.271187632277,6,LP,68455.24785390873,127.3012000595237,44514.2874386751,857.6338276267552,45371.921266301855,3295.120134647264,3387.984749999999
2025-08-18,q0.825,6404.271187632277,6514.233918630295,4,LP,73116.68729781304,102.10509654761893,46501.4216914624,693.1994961180646,47194.62118758046,2906.746410041887,2044.6419833333339
2025-08-19,q0.825,6514.233918630295,6405.597941505293,5,LP,72898.80263424161,173.00615898809474,46420.36970600099,1167.0707374065146,47587.440443407504,2587.1004062573556,2802.007333333332
2025-08-20,q0.825,6405.597941505293,6231.013553746692,9,LP,72451.72119180975,2637.8630713154766,46170.45001045496,16994.6039373849,63165.05394783986,999.87611388081,0.0
2025-08-21,q0.825,6231.013553746692,6680.65546364815,2,LP,73867.82815629336,3.6869327380949244,46887.942789827255,25.123794756991895,46913.06658458425,2436.5220488256946,1587.5249
2025-08-22,q0.825,6680.65546364815,10800.0,0,LP,73225.96769919898,0.0,46532.841856723164,0.0,46532.841856723164,21323.58082309891,24411.137456995886
2025-08-23,q0.825,10800.0,10800.0,0,LP,69232.04354961126,0.0,45025.92814892541,0.0,45025.92814892541,22560.24210899324,22497.895220164606
2025-08-24,q0.825,10800.0,6439.679502838623,0,LP,70099.60167183494,0.0,45456.324709838074,0.0,45456.324709838074,3649.8035613065854,3783.2759500000006
2025-08-25,q0.825,6439.679502838623,6293.198012623014,1,LP,75073.23584511905,627.6310609583263,47695.19354207411,4378.354281245284,52073.547823319386,1175.7529094121132,0.0
2025-08-26,q0.825,6293.198012623014,6743.726902129631,2,LP,76186.5369689778,3.7706571428574307,48313.56082884234,25.44084490357337,48339.001673745915,4272.856695378449,2109.102314773663
2025-08-27,q0.825,6743.726902129631,6587.316359838625,0,LP,75740.66542265798,0.0,48159.9066082178,0.0,48159.9066082178,2369.1992839704603,1640.3334350698137
2025-08-28,q0.825,6587.316359838625,6427.6701374510585,4,LP,75533.41921441504,85.88450689107685,48128.84293981228,584.6159591468249,48713.45889895911,1020.0313787125235,0.0
2025-08-29,q0.825,6427.6701374510585,10800.0,0,LP,76618.22926827453,0.0,48674.21560425623,0.0,48674.21560425623,25555.334409774394,21746.150174485596
2025-08-30,q0.825,10800.0,10800.0,0,LP,72015.1877168276,0.0,46727.987957349236,0.0,46727.987957349236,24800.516142053195,27025.004271193415
2025-08-31,q0.825,10800.0,6708.703650763227,1,LP,71398.45548990813,19.695192083333495,46477.61873976572,137.39365997333445,46615.012399739055,3260.8398632914405,2265.3840333333337
2025-09-01,q0.825,6708.703650763227,9647.067536056878,0,LP,76508.84136042475,0.0,48615.054837073585,0.0,48615.054837073585,11895.530442576433,4732.72385
2025-09-02,q0.825,9647.067536056878,9109.375771925266,0,LP,70703.09817301514,0.0,45477.62751194768,0.0,45477.62751194768,10439.252719110087,3318.9946615226336
2025-09-03,q0.825,9109.375771925266,8605.462150574736,0,LP,69587.539712827,0.0,44471.48204795422,0.0,44471.48204795422,7543.677380993529,3938.421135626831
2025-09-04,q0.825,8605.462150574736,8194.143293929232,0,LP,67889.52132743606,0.0,43184.95395529386,0.0,43184.95395529386,6760.862916826863,4179.7362318783125
2025-09-05,q0.825,8194.143293929232,10800.0,0,LP,65821.87951132275,0.0,41859.05688131118,0.0,41859.05688131118,25650.870312321425,28794.34210432099
