plan_kwh,load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,plan_cost,emergency_cost,total_cost,strategy,date
440.06190380952376,1029.3899999999999,650.8812499999999,10483.617046645502,10539.014885074073,61.55315380952379,0.0,650.8812499999999,378.50874999999996,0.0,61.55315380952379,0.0,0.0,0.0,95,0.8055,354.4698635185714,0.0,354.4698635185714,operational,2025-09-09
466.65536047619014,1062.8465833333332,579.8262166666666,10539.014885074073,10520.831544862433,0.0,16.365006190476493,579.8262166666666,466.65536047619014,0.0,0.0,0.0,0.0,0.0,96,0.8271,385.97064864985686,0.0,385.97064864985686,operational,2025-09-09
508.51075333333335,1096.5148666666666,521.1351166666666,10520.831544862433,10446.532659677247,0.0,66.8689966666667,521.1351166666666,508.51075333333335,0.0,0.0,0.0,0.0,0.0,97,0.8519,433.20031076466665,0.0,433.20031076466665,operational,2025-09-09
577.576927142857,1099.355,486.73124999999993,10446.532659677247,10407.591745391532,0.0,35.04682285714307,486.73124999999993,577.576927142857,0.0,0.0,0.0,0.0,0.0,98,0.8791,507.7478766512856,0.0,507.7478766512856,operational,2025-09-09
629.8377628571427,1095.2185166666666,438.06409999999994,10407.591745391532,10377.239907825395,0.0,27.316653809523928,438.06409999999994,629.8377628571427,0.0,0.0,0.0,0.0,0.0,99,0.9024,568.3655972022856,0.0,568.3655972022856,operational,2025-09-09
674.491639047619,1086.5889833333333,391.0182666666666,10377.239907825395,10353.818710470898,0.0,21.07907761904778,391.0182666666666,674.491639047619,0.0,0.0,0.0,0.0,0.0,100,0.9163,618.0366888593333,0.0,618.0366888593333,operational,2025-09-09
724.3197842857143,1070.8716666666664,348.56874999999997,10353.818710470898,10355.633891328041,2.01686761904773,0.0,348.56874999999997,722.3029166666665,0.0,2.01686761904773,0.0,0.0,0.0,101,0.9264,671.0098481622857,0.0,671.0098481622857,operational,2025-09-09
789.9064485714287,1049.4403499999999,293.9902333333333,10355.633891328041,10386.644590042328,34.45633190476212,0.0,293.9902333333333,755.4501166666665,0.0,34.45633190476212,0.0,0.0,0.0,102,0.9462,747.4094816382858,0.0,747.4094816382858,operational,2025-09-09
838.3628699999999,1036.5011166666666,239.96295,10386.644590042328,10424.286823042328,41.82470333333333,0.0,239.96295,796.5381666666666,0.0,41.82470333333333,0.0,0.0,0.0,103,0.9742,816.7331079539999,0.0,816.7331079539999,operational,2025-09-09
899.0579509523807,1064.5133333333333,190.97499999999997,10424.286823042328,10447.254478899471,25.519617619047267,0.0,190.97499999999997,873.5383333333334,0.0,25.519617619047267,0.0,0.0,0.0,104,0.9862,886.6509512292378,0.0,886.6509512292378,operational,2025-09-09
981.1347223809522,1127.4926333333333,138.6017,10447.254478899471,10438.636466730159,0.0,7.756210952381139,138.6017,981.1347223809522,0.0,0.0,0.0,0.0,0.0,105,0.976,957.5874890438093,0.0,957.5874890438093,operational,2025-09-09
942.7875580952381,1019.9531999999999,86.15261666666666,10438.636466730159,10446.724744015874,8.986974761904776,0.0,86.15261666666666,933.8005833333333,0.0,8.986974761904776,0.0,0.0,0.0,106,1.0742,1012.7423949059048,0.0,1012.7423949059048,operational,2025-09-09
844.55557,816.1266666666667,40.375,10446.724744015874,10508.648257015873,68.80390333333332,0.0,40.375,775.7516666666667,0.0,68.80390333333332,0.0,0.0,0.0,107,1.2313,1039.901273341,0.0,1039.901273341,operational,2025-09-09
795.3722600000001,808.0662333333332,8.43525,10508.648257015873,10503.916342201059,0.0,4.258723333333137,8.43525,795.3722600000001,0.0,0.0,0.0,0.0,0.0,108,1.2561,999.0670957860001,0.0,999.0670957860001,operational,2025-09-09
821.4755980952381,847.0006333333333,0.0,10503.916342201059,10475.555191936508,0.0,25.525035238095256,0.0,821.4755980952381,0.0,0.0,0.0,0.0,0.0,109,1.2447,1022.4906769491428,0.0,1022.4906769491428,operational,2025-09-09
785.5714219047619,827.805,0.0,10475.555191936508,10428.62899405291,0.0,42.233578095238045,0.0,785.5714219047619,0.0,0.0,0.0,0.0,0.0,110,1.2545,985.4993487795238,0.0,985.4993487795238,operational,2025-09-09
802.6887504761905,798.7725333333333,0.49826666666666664,10428.62899405291,10432.60202948148,4.414483809523972,0.0,0.49826666666666664,798.2742666666666,0.0,4.414483809523972,0.0,0.0,0.0,111,1.2522,1005.1268533462858,0.0,1005.1268533462858,operational,2025-09-09
829.0994957142857,790.6675833333334,0.0,10432.60202948148,10467.190750624337,38.431912380952326,0.0,0.0,790.6675833333334,0.0,38.431912380952326,0.0,0.0,0.0,112,1.2881,1067.9630604295714,0.0,1067.9630604295714,operational,2025-09-09
-0.0,798.6433333333332,0.0,10467.190750624337,9579.809269142856,0.0,798.6433333333332,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,113,1.3466,-0.0,0.0,0.0,operational,2025-09-09
-0.0,797.6786166666667,0.03576666666666667,9579.809269142856,8693.539435809522,0.0,797.6428500000001,0.03576666666666667,-0.0,0.0,0.0,0.0,0.0,0.0,114,1.3523,-0.0,0.0,0.0,operational,2025-09-09
-0.0,799.6047666666666,0.0,8693.539435809522,7805.089695068781,0.0,799.6047666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,115,1.3445,-0.0,0.0,0.0,operational,2025-09-09
-0.0,815.685,0.0,7805.089695068781,6898.7730284021145,0.0,815.685,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,116,1.3483,-0.0,0.0,0.0,operational,2025-09-09
-0.0,835.6885166666666,0.0025666666666666667,6898.7730284021145,5972.847102476188,0.0,833.3333333333333,0.0025666666666666667,-0.0,0.0,0.0,0.0,0.0,2.352616666666677,117,1.349,-0.0,15.868399416666735,15.868399416666735,operational,2025-09-09
1.1534838095237774,808.2568333333334,0.0,5972.847102476188,5076.065603005289,0.0,807.1033495238096,0.0,1.1534838095237774,0.0,0.0,0.0,0.0,0.0,118,1.3473,1.5540887365713851,0.0,1.5540887365713851,operational,2025-09-09
-0.0,772.5799999999999,0.0,5076.065603005289,4217.643380783066,0.0,772.5799999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,119,1.3482,-0.0,0.0,0.0,operational,2025-09-09
-0.0,818.7355333333333,0.00018333333333333334,4217.643380783066,3307.937436338622,0.0,818.7353499999999,0.00018333333333333334,-0.0,0.0,0.0,0.0,0.0,0.0,120,1.3513,-0.0,0.0,0.0,operational,2025-09-09
328.8074985714287,842.43295,0.0,3307.937436338622,2737.242490306876,0.0,513.6254514285713,0.0,328.8074985714287,0.0,0.0,0.0,0.0,0.0,121,1.34,440.6020480857145,0.0,440.6020480857145,operational,2025-09-09
-0.0,802.5233333333333,0.0,2737.242490306876,1845.5498977142834,0.0,802.5233333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,122,1.3489,-0.0,0.0,0.0,operational,2025-09-09
-0.0,764.9119833333332,0.0,1845.5498977142834,1200.0,0.0,580.9949079428551,0.0,-0.0,0.0,0.0,0.0,0.0,183.9170753904781,123,1.3952,-0.0,1283.005517923975,1283.005517923975,operational,2025-09-09
820.9795161904761,770.1355833333333,0.0,1200.0,1245.7595395714286,50.84393285714282,0.0,0.0,770.1355833333333,0.0,50.84393285714282,0.0,0.0,0.0,124,1.2226,1003.729556494476,0.0,1003.729556494476,operational,2025-09-09
811.1809495238095,800.5533333333333,0.0,1245.7595395714286,1255.3243941428573,10.62761619047626,0.0,0.0,800.5533333333333,0.0,10.62761619047626,0.0,0.0,0.0,125,0.9332,756.9940620956191,0.0,756.9940620956191,operational,2025-09-09
819.4425047619048,805.8646333333332,0.0,1255.3243941428573,1267.5444784285717,13.577871428571598,0.0,0.0,805.8646333333332,0.0,13.577871428571598,0.0,0.0,0.0,126,0.9068,743.0704633180953,0.0,743.0704633180953,operational,2025-09-09
808.8599523809524,806.1195333333333,0.0,1267.5444784285717,1270.010855571429,2.7404190476191843,0.0,0.0,806.1195333333333,0.0,2.7404190476191843,0.0,0.0,0.0,127,0.9371,757.9826613761905,0.0,757.9826613761905,operational,2025-09-09
792.7146,807.8649999999999,0.0,1270.010855571429,1253.1770777936513,0.0,15.150399999999877,0.0,792.7146,0.0,0.0,0.0,0.0,0.0,128,0.9371,742.85285166,0.0,742.85285166,operational,2025-09-09
817.9188547619049,784.6169,0.0,1253.1770777936513,1283.1488370793656,33.30195476190488,0.0,0.0,784.6169,0.0,33.30195476190488,0.0,0.0,0.0,129,0.9871,807.3677015354763,0.0,807.3677015354763,operational,2025-09-09
752.7603666666666,707.6121166666667,0.0,1283.1488370793656,1323.7822620793656,45.14824999999996,0.0,0.0,707.6121166666667,0.0,45.14824999999996,0.0,0.0,0.0,130,0.7764,584.4431486799999,0.0,584.4431486799999,operational,2025-09-09
1471.821980952381,621.9933333333333,0.0,1323.7822620793656,2073.782262079366,833.3333333333333,0.0,0.0,621.9933333333333,0.0,833.3333333333333,0.0,16.495314285714358,0.0,131,0.4209,619.4898717828571,0.0,619.4898717828571,operational,2025-09-09
1457.2118185714285,609.4357166666666,0.0,2073.782262079366,2823.782262079366,833.3333333333333,0.0,0.0,609.4357166666666,0.0,833.3333333333333,0.0,14.442768571428587,0.0,132,0.3859,562.3380407867143,0.0,562.3380407867143,operational,2025-09-09
640.6145352380952,605.0206833333333,0.0,2823.782262079366,2855.8167287936517,35.59385190476189,0.0,0.0,605.0206833333333,0.0,35.59385190476189,0.0,0.0,0.0,133,0.4368,279.820428992,0.0,279.820428992,operational,2025-09-09
1437.803420952381,592.5183333333333,0.0,2855.8167287936517,3605.8167287936517,833.3333333333333,0.0,0.0,592.5183333333333,0.0,833.3333333333333,0.0,11.9517542857144,0.0,134,0.4198,603.5898761158095,0.0,603.5898761158095,operational,2025-09-09
1431.2625638095237,617.9579333333334,0.0,3605.8167287936517,4337.790896222223,813.3046304761904,0.0,0.0,617.9579333333334,0.0,813.3046304761904,0.0,0.0,0.0,135,0.4186,599.1265092106667,0.0,599.1265092106667,operational,2025-09-09
611.3675566666667,634.3490166666666,0.0,4337.790896222223,4312.255940666667,0.0,22.981459999999856,0.0,611.3675566666667,0.0,0.0,0.0,0.0,0.0,136,0.4241,259.28098078233336,0.0,259.28098078233336,operational,2025-09-09
1457.0998495238096,628.5383333333333,0.0,4312.255940666667,5057.9613052380955,828.5615161904763,0.0,0.0,628.5383333333333,0.0,828.5615161904763,0.0,0.0,0.0,137,0.4237,617.3732062432381,0.0,617.3732062432381,operational,2025-09-09
629.7752423809521,627.4427166666667,0.0,5057.9613052380955,5060.060578380952,2.3325257142854525,0.0,0.0,627.4427166666667,0.0,2.3325257142854525,0.0,0.0,0.0,138,0.4248,267.5285229634285,0.0,267.5285229634285,operational,2025-09-09
622.3884423809523,589.9553833333333,0.0,5060.060578380952,5089.250331523809,32.43305904761894,0.0,0.0,589.9553833333333,0.0,32.43305904761894,0.0,0.0,0.0,139,0.424,263.89269956952376,0.0,263.89269956952376,operational,2025-09-09
1446.1412828571426,544.935,0.0,5089.250331523809,5839.250331523809,833.3333333333333,0.0,0.0,544.935,0.0,833.3333333333333,0.0,67.87294952380944,0.0,140,0.422,610.2716213657142,0.0,610.2716213657142,operational,2025-09-09
949.8289280952379,573.7318166666666,0.0,5839.250331523809,6177.737731809523,376.0971114285712,0.0,0.0,573.7318166666666,0.0,376.0971114285712,0.0,0.0,0.0,141,0.424,402.72746551238083,0.0,402.72746551238083,operational,2025-09-09
622.0752685714283,618.8458833333333,0.0,6177.737731809523,6180.6441785238085,3.2293852380950057,0.0,0.0,618.8458833333333,0.0,3.2293852380950057,0.0,0.0,0.0,142,0.4271,265.68834720685703,0.0,265.68834720685703,operational,2025-09-09
618.0389019047617,623.96,0.0,6180.6441785238085,6174.06518064021,0.0,5.921098095238335,0.0,618.0389019047617,0.0,0.0,0.0,0.0,0.0,143,0.4276,264.2734344544761,0.0,264.2734344544761,operational,2025-09-09
1430.5727314285714,587.49415,0.0,6174.06518064021,6924.06518064021,833.3333333333333,0.0,0.0,587.49415,0.0,833.3333333333333,0.0,9.74524809523814,0.0,0,0.4248,607.7072963108571,0.0,607.7072963108571,operational,2025-09-10
1424.909102857143,576.2294666666667,0.0,6924.06518064021,7674.06518064021,833.3333333333333,0.0,0.0,576.2294666666667,0.0,833.3333333333333,0.0,15.346302857142973,0.0,1,0.4245,604.8739141628571,0.0,604.8739141628571,operational,2025-09-10
1424.8750695238095,601.855,0.0,7674.06518064021,8414.78324321164,823.0200695238095,0.0,0.0,601.855,0.0,823.0200695238095,0.0,0.0,0.0,2,0.4269,608.2791671797142,0.0,608.2791671797142,operational,2025-09-10
1414.387367142857,619.5752666666666,0.0,8414.78324321164,9130.11413364021,794.8121004761905,0.0,0.0,619.5752666666666,0.0,794.8121004761905,0.0,0.0,0.0,3,0.4272,604.2262832434286,0.0,604.2262832434286,operational,2025-09-10
1419.0898457142857,643.7186999999999,0.0,9130.11413364021,9827.948164783067,775.3711457142858,0.0,0.0,643.7186999999999,0.0,775.3711457142858,0.0,0.0,0.0,4,0.4271,606.0932731045714,0.0,606.0932731045714,operational,2025-09-10
599.9443552380952,657.5999999999999,0.0,9827.948164783067,9763.88633726984,0.0,57.65564476190468,0.0,599.9443552380952,0.0,0.0,0.0,0.0,0.0,5,0.4285,257.0761562195238,0.0,257.0761562195238,operational,2025-09-10
595.4596857142857,623.7786166666666,0.0,9763.88633726984,9732.420858433861,0.0,28.318930952380924,0.0,595.4596857142857,0.0,0.0,0.0,0.0,0.0,6,0.4311,256.70267051142855,0.0,256.70267051142855,operational,2025-09-10
587.7804952380953,605.2630333333333,0.0,9732.420858433861,9712.995816105818,0.0,17.482538095237942,0.0,587.7804952380953,0.0,0.0,0.0,0.0,0.0,7,0.4302,252.86316905142863,0.0,252.86316905142863,operational,2025-09-10
727.7381484950056,625.5283333333333,0.0,9712.995816105818,9804.984649751323,102.20981516167228,0.0,0.0,625.5283333333333,0.0,102.20981516167228,0.0,0.0,0.0,8,0.4279,311.39915374101287,0.0,311.39915374101287,operational,2025-09-10
578.6912761904763,642.6302666666666,0.0,9804.984649751323,9733.941327,0.0,63.93899047619027,0.0,578.6912761904763,0.0,0.0,0.0,0.0,0.0,9,0.4312,249.53167829333339,0.0,249.53167829333339,operational,2025-09-10
584.7179619047619,616.5582833333333,0.0,9733.941327,9698.563192079366,0.0,31.84032142857143,0.0,584.7179619047619,0.0,0.0,0.0,0.0,0.0,10,0.4333,253.35829289333333,0.0,253.35829289333333,operational,2025-09-10
598.127,576.3233333333333,0.0,9698.563192079366,9718.186492079365,21.803666666666686,0.0,0.0,576.3233333333333,0.0,21.803666666666686,0.0,0.0,0.0,11,0.4311,257.8525497,0.0,257.8525497,operational,2025-09-10
593.6775452380953,589.80315,0.0,9718.186492079365,9721.673447793652,3.8743952380953033,0.0,0.0,589.80315,0.0,3.8743952380953033,0.0,0.0,0.0,12,0.4293,254.8657701707143,0.0,254.8657701707143,operational,2025-09-10
596.261419047619,610.8321333333333,0.0,9721.673447793652,9705.483765253968,0.0,14.570714285714303,0.0,596.261419047619,0.0,0.0,0.0,0.0,0.0,13,0.4324,257.82343759619044,0.0,257.82343759619044,operational,2025-09-10
612.9962761904764,604.4383333333333,0.0,9705.483765253968,9713.185913825397,8.557942857143075,0.0,0.0,604.4383333333333,0.0,8.557942857143075,0.0,0.0,0.0,14,0.4367,267.695473812381,0.0,267.695473812381,operational,2025-09-10
604.19725,581.3789333333333,0.0,9713.185913825397,9733.722398825397,22.81831666666676,0.0,0.0,581.3789333333333,0.0,22.81831666666676,0.0,0.0,0.0,15,0.4348,262.70496430000003,0.0,262.70496430000003,operational,2025-09-10
596.0551261904762,572.3571333333333,0.0,9733.722398825397,9755.050592396827,23.697992857142935,0.0,0.0,572.3571333333333,0.0,23.697992857142935,0.0,0.0,0.0,16,0.4335,258.3898972035714,0.0,258.3898972035714,operational,2025-09-10
603.7741333333333,585.9633333333334,0.0,9755.050592396827,9771.080312396827,17.810799999999972,0.0,0.0,585.9633333333334,0.0,17.810799999999972,0.0,0.0,0.0,17,0.4357,263.0643898933333,0.0,263.0643898933333,operational,2025-09-10
613.2527414285715,602.6468833333333,0.0,9771.080312396827,9780.62558468254,10.605858095238204,0.0,0.0,602.6468833333333,0.0,10.605858095238204,0.0,0.0,0.0,18,0.4374,268.2367491008572,0.0,268.2367491008572,operational,2025-09-10
612.2236485714286,598.7417166666667,0.0,9780.62558468254,9792.759323396825,13.48193190476195,0.0,0.0,598.7417166666667,0.0,13.48193190476195,0.0,0.0,0.0,19,0.4371,267.60295679057145,0.0,267.60295679057145,operational,2025-09-10
600.6508080952383,591.4583333333333,0.0,9792.759323396825,9801.03255068254,9.192474761905032,0.0,0.0,591.4583333333333,0.0,9.192474761905032,0.0,0.0,0.0,20,0.4356,261.6434920062858,0.0,261.6434920062858,operational,2025-09-10
592.8562795238096,615.0549333333333,0.0,9801.03255068254,9776.367379783069,0.0,22.198653809523762,0.0,592.8562795238096,0.0,0.0,0.0,0.0,0.0,21,0.4353,258.0703384767143,0.0,258.0703384767143,operational,2025-09-10
597.5871795238096,609.5149666666666,0.0,9776.367379783069,9763.114282957673,0.0,11.927787142857028,0.0,597.5871795238096,0.0,0.0,0.0,0.0,0.0,22,0.436,260.54801027238096,0.0,260.54801027238096,operational,2025-09-10
608.3250938095239,581.4516666666666,0.0,9763.114282957673,9787.300367386244,26.87342714285728,0.0,0.0,581.4516666666666,0.0,26.87342714285728,0.0,0.0,0.0,23,0.4378,266.32472606980957,0.0,266.32472606980957,operational,2025-09-10
611.9645571428571,596.6095166666667,0.0,9787.300367386244,9801.119903814815,15.355040476190425,0.0,0.0,596.6095166666667,0.0,15.355040476190425,0.0,0.0,0.0,24,0.4401,269.3256015985714,0.0,269.3256015985714,operational,2025-09-10
613.5694047619047,598.2774,0.00195,9801.119903814815,9814.884463100529,15.293954761904729,0.0,0.00195,598.27545,0.0,15.293954761904729,0.0,0.0,0.0,25,0.4389,269.29561175,0.0,269.29561175,operational,2025-09-10
616.0654761904763,581.0066666666667,0.0,9814.884463100529,9846.437391671958,35.0588095238096,0.0,0.0,581.0066666666667,0.0,35.0588095238096,0.0,0.0,0.0,26,0.4364,268.85097380952385,0.0,268.85097380952385,operational,2025-09-10
613.1064976190476,596.8871666666666,0.0,9846.437391671958,9861.034789529102,16.219330952380915,0.0,0.0,596.8871666666666,0.0,16.219330952380915,0.0,0.0,0.0,27,0.4393,269.3376844040476,0.0,269.3376844040476,operational,2025-09-10
614.6973047619048,599.6131333333333,0.027049999999999998,9861.034789529102,9874.634888814817,15.111221428571525,0.0,0.027049999999999998,599.5860833333332,0.0,15.111221428571525,0.0,0.0,0.0,28,0.4422,271.8191481657143,0.0,271.8191481657143,operational,2025-09-10
622.1535714285715,584.2633333333333,0.0,9874.634888814817,9908.736103100531,37.890238095238146,0.0,0.0,584.2633333333333,0.0,37.890238095238146,0.0,0.0,0.0,29,0.4395,273.43649464285716,0.0,273.43649464285716,operational,2025-09-10
643.0512952380952,594.2472166666666,0.0,9908.736103100531,9952.659773814818,48.80407857142859,0.0,0.0,594.2472166666666,0.0,48.80407857142859,0.0,0.0,0.0,30,0.4333,278.6341262266667,0.0,278.6341262266667,operational,2025-09-10
644.2231357142857,599.8873666666666,0.37671666666666664,9952.659773814818,9992.901010957674,44.712485714285776,0.0,0.37671666666666664,599.5106499999999,0.0,44.712485714285776,0.0,0.0,0.0,31,0.4439,285.97064994357146,0.0,285.97064994357146,operational,2025-09-10
638.1678976190476,579.0416666666666,0.0,9992.901010957674,10046.114618814816,59.12623095238098,0.0,0.0,579.0416666666666,0.0,59.12623095238098,0.0,0.0,0.0,32,0.4301,274.47601276595236,0.0,274.47601276595236,operational,2025-09-10
1458.655980952381,562.7969166666667,0.0,10046.114618814816,10796.114618814816,833.3333333333333,0.0,0.0,562.7969166666667,0.0,833.3333333333333,0.0,62.52573095238108,0.0,33,0.3713,541.5989657276191,0.0,541.5989657276191,operational,2025-09-10
137.44638851428192,678.5829333333334,6.455566666666667,10796.114618814816,10202.024643089944,0.0,534.6809781523848,6.455566666666667,137.44638851428192,0.0,0.0,0.0,0.0,0.0,34,0.5708,78.45439856395211,0.0,78.45439856395211,operational,2025-09-10
-0.0,840.9283333333333,32.631249999999994,10202.024643089944,9303.916772719575,0.0,808.2970833333333,32.631249999999994,-0.0,0.0,0.0,0.0,0.0,0.0,35,0.9099,-0.0,0.0,0.0,operational,2025-09-10
-0.0,827.1178666666666,72.37928333333332,9303.916772719575,8465.318346793649,0.0,754.7385833333333,72.37928333333332,-0.0,0.0,0.0,0.0,0.0,0.0,36,0.9368,-0.0,0.0,0.0,operational,2025-09-10
-0.0,803.3403166666667,112.34138333333334,8465.318346793649,7697.541754201056,0.0,690.9989333333333,112.34138333333334,-0.0,0.0,0.0,0.0,0.0,0.0,37,0.8758,-0.0,0.0,0.0,operational,2025-09-10
-0.0,833.0983333333334,156.2,7697.541754201056,6945.432494941797,0.0,676.8983333333333,156.2,-0.0,0.0,0.0,0.0,0.0,0.0,38,0.8759,-0.0,0.0,0.0,operational,2025-09-10
-0.0,814.4376666666667,217.31156666666666,6945.432494941797,6281.959050497352,0.0,597.1261000000001,217.31156666666666,-0.0,0.0,0.0,0.0,0.0,0.0,39,0.8601,-0.0,0.0,0.0,operational,2025-09-10
-0.0,791.3584833333332,271.7926166666666,6281.959050497352,5704.663643089945,0.0,519.5658666666666,271.7926166666666,-0.0,0.0,0.0,0.0,0.0,0.0,40,0.8442,-0.0,0.0,0.0,operational,2025-09-10
-0.0,794.9066666666665,312.09999999999997,5704.663643089945,5168.211791238094,0.0,482.80666666666656,312.09999999999997,-0.0,0.0,0.0,0.0,0.0,0.0,41,0.8334,-0.0,0.0,0.0,operational,2025-09-10
-0.0,805.7369,352.6857166666667,5168.211791238094,4664.82158753439,0.0,453.0511833333333,352.6857166666667,-0.0,0.0,0.0,0.0,0.0,0.0,42,0.8092,-0.0,0.0,0.0,operational,2025-09-10
-0.0,809.4774666666667,393.3548166666667,4664.82158753439,4202.46308753439,0.0,416.12265,393.3548166666667,-0.0,0.0,0.0,0.0,0.0,0.0,43,0.7972,-0.0,0.0,0.0,operational,2025-09-10
-0.0,790.51,448.63749999999993,4202.46308753439,3822.6047542010565,0.0,341.87250000000006,448.63749999999993,-0.0,0.0,0.0,0.0,0.0,0.0,44,0.7644,-0.0,0.0,0.0,operational,2025-09-10
-0.0,765.58005,533.9546666666666,3822.6047542010565,3565.2432171640194,0.0,231.6253833333334,533.9546666666666,-0.0,0.0,0.0,0.0,0.0,0.0,45,0.6899,-0.0,0.0,0.0,operational,2025-09-10
-0.0,882.4332666666666,596.71665,3565.2432171640194,3247.780309756612,0.0,285.7166166666666,596.71665,-0.0,0.0,0.0,0.0,0.0,0.0,46,0.86,-0.0,0.0,0.0,operational,2025-09-10
-0.0,1078.4733333333334,637.90625,3247.780309756612,2758.2613282751304,0.0,440.56708333333336,637.90625,-0.0,0.0,0.0,0.0,0.0,0.0,47,1.1617,-0.0,0.0,0.0,operational,2025-09-10
-0.0,1125.6785666666665,703.5908666666666,2758.2613282751304,2289.274994941797,0.0,422.0876999999999,703.5908666666666,-0.0,0.0,0.0,0.0,0.0,0.0,48,1.1683,-0.0,0.0,0.0,operational,2025-09-10
-0.0,1103.5568666666666,740.8211666666666,2289.274994941797,1886.2353282751305,0.0,362.73569999999995,740.8211666666666,-0.0,0.0,0.0,0.0,0.0,0.0,49,1.0956,-0.0,0.0,0.0,operational,2025-09-10
-0.0,1096.7516666666666,756.78125,1886.2353282751305,1508.4904208677233,0.0,339.97041666666655,756.78125,-0.0,0.0,0.0,0.0,0.0,0.0,50,1.0849,-0.0,0.0,0.0,operational,2025-09-10
-0.0,1107.0745833333333,816.02415,1508.4904208677233,1200.0,0.0,277.64137878095096,816.02415,-0.0,0.0,0.0,0.0,0.0,13.409054552382372,51,1.061,-0.0,71.13503440038848,71.13503440038848,operational,2025-09-10
-0.0,1104.3444333333332,872.1403,1200.0,1200.0,0.0,0.0,872.1403,-0.0,0.0,0.0,0.0,0.0,232.20413333333317,52,1.043,-0.0,1210.9445553333326,1210.9445553333326,operational,2025-09-10
-0.0,1088.9716666666666,900.6187499999999,1200.0,1200.0,0.0,0.0,900.6187499999999,-0.0,0.0,0.0,0.0,0.0,188.35291666666672,53,1.036,-0.0,975.6681083333335,975.6681083333335,operational,2025-09-10
-0.0,1088.43075,924.6931500000001,1200.0,1200.0,0.0,0.0,924.6931500000001,-0.0,0.0,0.0,0.0,0.0,163.73759999999993,54,1.0147,-0.0,830.7227135999996,830.7227135999996,operational,2025-09-10
0.0,1088.2563499999999,956.1870833333334,1200.0,1200.0,0.0,0.0,956.1870833333334,0.0,0.0,0.0,0.0,0.0,132.06926666666652,55,0.9922,0.0,655.1956319333326,655.1956319333326,operational,2025-09-10
0.0,1083.37,1002.01875,1200.0,1200.0,0.0,0.0,1002.01875,0.0,0.0,0.0,0.0,0.0,81.35124999999994,56,0.97,0.0,394.55356249999966,394.55356249999966,operational,2025-09-10
0.0,1085.5219499999998,1062.0923333333333,1200.0,1200.0,0.0,0.0,1062.0923333333333,0.0,0.0,0.0,0.0,0.0,23.42961666666656,57,0.9422,0.0,110.37692411666617,110.37692411666617,operational,2025-09-10
0.0,1092.1246666666666,1114.7125999999998,1200.0,1220.3291399999998,22.58793333333324,0.0,1092.1246666666666,0.0,22.58793333333324,0.0,0.0,0.0,0.0,58,0.9569,0.0,0.0,0.0,operational,2025-09-10
0.0,1085.2866666666666,1143.45625,1220.3291399999998,1272.6817649999998,58.16958333333332,0.0,1085.2866666666666,0.0,58.16958333333332,0.0,0.0,0.0,0.0,59,0.9977,0.0,0.0,0.0,operational,2025-09-10
0.0,1055.7115,1152.0426,1272.6817649999998,1359.379755,96.3311000000001,0.0,1055.7115,0.0,96.3311000000001,0.0,0.0,0.0,0.0,60,0.9919,0.0,0.0,0.0,operational,2025-09-10
0.0,1069.6763333333333,1180.5319,1359.379755,1459.149765,110.85556666666662,0.0,1069.6763333333333,0.0,110.85556666666662,0.0,0.0,0.0,0.0,61,0.9588,0.0,0.0,0.0,operational,2025-09-10
0.0,1103.4333333333334,1241.3687499999999,1459.149765,1583.2916399999997,137.93541666666647,0.0,1103.4333333333334,0.0,137.93541666666647,0.0,0.0,0.0,0.0,62,0.9549,0.0,0.0,0.0,operational,2025-09-10
0.0,1069.0554666666667,1305.1225166666666,1583.2916399999997,1795.7519849999996,236.06704999999988,0.0,1069.0554666666667,0.0,236.06704999999988,0.0,0.0,0.0,0.0,63,0.9839,0.0,0.0,0.0,operational,2025-09-10
0.0,1053.06475,1324.2784166666665,1795.7519849999996,2039.8442849999994,271.21366666666654,0.0,1053.06475,0.0,271.21366666666654,0.0,0.0,0.0,0.0,64,0.799,0.0,0.0,0.0,operational,2025-09-10
0.0,1072.7483333333332,1317.3062499999999,2039.8442849999994,2259.9464099999996,244.55791666666664,0.0,1072.7483333333332,0.0,244.55791666666664,0.0,0.0,0.0,0.0,65,0.5025,0.0,0.0,0.0,operational,2025-09-10
0.0,1059.3456833333332,1348.7189166666667,2259.9464099999996,2520.3823199999997,289.3732333333335,0.0,1059.3456833333332,0.0,289.3732333333335,0.0,0.0,0.0,0.0,66,0.4662,0.0,0.0,0.0,operational,2025-09-10
0.0,1053.5674166666665,1388.2060666666666,2520.3823199999997,2821.557105,334.6386500000001,0.0,1053.5674166666665,0.0,334.6386500000001,0.0,0.0,0.0,0.0,67,0.5007,0.0,0.0,0.0,operational,2025-09-10
