strategy,period,date,ordinary_kwh,emergency_kwh,ordinary_cost,adjustment_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,e_start,e_end,updates,changed_updates,emergency_slots
rolling_margin_mean14,evaluation,2025-10-29,74894.01300597948,0.0,49592.16894659316,1303.9859786833301,0.0,50896.154925276496,1829.288857659441,349.5091151855496,2276.0447579629645,1458.6984726296278,3,3,0
rolling_margin_mean14,evaluation,2025-10-30,70410.08508405129,0.0,46959.25823135966,1033.8975735993015,0.0,47993.15580495896,970.850093376672,249.28245000000015,1458.6984726296278,1697.1238605925937,3,3,0
rolling_margin_mean14,evaluation,2025-10-31,33915.98006277777,0.0,14320.483843695098,433.5422914643518,0.0,14754.026135159449,140.0753723895737,6616.76937073251,1697.1238605925937,1657.587419376544,3,2,0
rolling_margin_mean14,evaluation,2025-11-01,34397.381291766804,0.0,14294.738541000415,248.07675048813581,0.0,14542.81529148855,247.95807735390883,7976.256251234569,1657.587419376544,1984.9840402345721,3,2,0
rolling_margin_mean14,evaluation,2025-11-02,75269.06178096982,0.0,49685.406410556876,3006.666618079308,0.0,52692.07302863619,2263.612097916324,188.71991111111282,1984.9840402345721,1601.1552059506184,3,2,0
rolling_margin_mean14,evaluation,2025-11-03,76011.6547315443,0.0,50323.337552278324,2123.6372674156064,0.0,52446.97481969393,1783.1754419795977,304.11190477777836,1601.1552059506184,1855.1708519962974,3,2,0
rolling_margin_mean14,evaluation,2025-11-04,73294.67374828443,18.929921444444517,48615.436168622255,2027.5897329736288,89.97055360105591,50732.99645519694,1558.6960158491017,524.7175750000034,1855.1708519962974,1433.1108159999997,3,3,2
rolling_margin_mean14,evaluation,2025-11-05,75265.39206374068,69.36565810000052,49835.19586456661,3478.497417284921,158.3171337507343,53472.010415602264,1012.8616002812054,413.2882206666655,1433.1108159999997,1288.8822023333335,3,3,4
rolling_margin_mean14,evaluation,2025-11-06,77735.78135125377,239.32959835555386,52343.96306160645,1657.2942786958897,809.2607418240415,54810.518082126386,2212.7843574924577,134.32120955555655,1288.8822023333335,1231.2183870000001,3,2,11
rolling_margin_mean14,evaluation,2025-11-07,35057.30340913306,48.685219999998594,14521.569632870858,134.47489703540228,248.12422372999288,14904.168753636253,152.5637517448593,8104.81260055693,1231.2183870000001,1296.4936004074075,3,3,1
rolling_margin_mean14,evaluation,2025-11-08,35214.68146480514,0.0,14836.247192038945,42.21766432897971,0.0,14878.464856367926,285.23792411111185,7710.358513327848,1296.4936004074075,1442.7674184296293,3,2,0
rolling_margin_mean14,evaluation,2025-11-09,76992.69265180593,108.63923389999957,51504.410224806794,1413.2873856033752,608.0542289032804,53525.75183931345,1166.5632099108363,343.568261111113,1442.7674184296293,1350.7186394148157,3,3,4
rolling_margin_mean14,evaluation,2025-11-10,80292.41084221326,178.68074035110968,54875.20098592827,2582.537557625436,905.7176859803125,58363.45622953402,2226.391785780509,55.76952277777377,1350.7186394148157,1346.6728764444447,3,2,6
rolling_margin_mean14,evaluation,2025-11-11,77438.57488283482,67.375850819997,51900.55547778506,2429.06446263321,180.86735345386873,54510.48729387214,1721.6870728820363,199.2443862222234,1346.6728764444447,1217.7314446666664,3,3,7
rolling_margin_mean14,evaluation,2025-11-12,77862.96934463749,12.504511033334097,52225.653745258656,3419.0365173141217,65.3356320163215,55710.025894589104,2329.0352932304486,185.66605444444338,1217.7314446666664,1336.6153893333333,3,3,2
rolling_margin_mean14,evaluation,2025-11-13,77097.15075391164,46.83662123333386,53027.03559209475,1783.0461567819136,304.9766591608534,55115.05840803752,661.4634712880678,0.0,1336.6153893333333,1347.6096914962966,3,3,1
rolling_margin_mean14,evaluation,2025-11-14,35626.27726850494,0.0,15060.0554553728,286.2073102298824,0.0,15346.262765602682,147.9111505872434,4110.684392584368,1347.6096914962966,1741.5929722617327,3,2,0
rolling_margin_mean14,evaluation,2025-11-15,38225.81763139642,0.0,16282.551465196668,226.5980994028683,0.0,16509.149564599535,437.8291077736593,6392.136356378598,1741.5929722617327,1524.0186093851864,3,2,0
rolling_margin_mean14,evaluation,2025-11-16,80336.23364266544,0.0,55308.87982795484,2677.557769583514,0.0,57986.43759753836,1501.3878046227692,258.060060666669,1524.0186093851864,1441.8928940148116,3,3,0
rolling_margin_mean14,evaluation,2025-11-17,80089.54641892551,0.0,54758.263607441535,4269.470014955531,0.0,59027.73362239706,2631.9279820576157,234.4696832222214,1441.8928940148116,1842.5884891901196,3,2,0
rolling_margin_mean14,evaluation,2025-11-18,79957.7056511732,0.0,54989.766314176566,1467.375019524111,0.0,56457.141333700674,1021.6495014609073,0.0,1842.5884891901196,1680.131781920991,3,2,0
rolling_margin_mean14,evaluation,2025-11-19,81738.51254801851,1.3850000000001046,57326.357818295844,4061.1353056906755,7.02818250000053,61394.52130648652,2237.2760504087764,178.56079777777882,1680.131781920991,1384.8816253382759,3,2,1
rolling_margin_mean14,evaluation,2025-11-20,80802.41559679403,0.0,55385.90166799638,973.68495505075,0.0,56359.58662304713,1664.538648483286,0.0,1384.8816253382759,1496.2448055975283,3,2,0
rolling_margin_mean14,evaluation,2025-11-21,37228.05097961724,0.0,16227.212543962976,425.95789813463216,0.0,16653.17044209761,694.3412860244619,3776.7837652263393,1496.2448055975283,1957.1896116740713,3,2,0
rolling_margin_mean14,evaluation,2025-11-22,39090.0456151177,0.0,16705.976151658695,426.44486278510607,0.0,17132.4210144438,419.26097966225353,5406.010575308639,1957.1896116740713,1633.8679939012354,3,2,0
rolling_margin_mean14,evaluation,2025-11-23,81058.03580872886,0.0,56499.26372786483,2678.6318971686824,0.0,59177.89562503352,1323.7970918175663,343.8132137146748,1633.8679939012354,1637.204410422222,3,2,0
rolling_margin_mean14,evaluation,2025-11-24,79282.88730835675,0.0,54708.53039804671,1257.0895717072694,0.0,55965.61996975398,1095.0949871371747,33.392208666668466,1637.204410422222,1495.2982344419768,3,2,0
rolling_margin_mean14,evaluation,2025-11-25,82290.43574882578,0.0,56787.38095186602,3919.9538676369084,0.0,60707.334819502925,1764.2551265898414,116.19970322222295,1495.2982344419768,1676.6610158049384,3,2,0
rolling_margin_mean14,evaluation,2025-11-26,83312.24714134625,8.494105222222174,58344.802305697754,1926.0946597236984,45.75774483211085,60316.65471025356,2089.7631856055154,60.651583333333065,1676.6610158049384,1972.4764481506188,3,2,1
rolling_margin_mean14,evaluation,2025-11-27,81793.74612462966,0.0,57653.72196630054,1548.9808717472151,0.0,59202.70283804776,2051.4165282329195,77.08986666666658,1972.4764481506188,1904.6104797407434,3,2,0
rolling_margin_mean14,evaluation,2025-11-28,37574.17448731961,0.0,15805.699994973327,366.8068153873696,0.0,16172.506810360697,295.448842404663,2753.0954494924545,1904.6104797407434,1954.1626094839564,3,2,0
rolling_margin_mean14,evaluation,2025-11-29,40275.42811097386,0.0,17165.34275311942,1972.971208299167,0.0,19138.31396141859,1322.5017961988292,816.0276662222216,1954.1626094839564,1757.1457950740776,3,2,0
rolling_margin_mean14,evaluation,2025-11-30,86269.97396965294,0.0,61355.55151845308,2237.903954174591,0.0,63593.45547262767,1929.2248941179719,0.0,1757.1457950740776,1675.8431536888922,3,2,0
rolling_margin_mean14,evaluation,2025-12-01,88050.49382425554,2250.8552517961043,67413.66220834688,1567.1001823982278,14343.688435202796,83324.4508259479,1.838337333333243,0.0,1675.8431536888922,1517.9761553111146,3,3,12
rolling_margin_mean14,evaluation,2025-12-02,90867.81419877242,2107.72418034223,69437.95481607107,2401.297321059351,13884.959582197682,85724.2117193281,170.19408411111215,0.0,1517.9761553111146,1248.118122362963,3,3,12
rolling_margin_mean14,evaluation,2025-12-03,91283.47132114517,1091.6103055388885,69044.40987540262,3174.744938990925,7351.625972711006,79570.78078710455,283.80974304938525,0.0,1248.118122362963,1576.506457725926,3,2,8
rolling_margin_mean14,evaluation,2025-12-04,89058.19164497883,2243.37904397111,66810.20111891796,2952.206735323346,14661.296625836487,84423.7044800778,128.42348222222256,0.0,1576.506457725926,1449.8166402444424,3,3,12
rolling_margin_mean14,evaluation,2025-12-05,44835.658693870006,817.5070877533317,20333.71693118403,516.6792659176881,4035.620242207192,24886.01643930891,278.5762228888882,0.0,1449.8166402444424,1510.3611815925915,3,3,7
rolling_margin_mean14,evaluation,2025-12-06,46974.63608755114,676.0000046666639,21697.460515204933,881.3192873549636,3444.351601605987,26023.131404165884,96.63180944444423,0.0,1510.3611815925915,1395.30136965926,3,3,7
rolling_margin_mean14,evaluation,2025-12-07,91305.55432851212,1034.714766635553,68649.84295783241,3988.9267850299793,7004.407358378777,79643.17710124118,254.01338334567131,0.0,1395.30136965926,1331.6489276074094,3,2,6
rolling_margin_mean14,evaluation,2025-12-08,94335.82710677228,6.472703333333243,71412.85234885279,2233.562421943052,46.65848197833268,73693.07325277416,1702.336037592593,0.0,1331.6489276074094,1714.858869392592,3,2,1
rolling_margin_mean14,evaluation,2025-12-09,92526.14132416136,82.24581033333322,68717.7927540812,2281.995400397863,603.6013317031102,71603.38948618216,591.1338865720189,0.0,1714.858869392592,1613.7932149851827,3,3,3
rolling_margin_mean14,evaluation,2025-12-10,94032.33768131002,116.73233264222341,70905.91151313692,1911.3453562053603,764.5106575468272,73581.7675268891,1229.2757733607668,0.0,1613.7932149851827,1536.6110043333347,3,2,3
rolling_margin_mean14,evaluation,2025-12-11,92248.1253333783,0.0,67693.3786668959,2281.5621947810014,0.0,69974.94086167689,1610.0734622685538,0.0,1536.6110043333347,1728.4487627703727,3,2,0
rolling_margin_mean14,evaluation,2025-12-12,49529.8917474986,0.0,22667.641160356445,945.8983867797504,0.0,23613.539547136195,1621.5977763696628,283.2605521111108,1728.4487627703727,1776.875665318517,3,2,0
rolling_margin_mean14,evaluation,2025-12-13,49194.189635280854,0.0,22805.26479440169,1592.9595326964666,0.0,24398.224327098156,1044.951527186559,364.25279677777735,1776.875665318517,1839.644098614817,3,2,0
rolling_margin_mean14,evaluation,2025-12-14,95235.57449612208,183.3338003333336,72348.84944589186,1327.8857346860068,1267.5748479060019,74944.31002848386,2276.7202755884823,0.0,1839.644098614817,1626.5907549407418,3,2,2
rolling_margin_mean14,evaluation,2025-12-15,96783.25299369683,0.0,73518.96090124249,2511.689637188506,0.0,76030.650538431,2647.385617187922,0.0,1626.5907549407418,1794.0530877925944,3,2,0
rolling_margin_mean14,evaluation,2025-12-16,95972.9633682565,0.0,72616.76825100582,1729.2722924843467,0.0,74346.04054349016,2266.0354046405996,0.0,1794.0530877925944,1726.0809720296334,3,2,0
rolling_margin_mean14,evaluation,2025-12-17,94372.16255864456,0.0,71074.41403421704,2855.26172635463,0.0,73929.67576057167,1632.8757523414226,0.0,1726.0809720296334,1800.1928121925978,3,2,0
rolling_margin_mean14,evaluation,2025-12-18,94277.0532794266,0.0,71000.850193544,1362.052985325579,0.0,72362.90317886957,2472.999540212622,0.0,1800.1928121925978,1792.549210474078,3,2,0
rolling_margin_mean14,evaluation,2025-12-19,48338.10663341838,0.0,22263.751695745046,1173.1499305471366,0.0,23436.901626292183,1663.6729081481535,125.92990671605536,1792.549210474078,1628.0823530814826,3,2,0
rolling_margin_mean14,evaluation,2025-12-20,48732.60303415501,0.0,22466.29994376244,1132.6905375934557,0.0,23598.990481355893,1357.484609164611,445.494394444445,1628.0823530814826,1838.9430580271624,3,2,0
rolling_margin_mean14,evaluation,2025-12-21,96990.25475599314,0.0,73225.71295810981,1876.6485009537573,0.0,75102.36145906357,3427.3207848120746,0.0,1838.9430580271624,1860.9625091333344,3,2,0
rolling_margin_mean14,evaluation,2025-12-22,96259.8686282889,0.0,73666.63553997563,789.1738739722808,0.0,74455.8094139479,3072.3421048664036,0.0,1860.9625091333344,1665.8568698518516,3,3,0
rolling_margin_mean14,evaluation,2025-12-23,95611.3372671934,0.0,71977.78811158247,2409.8678556852637,0.0,74387.65596726774,3694.7500512866986,0.0,1665.8568698518516,1919.1499487629646,3,2,0
rolling_margin_mean14,evaluation,2025-12-24,95581.91946592729,0.0,72140.83184941032,1586.6049678530774,0.0,73727.4368172634,3616.2428855596686,0.0,1919.1499487629646,1733.8013484370385,3,2,0
rolling_margin_mean14,evaluation,2025-12-25,96262.40670110287,0.0,72576.98881134772,741.389443736964,0.0,73318.37825508468,3978.987307878192,0.0,1733.8013484370385,1818.5575422296292,3,2,0
rolling_margin_mean14,evaluation,2025-12-26,49392.53371209404,0.0,23184.241607518317,945.9703581594044,0.0,24130.21196567772,1991.4684297469992,287.69514299999724,1818.5575422296292,2221.6895436370373,3,2,0
rolling_margin_mean14,evaluation,2025-12-27,50093.80910430675,0.0,22827.28768546833,988.6009215325049,0.0,23815.888607000838,2601.579667790118,602.5547649999999,2221.6895436370373,2123.6756052148176,3,3,0
rolling_margin_mean14,evaluation,2025-12-28,95142.19309987652,0.0,71278.99283443035,1539.396676265172,0.0,72818.38951069552,4043.937247760349,0.0,2123.6756052148176,2210.2505574222223,3,3,0
rolling_margin_mean14,evaluation,2025-12-29,97909.00983958435,0.0,73609.03597052491,1692.8045046656407,0.0,75301.84047519055,6577.383519766804,0.0,2210.2505574222223,1796.9063279259276,3,2,0
rolling_margin_mean14,evaluation,2025-12-30,95744.93792397255,0.0,71226.93056663367,2335.5849863514895,0.0,73562.51555298516,5031.055452466383,0.0,1796.9063279259276,2023.3469575629651,3,2,0
rolling_margin_mean14,evaluation,2025-12-31,97945.26684375218,0.0,74031.54423230773,1339.3116597627698,0.0,75370.8558920705,5336.084343913406,0.0,2023.3469575629651,1595.9336270222252,3,2,0
