method,window,period,date,issue_slot,issue_hour,e_start,ordinary_plan_sum,price_rho,observed_price_error,terminal_value,forecast_deficit_kwh,forecast_discharge_kwh,solve_seconds,max_reserve_audit
netload_shape_value_update,val_june,validation,2025-06-21,72,12.0,10800.0,35252.93467776476,0.8619687819178001,-0.09921638167054186,0.34466071858913117,8640.0,8640.0,0.0014768000110052526,6.821210263296962e-13
netload_shape_value_update,val_june,validation,2025-06-21,108,18.0,10800.0,35252.93467776476,0.8619687819178001,0.044980633161182615,0.34466071858913117,8640.0,8640.0,0.001375799998641014,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-18,0,0.0,2178.160729337569,72442.89799171193,,,0.4710559107288704,16149.455800476186,16149.455800476186,0.0024009000044316053,1.4495071809506044e-12
netload_shape_value_update,val_august,validation,2025-08-18,36,6.0,9061.140054778833,72442.89799171193,0.8498207254410806,0.053808829724189766,0.4710559107288704,15405.517145714282,15405.517145714282,0.0023354000004474074,8.668621376273222e-13
netload_shape_value_update,val_august,validation,2025-08-18,72,12.0,8100.413492209523,72442.89799171193,0.8498207254410806,-0.08133457932734123,0.4710559107288704,8704.612154285714,8704.612154285714,0.0017254999838769436,1.1368683772161603e-12
netload_shape_value_update,val_august,validation,2025-08-18,108,18.0,10800.0,72442.89799171193,0.8498207254410806,0.0119778538701798,0.4710559107288704,8640.0,8640.0,0.0011165000032633543,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-19,0,0.0,2134.924192117462,72320.79132383892,,,0.4700242691093663,16251.989395809524,16251.989395809524,0.003914600005373359,8.526512829121202e-13
netload_shape_value_update,val_august,validation,2025-08-19,36,6.0,9090.547172728044,72320.79132383892,0.8476623879715338,-0.04932030494281947,0.4700242691093663,15509.48656247619,15509.48656247619,0.0021681000071112067,8.526512829121202e-13
netload_shape_value_update,val_august,validation,2025-08-19,72,12.0,9183.27077784339,72320.79132383892,0.8476623879715338,0.03566170548764447,0.4700242691093663,8764.804947809524,8764.804947809524,0.0017878000217024237,8.526512829121202e-13
netload_shape_value_update,val_august,validation,2025-08-19,108,18.0,10800.0,72320.79132383892,0.8476623879715338,-0.025614919018284832,0.4700242691093663,8640.0,8640.0,0.0010190999892074615,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-20,0,0.0,1852.4128791502637,72871.02814889594,,,0.46977452908951506,16360.527679238092,16360.527679238092,0.002519999979995191,8.810729923425242e-13
netload_shape_value_update,val_august,validation,2025-08-20,36,6.0,9161.371942397886,72871.02814889594,0.8468508831373074,0.0413798343496975,0.46977452908951506,15618.057014285712,15618.057014285712,0.0021068000060040504,8.810729923425242e-13
netload_shape_value_update,val_august,validation,2025-08-20,72,12.0,5689.032696082546,72871.02814889594,0.8468508831373074,0.07050417526667657,0.46977452908951506,8786.59522847619,8059.3757090676245,0.002187600010074675,8.810729923425242e-13
netload_shape_value_update,val_august,validation,2025-08-20,108,18.0,10544.024913681495,72871.02814889594,0.8468508831373074,0.061594238263664725,0.46977452908951506,8640.0,8409.622422313343,0.0012624000082723796,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-21,0,0.0,1717.2954869206503,74126.94440185535,,,0.47029121876017704,17137.62348085714,17137.62348085714,0.0025409999943803996,9.094947017729282e-13
netload_shape_value_update,val_august,validation,2025-08-21,36,6.0,9990.742086605289,74126.94440185535,0.8470511241248827,-0.06578256757572642,0.47029121876017704,16360.808970761902,16360.808970761902,0.0021704000246245414,8.08242361927114e-13
netload_shape_value_update,val_august,validation,2025-08-21,72,12.0,9852.070981377776,74126.94440185535,0.8470511241248827,0.026115431842082815,0.47029121876017704,8791.764415809525,8791.764415809525,0.0017527999880257994,8.08242361927114e-13
netload_shape_value_update,val_august,validation,2025-08-21,108,18.0,10800.0,74126.94440185535,0.8470511241248827,-0.03392064523137872,0.47029121876017704,8640.0,8640.0,0.000977399991825223,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-22,0,0.0,1953.1484296931214,40090.14231959671,,,0.3639978004196782,10902.93843485714,10902.93843485714,0.002598999999463558,7.673861546209082e-13
netload_shape_value_update,val_august,validation,2025-08-22,36,6.0,3584.056435530159,40090.14231959671,0.847485806282291,0.046495087335119534,0.3639978004196782,10504.432053619046,10504.432053619046,0.0023585000017192215,7.673861546209082e-13
netload_shape_value_update,val_august,validation,2025-08-22,72,12.0,10800.0,40090.14231959671,0.847485806282291,-0.15855377921488925,0.3639978004196782,8639.999999999998,8639.999999999998,0.0018814999784808606,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-22,108,18.0,10800.0,40090.14231959671,0.847485806282291,0.0985784836168353,0.3639978004196782,8639.999999999998,8639.999999999998,0.0009956000139936805,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-23,0,0.0,1604.7352693798935,40724.884312633745,,,0.36377002819263465,10772.804999809523,10772.804999809523,0.003281299985246733,1.0231815394945443e-12
netload_shape_value_update,val_august,validation,2025-08-23,36,6.0,3715.236979048679,40724.884312633745,0.8450416733939666,-0.02585927103667396,0.36377002819263465,10377.588442095237,10377.588442095237,0.0025151000008918345,1.0231815394945443e-12
netload_shape_value_update,val_august,validation,2025-08-23,72,12.0,10800.0,40724.884312633745,0.8450416733939666,-0.09367804905760158,0.36377002819263465,8640.0,8640.0,0.0014568000042345375,1.0231815394945443e-12
netload_shape_value_update,val_august,validation,2025-08-23,108,18.0,10800.0,40724.884312633745,0.8450416733939666,0.11734795326826508,0.36377002819263465,8640.0,8640.0,0.00129640000523068,1.0231815394945443e-12
netload_shape_value_update,val_august,validation,2025-08-24,0,0.0,1916.1332087280416,76191.91484413992,,,0.47335855239417657,17160.464761428564,17160.464761428564,0.0028827000060118735,7.958078640513122e-13
netload_shape_value_update,val_august,validation,2025-08-24,36,6.0,9661.687749100529,76191.91484413992,0.8407504883575394,0.004964711654367848,0.47335855239417657,16410.601044952375,16410.601044952375,0.002772400010144338,7.958078640513122e-13
netload_shape_value_update,val_august,validation,2025-08-24,72,12.0,9989.53420166032,76191.91484413992,0.8407504883575394,-0.03812129587024787,0.47335855239417657,9101.453138095236,9101.453138095236,0.0015798000094946474,7.105427357601002e-13
netload_shape_value_update,val_august,validation,2025-08-24,108,18.0,10800.0,76191.91484413992,0.8407504883575394,-0.05951394211945682,0.47335855239417657,8640.0,8640.0,0.0011785999813582748,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-25,0,0.0,2196.4236855798945,76097.89786362258,,,0.4731333772527767,17495.08042647619,17495.08042647619,0.002736099995672703,1.1652900866465643e-12
netload_shape_value_update,val_august,validation,2025-08-25,36,6.0,9974.8125,76097.89786362258,0.8418285822310322,-0.01714837234671629,0.4731333772527767,16734.91631714286,16734.91631714286,0.002702900004805997,8.526512829121202e-13
netload_shape_value_update,val_august,validation,2025-08-25,72,12.0,8762.129952725927,76097.89786362258,0.8418285822310322,0.10944284555709444,0.4731333772527767,9200.984776190475,9200.984776190475,0.0017152999935206026,8.526512829121202e-13
netload_shape_value_update,val_august,validation,2025-08-25,108,18.0,10800.0,76097.89786362258,0.8418285822310322,-0.04687882364902207,0.4731333772527767,8640.0,8640.0,0.0011415000190027058,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-26,0,0.0,2019.1870635026464,77463.8333301352,,,0.47449434585250755,17469.379217619044,17469.379217619044,0.0033090999932028353,9.094947017729282e-13
netload_shape_value_update,val_august,validation,2025-08-26,36,6.0,10011.102777777778,77463.8333301352,0.8423483617541451,-0.039788792775669046,0.47449434585250755,16717.34446542857,16717.34446542857,0.002647299988893792,9.094947017729282e-13
netload_shape_value_update,val_august,validation,2025-08-26,72,12.0,9593.309180740744,77463.8333301352,0.8423483617541451,-0.07700804671718059,0.47449434585250755,9357.573192857142,9357.573192857142,0.0019037000020034611,9.094947017729282e-13
netload_shape_value_update,val_august,validation,2025-08-26,108,18.0,10800.0,77463.8333301352,0.8423483617541451,0.0019731983947057774,0.47449434585250755,8640.0,8640.0,0.0009450000070501119,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-27,0,0.0,2289.7248573343923,76984.80180751321,,,0.4742721076214675,17632.547513238093,17632.547513238093,0.0026440999936312437,7.673861546209082e-13
netload_shape_value_update,val_august,validation,2025-08-27,36,6.0,9963.419444444444,76984.80180751321,0.8428840438924265,0.044947103348055406,0.4742721076214675,16887.824194666668,16887.824194666668,0.0023385999957099557,7.673861546209082e-13
netload_shape_value_update,val_august,validation,2025-08-27,72,12.0,8632.110463113226,76984.80180751321,0.8428840438924265,0.04126749985483702,0.4742721076214675,9394.267920952381,9394.267920952381,0.0017923999985214323,7.673861546209082e-13
netload_shape_value_update,val_august,validation,2025-08-27,108,18.0,10800.0,76984.80180751321,0.8428840438924265,-0.0839659416427927,0.4742721076214675,8640.0,8640.0,0.0011249999806750566,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-28,0,0.0,1885.1668969915356,76463.18450198119,,,0.4720117197151206,17573.33087257143,17573.33087257143,0.002497100009350106,1.2505552149377763e-12
netload_shape_value_update,val_august,validation,2025-08-28,36,6.0,9932.465740740741,76463.18450198119,0.8436918393794632,0.05374505075737246,0.4720117197151206,16796.76499190476,16796.76499190476,0.0024314000038430095,8.242295734817162e-13
netload_shape_value_update,val_august,validation,2025-08-28,72,12.0,5645.033932122751,76463.18450198119,0.8436918393794632,0.06759400850680547,0.4720117197151206,9342.116838952381,8148.631554291428,0.001790100010111928,8.242295734817162e-13
netload_shape_value_update,val_august,validation,2025-08-28,108,18.0,10800.0,76463.18450198119,0.8436918393794632,-0.031875987738557265,0.4720117197151206,8640.0,8640.0,0.0011049999739043415,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-29,0,0.0,1928.8909241407405,41128.838747800124,,,0.3663784432548899,10960.902530476193,10960.902530476193,0.0034157000191044062,9.094947017729282e-13
netload_shape_value_update,val_august,validation,2025-08-29,36,6.0,4482.613100321694,41128.838747800124,0.845519160489105,0.04058835310853992,0.3663784432548899,10544.119233333335,10544.119233333335,0.0025975000171456486,9.094947017729282e-13
netload_shape_value_update,val_august,validation,2025-08-29,72,12.0,10800.0,41128.838747800124,0.845519160489105,-0.05946333453058808,0.3663784432548899,8640.000000000002,8640.000000000002,0.001503700012108311,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-29,108,18.0,10800.0,41128.838747800124,0.845519160489105,0.1489202253637758,0.3663784432548899,8640.000000000002,8640.000000000002,0.0010864000068977475,6.821210263296962e-13
netload_shape_value_update,val_august,validation,2025-08-30,0,0.0,1784.4022373777766,41384.38355317108,,,0.36633339079298255,11111.960170571429,11111.960170571429,0.003339199989568442,8.810729923425242e-13
netload_shape_value_update,val_august,validation,2025-08-30,36,6.0,4096.343997791535,41384.38355317108,0.8434986841895445,-0.010013057646423684,0.36633339079298255,10691.951294285715,10691.951294285715,0.0027132999966852367,8.810729923425242e-13
netload_shape_value_update,val_august,validation,2025-08-30,72,12.0,10800.0,41384.38355317108,0.8434986841895445,-0.14480427669995913,0.36633339079298255,8640.0,8640.0,0.0020317000162322074,7.958078640513122e-13
netload_shape_value_update,val_august,validation,2025-08-30,108,18.0,10800.0,41384.38355317108,0.8434986841895445,0.11170208497628908,0.36633339079298255,8640.0,8640.0,0.0009935999987646937,7.958078640513122e-13
netload_shape_value_update,val_august,validation,2025-08-31,0,0.0,1574.0628858211644,78414.74288740623,,,0.47343848965122093,17965.536956666663,17965.536956666663,0.00234840001212433,8.415490526658687e-13
netload_shape_value_update,val_august,validation,2025-08-31,36,6.0,9940.621246243387,78414.74288740623,0.8471103739393415,0.022077542025629726,0.47343848965122093,17192.096078285715,17192.096078285715,0.002418099989881739,8.415490526658687e-13
netload_shape_value_update,val_august,validation,2025-08-31,72,12.0,8844.258785136512,78414.74288740623,0.8471103739393415,0.09590120486198905,0.47343848965122093,9325.536956666665,9325.536956666665,0.0020976999949198216,8.415490526658687e-13
netload_shape_value_update,val_august,validation,2025-08-31,108,18.0,10800.0,78414.74288740623,0.8471103739393415,-0.04966076707414957,0.47343848965122093,8640.0,8640.0,0.0010922000219579786,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-10,0,0.0,4786.2408636984155,67860.3791468054,,,0.45009372034925826,17496.01929895238,17496.01929895238,0.00323729999945499,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-10,36,6.0,9155.083944444445,67860.3791468054,0.8956879076299304,0.059525260801851276,0.45009372034925826,16017.943389904762,16017.943389904762,0.0022566999832633883,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-10,72,12.0,5947.779541354499,67860.3791468054,0.8956879076299304,0.060991788989176676,0.45009372034925826,8876.462964952381,8715.971584845716,0.002297400002134964,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-10,108,18.0,10800.0,67860.3791468054,0.8956879076299304,-0.02997029325462708,0.45009372034925826,8640.0,8640.0,0.001139200001489371,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-11,0,0.0,4596.088809841269,69292.72779655732,,,0.45032445268908555,17519.384674285713,17519.384674285713,0.0023363000073004514,8.952838470577262e-13
netload_shape_value_update,eval_september,evaluation,2025-09-11,36,6.0,9977.1625,69292.72779655732,0.8971752701944078,0.0017681111698627516,0.45032445268908555,16727.92288857143,16727.92288857143,0.0023858000058680773,8.952838470577262e-13
netload_shape_value_update,eval_september,evaluation,2025-09-11,72,12.0,8710.46606291323,69292.72779655732,0.8971752701944078,-0.04645176540714985,0.45032445268908555,8879.384674285713,8879.384674285713,0.0019180999952368438,8.952838470577262e-13
netload_shape_value_update,eval_september,evaluation,2025-09-11,108,18.0,10800.0,69292.72779655732,0.8971752701944078,-0.0853335713928498,0.45032445268908555,8640.0,8640.0,0.0009572000126354396,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-12,0,0.0,4802.587337518519,35255.18926909047,,,0.34777019110925417,12557.32860376667,12557.32860376667,0.0028883999912068248,7.958078640513122e-13
netload_shape_value_update,eval_september,evaluation,2025-09-12,36,6.0,5972.70168458201,35255.18926909047,0.8990345726835804,0.054483890022253734,0.34777019110925417,10849.363419428573,10849.363419428573,0.002812399994581938,7.958078640513122e-13
netload_shape_value_update,eval_september,evaluation,2025-09-12,72,12.0,10800.0,35255.18926909047,0.8990345726835804,-0.13295419269572115,0.34777019110925417,8640.000000000002,8640.000000000002,0.0012769000022672117,7.958078640513122e-13
netload_shape_value_update,eval_september,evaluation,2025-09-12,108,18.0,10800.0,35255.18926909047,0.8990345726835804,0.12098440986060965,0.34777019110925417,8640.000000000002,8640.000000000002,0.0012849000049754977,7.958078640513122e-13
netload_shape_value_update,eval_september,evaluation,2025-09-13,0,0.0,4872.584083026451,35509.83696918095,,,0.34559702880716503,12620.325674723805,12620.325674723805,0.0029137000092305243,8.739675649849232e-13
netload_shape_value_update,eval_september,evaluation,2025-09-13,36,6.0,6266.871480259258,35509.83696918095,0.8985957710130861,-0.0034929850473292,0.34559702880716503,10838.921475809522,10838.921475809522,0.0028341000142972916,8.739675649849232e-13
netload_shape_value_update,eval_september,evaluation,2025-09-13,72,12.0,10800.0,35509.83696918095,0.8985957710130861,-0.2143459031556284,0.34559702880716503,8640.0,8640.0,0.0012979000166524202,7.958078640513122e-13
netload_shape_value_update,eval_september,evaluation,2025-09-13,108,18.0,10800.0,35509.83696918095,0.8985957710130861,0.08272099158531332,0.34559702880716503,8640.0,8640.0,0.00134529999922961,7.958078640513122e-13
netload_shape_value_update,eval_september,evaluation,2025-09-14,0,0.0,5204.148125867726,68323.54110245031,,,0.44870023828177746,17559.38502142857,17559.38502142857,0.002978999982587993,1.0231815394945443e-12
netload_shape_value_update,eval_september,evaluation,2025-09-14,36,6.0,9957.916203703704,68323.54110245031,0.8995511741624336,0.005054556195626003,0.44870023828177746,16769.264223809525,16769.264223809525,0.0028030000103171915,8.526512829121202e-13
netload_shape_value_update,eval_september,evaluation,2025-09-14,72,12.0,6677.699796731218,68323.54110245031,0.8995511741624336,0.12319656091047848,0.44870023828177746,8919.38502142857,8919.38502142857,0.0014818999916315079,8.526512829121202e-13
netload_shape_value_update,eval_september,evaluation,2025-09-14,108,18.0,10800.0,68323.54110245031,0.8995511741624336,-0.05266257244946604,0.44870023828177746,8640.0,8640.0,0.0012556999863591045,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-15,0,0.0,4487.227906111115,67434.65243069135,,,0.44255707650528625,17508.005142857142,17508.005142857142,0.002839199994923547,7.105427357601002e-13
netload_shape_value_update,eval_september,evaluation,2025-09-15,36,6.0,9917.838677248677,67434.65243069135,0.9015559926131179,0.02913079218032133,0.44255707650528625,16714.05995238095,16714.05995238095,0.0033780999947339296,7.105427357601002e-13
netload_shape_value_update,eval_september,evaluation,2025-09-15,72,12.0,9193.910251073014,67434.65243069135,0.9015559926131179,-0.03277295899311239,0.44255707650528625,8868.005142857142,8868.005142857142,0.0019746999896597117,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-15,108,18.0,10800.0,67434.65243069135,0.9015559926131179,-0.0190257728923926,0.44255707650528625,8640.0,8640.0,0.0010974000033456832,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-16,0,0.0,3986.774659746033,67472.52043429276,,,0.4402509249084645,17485.06808142857,17485.068081428566,0.002457399998093024,7.958078640513122e-13
netload_shape_value_update,eval_september,evaluation,2025-09-16,36,6.0,9945.393055555556,67472.52043429276,0.9029766391792965,0.06166613441640156,0.4402509249084645,16699.389986190472,16699.389986190472,0.002276299986988306,7.673861546209082e-13
netload_shape_value_update,eval_september,evaluation,2025-09-16,72,12.0,7155.24711577778,67472.52043429276,0.9029766391792965,0.14179045269330104,0.4402509249084645,8845.06808142857,8845.06808142857,0.0021286999981384724,7.673861546209082e-13
netload_shape_value_update,eval_september,evaluation,2025-09-16,108,18.0,10800.0,67472.52043429276,0.9029766391792965,-0.050954780437277414,0.4402509249084645,8640.0,8640.0,0.0009444000024814159,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-17,0,0.0,3583.5142666084644,68723.97640009523,,,0.44000456434545193,17504.02625904762,17504.02625904762,0.002498699992429465,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-17,36,6.0,9894.684841269842,68723.97640009523,0.9048234562938836,0.047359748389838474,0.44000456434545193,16689.242616190477,16689.242616190477,0.0021489000064320862,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-17,72,12.0,5743.082986060315,68723.97640009523,0.9048234562938836,0.015398115069472917,0.44000456434545193,8864.02625904762,8378.525449579047,0.002138400013791397,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-17,108,18.0,10800.0,68723.97640009523,0.9048234562938836,-0.0950690436201036,0.44000456434545193,8640.0,8640.0,0.0012276000052224845,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-18,0,0.0,3671.113625460318,68750.67448494297,,,0.43742352861863215,17452.29762809524,17452.29762809524,0.002463699987856671,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-18,36,6.0,9911.150462962964,68750.67448494297,0.9056417410432477,0.04274984873829657,0.43742352861863215,16651.946544761904,16651.946544761904,0.002447500010021031,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-18,72,12.0,7247.548346040212,68750.67448494297,0.9056417410432477,0.08754677751458828,0.43742352861863215,8812.297628095239,8812.297628095239,0.0015730999875813723,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-18,108,18.0,10800.0,68750.67448494297,0.9056417410432477,-0.043275406387706106,0.43742352861863215,8640.0,8640.0,0.0013250999909359962,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-19,0,0.0,3584.4259127671953,35408.81224665491,,,0.33622964336999395,12182.550672380952,12182.550672380952,0.0027592999977059662,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-19,36,6.0,5791.273236555555,35408.81224665491,0.9069133097069341,0.06792538341152232,0.33622964336999395,11259.662918571428,11259.662918571428,0.002251600002637133,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-19,72,12.0,10800.0,35408.81224665491,0.9069133097069341,-0.06099055698651612,0.33622964336999395,8640.0,8640.0,0.0017476000066380948,3.410605131648481e-13
netload_shape_value_update,eval_september,evaluation,2025-09-19,108,18.0,10800.0,35408.81224665491,0.9069133097069341,0.10592353107611485,0.33622964336999395,8640.0,8640.0,0.0011501999979373068,3.410605131648481e-13
netload_shape_value_update,eval_september,evaluation,2025-09-20,0,0.0,4496.983348915345,34562.68968055261,,,0.33441074142681326,12118.863256571427,12118.863256571427,0.0030067999905440956,8.526512829121202e-13
netload_shape_value_update,eval_september,evaluation,2025-09-20,36,6.0,5909.26312872487,34562.68968055261,0.9052422398850671,0.06163360478487978,0.33441074142681326,11195.307415619047,11195.307415619047,0.00247869998565875,8.526512829121202e-13
netload_shape_value_update,eval_september,evaluation,2025-09-20,72,12.0,10800.0,34562.68968055261,0.9052422398850671,-0.09751972728451802,0.33441074142681326,8639.999999999998,8639.999999999998,0.001285900012589991,4.547473508864641e-13
netload_shape_value_update,eval_september,evaluation,2025-09-20,108,18.0,10800.0,34562.68968055261,0.9052422398850671,0.10655378227556356,0.33441074142681326,8639.999999999998,8639.999999999998,0.001625500008231029,4.547473508864641e-13
netload_shape_value_update,eval_september,evaluation,2025-09-21,0,0.0,4610.873304386244,70845.60734687714,,,0.43864686638477873,17637.995444095235,17637.995444095235,0.0030756000196561217,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-21,36,6.0,9915.97962962963,70845.60734687714,0.9043133849797867,-0.019357890418837287,0.43864686638477873,16835.22267028571,16835.22267028571,0.002623800013680011,7.815970093361102e-13
netload_shape_value_update,eval_september,evaluation,2025-09-21,72,12.0,10423.683796726984,70845.60734687714,0.9043133849797867,0.12807099268392153,0.43864686638477873,8937.306228571428,8937.306228571428,0.0014718000020366162,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-21,108,18.0,10800.0,70845.60734687714,0.9043133849797867,-0.08878396936813915,0.43864686638477873,8640.0,8640.0,0.0011426999990362674,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-22,0,0.0,3822.106488999998,68842.22145939565,,,0.43102840278155596,17456.431704761904,17456.431704761904,0.003115500003332272,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-22,36,6.0,9933.927777777779,68842.22145939565,0.9054655982531451,-0.023457228431372212,0.43102840278155596,16635.038942857143,16635.038942857143,0.002665900014108047,8.881784197001252e-13
netload_shape_value_update,eval_september,evaluation,2025-09-22,72,12.0,8851.880500826457,68842.22145939565,0.9054655982531451,0.05213252857821138,0.43102840278155596,8816.431704761904,8816.431704761904,0.0019055000157095492,8.881784197001252e-13
netload_shape_value_update,eval_september,evaluation,2025-09-22,108,18.0,10800.0,68842.22145939565,0.9054655982531451,-0.05257697458469024,0.43102840278155596,8640.0,8640.0,0.0012108000228181481,6.821210263296962e-13
netload_shape_value_update,eval_september,evaluation,2025-09-23,0,0.0,2889.0253054285704,70776.06237700881,,,0.4311377527230884,17456.522458571428,17456.522458571428,0.0033257000031881034,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-23,36,6.0,9921.52962962963,70776.06237700881,0.9063859387704087,0.07454971647468067,0.4311377527230884,16659.83451809524,16659.83451809524,0.002456799993524328,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-23,72,12.0,7658.094881223283,70776.06237700881,0.9063859387704087,0.007136692465625594,0.4311377527230884,8816.522458571428,8816.522458571428,0.0016108000127132982,9.094947017729282e-13
netload_shape_value_update,eval_september,evaluation,2025-09-23,108,18.0,10800.0,70776.06237700881,0.9063859387704087,-0.11761370877344213,0.4311377527230884,8640.0,8640.0,0.0012519000156316906,6.821210263296962e-13
netload_shape_value_update,eval_december,evaluation,2025-12-08,0,0.0,1451.3861965089911,96764.52389095355,,,0.44121166795745875,19378.498228761906,19378.498228761906,0.0025147999986074865,9.663381206337363e-13
netload_shape_value_update,eval_december,evaluation,2025-12-08,36,6.0,10800.0,96764.52389095355,0.8705078825053477,-0.038046776119388115,0.44121166795745875,19378.498228761906,19378.498228761906,0.002289399999426678,9.663381206337363e-13
netload_shape_value_update,eval_december,evaluation,2025-12-08,72,12.0,8045.616964007405,96764.52389095355,0.8705078825053477,0.15192574213566323,0.44121166795745875,10738.498228761904,10738.498228761904,0.002371800015680492,9.663381206337363e-13
netload_shape_value_update,eval_december,evaluation,2025-12-08,108,18.0,10800.0,96764.52389095355,0.8705078825053477,-0.12789700089021383,0.44121166795745875,8640.0,8640.0,0.000974299997324124,6.821210263296962e-13
netload_shape_value_update,eval_december,evaluation,2025-12-09,0,0.0,1928.8049120613766,96611.10718190004,,,0.4424724857288576,19440.0,19439.999999999996,0.002445999998599291,7.958078640513122e-13
netload_shape_value_update,eval_december,evaluation,2025-12-09,36,6.0,10800.0,96611.10718190004,0.8711521057223189,-0.020680408724792043,0.4424724857288576,19439.999999999996,19439.999999999996,0.0022840000165160745,9.094947017729282e-13
netload_shape_value_update,eval_december,evaluation,2025-12-09,72,12.0,7682.090876541797,96611.10718190004,0.8711521057223189,0.04474372774587043,0.4424724857288576,10799.999999999998,10799.999999999998,0.0019400999881327152,9.094947017729282e-13
netload_shape_value_update,eval_december,evaluation,2025-12-09,108,18.0,10800.0,96611.10718190004,0.8711521057223189,-0.07774830734301408,0.4424724857288576,8640.0,8640.0,0.0010121999948751181,4.547473508864641e-13
netload_shape_value_update,eval_december,evaluation,2025-12-10,0,0.0,1731.3899889449742,96808.21702821869,,,0.44280779944407983,19532.785650761907,19532.785650761907,0.002709699998376891,9.094947017729282e-13
netload_shape_value_update,eval_december,evaluation,2025-12-10,36,6.0,10800.0,96808.21702821869,0.8714782602785756,-0.04786804076511819,0.44280779944407983,19532.785650761907,19532.785650761907,0.00217800002428703,7.389644451905042e-13
netload_shape_value_update,eval_december,evaluation,2025-12-10,72,12.0,7884.347296794705,96808.21702821869,0.8714782602785756,0.12764242944784576,0.44280779944407983,10892.785650761905,10892.785650761905,0.001989299984415993,9.094947017729282e-13
netload_shape_value_update,eval_december,evaluation,2025-12-10,108,18.0,10800.0,96808.21702821869,0.8714782602785756,-0.14943999323380686,0.44280779944407983,8640.0,8640.0,0.0009512999968137592,6.821210263296962e-13
netload_shape_value_update,eval_december,evaluation,2025-12-11,0,0.0,1752.1957227788373,97194.2822582328,,,0.4439541264398104,19523.900056952378,19523.900056952378,0.002538600005209446,6.821210263296962e-13
netload_shape_value_update,eval_december,evaluation,2025-12-11,36,6.0,10800.0,97194.2822582328,0.8707223408267744,-0.04089732251010725,0.4439541264398104,19523.900056952378,19523.900056952378,0.0027256000030320138,6.821210263296962e-13
netload_shape_value_update,eval_december,evaluation,2025-12-11,72,12.0,7675.350711829631,97194.2822582328,0.8707223408267744,0.1619603817877956,0.4439541264398104,10883.90005695238,10883.90005695238,0.0028834999829996377,6.821210263296962e-13
netload_shape_value_update,eval_december,evaluation,2025-12-11,108,18.0,10800.0,97194.2822582328,0.8707223408267744,-0.12196357425381232,0.4439541264398104,8639.999999999998,8639.999999999998,0.0011744000075850636,6.821210263296962e-13
netload_shape_value_update,eval_december,evaluation,2025-12-12,0,0.0,1888.8651182836002,50902.90489825514,,,0.3407937469179247,17486.36041533333,17486.36041533333,0.002574099984485656,7.958078640513122e-13
netload_shape_value_update,eval_december,evaluation,2025-12-12,36,6.0,10205.366666666667,50902.90489825514,0.8684480438453758,0.025795683486036114,0.3407937469179247,16913.449977047618,16913.449977047618,0.002264500013552606,6.821210263296962e-13
