plan_kwh,load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,plan_cost,emergency_cost,total_cost,strategy,date,forecast_load_kwh,forecast_pv_kwh,margin_kwh,history_last_date
802.4958428571427,1079.3658,918.0123833333333,7323.880422857143,7900.908606428571,641.142426190476,0.0,918.0123833333333,161.3534166666667,0.0,641.142426190476,0.0,0.0,0.0,76,0.5682,455.9781379114285,0.0,455.9781379114285,warmup,2025-01-23,969.8530357142855,1000.690526190476,0.0,2025-01-22
11.518809523809637,1116.9216666666666,907.2624999999999,7900.908606428571,7680.752654047619,0.0,198.14035714285706,907.2624999999999,11.518809523809637,0.0,0.0,0.0,0.0,0.0,77,0.8279,9.536422404761998,0.0,9.536422404761998,warmup,2025-01-23,994.2795238095239,982.7607142857142,0.0,2025-01-22
19.19400714285723,1149.9257833333331,903.1456166666667,7680.752654047619,7427.879143465609,0.0,227.58615952380921,903.1456166666667,19.19400714285723,0.0,0.0,0.0,0.0,0.0,78,0.8636,16.575944568571504,0.0,16.575944568571504,warmup,2025-01-23,992.2921547619047,973.0981476190475,0.0,2025-01-22
30.666057142857085,1130.59115,885.5679499999999,7427.879143465609,7189.704540291005,0.0,214.357142857143,885.5679499999999,30.666057142857085,0.0,0.0,0.0,0.0,0.0,79,0.8416,25.80855369142852,0.0,25.80855369142852,warmup,2025-01-23,980.4294976190475,949.7634404761905,0.0,2025-01-22
62.27065476190478,1083.6083333333331,855.64375,7189.704540291005,7005.600175211641,0.0,165.6939285714284,855.64375,62.27065476190478,0.0,0.0,0.0,0.0,0.0,80,0.8618,53.66485027380954,0.0,53.66485027380954,warmup,2025-01-23,974.6519047619046,912.3812499999998,0.0,2025-01-22
93.82768333333331,1079.7791333333332,835.1390333333334,7005.600175211641,6838.030823359789,0.0,150.81241666666654,835.1390333333334,93.82768333333331,0.0,0.0,0.0,0.0,0.0,81,0.8623,80.90761133833331,0.0,80.90761133833331,warmup,2025-01-23,976.3265928571428,882.4989095238095,0.0,2025-01-22
-0.0,1084.6209166666665,814.8970666666667,6838.030823359789,6538.337656693122,0.0,269.72384999999986,814.8970666666667,-0.0,0.0,0.0,0.0,0.0,0.0,82,0.9026,-0.0,0.0,0.0,warmup,2025-01-23,983.6814452380951,854.9729761904761,0.0,2025-01-22
-0.0,1089.6483333333333,792.39375,6538.337656693122,6208.054786322751,0.0,297.25458333333336,792.39375,-0.0,0.0,0.0,0.0,0.0,0.0,83,0.9754,-0.0,0.0,0.0,warmup,2025-01-23,984.4388095238094,819.9651785714286,0.0,2025-01-22
-0.0,1117.0901833333332,773.11915,6208.054786322751,5825.864749285714,0.0,343.97103333333325,773.11915,-0.0,0.0,0.0,0.0,0.0,0.0,84,1.0002,-0.0,0.0,0.0,warmup,2025-01-23,966.1332095238093,774.5605023809522,0.0,2025-01-22
-0.0,1103.8877,737.3382166666667,5825.864749285714,5418.5875455820105,0.0,366.54948333333334,737.3382166666667,-0.0,0.0,0.0,0.0,0.0,0.0,85,0.9978,-0.0,0.0,0.0,warmup,2025-01-23,953.8788761904761,733.7687523809525,0.0,2025-01-22
-0.0,1063.7849999999999,691.2937499999999,5418.5875455820105,5004.708378915344,0.0,372.4912499999999,691.2937499999999,-0.0,0.0,0.0,0.0,0.0,0.0,86,1.0271,-0.0,0.0,0.0,warmup,2025-01-23,955.8249999999998,703.4375,0.0,2025-01-22
-0.0,1076.4231,659.5374833333333,5004.708378915344,4541.502138174603,0.0,416.8856166666667,659.5374833333333,-0.0,0.0,0.0,0.0,0.0,0.0,87,1.0906,-0.0,0.0,0.0,warmup,2025-01-23,956.5873,675.0696428571428,0.0,2025-01-22
-0.0,1092.6733166666666,612.1771,4541.502138174603,4007.617452989418,0.0,480.49621666666656,612.1771,-0.0,0.0,0.0,0.0,0.0,0.0,88,0.9376,-0.0,0.0,0.0,warmup,2025-01-23,952.8031714285714,637.8160833333333,0.0,2025-01-22
1191.1610714285712,1086.4833333333331,553.175,4007.617452989418,4599.684917275132,657.852738095238,0.0,553.175,533.3083333333332,0.0,657.852738095238,0.0,0.0,0.0,89,0.6694,797.3632212142855,0.0,797.3632212142855,warmup,2025-01-23,950.815238095238,592.9875000000001,0.0,2025-01-22
1240.3332928571426,1079.7946499999998,519.2198166666667,4599.684917275132,5211.46753084656,679.7584595238095,0.0,519.2198166666667,560.5748333333331,0.0,679.7584595238095,0.0,0.0,0.0,90,0.66,818.6199732857142,0.0,818.6199732857142,warmup,2025-01-23,956.2279238095236,549.2279642857142,0.0,2025-01-22
704.1678955614314,1062.6083166666667,487.6175833333333,5211.46753084656,5327.726976851848,129.17716222809793,0.0,487.6175833333333,574.9907333333334,0.0,129.17716222809793,0.0,0.0,0.0,91,0.7217,508.197970226685,0.0,508.197970226685,warmup,2025-01-23,947.652630952381,495.03680476190465,0.0,2025-01-22
498.64077380952375,1050.4016666666666,443.09375,5327.726976851848,5206.985707010578,0.0,108.66714285714289,443.09375,498.64077380952375,0.0,0.0,0.0,0.0,0.0,92,0.7308,364.40667749999994,0.0,364.40667749999994,warmup,2025-01-23,933.1773809523809,434.5366071428571,0.0,2025-01-22
555.1756166666664,1072.0037499999999,394.4701,5206.985707010578,5071.032336640208,0.0,122.35803333333342,394.4701,555.1756166666664,0.0,0.0,0.0,0.0,0.0,93,0.7534,418.26930959666646,0.0,418.26930959666646,warmup,2025-01-23,941.4732309523807,386.29761428571425,0.0,2025-01-22
596.5076428571429,1076.1403666666665,354.89006666666666,5071.032336640208,4932.429384259256,0.0,124.74265714285707,354.89006666666666,596.5076428571429,0.0,0.0,0.0,0.0,0.0,94,0.7823,466.64792900714286,0.0,466.64792900714286,warmup,2025-01-23,940.2178119047619,343.710169047619,0.0,2025-01-22
624.9871428571428,1055.1166666666666,317.83124999999995,4932.429384259256,4807.653524470897,0.0,112.29827380952383,317.83124999999995,624.9871428571428,0.0,0.0,0.0,0.0,0.0,95,0.8055,503.4271435714285,0.0,503.4271435714285,warmup,2025-01-23,923.6549999999999,298.6678571428571,0.0,2025-01-22
670.6319047619047,1053.5668166666665,264.2705833333333,4807.653524470897,4675.804270502643,0.0,118.66432857142843,264.2705833333333,670.6319047619047,0.0,0.0,0.0,0.0,0.0,96,0.8271,554.6796484285713,0.0,554.6796484285713,warmup,2025-01-23,920.134738095238,249.5028333333333,0.0,2025-01-22
725.5873714285715,1069.0150666666666,206.73476666666664,4675.804270502643,4523.923238756612,0.0,136.6929285714284,206.73476666666664,725.5873714285715,0.0,0.0,0.0,0.0,0.0,97,0.8519,618.12788172,0.0,618.12788172,warmup,2025-01-23,925.684180952381,200.0968095238095,0.0,2025-01-22
776.7672619047619,1074.955,156.0625,4523.923238756612,4366.00630753968,0.0,142.12523809523805,156.0625,776.7672619047619,0.0,0.0,0.0,0.0,0.0,98,0.8791,682.8560999404762,0.0,682.8560999404762,warmup,2025-01-23,930.2119047619047,153.44464285714284,0.0,2025-01-22
816.1700571428571,1053.2505166666665,112.03448333333333,4366.00630753968,4227.066333994707,0.0,125.04597619047604,112.03448333333333,816.1700571428571,0.0,0.0,0.0,0.0,0.0,99,0.9024,736.5118595657142,0.0,736.5118595657142,warmup,2025-01-23,925.4619238095238,109.29186666666666,0.0,2025-01-22
838.1157666666666,1061.3620666666666,69.76148333333333,4227.066333994707,4056.5276488095215,0.0,153.4848166666667,69.76148333333333,838.1157666666666,0.0,0.0,0.0,0.0,0.0,100,0.9163,767.9654769966666,0.0,767.9654769966666,warmup,2025-01-23,901.8947619047618,63.77899523809523,0.0,2025-01-22
850.2575595238093,1082.8383333333331,31.46875,4056.5276488095215,3833.069844576717,0.0,201.11202380952386,31.46875,850.2575595238093,0.0,0.0,0.0,0.0,0.0,101,0.9264,787.6786031428569,0.0,787.6786031428569,warmup,2025-01-23,874.1709523809521,23.91339285714286,0.0,2025-01-22
865.6103357142856,1045.3176666666666,6.297366666666666,3833.069844576717,3640.392106481479,0.0,173.4099642857143,6.297366666666666,865.6103357142856,0.0,0.0,0.0,0.0,0.0,102,0.9462,819.0404996528571,0.0,819.0404996528571,warmup,2025-01-23,869.3958166666665,3.785480952380952,0.0,2025-01-22
867.8498404761904,1021.4821666666667,0.0,3640.392106481479,3469.6895218253944,0.0,153.6323261904763,0.0,867.8498404761904,0.0,0.0,0.0,0.0,0.0,103,0.9742,845.4593145919047,0.0,845.4593145919047,warmup,2025-01-23,867.8498404761904,0.0,0.0,2025-01-22
873.9209523809524,1051.5483333333332,0.0,3469.6895218253944,3272.325765211638,0.0,177.6273809523808,0.0,873.9209523809524,0.0,0.0,0.0,0.0,0.0,104,0.9862,861.8608432380952,0.0,861.8608432380952,warmup,2025-01-23,873.9209523809524,0.0,0.0,2025-01-22
893.1759285714287,1076.3011833333333,0.36845,3272.325765211638,3069.262648809522,0.0,182.75680476190462,0.36845,893.1759285714287,0.0,0.0,0.0,0.0,0.0,105,0.976,871.7397062857144,0.0,871.7397062857144,warmup,2025-01-23,893.3841261904763,0.20819761904761905,0.0,2025-01-22
802.5032190476189,930.6285833333333,0.0,3069.262648809522,2926.901132936506,0.0,128.12536428571434,0.0,802.5032190476189,0.0,0.0,0.0,0.0,0.0,106,1.0742,862.0489579009522,0.0,862.0489579009522,warmup,2025-01-23,802.5032190476189,0.0,0.0,2025-01-22
655.7609523809524,715.7516666666667,0.0,2926.901132936506,2860.244783730157,0.0,59.99071428571426,0.0,655.7609523809524,0.0,0.0,0.0,0.0,0.0,107,1.2313,807.4384606666667,0.0,807.4384606666667,warmup,2025-01-23,655.7609523809524,0.0,0.0,2025-01-22
-0.0,709.9707333333333,0.02645,2860.244783730157,2071.4178022486753,0.0,709.9442833333334,0.02645,-0.0,0.0,0.0,0.0,0.0,0.0,108,1.2561,-0.0,0.0,0.0,warmup,2025-01-23,643.2383928571427,0.014945238095238095,0.0,2025-01-22
658.8759928571427,740.3571333333332,0.0,2071.4178022486753,1980.8832017195748,0.0,81.48114047619049,0.0,658.8759928571427,0.0,0.0,0.0,0.0,0.0,109,1.2447,820.1029483092855,0.0,820.1029483092855,warmup,2025-01-23,658.8759928571427,0.0,0.0,2025-01-22
526.6957547619061,714.0466666666666,0.0,1980.8832017195748,1772.7155218253965,0.0,187.35091190476055,0.0,526.6957547619061,0.0,0.0,0.0,0.0,0.0,110,1.2545,660.7398243488111,0.0,660.7398243488111,warmup,2025-01-23,643.995238095238,0.0,0.0,2025-01-22
647.5621119047618,712.4603,0.0019,1772.7155218253965,1700.6085350529097,0.0,64.89628809523822,0.0019,647.5621119047618,0.0,0.0,0.0,0.0,0.0,111,1.2522,810.8772765271426,0.0,810.8772765271426,warmup,2025-01-23,647.5631857142856,0.0010738095238095238,0.0,2025-01-22
-0.0,729.4405333333334,0.0,1700.6085350529097,1200.0,0.0,450.54768154761877,0.0,-0.0,0.0,0.0,0.0,0.0,278.89285178571464,112,1.2881,-0.0,1796.2094119258952,1796.2094119258952,warmup,2025-01-23,655.0422404761905,0.0,0.0,2025-01-22
-0.0,725.7783333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,725.7783333333333,113,1.3466,-0.0,4886.665518333333,4886.665518333333,warmup,2025-01-23,654.0466666666667,0.0,0.0,2025-01-22
-0.0,680.5161666666667,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,680.5161666666667,114,1.3523,-0.0,4601.310060916667,4601.310060916667,warmup,2025-01-23,651.8221309523809,0.0,0.0,2025-01-22
-0.0,677.2218333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,677.2218333333333,115,1.3445,-0.0,4552.623774583333,4552.623774583333,warmup,2025-01-23,655.9782738095238,0.0,0.0,2025-01-22
-0.0,723.5666666666666,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,723.5666666666666,116,1.3483,-0.0,4877.924683333333,4877.924683333333,warmup,2025-01-23,660.1085714285713,0.0,0.0,2025-01-22
-0.0,744.2851,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,744.2851,117,1.349,-0.0,5020.2029995,5020.2029995,warmup,2025-01-23,652.4168428571428,0.0,0.0,2025-01-22
-0.0,740.8114333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,740.8114333333333,118,1.3473,-0.0,4990.476220649999,4990.476220649999,warmup,2025-01-23,653.763130952381,0.0,0.0,2025-01-22
-0.0,733.5283333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,733.5283333333333,119,1.3482,-0.0,4944.714495,4944.714495,warmup,2025-01-23,662.3447619047619,0.0,0.0,2025-01-22
-0.0,736.0074333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,736.0074333333333,120,1.3513,-0.0,4972.834223316667,4972.834223316667,warmup,2025-01-23,655.818669047619,0.0,0.0,2025-01-22
-0.0,740.5466333333334,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,740.5466333333334,121,1.34,-0.0,4961.662443333334,4961.662443333334,warmup,2025-01-23,652.6361952380952,0.0,0.0,2025-01-22
-0.0,747.2216666666666,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,747.2216666666666,122,1.3489,-0.0,5039.636530833333,5039.636530833333,warmup,2025-01-23,659.9080952380953,0.0,0.0,2025-01-22
-0.0,762.4862166666667,0.0,1200.0,1200.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,762.4862166666667,123,1.3952,-0.0,5319.103847466667,5319.103847466667,warmup,2025-01-23,665.5914904761904,0.0,0.0,2025-01-22
668.6350238095238,766.8942666666667,0.0,1200.0,1200.0,0.0,0.0,0.0,668.6350238095238,0.0,0.0,0.0,0.0,98.25924285714291,124,1.2226,817.4731801095237,600.6587515857145,1418.131931695238,warmup,2025-01-23,668.6350238095238,0.0,0.0,2025-01-22
672.967380952381,755.175,0.0,1200.0,1200.0,0.0,0.0,0.0,672.967380952381,0.0,0.0,0.0,0.0,82.207619047619,125,0.9332,628.0131599047619,383.5807504761903,1011.5939103809521,warmup,2025-01-23,672.967380952381,0.0,0.0,2025-01-22
679.1393238095237,742.83965,0.0,1200.0,1200.0,0.0,0.0,0.0,679.1393238095237,0.0,0.0,0.0,0.0,63.70032619047629,126,0.9068,615.8435388304762,288.8172789476195,904.6608177780956,warmup,2025-01-23,679.1393238095237,0.0,0.0,2025-01-22
668.3489023809523,744.6625166666665,0.0,1200.0,1200.0,0.0,0.0,0.0,668.3489023809523,0.0,0.0,0.0,0.0,76.31361428571427,127,0.9371,626.3097564211904,357.56743973571423,983.8771961569046,warmup,2025-01-23,668.3489023809523,0.0,0.0,2025-01-22
665.2995238095237,759.3249999999999,0.0,1200.0,1200.0,0.0,0.0,0.0,665.2995238095237,0.0,0.0,0.0,0.0,94.02547619047618,128,0.9371,623.4521837619047,440.5563686904762,1064.0085524523809,warmup,2025-01-23,665.2995238095237,0.0,0.0,2025-01-22
699.5279619047618,760.3273833333333,0.0,1200.0,1200.0,0.0,0.0,0.0,699.5279619047618,0.0,0.0,0.0,0.0,60.79942142857146,129,0.9871,690.5040511961904,300.07554446071447,990.5795956569049,warmup,2025-01-23,699.5279619047618,0.0,0.0,2025-01-22
635.8462928571428,687.9770333333332,0.0,1200.0,1200.0,0.0,0.0,0.0,635.8462928571428,0.0,0.0,0.0,0.0,52.130740476190454,130,0.7764,493.67106177428565,202.37153452857132,696.042596302857,warmup,2025-01-23,635.8462928571428,0.0,0.0,2025-01-22
1344.6197619047618,583.9083333333333,0.0,1200.0,1884.6402857142857,760.7114285714285,0.0,0.0,583.9083333333333,0.0,760.7114285714285,0.0,0.0,0.0,131,0.4209,565.9504577857142,0.0,565.9504577857142,warmup,2025-01-23,511.2864285714286,0.0,0.0,2025-01-22
1341.5538880952379,562.41395,0.0,1884.6402857142857,2585.8662299999996,779.1399380952379,0.0,0.0,562.41395,0.0,779.1399380952379,0.0,0.0,0.0,132,0.3859,517.7056454159523,0.0,517.7056454159523,warmup,2025-01-23,508.2205547619047,0.0,0.0,2025-01-22
538.6894904761904,590.9875166666666,0.0,2585.8662299999996,2527.7573120105817,0.0,52.29802619047621,0.0,538.6894904761904,0.0,0.0,0.0,0.0,0.0,133,0.4368,235.29956943999997,0.0,235.29956943999997,warmup,2025-01-23,538.6894904761904,0.0,0.0,2025-01-22
1369.9861904761901,607.8633333333332,0.0,2527.7573120105817,3213.667883439153,762.1228571428569,0.0,0.0,607.8633333333332,0.0,762.1228571428569,0.0,0.0,0.0,134,0.4198,575.1202027619046,0.0,575.1202027619046,warmup,2025-01-23,536.652857142857,0.0,0.0,2025-01-22
1359.6865523809524,582.06035,0.0,3213.667883439153,3913.5314655820102,777.6262023809525,0.0,0.0,582.06035,0.0,777.6262023809525,0.0,0.0,0.0,135,0.4186,569.1647908266667,0.0,569.1647908266667,warmup,2025-01-23,526.3532190476191,0.0,0.0,2025-01-22
525.1750976190476,568.1048833333333,0.0,3913.5314655820102,3865.8317036772482,0.0,42.929785714285686,0.0,525.1750976190476,0.0,0.0,0.0,0.0,0.0,136,0.4241,222.72675890023808,0.0,222.72675890023808,warmup,2025-01-23,525.1750976190476,0.0,0.0,2025-01-22
1367.925714285714,572.2233333333334,0.0,3865.8317036772482,4581.9638465343905,795.7023809523807,0.0,0.0,572.2233333333334,0.0,795.7023809523807,0.0,0.0,0.0,137,0.4237,579.5901251428571,0.0,579.5901251428571,warmup,2025-01-23,534.592380952381,0.0,0.0,2025-01-22
543.8693000000001,553.6918333333333,0.0,4581.9638465343905,4571.049920608465,0.0,9.82253333333324,0.0,543.8693000000001,0.0,0.0,0.0,0.0,0.0,138,0.4248,231.03567864000004,0.0,231.03567864000004,warmup,2025-01-23,543.8693000000001,0.0,0.0,2025-01-22
546.5009976190476,559.6259666666666,0.0,4571.049920608465,4556.4666216666665,0.0,13.12496904761906,0.0,546.5009976190476,0.0,0.0,0.0,0.0,0.0,139,0.424,231.71642299047616,0.0,231.71642299047616,warmup,2025-01-23,546.5009976190476,0.0,0.0,2025-01-22
1377.8569047619046,598.7416666666666,0.0,4556.4666216666665,5257.670335952381,779.115238095238,0.0,0.0,598.7416666666666,0.0,779.115238095238,0.0,0.0,0.0,140,0.422,581.4556138095237,0.0,581.4556138095237,warmup,2025-01-23,544.5235714285714,0.0,0.0,2025-01-22
879.7390785714285,616.1648666666666,0.0,5257.670335952381,5494.8871266666665,263.5742119047619,0.0,0.0,616.1648666666666,0.0,263.5742119047619,0.0,0.0,0.0,141,0.424,373.00936931428566,0.0,373.00936931428566,warmup,2025-01-23,546.4057452380952,0.0,0.0,2025-01-22
556.3215380952381,551.6382166666666,0.0,5494.8871266666665,5499.102115952381,4.683321428571503,0.0,0.0,551.6382166666666,0.0,4.683321428571503,0.0,0.0,0.0,142,0.4271,237.6049289204762,0.0,237.6049289204762,warmup,2025-01-23,556.3215380952381,0.0,0.0,2025-01-22
562.000238095238,446.16166666666663,0.0,5499.102115952381,5603.356830238095,115.83857142857141,0.0,0.0,446.16166666666663,0.0,115.83857142857141,0.0,0.0,0.0,143,0.4276,240.31130180952377,0.0,240.31130180952377,warmup,2025-01-23,562.000238095238,0.0,0.0,2025-01-22
1381.7784428571426,409.1426666666667,0.0,5603.356830238095,6353.356830238095,833.3333333333333,0.0,0.0,409.1426666666667,0.0,833.3333333333333,0.0,139.30244285714275,0.0,0,0.4248,586.9794825257142,0.0,586.9794825257142,warmup,2025-01-24,548.4451095238095,0.0,0.0,2025-01-23
1382.3382928571427,417.1940333333333,0.0,6353.356830238095,7103.356830238095,833.3333333333333,0.0,0.0,417.1940333333333,0.0,833.3333333333333,0.0,131.81092619047615,0.0,1,0.4245,586.8026053178571,0.0,586.8026053178571,warmup,2025-01-24,549.0049595238096,0.0,0.0,2025-01-23
1399.117619047619,442.20333333333326,0.0,7103.356830238095,7853.356830238095,833.3333333333333,0.0,0.0,442.20333333333326,0.0,833.3333333333333,0.0,123.58095238095245,0.0,2,0.4269,597.2833115714285,0.0,597.2833115714285,warmup,2025-01-24,565.7842857142857,0.0,0.0,2025-01-23
1402.7104642857144,476.71183333333335,0.0,7853.356830238095,8603.356830238095,833.3333333333333,0.0,0.0,476.71183333333335,0.0,833.3333333333333,0.0,92.6652976190478,0.0,3,0.4272,599.2379103428572,0.0,599.2379103428572,warmup,2025-01-24,569.377130952381,0.0,0.0,2025-01-23
1410.3831999999998,480.13221666666664,0.0,8603.356830238095,9353.356830238095,833.3333333333333,0.0,0.0,480.13221666666664,0.0,833.3333333333333,0.0,96.91764999999987,0.0,4,0.4271,602.3746647199998,0.0,602.3746647199998,warmup,2025-01-24,577.0498666666666,0.0,0.0,2025-01-23
589.0761904761904,463.12166666666667,0.0,9353.356830238095,9466.715901666666,125.95452380952372,0.0,0.0,463.12166666666667,0.0,125.95452380952372,0.0,0.0,0.0,5,0.4285,252.41914761904758,0.0,252.41914761904758,warmup,2025-01-24,589.0761904761904,0.0,0.0,2025-01-23
585.884188095238,473.89806666666664,0.0,9466.715901666666,9567.50341095238,111.98612142857132,0.0,0.0,473.89806666666664,0.0,111.98612142857132,0.0,0.0,0.0,6,0.4311,252.57467348785707,0.0,252.57467348785707,warmup,2025-01-24,585.884188095238,0.0,0.0,2025-01-23
584.1398357142857,474.1392166666667,0.0,9567.50341095238,9666.503968095238,110.00061904761901,0.0,0.0,474.1392166666667,0.0,110.00061904761901,0.0,0.0,0.0,7,0.4302,251.29695732428573,0.0,251.29695732428573,warmup,2025-01-24,584.1398357142857,0.0,0.0,2025-01-23
1362.6705854497352,462.925,0.0,9666.503968095238,10416.503968095238,833.3333333333333,0.0,0.0,462.925,0.0,833.3333333333333,0.0,66.41225211640199,0.0,8,0.4279,583.0867435139417,0.0,583.0867435139417,warmup,2025-01-24,588.6226190476191,0.0,0.0,2025-01-23
588.9465619047618,479.93416666666667,0.0,10416.503968095238,10514.615123809523,109.01239523809511,0.0,0.0,479.93416666666667,0.0,109.01239523809511,0.0,0.0,0.0,9,0.4312,253.95375749333328,0.0,253.95375749333328,warmup,2025-01-24,588.9465619047618,0.0,0.0,2025-01-23
598.0425904761904,490.7048666666667,0.0,10514.615123809523,10611.219075238094,107.33772380952371,0.0,0.0,490.7048666666667,0.0,107.33772380952371,0.0,0.0,0.0,10,0.4333,259.1318544533333,0.0,259.1318544533333,warmup,2025-01-24,598.0425904761904,0.0,0.0,2025-01-23
610.1997619047619,492.61833333333334,0.0,10611.219075238094,10717.042360952379,117.58142857142855,0.0,0.0,492.61833333333334,0.0,117.58142857142855,0.0,0.0,0.0,11,0.4311,263.05711735714283,0.0,263.05711735714283,warmup,2025-01-24,610.1997619047619,0.0,0.0,2025-01-23
605.3507785714285,515.7566833333333,0.0,10717.042360952379,10797.677046666664,89.59409523809518,0.0,0.0,515.7566833333333,0.0,89.59409523809518,0.0,0.0,0.0,12,0.4293,259.87708924071427,0.0,259.87708924071427,warmup,2025-01-24,605.3507785714285,0.0,0.0,2025-01-23
603.6422476190476,519.7063333333333,0.0,10797.677046666664,10800.0,2.5810592592622723,0.0,0.0,519.7063333333333,0.0,2.5810592592622723,0.0,81.35485502645199,0.0,13,0.4324,261.0149078704762,0.0,261.0149078704762,warmup,2025-01-24,603.6422476190476,0.0,0.0,2025-01-23
608.7033333333333,510.42999999999995,0.0,10800.0,10800.0,0.0,0.0,0.0,510.42999999999995,0.0,0.0,0.0,98.27333333333331,0.0,14,0.4367,265.8207456666666,0.0,265.8207456666666,warmup,2025-01-24,608.7033333333333,0.0,0.0,2025-01-23
605.3154666666667,535.9960833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,535.9960833333333,0.0,0.0,0.0,69.31938333333335,0.0,15,0.4348,263.1911649066667,0.0,263.1911649066667,warmup,2025-01-24,605.3154666666667,0.0,0.0,2025-01-23
609.2080309523809,556.4173833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,556.4173833333333,0.0,0.0,0.0,52.790647619047604,0.0,16,0.4335,264.0916814178571,0.0,264.0916814178571,warmup,2025-01-24,609.2080309523809,0.0,0.0,2025-01-23
620.692619047619,549.1566666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,549.1566666666666,0.0,0.0,0.0,71.53595238095238,0.0,17,0.4357,270.4357741190476,0.0,270.4357741190476,warmup,2025-01-24,620.692619047619,0.0,0.0,2025-01-23
623.7895523809523,530.5092666666667,0.0,10800.0,10800.0,0.0,0.0,0.0,530.5092666666667,0.0,0.0,0.0,93.28028571428558,0.0,18,0.4374,272.84555021142853,0.0,272.84555021142853,warmup,2025-01-24,623.7895523809523,0.0,0.0,2025-01-23
630.0692523809523,511.54329999999993,0.0,10800.0,10800.0,0.0,0.0,0.0,511.54329999999993,0.0,0.0,0.0,118.52595238095239,0.0,19,0.4371,275.40327021571426,0.0,275.40327021571426,warmup,2025-01-24,630.0692523809523,0.0,0.0,2025-01-23
633.5916666666666,504.66499999999996,0.0,10800.0,10800.0,0.0,0.0,0.0,504.66499999999996,0.0,0.0,0.0,128.92666666666662,0.0,20,0.4356,275.99252999999993,0.0,275.99252999999993,warmup,2025-01-24,633.5916666666666,0.0,0.0,2025-01-23
619.211069047619,515.5035499999999,0.0,10800.0,10800.0,0.0,0.0,0.0,515.5035499999999,0.0,0.0,0.0,103.70751904761914,0.0,21,0.4353,269.5425783564286,0.0,269.5425783564286,warmup,2025-01-24,619.211069047619,0.0,0.0,2025-01-23
630.7407214285714,512.61115,0.0,10800.0,10800.0,0.0,0.0,0.0,512.61115,0.0,0.0,0.0,118.12957142857147,0.0,22,0.436,275.00295454285714,0.0,275.00295454285714,warmup,2025-01-24,630.7407214285714,0.0,0.0,2025-01-23
662.3711904761903,509.3116666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,509.3116666666666,0.0,0.0,0.0,153.05952380952374,0.0,23,0.4378,289.98610719047616,0.0,289.98610719047616,warmup,2025-01-24,662.3711904761903,0.0,0.0,2025-01-23
661.9264523809524,544.4034833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,544.4034833333333,0.0,0.0,0.0,117.52296904761909,0.0,24,0.4401,291.31383169285715,0.0,291.31383169285715,warmup,2025-01-24,661.9264523809524,0.0,0.0,2025-01-23
649.5573095238095,547.0269833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,547.0269833333333,0.0,0.0,0.0,102.53032619047622,0.0,25,0.4389,285.09070315,0.0,285.09070315,warmup,2025-01-24,649.5573095238095,0.0,0.0,2025-01-23
647.3607142857143,526.2149999999999,0.0,10800.0,10800.0,0.0,0.0,0.0,526.2149999999999,0.0,0.0,0.0,121.14571428571435,0.0,26,0.4364,282.5082157142857,0.0,282.5082157142857,warmup,2025-01-24,647.3607142857143,0.0,0.0,2025-01-23
655.8140047619047,558.5363333333332,0.0,10800.0,10800.0,0.0,0.0,0.0,558.5363333333332,0.0,0.0,0.0,97.27767142857147,0.0,27,0.4393,288.09909229190475,0.0,288.09909229190475,warmup,2025-01-24,655.8140047619047,0.0,0.0,2025-01-23
657.4039523809524,564.0977666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,564.0977666666666,0.0,0.0,0.0,93.30618571428579,0.0,28,0.4422,290.70402774285714,0.0,290.70402774285714,warmup,2025-01-24,657.4039523809524,0.0,0.0,2025-01-23
