method,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
mean14,2025-05-26,2414.5401711788377,2153.647860564022,57943.4869697519,139.08744768095428,35908.80389758704,719.0811134153005,36627.885011002334,265.46836419047645,0.0,18274.085172609048,15036.812069366664,36804.567806058454,2,LP,0.005559699988225475,9.094947017729282e-13,0
mean14,2025-05-27,2153.647860564022,2130.946657735451,59380.71321863139,0.0,36331.813250908366,0.0,36331.813250908366,3925.6372225020623,2767.8886833333327,17459.21629127219,14162.39627847619,36346.99194196738,0,LP,0.005150799988768995,9.094947017729282e-13,0
mean14,2025-05-28,2130.946657735451,2280.890806486775,59019.51519482656,0.0,36733.14116744064,0.0,36733.14116744064,1693.6211605878866,1336.8910044338597,18843.311557519104,15128.132627714285,36631.75783698883,0,LP,0.005802400002721697,8.242295734817162e-13,0
mean14,2025-05-29,2280.890806486775,2595.711729138624,59628.245337035856,238.255994720954,37212.66581634744,1220.2601163883662,38432.92593273581,1215.1863563503857,582.77659561905,19342.50552316166,15384.090643374282,38217.72654932176,5,LP,0.005094000021927059,8.526512829121202e-13,0
mean14,2025-05-30,2595.711729138624,2557.6881878835957,27121.337712822857,0.0,11842.322285455617,0.0,11842.322285455617,22.721419904761888,18182.141375630807,12391.909672369195,10071.668021748572,11861.520133788148,0,MILP,0.09680109997862019,7.676703717152122e-11,0
mean14,2025-05-31,2557.6881878835957,2732.7276208021185,27528.240169571436,0.0,11753.692049027228,0.0,11753.692049027228,643.8563243809537,15955.05857022928,12540.043343865958,9999.899618904758,11664.471058679645,0,MILP,0.02845699997851625,7.958078640513122e-13,0
mean14,2025-06-01,2732.7276208021185,1200.0,61362.95338786713,11101.720688453428,41321.92761388489,68689.58468294812,110011.512296833,39.27830028571418,0.0,13579.075446088176,12378.505970053331,111141.53489436462,43,LP,0.005262000020593405,8.952838470577262e-13,0
mean14,2025-06-02,1200.0,1200.0,66274.11088309818,7382.182540365713,43325.77017808449,45350.17638650693,88675.94656459142,1252.0036349453335,0.0,19807.80178167666,16044.319443158094,88675.94656459142,35,LP,0.0067192999995313585,8.952838470577262e-13,0
mean14,2025-06-03,1200.0,1200.0,69022.44214691005,3685.982006979052,45495.37971504778,21181.411213942152,66676.79092898993,518.9677118095249,0.0,21037.313730243386,17040.224121497136,66676.79092898993,31,LP,0.004940499988151714,9.094947017729282e-13,0
mean14,2025-06-04,1200.0,1217.855453762963,72767.2389274536,1500.4388450390402,48692.717239389545,8462.223679318842,57154.94091870839,597.197685696648,0.0,21100.78611443504,17075.566844305715,57141.86549267401,20,LP,0.005735500017181039,9.094947017729282e-13,0
mean14,2025-06-05,1217.855453762963,1200.0,76051.52297198889,350.98016023238074,51867.607425409,1859.235848575824,53726.84327398483,667.5644524538579,291.6713000000002,22684.31195519694,18390.36259209619,53740.05385464453,13,LP,0.0055973000125959516,8.526512829121202e-13,0
mean14,2025-06-06,1200.0,1368.544262379894,34482.99486580952,1722.0727388047642,17285.775439320714,9840.983192020118,27126.758631340832,28.961949047618987,2606.828673646093,13487.324977782479,10773.043395861898,27028.269054237993,13,MILP,0.12215169999399222,3.865352482534945e-12,0
mean14,2025-06-07,1368.544262379894,1769.7324917798937,35908.71707690571,0.0,18214.38157519469,0.0,18214.38157519469,483.33788947677874,1313.763196183419,13810.702200625516,10825.599376046666,17979.58240279869,0,MILP,0.18075500000850298,7.382539024547441e-12,0
mean14,2025-06-08,1769.7324917798937,2171.0779953894194,87322.34677316519,19.011776857142877,59340.50564886061,131.58670150204773,59472.09235036266,17139.885046746625,1625.3386999999998,15947.371491370952,12556.1599547619,59184.178624756416,3,LP,0.004983599996194243,9.094947017729282e-13,0
mean14,2025-06-09,2171.0779953894194,2138.257540046561,85490.01496690299,26.182083523809524,59592.237893518635,184.1079778854762,59776.34587140411,10085.108831059384,964.5978262504459,18754.295103116976,15220.517443333332,59800.54539825484,2,LP,0.004953800002112985,9.094947017729282e-13,0
mean14,2025-06-10,2138.257540046561,2282.374572296297,86198.97575727101,0.0,59723.584763108476,0.0,59723.584763108476,10252.144226726634,458.2999333333329,19686.22123606819,15816.133872190474,59617.639108459276,0,LP,0.004665999993449077,9.094947017729282e-13,0
mean14,2025-06-11,2282.374572296297,2422.400642355556,86705.77607239976,2.011921428571327,60127.55665910553,13.950663185713582,60141.50732229125,6121.284084507943,0.0,23031.758576844204,18529.700984190473,60036.69404565126,1,LP,0.005198999977437779,8.526512829121202e-13,0
mean14,2025-06-12,2422.400642355556,2566.014159001057,87405.72464227278,0.0,61047.29657165055,0.0,61047.29657165055,10741.502776256322,448.5068666666666,19126.691584397413,15363.368018380952,60941.053446238955,0,LP,0.005218100006459281,8.526512829121202e-13,0
mean14,2025-06-13,2566.014159001057,2575.636351815873,39972.729549917145,0.0,20218.31771720694,0.0,20218.31771720694,1717.367784611407,7501.9548069594375,12628.596235857729,10220.502977511425,20212.775081563046,0,LP,0.006297500018263236,8.526512829121202e-13,0
mean14,2025-06-14,2575.636351815873,2621.9770834973533,40085.375813774255,0.0,20755.636043403207,0.0,20755.636043403207,1773.2595711428594,9830.683988165787,11823.067610275137,9534.978105809523,20729.074433855058,0,LP,0.005767499998910353,9.094947017729282e-13,0
mean14,2025-06-15,2621.9770834973533,3334.1899856793657,88525.13867581423,0.0,61606.59337067426,0.0,61606.59337067426,13313.132068965322,298.84709999999995,19185.229271325097,14899.044097809523,61082.37307022076,0,LP,0.004658999998355284,9.094947017729282e-13,0
mean14,2025-06-16,3334.1899856793657,3177.1414284984144,87140.94532746737,0.0,61555.62243558561,0.0,61555.62243558561,10758.201807617877,134.01041666666652,19452.75783146855,15898.077544952379,61671.98245995073,0,LP,0.004629000002751127,9.663381206337363e-13,0
mean14,2025-06-17,3177.1414284984144,2714.8833426867736,86297.67253812814,0.0,60468.10706902235,0.0,60468.10706902235,8369.884734480891,194.24276666666685,18487.189987075828,15390.656166761903,60812.842392565064,0,LP,0.004957600001944229,9.094947017729282e-13,0
mean14,2025-06-18,2714.8833426867736,2982.7764268380965,87076.35592540976,0.0,61041.34442682031,0.0,61041.34442682031,12581.41302877367,88.67290000000003,17035.65958368371,13557.780487047617,60843.62727552785,0,LP,0.004588999989209697,9.094947017729282e-13,0
mean14,2025-06-19,2982.7764268380965,2748.828737898414,85070.253296,48.66240171428569,58562.84454532041,334.32397563485705,58897.16852095527,11921.529725077016,1736.3104999999996,17958.54838254203,14756.97710990476,59067.27641831979,2,LP,0.006167800020193681,9.094947017729282e-13,0
mean14,2025-06-20,2748.828737898414,2884.6010395206395,36593.65816173545,0.0,18777.411567515053,0.0,18777.411567515053,1407.5243536190487,10477.990975604942,11501.931110797175,9194.36912828571,18701.49092104007,0,LP,0.006557099986821413,9.094947017729282e-13,0
mean14,2025-06-21,2884.6010395206395,3117.437340286773,35252.93467776476,0.0,18137.9645084634,0.0,18137.9645084634,1836.381907809525,11560.886014392712,12165.124657226337,9644.198301663811,18010.23677133868,0,MILP,0.1100317999953404,1.1368683772161603e-12,0
mean14,2025-06-22,3117.437340286773,3061.235020805292,80555.41200110993,0.0,55379.29705616809,0.0,55379.29705616809,9019.08663417637,711.2180999999997,17991.30660245737,14623.540435523802,55420.14167033386,0,LP,0.004823299997951835,1.0231815394945443e-12,0
mean14,2025-06-23,3061.235020805292,2920.2631739650847,79889.87391878269,0.0,54367.28707087611,0.0,54367.28707087611,8428.234058649025,884.6915333333336,19171.24731029747,15655.584983497143,54469.404962149456,0,LP,0.005531400005565956,8.526512829121202e-13,0
mean14,2025-06-24,2920.2631739650847,2060.652597337567,78947.20681890212,1729.488105465713,55236.329896650095,10006.184183391011,65242.51408004111,1095.4593399612013,0.0,21505.75185984949,18193.308525442855,65892.79336356152,8,LP,0.004612400021869689,9.876544027065393e-13,0
mean14,2025-06-25,2060.652597337567,2800.415949562965,80683.30819971311,0.0,54604.87113633719,0.0,54604.87113633719,5505.468265088769,56.9000410052899,21145.95531552381,16462.436788571427,54061.35821676738,0,LP,0.005265099985990673,9.094947017729282e-13,0
mean14,2025-06-26,2800.415949562965,2383.911850552378,79324.25308094062,0.0,53103.98459657664,0.0,53103.98459657664,8202.889045460317,288.6968341563795,19263.879247895347,15978.595879904762,53406.10703834164,0,LP,0.005123300012201071,9.094947017729282e-13,0
mean14,2025-06-27,2383.911850552378,2828.9181173904785,34170.32914542387,0.0,17181.71670156294,0.0,17181.71670156294,1086.9580031428573,10535.6368350535,12503.067370560846,9726.97893,16939.362672966992,0,MILP,0.13192560002789833,1.5347723092418164e-12,0
mean14,2025-06-28,2828.9181173904785,2831.4364093238123,33838.331737491426,0.0,17201.816576324276,0.0,17201.816576324276,619.1147784326859,9144.64885306996,12080.923824116402,9783.281834794287,17200.404595220174,0,MILP,0.14022039997507818,1.9895196601282805e-12,0
mean14,2025-06-29,2831.4364093238123,3180.6579759174597,79210.40512996784,0.0,54505.73115477319,0.0,54505.73115477319,5868.06803546502,0.0,19790.890269659016,15716.321708489526,54250.57438151285,0,LP,0.005582999991020188,8.597567102697212e-13,0
mean14,2025-06-30,3180.6579759174597,2524.657962574604,79110.2738786796,0.0,53659.15541899404,0.0,53659.15541899404,6038.503729199295,91.3639691358006,19437.48531063022,16334.763113619048,54137.49053872324,0,LP,0.005506399989826605,8.526512829121202e-13,0
mean14,2025-07-01,2524.657962574604,1200.0,80129.53081780481,2678.508719014635,59048.42315838691,14486.700978207302,73535.12413659421,1187.541393548499,0.0,20769.19092765667,18015.23681771905,74597.08338323206,35,LP,0.006221400020876899,9.094947017729282e-13,0
mean14,2025-07-02,1200.0,1200.0,80006.79701385881,3400.5467143114233,57997.08188691727,17607.227080736342,75604.3089676536,5682.05891511934,1322.1443563421522,18412.4952107478,14914.121120705717,75604.3089676536,47,LP,0.006701000005705282,9.094947017729282e-13,0
mean14,2025-07-03,1200.0,1200.0,79007.04154000053,4938.2156804247625,58687.171974078985,30957.795678428138,89644.96765250713,228.82108523809552,0.0,20821.143167651964,16865.125965798095,89644.96765250713,49,LP,0.004895400023087859,7.958078640513122e-13,0
mean14,2025-07-04,1200.0,1200.0,38004.43150122281,3248.211704512375,21700.085855132504,13090.141524168786,34790.22737930129,120.40125086302089,9760.98953333333,13107.289236169316,10616.904281297146,34790.22737930129,54,MILP,0.12229660002049059,1.7053025658242404e-12,0
mean14,2025-07-05,1200.0,1206.3345,40087.74391323927,1716.5333754095209,22462.509235906047,9612.165259332418,32074.674495238465,58.92594715579017,10363.689966666665,13609.896621893004,11018.315213733336,32070.77315982878,24,MILP,0.11482539999997243,2.5579538487363607e-12,0
mean14,2025-07-06,1206.3345,1568.9253900063502,82491.45186793416,2637.1543833952346,61168.064077646064,22603.995285871457,83772.05936351752,781.7028938095261,0.0,22245.210560600823,17692.288753080953,83478.79449196454,9,LP,0.005587999999988824,9.094947017729282e-13,0
mean14,2025-07-07,1568.9253900063502,1673.5745109068787,82413.1376539341,83.34843828571422,60744.37694608013,698.9055666843805,61443.28251276451,4255.086515341563,1040.4988201845993,19459.12516429747,15667.707174270474,61360.64620363401,3,LP,0.005475199985085055,8.597567102697212e-13,0
mean14,2025-07-08,1673.5745109068787,2218.0700707047613,83996.23739182168,19.217657809523757,62225.378267937085,161.370672626571,62386.74894056366,3172.7844815578987,445.77285485831635,22818.235224895947,17992.724528347622,61953.742590041365,1,LP,0.004789700004039332,9.094947017729282e-13,0
mean14,2025-07-09,2218.0700707047613,2705.9146495301597,82663.94310978247,24.814151999999922,61415.21371751432,216.08163561599932,61631.29535313032,3643.8585110358636,464.51003868312796,21487.38723396825,16965.723538571427,61245.2837565918,1,LP,0.0056656000087969005,9.094947017729282e-13,0
mean14,2025-07-10,2705.9146495301597,2458.549349597886,82964.69313993119,28.739596476190513,61874.074389682486,249.24454723047648,62123.31893691296,5382.218197500293,1156.3605240094082,20125.575797386242,16524.345165821902,62318.677383170914,2,LP,0.005294800008414313,7.958078640513122e-13,0
mean14,2025-07-11,2458.549349597886,2599.170493396828,43512.43180746502,0.0,25808.82383491652,0.0,25808.82383491652,1283.410086761905,7036.62431122046,13405.585421387417,10731.965161904762,25719.353368509797,0,MILP,0.11080289998790249,2.4442670110147446e-12,0
mean14,2025-07-12,2599.170493396828,2514.7348877830727,44010.60792194286,0.0,25691.652271635132,0.0,25691.652271635132,708.5333853627278,9868.365099572018,12765.56920382716,10416.10310015238,25744.412176436406,0,MILP,0.11449360000551678,2.1259438653942197e-12,0
mean14,2025-07-13,2514.7348877830727,2621.065736996824,84465.92750822222,4.404446952380908,60933.48883398427,38.197566194523425,60971.6864001788,8259.283867940037,3143.4359758130495,19495.757616469135,15695.86590504762,60889.932996365875,1,LP,0.0055093000119086355,9.094947017729282e-13,0
mean14,2025-07-14,2621.065736996824,2553.115586557673,82832.01380548267,0.0,60816.80710409303,0.0,60816.80710409303,6139.53846131218,1445.5038084362131,18423.407655067607,14984.115335999999,60870.14754749932,0,LP,0.00555010000243783,9.094947017729282e-13,0
mean14,2025-07-15,2553.115586557673,3903.4803139418,85928.46065627332,0.0,63539.20696801373,0.0,63539.20696801373,7896.414544786591,328.9828333333337,19677.286527233395,14723.273832413333,62479.309069401745,0,LP,0.006045199988875538,8.455458555545192e-13,0
mean14,2025-07-16,3903.4803139418,3351.0475464465635,84071.20234967548,0.0,63230.48835991215,0.0,63230.48835991215,7686.741100910058,1405.8918666666664,17585.239418479716,14741.233419714285,63665.92795171869,0,LP,0.005377900000894442,9.094947017729282e-13,0
mean14,2025-07-17,3351.0475464465635,3119.6470236095242,84400.04766037625,0.0,62817.40509396787,0.0,62817.40509396787,6577.112799229877,1523.1019333333331,19935.14385105114,16355.726989904762,62999.59569236773,0,LP,0.00536779998219572,8.100187187665142e-13,0
mean14,2025-07-18,3119.6470236095242,3131.2083058645544,43945.271587227624,0.0,25599.027230298012,0.0,25599.027230298012,1366.0789345961218,8894.902868154028,12629.665949726044,10219.624265248567,25591.80394346751,0,MILP,0.10861200001090765,7.02584657119587e-11,0
mean14,2025-07-19,3131.2083058645544,2600.2941206624346,43824.523771388565,0.0,25650.659063118706,0.0,25650.659063118706,1043.677673619049,13827.695005782478,11832.393729836567,10062.061687849526,25975.721559471043,0,MILP,0.13887070000055246,2.7284841053187847e-12,0
mean14,2025-07-20,2600.2941206624346,2698.6950174941803,83640.11244112639,0.0,61300.067554723195,0.0,61300.067554723195,6539.214315116994,1402.1306313474474,18527.518267614338,14918.728989619045,61223.23109143101,0,LP,0.006377900019288063,9.094947017729282e-13,0
mean14,2025-07-21,2698.6950174941803,2789.5259840539693,83694.57347303115,0.0,62341.16684327152,0.0,62341.16684327152,5089.199661496772,813.4756333333335,19581.057675248674,15778.908847047618,62269.29581913272,0,LP,0.004738499992527068,9.094947017729282e-13,0
mean14,2025-07-22,2789.5259840539693,3152.3067306507965,87070.98654124947,0.0,64363.78355327238,0.0,64363.78355327238,8585.50838121772,723.8507,19157.790375936507,15191.307532571427,64078.05018163778,0,LP,0.005184500012546778,8.411049634560186e-13,0
mean14,2025-07-23,3152.3067306507965,2949.8311279449736,86069.9053880809,0.0,63599.527405665525,0.0,63599.527405665525,6635.495103146384,1721.7612563727262,19359.631338580828,15863.52942668571,63759.083369035034,0,LP,0.005231999995885417,8.526512829121202e-13,0
mean14,2025-07-24,2949.8311279449736,3308.301421025395,86603.82391625656,0.0,64370.14888847576,0.0,64370.14888847576,8166.383900875966,982.7718333333332,18503.015359341553,14664.819177294285,64087.06444994228,0,LP,0.004916100006084889,8.846257060213247e-13,0
mean14,2025-07-25,3308.301421025395,3163.9679731015885,43208.64564461376,0.0,25184.934744232378,0.0,25184.934744232378,1524.182749333334,13043.139837797768,11925.808389196944,9789.804898380951,25272.87305467413,0,MILP,0.1227325999934692,2.5011104298755527e-12,0
mean14,2025-07-26,3163.9679731015885,2844.991389594711,43317.53992127337,0.0,25353.46049061861,0.0,25353.46049061861,1597.1846812380954,11223.36101390241,12184.113603275719,10156.210943809523,25550.97338281081,0,MILP,0.12302420000196435,2.021099337273174e-12,0
mean14,2025-07-27,2844.991389594711,2821.5885571830663,84185.2926270334,0.0,62056.47680569423,0.0,62056.47680569423,5804.945209783655,741.5404067666038,20919.367156071723,16965.749945588574,62074.951425776315,0,LP,0.005642600008286536,8.526512829121202e-13,0
mean14,2025-07-28,2821.5885571830663,2560.9232094730155,84700.33704855849,0.0,62838.2530677166,0.0,62838.2530677166,3055.066029757795,0.0,20657.85578108642,16967.461995619047,63046.16317028282,0,LP,0.004951300012180582,8.526512829121202e-13,0
mean14,2025-07-29,2560.9232094730155,3063.020862603175,89056.98435334745,0.0,65911.35329649784,0.0,65911.35329649784,8060.738531709584,608.09035,20352.745441161675,16033.83591952381,65511.600718493464,0,LP,0.006811500003095716,7.958078640513122e-13,0
mean14,2025-07-30,3063.020862603175,3335.9538756306874,88309.56958414182,0.0,66081.27254010156,0.0,66081.27254010156,8503.199566921367,1880.9367999999997,18823.89187102998,15001.71270380952,65865.18413861295,0,LP,0.005040199990617111,1.0231815394945443e-12,0
mean14,2025-07-31,3335.9538756306874,3084.455900398943,87494.07336253733,0.0,64750.3460124312,0.0,64750.3460124312,8467.120026558488,969.1177991675484,18890.460251858905,15527.620981714284,64949.85636964408,0,LP,0.004562999994959682,7.069900220812997e-13,0
mean14,2025-08-01,3084.455900398943,3151.4010857290996,43324.27336461375,0.0,25089.743938034426,0.0,25089.743938034426,1760.1923325714286,17981.75454992357,11951.137624499706,9620.17080904762,25049.593061043775,0,MILP,0.12160450001829304,2.6147972675971687e-12,0
mean14,2025-08-02,3151.4010857290996,3091.536256460322,43052.21158688301,0.0,24650.567638590986,0.0,24650.567638590986,1633.638213238096,18237.384332290418,12147.591865068784,9893.427757047617,24686.245206059262,0,MILP,0.12889239998185076,1.5347723092418164e-12,0
mean14,2025-08-03,3091.536256460322,2023.5299323957665,83796.60107214251,56.87629590476149,59722.1766096091,475.261479068806,60197.4380886779,12600.293387325099,6405.834016666666,15626.714065159314,13618.844084437143,60998.4768744279,4,LP,0.005346699996152893,8.526512829121202e-13,0
mean14,2025-08-04,2023.5299323957665,2620.956539899473,82959.26572482305,0.0,59434.40432780875,0.0,59434.40432780875,9371.358479165203,4289.982083333333,17603.084906514992,13720.814827523809,58980.17714420738,0,LP,0.006238100002519786,8.810729923425242e-13,0
mean14,2025-08-05,2620.956539899473,3015.756873857145,82415.72239928512,0.0,59201.14853328409,0.0,59201.14853328409,9179.750711380362,4325.902867048796,17907.5725629512,14149.813475428571,58901.046487930755,0,LP,0.006366299989167601,8.846257060213247e-13,0
mean14,2025-08-06,3015.756873857145,3070.5283852804246,80010.36678948501,0.0,58757.85306951335,0.0,58757.85306951335,5708.85379339212,2662.1783703174674,18292.847362251614,14767.912003142856,58715.57090044676,0,LP,0.006109300011303276,8.668621376273222e-13,0
mean14,2025-08-07,3070.5283852804246,2807.334126664553,78212.35645324162,2.102126761904856,56742.037854042625,18.3116262229532,56760.34948026558,7407.379569694298,4217.219486419751,18098.67950865138,14896.805234761903,56959.586053570085,1,LP,0.00538560000131838,9.094947017729282e-13,0
mean14,2025-08-08,2807.334126664553,3148.474754252915,41758.667820087,0.0,23551.18334329312,0.0,23551.18334329312,952.2493070476178,22291.700137757787,12802.739791853024,10063.192666571425,23355.31510662145,0,MILP,0.12380990001838654,2.2168933355715126e-12,0
mean14,2025-08-09,3148.474754252915,2869.44617649524,41291.625391648566,0.0,23677.82716357798,0.0,23677.82716357798,897.0537135238075,19447.164452227054,11982.12603094532,9956.647805047618,23841.805980583165,0,MILP,0.10776400001486763,1.7053025658242404e-12,0
mean14,2025-08-10,2869.44617649524,2500.652037515346,73942.85717995767,0.0,55038.01992943154,0.0,55038.01992943154,3542.123737176959,2177.7831839905953,17106.557546694883,14188.22633790476,55319.712960156176,0,LP,0.005643499986035749,6.821210263296962e-13,0
mean14,2025-08-11,2500.652037515346,2289.2204588984127,74617.201842107,33.49408876190466,53747.24072501613,296.1882269215229,54043.428951937654,3378.890795420344,3307.8831,18910.300646686654,15507.631944571429,54203.20079222743,1,LP,0.005254299991065636,9.094947017729282e-13,0
mean14,2025-08-12,2289.2204588984127,1887.89645171852,72956.52592477013,139.94738385904475,54050.51533375703,1172.9689978145834,55223.48433157161,569.0176616825422,1731.4954333333333,17876.88510565902,14841.468542045715,55533.15948019686,1,LP,0.005264399980660528,9.592326932761353e-13,0
mean14,2025-08-13,1887.89645171852,2550.6669850021185,73765.6002046408,5.732315523809348,54113.4812387303,49.66191554052228,54163.14315427082,2668.9758193074676,827.5938012804204,18722.57878748148,14568.795337904761,53654.235628752176,1,LP,0.0063563000003341585,8.100187187665142e-13,0
mean14,2025-08-14,2550.6669850021185,2223.6360450793672,72119.85736319105,199.29400335809822,53389.94442176224,1085.9719639195216,54475.91638568176,1657.2644270017597,1319.75036257143,19527.228629332152,16111.383035689521,54726.13041494304,4,LP,0.005109499994432554,7.585043704239069e-13,0
mean14,2025-08-15,2223.6360450793672,2210.7875108328058,40292.163219714275,0.0,22754.687940650558,0.0,22754.687940650558,656.0873498741882,19991.337431524982,13139.869662124633,10654.85810714286,22762.218386269127,0,MILP,0.0812564000079874,1.2505552149377763e-12,0
mean14,2025-08-16,2210.7875108328058,2275.268762616935,40363.94839634572,0.0,22912.942882178133,0.0,22912.942882178133,698.131383188715,20236.030230827746,12855.122573983539,10354.616158320952,22875.375661580092,0,MILP,0.11347069998737425,1.3642420526593924e-12,0
mean14,2025-08-17,2275.268762616935,2149.143761401061,72289.08321049971,43.53092895238069,52646.618398135506,358.4368089031407,53005.05520703865,2320.3320253239294,3384.684071481482,18819.562774075246,15357.358348095235,53100.39435670774,2,LP,0.005158400017535314,8.668621376273222e-13,0
mean14,2025-08-18,2149.143761401061,2134.924192117462,72475.13906719694,102.00601809523812,52960.714387534244,860.0659960050001,53820.78038353925,2419.521094069376,2044.6419833333339,19640.33686093709,15921.470469714286,53831.627142086625,4,LP,0.005674100015312433,8.668621376273222e-13,0
mean14,2025-08-19,2134.924192117462,1852.4128791502637,72320.79132383892,115.82866466666655,52908.39769160481,987.5119954816656,53895.909687086474,1875.1948886807752,3072.624321889476,18028.42584003057,14857.285112095238,54110.229478747075,4,LP,0.005480699997860938,8.526512829121202e-13,0
mean14,2025-08-20,1852.4128791502637,1630.2109173555552,72871.02814889594,1717.1356129085539,53889.65918542745,11000.159515006164,64889.818700433614,335.32722333333334,0.0,20011.19598641976,16409.050514615254,65063.072625321925,11,LP,0.005559899989748374,8.810729923425242e-13,0
mean14,2025-08-21,1630.2109173555552,1854.96182146032,74223.70503470546,0.0,53883.7995030932,0.0,53883.7995030932,2687.1381331663724,1929.3087967125177,18739.809514731336,14976.969893238094,53712.430029038245,0,LP,0.004915400000754744,9.094947017729282e-13,0
mean14,2025-08-22,1854.96182146032,1486.6533281999998,40281.695549542856,33.57257334380829,22750.17936909998,68.55519476805651,22818.734563868038,84.03061076190511,16781.78014360964,13422.976907628456,11204.088939113335,23037.665879588687,1,MILP,0.11618789998465218,1.8758328224066645e-12,0
mean14,2025-08-23,1486.6533281999998,1916.1332087280398,40891.314579572376,0.0,22721.348995981534,0.0,22721.348995981534,435.34812995532053,15031.781901650791,13198.139502584363,10303.961104618096,22466.548514586484,0,MILP,0.10556470000301488,1.0231815394945443e-12,0
mean14,2025-08-24,1916.1332087280398,2100.0782866380923,76191.91484413992,0.0,54822.52859302708,0.0,54822.52859302708,4171.956141587306,4337.099985784833,19914.308754291593,15965.039520857143,54683.296999621074,0,LP,0.006339299987303093,1.0231815394945443e-12,0
mean14,2025-08-25,2100.0782866380923,1707.2043083703695,76204.94830689124,194.44487727809246,55361.0136517871,1651.7392593657878,57012.752911152886,1268.760772564377,848.1037247454473,20331.727634914754,16822.285964721905,57316.89286378153,3,LP,0.005087400000775233,9.094947017729282e-13,0
mean14,2025-08-26,1707.2043083703695,2289.724857334393,77810.48083583773,0.0,55600.84834364488,0.0,55600.84834364488,5399.989963283944,2495.178783333334,20327.5011148395,15941.00740895238,55158.14656129526,0,LP,0.005907600017962977,9.094947017729282e-13,0
mean14,2025-08-27,2289.724857334393,1885.1668969915347,76984.80180751321,16.225255619048085,55440.75394942533,134.3372614190515,55575.09121084438,3149.673414190475,2413.5014,20462.1344557037,16938.431073428572,55885.81144658826,2,LP,0.0055228999990504235,7.673861546209082e-13,0
mean14,2025-08-28,1885.1668969915347,1928.8909241407414,76463.18450198119,46.880709523809514,55493.47493569688,388.3171611380952,55881.79209683497,1681.3897400482101,0.0,21165.941387837738,17105.060899714284,55847.811777843344,3,LP,0.0048608999932184815,8.242295734817162e-13,0
mean14,2025-08-29,1928.8909241407414,1784.4022373777775,41237.63937088066,0.0,23127.229767849167,0.0,23127.229767849167,935.0406792380963,15194.943568605528,14118.287321703701,11565.852548666666,23213.642220327478,0,MILP,0.09638840000843629,7.958078640513122e-13,0
mean14,2025-08-30,1784.4022373777775,1574.0628858211644,41384.38355317107,0.0,23501.318090701345,0.0,23501.318090701345,775.7798762622007,19893.057324432688,12590.168081809521,10387.341562666667,23625.249247865933,0,MILP,0.11679580001509748,4.092726157978177e-12,0
mean14,2025-08-31,1574.0628858211644,2395.7523527111116,78414.74288740623,26.50513619047615,56014.86953148211,218.3203532838092,56233.18988476592,4539.249831626106,2629.044000000001,20456.897833875366,15830.566725238095,55607.15700528447,3,LP,0.004928999987896532,9.348077867343818e-13,0
mean14,2025-09-01,2395.7523527111116,5918.914784173548,78267.12258526984,0.0,50507.9775665803,0.0,50507.9775665803,12661.550195084079,5125.141433333333,19660.264395804814,12753.967972285713,48124.3489939266,0,LP,0.007026400009635836,8.881784197001252e-13,0
mean14,2025-09-02,5918.914784173548,5776.465304770369,73149.44187129807,0.0,47949.80905730961,0.0,47949.80905730961,11975.974033522638,3862.0468630440982,17799.31397996942,14545.648855238092,48046.47438372336,0,LP,0.005355000001145527,1.0231815394945443e-12,0
mean14,2025-09-03,5776.465304770369,5355.4068102677265,73193.43137327103,0.0,49325.44271271324,0.0,49325.44271271324,10445.677753161672,4599.5264,15681.382185061731,13080.872214952378,49613.82357030563,0,LP,0.0054385999974329025,9.094947017729282e-13,0
mean14,2025-09-04,5355.4068102677265,5488.736657341802,72363.13915432099,0.0,47950.43094579129,0.0,47950.43094579129,10547.437744396244,4291.0201333333325,18311.151916972365,14712.036190380946,47859.593570973186,0,LP,0.005601199984084815,9.352518759442319e-13,0
mean14,2025-09-05,5488.736657341802,5183.697528205292,37230.59095867809,0.0,18774.591214565247,0.0,18774.591214565247,3108.7109443809522,25151.286956131684,12741.403198534981,10595.071807036193,18927.95764401577,0,MILP,0.1045260000100825,2.0463630789890885e-12,0
mean14,2025-09-06,5183.697528205292,5638.260972841273,36905.69330794857,0.0,18795.551884018245,0.0,18795.551884018245,2480.4788199047616,23905.007117393296,12579.034581463846,9779.910910813333,18564.11545181628,0,MILP,0.09621749998768792,6.770682779865133e-12,0
mean14,2025-09-07,5638.260972841273,5744.8050480687825,69743.98472096883,0.0,46155.94723867742,0.0,46155.94723867742,8658.508518902992,2545.1657499999997,18333.879829970603,14754.55299457143,46083.13688218826,0,LP,0.005403600021963939,1.0231815394945443e-12,0
mean14,2025-09-08,5744.8050480687825,4818.244739089951,67047.96836809053,0.0,45068.31596970655,0.0,45068.31596970655,3828.727144785416,1293.8917778259859,17703.601001193416,15173.821089047618,45713.36061820873,0,LP,0.005942499992670491,8.384404281969182e-13,0
