selector,target_date,history_start,history_end,candidate,score,chosen
joint_scenario_selector,2025-06-12,2025-05-15,2025-06-11,mean7,57589.595748316555,0
joint_scenario_selector,2025-06-13,2025-05-16,2025-06-12,fixed,24499.716815855798,0
joint_scenario_selector,2025-06-13,2025-05-16,2025-06-12,blend25,24461.996437105932,0
joint_scenario_selector,2025-06-13,2025-05-16,2025-06-12,blend50,24378.910844081292,0
joint_scenario_selector,2025-06-13,2025-05-16,2025-06-12,blend75,24376.849017455595,0
joint_scenario_selector,2025-06-13,2025-05-16,2025-06-12,mean14,24376.722615874463,0
joint_scenario_selector,2025-06-13,2025-05-16,2025-06-12,mean7,24376.551504967192,1
joint_scenario_selector,2025-06-14,2025-05-17,2025-06-13,fixed,24705.426821359073,0
joint_scenario_selector,2025-06-14,2025-05-17,2025-06-13,blend25,24664.41167744827,0
joint_scenario_selector,2025-06-14,2025-05-17,2025-06-13,blend50,24579.762928757962,0
joint_scenario_selector,2025-06-14,2025-05-17,2025-06-13,blend75,24572.49650677793,0
joint_scenario_selector,2025-06-14,2025-05-17,2025-06-13,mean14,24570.392962557795,1
joint_scenario_selector,2025-06-14,2025-05-17,2025-06-13,mean7,24579.815018956462,0
joint_scenario_selector,2025-06-15,2025-05-18,2025-06-14,fixed,60639.49173160266,0
joint_scenario_selector,2025-06-15,2025-05-18,2025-06-14,blend25,60390.12328838189,0
joint_scenario_selector,2025-06-15,2025-05-18,2025-06-14,blend50,60244.21137739724,0
joint_scenario_selector,2025-06-15,2025-05-18,2025-06-14,blend75,60223.17131587907,0
joint_scenario_selector,2025-06-15,2025-05-18,2025-06-14,mean14,60177.12198718503,1
joint_scenario_selector,2025-06-15,2025-05-18,2025-06-14,mean7,60262.96946881585,0
joint_scenario_selector,2025-06-16,2025-05-19,2025-06-15,fixed,60743.7692778007,0
joint_scenario_selector,2025-06-16,2025-05-19,2025-06-15,blend25,60570.23076490821,0
joint_scenario_selector,2025-06-16,2025-05-19,2025-06-15,blend50,60380.86448042271,0
joint_scenario_selector,2025-06-16,2025-05-19,2025-06-15,blend75,60373.39290905724,0
joint_scenario_selector,2025-06-16,2025-05-19,2025-06-15,mean14,60321.49780647885,1
joint_scenario_selector,2025-06-16,2025-05-19,2025-06-15,mean7,60403.53100038977,0
joint_scenario_selector,2025-06-17,2025-05-20,2025-06-16,fixed,60985.75078264193,0
joint_scenario_selector,2025-06-17,2025-05-20,2025-06-16,blend25,60856.581168725614,0
joint_scenario_selector,2025-06-17,2025-05-20,2025-06-16,blend50,60673.36580075685,0
joint_scenario_selector,2025-06-17,2025-05-20,2025-06-16,blend75,60656.46348259214,0
joint_scenario_selector,2025-06-17,2025-05-20,2025-06-16,mean14,60620.18399467965,1
joint_scenario_selector,2025-06-17,2025-05-20,2025-06-16,mean7,60657.731529640616,0
joint_scenario_selector,2025-06-18,2025-05-21,2025-06-17,fixed,61339.040838903304,0
joint_scenario_selector,2025-06-18,2025-05-21,2025-06-17,blend25,61166.0284718878,0
joint_scenario_selector,2025-06-18,2025-05-21,2025-06-17,blend50,60975.53399184712,0
joint_scenario_selector,2025-06-18,2025-05-21,2025-06-17,blend75,60971.14682344741,1
joint_scenario_selector,2025-06-18,2025-05-21,2025-06-17,mean14,60982.50654695092,0
joint_scenario_selector,2025-06-18,2025-05-21,2025-06-17,mean7,61004.05226682812,0
joint_scenario_selector,2025-06-19,2025-05-22,2025-06-18,fixed,60852.46102255861,0
joint_scenario_selector,2025-06-19,2025-05-22,2025-06-18,blend25,60723.450315565475,0
joint_scenario_selector,2025-06-19,2025-05-22,2025-06-18,blend50,60560.13109401148,0
joint_scenario_selector,2025-06-19,2025-05-22,2025-06-18,blend75,60557.81061673922,0
joint_scenario_selector,2025-06-19,2025-05-22,2025-06-18,mean14,60557.14732703822,1
joint_scenario_selector,2025-06-19,2025-05-22,2025-06-18,mean7,60579.40082015976,0
joint_scenario_selector,2025-06-20,2025-05-23,2025-06-19,fixed,26088.25681426425,0
joint_scenario_selector,2025-06-20,2025-05-23,2025-06-19,blend25,25931.112282323575,0
joint_scenario_selector,2025-06-20,2025-05-23,2025-06-19,blend50,25931.112282323575,0
joint_scenario_selector,2025-06-20,2025-05-23,2025-06-19,blend75,25929.488669346603,1
joint_scenario_selector,2025-06-20,2025-05-23,2025-06-19,mean14,25929.488669346603,0
joint_scenario_selector,2025-06-20,2025-05-23,2025-06-19,mean7,25930.674595175868,0
joint_scenario_selector,2025-06-21,2025-05-24,2025-06-20,fixed,26319.69533425621,1
joint_scenario_selector,2025-06-21,2025-05-24,2025-06-20,blend25,26337.600361762976,0
joint_scenario_selector,2025-06-21,2025-05-24,2025-06-20,blend50,26339.44521035752,0
joint_scenario_selector,2025-06-21,2025-05-24,2025-06-20,blend75,26338.003779275696,0
joint_scenario_selector,2025-06-21,2025-05-24,2025-06-20,mean14,26338.003779275696,0
joint_scenario_selector,2025-06-21,2025-05-24,2025-06-20,mean7,26338.003779275696,0
joint_scenario_selector,2025-08-18,2025-07-21,2025-08-17,fixed,56998.47199888707,0
joint_scenario_selector,2025-08-18,2025-07-21,2025-08-17,blend25,56531.169738299024,1
joint_scenario_selector,2025-08-18,2025-07-21,2025-08-17,blend50,56568.78068318741,0
joint_scenario_selector,2025-08-18,2025-07-21,2025-08-17,blend75,56555.35128872849,0
joint_scenario_selector,2025-08-18,2025-07-21,2025-08-17,mean14,56552.22639610013,0
joint_scenario_selector,2025-08-18,2025-07-21,2025-08-17,mean7,56587.00464279304,0
joint_scenario_selector,2025-08-19,2025-07-22,2025-08-18,fixed,55252.0823711077,0
joint_scenario_selector,2025-08-19,2025-07-22,2025-08-18,blend25,54890.42093921534,1
joint_scenario_selector,2025-08-19,2025-07-22,2025-08-18,blend50,54923.65750424755,0
joint_scenario_selector,2025-08-19,2025-07-22,2025-08-18,blend75,54930.22233702253,0
joint_scenario_selector,2025-08-19,2025-07-22,2025-08-18,mean14,54948.12372836891,0
joint_scenario_selector,2025-08-19,2025-07-22,2025-08-18,mean7,54945.67074364736,0
joint_scenario_selector,2025-08-20,2025-07-23,2025-08-19,fixed,54054.839818543514,0
joint_scenario_selector,2025-08-20,2025-07-23,2025-08-19,blend25,53741.34455051577,1
joint_scenario_selector,2025-08-20,2025-07-23,2025-08-19,blend50,53784.621335953125,0
joint_scenario_selector,2025-08-20,2025-07-23,2025-08-19,blend75,53766.21951633123,0
joint_scenario_selector,2025-08-20,2025-07-23,2025-08-19,mean14,53767.77688462899,0
joint_scenario_selector,2025-08-20,2025-07-23,2025-08-19,mean7,53838.80427522109,0
joint_scenario_selector,2025-08-21,2025-07-24,2025-08-20,fixed,53904.29852673665,0
joint_scenario_selector,2025-08-21,2025-07-24,2025-08-20,blend25,53608.54727983108,0
joint_scenario_selector,2025-08-21,2025-07-24,2025-08-20,blend50,53605.5095423824,0
joint_scenario_selector,2025-08-21,2025-07-24,2025-08-20,blend75,53529.91586975539,0
joint_scenario_selector,2025-08-21,2025-07-24,2025-08-20,mean14,53516.949934424774,1
joint_scenario_selector,2025-08-21,2025-07-24,2025-08-20,mean7,53614.03948758818,0
joint_scenario_selector,2025-08-22,2025-07-25,2025-08-21,fixed,27761.566501848592,0
joint_scenario_selector,2025-08-22,2025-07-25,2025-08-21,blend25,27639.94929265476,0
joint_scenario_selector,2025-08-22,2025-07-25,2025-08-21,blend50,27563.513280240728,0
joint_scenario_selector,2025-08-22,2025-07-25,2025-08-21,blend75,27563.513280240728,0
joint_scenario_selector,2025-08-22,2025-07-25,2025-08-21,mean14,27516.590499681257,1
joint_scenario_selector,2025-08-22,2025-07-25,2025-08-21,mean7,27563.947043229386,0
joint_scenario_selector,2025-08-23,2025-07-26,2025-08-22,fixed,27624.469626136466,0
joint_scenario_selector,2025-08-23,2025-07-26,2025-08-22,blend25,27484.8898000962,0
joint_scenario_selector,2025-08-23,2025-07-26,2025-08-22,blend50,27436.196402764774,0
joint_scenario_selector,2025-08-23,2025-07-26,2025-08-22,blend75,27436.196402764774,0
joint_scenario_selector,2025-08-23,2025-07-26,2025-08-22,mean14,27390.716507833695,1
joint_scenario_selector,2025-08-23,2025-07-26,2025-08-22,mean7,27432.25430378081,0
joint_scenario_selector,2025-08-24,2025-07-27,2025-08-23,fixed,53705.43951246657,0
joint_scenario_selector,2025-08-24,2025-07-27,2025-08-23,blend25,53490.42345923874,0
joint_scenario_selector,2025-08-24,2025-07-27,2025-08-23,blend50,53486.14237483816,1
joint_scenario_selector,2025-08-24,2025-07-27,2025-08-23,blend75,53527.92117105021,0
joint_scenario_selector,2025-08-24,2025-07-27,2025-08-23,mean14,53512.359540489604,0
joint_scenario_selector,2025-08-24,2025-07-27,2025-08-23,mean7,53509.18621026403,0
joint_scenario_selector,2025-08-25,2025-07-28,2025-08-24,fixed,53334.774965503304,0
joint_scenario_selector,2025-08-25,2025-07-28,2025-08-24,blend25,53121.11612018483,0
joint_scenario_selector,2025-08-25,2025-07-28,2025-08-24,blend50,53051.460612972456,0
joint_scenario_selector,2025-08-25,2025-07-28,2025-08-24,blend75,53002.12583500198,0
joint_scenario_selector,2025-08-25,2025-07-28,2025-08-24,mean14,53002.12583500198,0
joint_scenario_selector,2025-08-25,2025-07-28,2025-08-24,mean7,52984.50501668671,1
joint_scenario_selector,2025-08-26,2025-07-29,2025-08-25,fixed,53148.68946607231,0
joint_scenario_selector,2025-08-26,2025-07-29,2025-08-25,blend25,52928.75233162945,0
joint_scenario_selector,2025-08-26,2025-07-29,2025-08-25,blend50,52845.79810447622,0
joint_scenario_selector,2025-08-26,2025-07-29,2025-08-25,blend75,52847.901495965045,0
joint_scenario_selector,2025-08-26,2025-07-29,2025-08-25,mean14,52844.584925468705,0
joint_scenario_selector,2025-08-26,2025-07-29,2025-08-25,mean7,52832.13948708638,1
joint_scenario_selector,2025-08-27,2025-07-30,2025-08-26,fixed,53106.36195851322,0
joint_scenario_selector,2025-08-27,2025-07-30,2025-08-26,blend25,52905.539380863775,0
joint_scenario_selector,2025-08-27,2025-07-30,2025-08-26,blend50,52825.793203373505,0
joint_scenario_selector,2025-08-27,2025-07-30,2025-08-26,blend75,52814.201605901195,0
joint_scenario_selector,2025-08-27,2025-07-30,2025-08-26,mean14,52811.6149905853,0
joint_scenario_selector,2025-08-27,2025-07-30,2025-08-26,mean7,52808.18688873512,1
joint_scenario_selector,2025-08-28,2025-07-31,2025-08-27,fixed,52752.90099935547,0
joint_scenario_selector,2025-08-28,2025-07-31,2025-08-27,blend25,52538.204197636354,0
joint_scenario_selector,2025-08-28,2025-07-31,2025-08-27,blend50,52465.21001343031,0
joint_scenario_selector,2025-08-28,2025-07-31,2025-08-27,blend75,52349.51881427314,0
joint_scenario_selector,2025-08-28,2025-07-31,2025-08-27,mean14,52337.43872031964,1
joint_scenario_selector,2025-08-28,2025-07-31,2025-08-27,mean7,52357.12264682398,0
joint_scenario_selector,2025-08-29,2025-08-01,2025-08-28,fixed,27017.510593346688,0
joint_scenario_selector,2025-08-29,2025-08-01,2025-08-28,blend25,26962.93443678759,1
joint_scenario_selector,2025-08-29,2025-08-01,2025-08-28,blend50,26966.737492814606,0
joint_scenario_selector,2025-08-29,2025-08-01,2025-08-28,blend75,26966.737492814606,0
joint_scenario_selector,2025-08-29,2025-08-01,2025-08-28,mean14,26966.038543086168,0
joint_scenario_selector,2025-08-29,2025-08-01,2025-08-28,mean7,26980.40803154773,0
joint_scenario_selector,2025-08-30,2025-08-02,2025-08-29,fixed,27021.02010289379,0
joint_scenario_selector,2025-08-30,2025-08-02,2025-08-29,blend25,26974.643363418338,0
joint_scenario_selector,2025-08-30,2025-08-02,2025-08-29,blend50,26974.526429025424,1
joint_scenario_selector,2025-08-30,2025-08-02,2025-08-29,blend75,26974.526429025424,0
joint_scenario_selector,2025-08-30,2025-08-02,2025-08-29,mean14,26978.262505361014,0
joint_scenario_selector,2025-08-30,2025-08-02,2025-08-29,mean7,26988.67017476838,0
joint_scenario_selector,2025-08-31,2025-08-03,2025-08-30,fixed,53607.55162327535,0
joint_scenario_selector,2025-08-31,2025-08-03,2025-08-30,blend25,53391.53869870544,0
joint_scenario_selector,2025-08-31,2025-08-03,2025-08-30,blend50,53305.683699945126,0
joint_scenario_selector,2025-08-31,2025-08-03,2025-08-30,blend75,53304.77461126563,0
joint_scenario_selector,2025-08-31,2025-08-03,2025-08-30,mean14,53304.77461126563,0
joint_scenario_selector,2025-08-31,2025-08-03,2025-08-30,mean7,53292.300056934524,1
joint_scenario_selector,2025-09-10,2025-08-13,2025-09-09,fixed,46123.54419734772,0
joint_scenario_selector,2025-09-10,2025-08-13,2025-09-09,blend25,46187.05321661387,0
joint_scenario_selector,2025-09-10,2025-08-13,2025-09-09,blend50,46158.95783735149,0
joint_scenario_selector,2025-09-10,2025-08-13,2025-09-09,blend75,46124.790028897536,0
joint_scenario_selector,2025-09-10,2025-08-13,2025-09-09,mean14,46124.88027986793,0
joint_scenario_selector,2025-09-10,2025-08-13,2025-09-09,mean7,46081.22116154009,1
joint_scenario_selector,2025-09-11,2025-08-14,2025-09-10,fixed,46319.67656079545,0
joint_scenario_selector,2025-09-11,2025-08-14,2025-09-10,blend25,46310.16460662607,0
joint_scenario_selector,2025-09-11,2025-08-14,2025-09-10,blend50,46293.75096891126,0
joint_scenario_selector,2025-09-11,2025-08-14,2025-09-10,blend75,46268.766153950586,0
joint_scenario_selector,2025-09-11,2025-08-14,2025-09-10,mean14,46279.80718286215,0
joint_scenario_selector,2025-09-11,2025-08-14,2025-09-10,mean7,46150.08335983708,1
joint_scenario_selector,2025-09-12,2025-08-15,2025-09-11,fixed,21797.5749789864,0
joint_scenario_selector,2025-09-12,2025-08-15,2025-09-11,blend25,21795.44751115668,0
joint_scenario_selector,2025-09-12,2025-08-15,2025-09-11,blend50,21782.40582478465,0
joint_scenario_selector,2025-09-12,2025-08-15,2025-09-11,blend75,21781.66655262333,0
joint_scenario_selector,2025-09-12,2025-08-15,2025-09-11,mean14,21781.66655262333,0
joint_scenario_selector,2025-09-12,2025-08-15,2025-09-11,mean7,21769.36918197909,1
joint_scenario_selector,2025-09-13,2025-08-16,2025-09-12,fixed,21691.156277682257,0
joint_scenario_selector,2025-09-13,2025-08-16,2025-09-12,blend25,21691.156277682257,0
joint_scenario_selector,2025-09-13,2025-08-16,2025-09-12,blend50,21682.05647528556,0
joint_scenario_selector,2025-09-13,2025-08-16,2025-09-12,blend75,21676.65057041591,0
joint_scenario_selector,2025-09-13,2025-08-16,2025-09-12,mean14,21676.65057041591,0
joint_scenario_selector,2025-09-13,2025-08-16,2025-09-12,mean7,21583.34251935999,1
joint_scenario_selector,2025-09-14,2025-08-17,2025-09-13,fixed,45246.89691748365,0
joint_scenario_selector,2025-09-14,2025-08-17,2025-09-13,blend25,45211.79639278209,0
joint_scenario_selector,2025-09-14,2025-08-17,2025-09-13,blend50,45194.63926442242,0
joint_scenario_selector,2025-09-14,2025-08-17,2025-09-13,blend75,45200.81031523155,0
joint_scenario_selector,2025-09-14,2025-08-17,2025-09-13,mean14,44979.962411296074,0
joint_scenario_selector,2025-09-14,2025-08-17,2025-09-13,mean7,44787.8250980121,1
joint_scenario_selector,2025-09-15,2025-08-18,2025-09-14,fixed,43489.750069983165,0
joint_scenario_selector,2025-09-15,2025-08-18,2025-09-14,blend25,43468.43867243309,0
joint_scenario_selector,2025-09-15,2025-08-18,2025-09-14,blend50,43446.474694685494,0
joint_scenario_selector,2025-09-15,2025-08-18,2025-09-14,blend75,43451.55776760629,0
joint_scenario_selector,2025-09-15,2025-08-18,2025-09-14,mean14,43156.87130294618,0
joint_scenario_selector,2025-09-15,2025-08-18,2025-09-14,mean7,43002.259408450416,1
joint_scenario_selector,2025-09-16,2025-08-19,2025-09-15,fixed,43195.18440665297,0
joint_scenario_selector,2025-09-16,2025-08-19,2025-09-15,blend25,43174.09082782449,0
joint_scenario_selector,2025-09-16,2025-08-19,2025-09-15,blend50,43145.78823056745,0
joint_scenario_selector,2025-09-16,2025-08-19,2025-09-15,blend75,43146.58458382008,0
joint_scenario_selector,2025-09-16,2025-08-19,2025-09-15,mean14,42864.97673654669,0
joint_scenario_selector,2025-09-16,2025-08-19,2025-09-15,mean7,42747.986571712885,1
joint_scenario_selector,2025-09-17,2025-08-20,2025-09-16,fixed,43354.983853721795,0
joint_scenario_selector,2025-09-17,2025-08-20,2025-09-16,blend25,43325.22044459461,0
joint_scenario_selector,2025-09-17,2025-08-20,2025-09-16,blend50,43298.35862486671,0
joint_scenario_selector,2025-09-17,2025-08-20,2025-09-16,blend75,43296.55903797845,0
joint_scenario_selector,2025-09-17,2025-08-20,2025-09-16,mean14,42970.86607564347,0
joint_scenario_selector,2025-09-17,2025-08-20,2025-09-16,mean7,42898.96974305918,1
joint_scenario_selector,2025-09-18,2025-08-21,2025-09-17,fixed,42610.81510441616,0
joint_scenario_selector,2025-09-18,2025-08-21,2025-09-17,blend25,42605.462079557634,0
joint_scenario_selector,2025-09-18,2025-08-21,2025-09-17,blend50,42588.11037209193,0
joint_scenario_selector,2025-09-18,2025-08-21,2025-09-17,blend75,42587.16441985411,0
joint_scenario_selector,2025-09-18,2025-08-21,2025-09-17,mean14,42206.43220612318,0
joint_scenario_selector,2025-09-18,2025-08-21,2025-09-17,mean7,42119.488777749975,1
joint_scenario_selector,2025-09-19,2025-08-22,2025-09-18,fixed,19787.302157824157,0
joint_scenario_selector,2025-09-19,2025-08-22,2025-09-18,blend25,19779.16302833829,0
joint_scenario_selector,2025-09-19,2025-08-22,2025-09-18,blend50,19771.18605897083,0
joint_scenario_selector,2025-09-19,2025-08-22,2025-09-18,blend75,19771.18605897083,0
joint_scenario_selector,2025-09-19,2025-08-22,2025-09-18,mean14,19676.902851063012,0
joint_scenario_selector,2025-09-19,2025-08-22,2025-09-18,mean7,19654.11813381232,1
joint_scenario_selector,2025-09-20,2025-08-23,2025-09-19,fixed,19835.66507106383,0
joint_scenario_selector,2025-09-20,2025-08-23,2025-09-19,blend25,19835.66507106383,0
joint_scenario_selector,2025-09-20,2025-08-23,2025-09-19,blend50,19827.854781596918,0
joint_scenario_selector,2025-09-20,2025-08-23,2025-09-19,blend75,19827.854781596918,0
joint_scenario_selector,2025-09-20,2025-08-23,2025-09-19,mean14,19640.521166002156,1
joint_scenario_selector,2025-09-20,2025-08-23,2025-09-19,mean7,19684.194796062435,0
joint_scenario_selector,2025-09-21,2025-08-24,2025-09-20,fixed,43791.95809106495,0
joint_scenario_selector,2025-09-21,2025-08-24,2025-09-20,blend25,43750.07301735164,0
joint_scenario_selector,2025-09-21,2025-08-24,2025-09-20,blend50,43731.61919450368,0
joint_scenario_selector,2025-09-21,2025-08-24,2025-09-20,blend75,43408.48978565721,0
joint_scenario_selector,2025-09-21,2025-08-24,2025-09-20,mean14,43175.502810885315,1
joint_scenario_selector,2025-09-21,2025-08-24,2025-09-20,mean7,43287.86306866178,0
joint_scenario_selector,2025-09-22,2025-08-25,2025-09-21,fixed,41800.31766664894,0
joint_scenario_selector,2025-09-22,2025-08-25,2025-09-21,blend25,41768.193312407864,0
joint_scenario_selector,2025-09-22,2025-08-25,2025-09-21,blend50,41763.04969877187,0
joint_scenario_selector,2025-09-22,2025-08-25,2025-09-21,blend75,41414.58239538826,0
joint_scenario_selector,2025-09-22,2025-08-25,2025-09-21,mean14,41088.27117012954,1
joint_scenario_selector,2025-09-22,2025-08-25,2025-09-21,mean7,41215.360656991084,0
joint_scenario_selector,2025-09-23,2025-08-26,2025-09-22,fixed,41787.68455879643,0
joint_scenario_selector,2025-09-23,2025-08-26,2025-09-22,blend25,41763.48962462292,0
joint_scenario_selector,2025-09-23,2025-08-26,2025-09-22,blend50,41744.25385366727,0
joint_scenario_selector,2025-09-23,2025-08-26,2025-09-22,blend75,41384.07849487143,0
joint_scenario_selector,2025-09-23,2025-08-26,2025-09-22,mean14,41110.533557499606,1
joint_scenario_selector,2025-09-23,2025-08-26,2025-09-22,mean7,41205.394622554006,0
joint_scenario_selector,2025-12-08,2025-11-10,2025-12-07,fixed,67906.07093155551,0
joint_scenario_selector,2025-12-08,2025-11-10,2025-12-07,blend25,67887.50895807605,0
joint_scenario_selector,2025-12-08,2025-11-10,2025-12-07,blend50,67887.50895807605,0
joint_scenario_selector,2025-12-08,2025-11-10,2025-12-07,blend75,67877.2636774977,0
joint_scenario_selector,2025-12-08,2025-11-10,2025-12-07,mean14,67808.99827427472,0
joint_scenario_selector,2025-12-08,2025-11-10,2025-12-07,mean7,67808.24329422571,1
joint_scenario_selector,2025-12-09,2025-11-11,2025-12-08,fixed,68686.01712981141,0
joint_scenario_selector,2025-12-09,2025-11-11,2025-12-08,blend25,68672.19110548,0
joint_scenario_selector,2025-12-09,2025-11-11,2025-12-08,blend50,68667.41170096825,0
joint_scenario_selector,2025-12-09,2025-11-11,2025-12-08,blend75,68587.26012356093,0
joint_scenario_selector,2025-12-09,2025-11-11,2025-12-08,mean14,68579.13853443337,1
joint_scenario_selector,2025-12-09,2025-11-11,2025-12-08,mean7,68607.5060451397,0
joint_scenario_selector,2025-12-10,2025-11-12,2025-12-09,fixed,68893.37613051043,0
joint_scenario_selector,2025-12-10,2025-11-12,2025-12-09,blend25,68868.0532069017,0
joint_scenario_selector,2025-12-10,2025-11-12,2025-12-09,blend50,68828.47062415998,0
joint_scenario_selector,2025-12-10,2025-11-12,2025-12-09,blend75,68766.17558856099,0
joint_scenario_selector,2025-12-10,2025-11-12,2025-12-09,mean14,68765.84563730736,1
joint_scenario_selector,2025-12-10,2025-11-12,2025-12-09,mean7,68796.82215522196,0
joint_scenario_selector,2025-12-11,2025-11-13,2025-12-10,fixed,69712.96860967156,0
joint_scenario_selector,2025-12-11,2025-11-13,2025-12-10,blend25,69633.19269835837,0
joint_scenario_selector,2025-12-11,2025-11-13,2025-12-10,blend50,69633.19269835837,0
joint_scenario_selector,2025-12-11,2025-11-13,2025-12-10,blend75,69564.91147409582,0
joint_scenario_selector,2025-12-11,2025-11-13,2025-12-10,mean14,69564.26956004063,1
joint_scenario_selector,2025-12-11,2025-11-13,2025-12-10,mean7,69576.78205097905,0
joint_scenario_selector,2025-12-12,2025-11-14,2025-12-11,fixed,28978.781637914963,0
joint_scenario_selector,2025-12-12,2025-11-14,2025-12-11,blend25,28938.55447751653,0
joint_scenario_selector,2025-12-12,2025-11-14,2025-12-11,blend50,28924.736610433967,0
joint_scenario_selector,2025-12-12,2025-11-14,2025-12-11,blend75,28918.53953392086,0
joint_scenario_selector,2025-12-12,2025-11-14,2025-12-11,mean14,28918.53953392086,0
joint_scenario_selector,2025-12-12,2025-11-14,2025-12-11,mean7,28912.99762596408,1
joint_scenario_selector,2025-12-13,2025-11-15,2025-12-12,fixed,29718.545477782463,0
joint_scenario_selector,2025-12-13,2025-11-15,2025-12-12,blend25,29671.78768887722,0
joint_scenario_selector,2025-12-13,2025-11-15,2025-12-12,blend50,29669.130916817907,0
joint_scenario_selector,2025-12-13,2025-11-15,2025-12-12,blend75,29665.696468483864,0
joint_scenario_selector,2025-12-13,2025-11-15,2025-12-12,mean14,29656.667049651376,0
joint_scenario_selector,2025-12-13,2025-11-15,2025-12-12,mean7,29656.013063881437,1
joint_scenario_selector,2025-12-14,2025-11-16,2025-12-13,fixed,71254.65530615285,0
joint_scenario_selector,2025-12-14,2025-11-16,2025-12-13,blend25,71115.01739510393,0
joint_scenario_selector,2025-12-14,2025-11-16,2025-12-13,blend50,71112.67251704594,0
joint_scenario_selector,2025-12-14,2025-11-16,2025-12-13,blend75,71056.8098607014,0
joint_scenario_selector,2025-12-14,2025-11-16,2025-12-13,mean14,71037.64165568046,1
joint_scenario_selector,2025-12-14,2025-11-16,2025-12-13,mean7,71060.5115396379,0
joint_scenario_selector,2025-12-15,2025-11-17,2025-12-14,fixed,72835.73815126164,0
joint_scenario_selector,2025-12-15,2025-11-17,2025-12-14,blend25,72633.67809267597,0
joint_scenario_selector,2025-12-15,2025-11-17,2025-12-14,blend50,72632.97974479692,0
joint_scenario_selector,2025-12-15,2025-11-17,2025-12-14,blend75,72576.49948550986,0
joint_scenario_selector,2025-12-15,2025-11-17,2025-12-14,mean14,72565.54654630665,1
joint_scenario_selector,2025-12-15,2025-11-17,2025-12-14,mean7,72582.41676413387,0
joint_scenario_selector,2025-12-16,2025-11-18,2025-12-15,fixed,73141.28177595508,0
joint_scenario_selector,2025-12-16,2025-11-18,2025-12-15,blend25,72924.6555674498,0
joint_scenario_selector,2025-12-16,2025-11-18,2025-12-15,blend50,72930.3953625605,0
joint_scenario_selector,2025-12-16,2025-11-18,2025-12-15,blend75,72844.54526647832,0
joint_scenario_selector,2025-12-16,2025-11-18,2025-12-15,mean14,72844.54526647832,0
joint_scenario_selector,2025-12-16,2025-11-18,2025-12-15,mean7,72836.64156265488,1
joint_scenario_selector,2025-12-17,2025-11-19,2025-12-16,fixed,72883.26697184959,0
joint_scenario_selector,2025-12-17,2025-11-19,2025-12-16,blend25,72713.47146176617,0
joint_scenario_selector,2025-12-17,2025-11-19,2025-12-16,blend50,72642.54990510376,0
joint_scenario_selector,2025-12-17,2025-11-19,2025-12-16,blend75,72565.51232311163,0
joint_scenario_selector,2025-12-17,2025-11-19,2025-12-16,mean14,72543.96624953221,0
joint_scenario_selector,2025-12-17,2025-11-19,2025-12-16,mean7,72511.4542970832,1
joint_scenario_selector,2025-12-18,2025-11-20,2025-12-17,fixed,72718.55111028194,0
joint_scenario_selector,2025-12-18,2025-11-20,2025-12-17,blend25,72559.13118270585,0
joint_scenario_selector,2025-12-18,2025-11-20,2025-12-17,blend50,72509.35934212814,0
joint_scenario_selector,2025-12-18,2025-11-20,2025-12-17,blend75,72445.90098298874,0
joint_scenario_selector,2025-12-18,2025-11-20,2025-12-17,mean14,72422.86605974894,0
joint_scenario_selector,2025-12-18,2025-11-20,2025-12-17,mean7,72386.06880261998,1
joint_scenario_selector,2025-12-19,2025-11-21,2025-12-18,fixed,31172.519671623544,0
joint_scenario_selector,2025-12-19,2025-11-21,2025-12-18,blend25,31100.34485990772,0
joint_scenario_selector,2025-12-19,2025-11-21,2025-12-18,blend50,31090.433546079254,0
joint_scenario_selector,2025-12-19,2025-11-21,2025-12-18,blend75,31080.052215176354,0
joint_scenario_selector,2025-12-19,2025-11-21,2025-12-18,mean14,31057.13494342233,1
joint_scenario_selector,2025-12-19,2025-11-21,2025-12-18,mean7,31057.286415931758,0
joint_scenario_selector,2025-12-20,2025-11-22,2025-12-19,fixed,31337.741499293592,0
joint_scenario_selector,2025-12-20,2025-11-22,2025-12-19,blend25,31269.189210438843,0
joint_scenario_selector,2025-12-20,2025-11-22,2025-12-19,blend50,31229.914750084517,0
joint_scenario_selector,2025-12-20,2025-11-22,2025-12-19,blend75,31224.589348827598,0
joint_scenario_selector,2025-12-20,2025-11-22,2025-12-19,mean14,31194.268317184942,1
joint_scenario_selector,2025-12-20,2025-11-22,2025-12-19,mean7,31202.00597895903,0
joint_scenario_selector,2025-12-21,2025-11-23,2025-12-20,fixed,72885.56221496621,0
joint_scenario_selector,2025-12-21,2025-11-23,2025-12-20,blend25,72700.80784999722,0
joint_scenario_selector,2025-12-21,2025-11-23,2025-12-20,blend50,72648.71487227443,0
joint_scenario_selector,2025-12-21,2025-11-23,2025-12-20,blend75,72584.7461731088,0
joint_scenario_selector,2025-12-21,2025-11-23,2025-12-20,mean14,72554.50109022626,1
joint_scenario_selector,2025-12-21,2025-11-23,2025-12-20,mean7,72572.90153160074,0
shuffled_scenario_selector,2025-03-07,2025-02-07,2025-03-06,fixed,16721.366949449606,0
shuffled_scenario_selector,2025-03-07,2025-02-07,2025-03-06,blend25,16705.94773176253,0
shuffled_scenario_selector,2025-03-07,2025-02-07,2025-03-06,blend50,16705.947731762535,0
